pedido_id;data_pedido;cliente_id;produto_id;unidade_id;quantidade;desconto_pct;status;receita_bruta;receita_liquida;custo_total;data_prometida;data_entrega
PV009988;31/05/2026;C0353;P008;U01;11,91;0,1213;Entregue;209,62;184,19;86,67;2026-06-08;2026-06-08
PV009989;14/07/2026;C0448;P005;U03;29,84;0,1015;Entregue;945,93;849,92;441,2;2026-07-21;2026-07-22
PV009990;02/12/2024;C0298;P007;U01;45,66;0,0501;Entregue;447,47;425,05;210,26;2024-12-13;2024-12-12
PV009991;27/09/2024;C0481;P003;U01;67,3;0,0492;Entregue;2826,6;2687,53;1434,12;2024-10-11;2024-10-11
PV009992;17/01/2025;C0124;P003;U01;53,9;0,1715;Cancelado;2263,8;1875,56;986,08;2025-01-26;2025-01-29
PV009993;14/03/2025;C0044;P003;U01;581,61;0,0049;Faturado;24427,62;24307,92;12618,75;2025-03-27;2025-03-29
PV009994;26/10/2024;C0305;P004;U01;6,43;0,0789;Entregue;86,16;79,36;39,24;2024-11-09;2024-11-07
PV009995;16/11/2025;C0431;P003;U01;13,95;0,0848;Entregue;585,9;536,22;295,16;2025-11-26;2025-11-29
PV009996;27/08/2024;C0230;P007;U01;45,6;0,0714;Entregue;446,88;414,97;201,02;2024-09-08;2024-09-14
PV009997;14/10/2024;C0432;P002;U01;64,9;0,0015;Entregue;1486,21;1483,98;644,55;2024-10-23;2024-10-24
PV009998;25/07/2025;C0306;P006;U01;13,04;0,1095;Entregue;717,2;638,67;314,59;2025-07-30;2025-08-05
PV009999;26/03/2024;C0260;P008;U01;87,18;0,0225;Entregue;1534,37;1499,85;712,28;2024-04-04;2024-04-06
PV010000;14/12/2025;C0125;P006;U01;35,05;0,1304;Cancelado;1927,75;1676,37;831,94;2025-12-26;2026-01-01
PV010001;17/01/2026;C0265;P008;U01;40,93;0,0194;Faturado;720,37;706,39;347,61;2026-01-31;2026-01-31
PV010002;30/05/2024;C0311;P004;U03;116,72;0,1228;Cancelado;1564,05;1371,98;686,01;2024-06-05;2024-06-08
PV010003;01/10/2024;C0044;P008;U01;26,65;0,1244;Faturado;469,04;410,69;200,76;2024-10-04;2024-10-03
PV010004;15/02/2026;C0172;P005;U02;60,44;0,1726;Entregue;1915,95;1585,26;807,09;2026-03-01;2026-03-01
PV010005;10/07/2024;C0012;P005;U01;12,48;0,1428;Entregue;395,62;339,13;178,49;2024-07-14;2024-07-14
PV010006;31/07/2025;C0159;P003;U01;244,6;0,1108;Cancelado;10273,2;9134,93;5219,53;2025-08-06;2025-08-12
PV010007;13/01/2024;C0496;P002;U01;60,59;0,0636;Entregue;1387,51;1299,26;558,08;2024-01-25;2024-01-26
PV010008;24/04/2025;C0243;P002;U01;56,1;0,1091;Faturado;1284,69;1144,53;521,92;2025-05-04;2025-05-07
PV010009;18/08/2025;C0202;P007;U01;53,86;0,0707;Entregue;527,83;490,51;251,25;2025-08-24;2025-08-26
PV010010;09/05/2024;C0321;P001;U02;43,39;0,0128;Entregue;802,72;792,45;330,53;2024-05-13;2024-05-13
PV010011;15/03/2024;C0375;P001;U02;24,72;0,1202;Entregue;457,32;402,35;181,44;2024-03-24;2024-03-26
PV010012;22/10/2024;C0411;P002;U02;19,72;0,1325;Faturado;451,59;391,75;198,73;2024-11-04;2024-11-04
PV010013;03/01/2026;C0452;P008;U03;21,57;0,0522;Entregue;379,63;359,81;170,44;2026-01-14;2026-01-16
PV010014;18/12/2025;C0215;P001;U03;25,36;0,1489;Entregue;469,16;399,3;203,22;2026-01-01;2026-01-04
PV010015;04/09/2025;C0221;P001;U03;24,29;0,128;Entregue;449,36;391,84;184,43;2025-09-17;2025-09-18
PV010016;01/04/2026;C0058;P003;U02;30,56;0,1364;Faturado;1283,52;1108,45;648,97;2026-04-06;2026-04-12
PV010017;07/04/2024;C0413;P001;U03;44,45;0,1443;Faturado;822,32;703,66;349,76;2024-04-20;2024-04-20
PV010018;12/10/2024;C0095;P003;U01;23,65;0,0374;Entregue;993,3;956,15;501,64;2024-10-24;2024-10-22
PV010019;30/04/2024;C0031;P003;U01;45,47;0,0716;Entregue;1909,74;1773,0;987,93;2024-05-06;2024-05-04
PV010020;22/05/2024;C0285;P002;U01;43,46;0,1093;Entregue;995,23;886,45;380,18;2024-05-29;2024-05-29
PV010021;05/10/2025;C0200;P008;U01;18,96;0,0673;Entregue;333,7;311,24;146,3;2025-10-14;2025-10-12
PV010022;05/06/2026;C0001;P003;U02;159,09;0,0827;Entregue;6681,78;6129,2;3170,87;2026-06-13;2026-06-14
PV010023;24/02/2026;C0110;P004;U01;21,94;0,0906;Entregue;294,0;267,36;123,05;2026-03-04;2026-03-03
PV010024;10/06/2025;C0333;P008;U02;22,68;0,1425;Faturado;399,17;342,29;172,07;2025-06-23;2025-06-24
PV010025;20/12/2024;C0238;P008;U02;27,8;0,1025;Entregue;489,28;439,13;208,72;2024-12-26;2025-01-01
PV010026;15/05/2026;C0316;P006;U01;33,55;0,0216;Faturado;1845,25;1805,39;936,83;2026-05-24;2026-05-24
PV010027;29/11/2024;C0023;P006;U02;23,32;0,0045;Entregue;1282,6;1276,83;560,88;2024-12-09;2024-12-09
PV010028;14/10/2024;C0485;P007;U01;52,51;0,0914;Faturado;514,6;467,57;240,06;2024-10-21;2024-10-21
PV010029;25/05/2026;C0258;P006;U02;52,4;0,1662;Entregue;2882,0;2403,01;1304,82;2026-05-28;2026-05-27
PV010030;06/05/2026;C0271;P007;U02;67,45;0,1491;Entregue;661,01;562,45;306,4;2026-05-19;2026-05-19
PV010031;24/06/2025;C0076;P007;U02;47,56;0,0546;Faturado;466,09;440,64;220,71;2025-07-05;2025-07-05
PV010032;17/06/2024;C0245;P008;U01;84,36;0,1306;Entregue;1484,74;1290,83;626,94;2024-07-01;2024-06-30
PV010033;06/07/2026;C0157;P006;U01;46,94;0,0716;Entregue;2581,7;2396,85;1272,15;2026-07-20;2026-07-18
PV010034;12/02/2024;C0091;P001;U02;92,02;0,1498;Entregue;1702,37;1447,35;749,65;2024-02-22;2024-02-22
PV010035;05/08/2024;C0497;P005;U03;11,42;0,0671;Entregue;362,01;337,72;183,82;2024-08-12;2024-08-12
PV010036;12/06/2024;C0303;P002;U03;233,14;0,0053;Entregue;5338,91;5310,61;2115,58;2024-06-17;2024-06-18
PV010037;25/11/2024;C0491;P005;U02;44,05;0,0428;Entregue;1396,38;1336,61;634,64;2024-12-09;2024-12-07
PV010038;02/02/2026;C0076;P002;U02;34,05;0,1287;Entregue;779,74;679,39;320,54;2026-02-13;2026-02-14
PV010039;20/03/2024;C0401;P006;U03;105,96;0,0736;Entregue;5827,8;5398,87;2699,98;2024-03-31;2024-04-03
PV010040;11/03/2024;C0381;P002;U02;39,54;0,0629;Entregue;905,47;848,52;409,59;2024-03-19;2024-03-20
PV010041;09/02/2025;C0358;P007;U02;21,08;0,0564;Entregue;206,58;194,93;98,48;2025-02-19;2025-02-22
PV010042;11/06/2024;C0012;P008;U03;40,96;0,0936;Entregue;720,9;653,42;327,39;2024-06-17;2024-06-19
PV010043;10/06/2026;C0305;P003;U02;32,67;0,0618;Entregue;1372,14;1287,34;688,85;2026-06-13;2026-06-14
PV010044;30/04/2024;C0369;P006;U01;63,52;0,0148;Faturado;3493,6;3441,89;1721,97;2024-05-07;2024-05-13
PV010045;01/03/2026;C0180;P008;U01;19,02;0,1703;Entregue;334,75;277,74;146,67;2026-03-08;2026-03-08
PV010046;12/10/2025;C0299;P006;U02;147,81;0,1385;Entregue;8129,55;7003,61;4162,58;2025-10-22;2025-10-25
PV010047;23/06/2026;C0402;P008;U01;58,72;0,1241;Entregue;1033,47;905,22;467,78;2026-07-04;2026-07-03
PV010048;06/07/2024;C0161;P003;U02;17,46;0,1006;Entregue;733,32;659,55;391,11;2024-07-14;2024-07-12
PV010049;27/04/2026;C0254;P005;U02;90,38;0,0242;Entregue;2865,05;2795,72;1388,52;2026-05-10;2026-05-16
PV010050;15/04/2024;C0260;P002;U01;55,95;0,1352;Faturado;1281,25;1108,03;503,12;2024-04-27;2024-04-27
PV010051;16/05/2024;C0213;P007;U03;4,45;0,0926;Entregue;43,61;39,57;20,17;2024-05-22;2024-05-22
PV010052;21/12/2025;C0034;P002;U03;125,96;0,0285;Entregue;2884,48;2802,27;1156,62;2026-01-03;2026-01-02
PV010053;10/05/2025;C0409;P005;U03;36,98;0,1242;Faturado;1172,27;1026,67;558,96;2025-05-23;2025-05-25
PV010054;20/05/2025;C0334;P004;U01;20,98;0,0756;Entregue;281,13;259,88;131,22;2025-05-31;2025-05-29
PV010055;14/04/2026;C0437;P008;U02;55,51;0,1415;Entregue;976,98;838,74;415,55;2026-04-22;2026-04-20
PV010056;18/10/2025;C0264;P008;U02;80,68;0,1275;Entregue;1419,97;1238,92;712,78;2025-10-27;2025-10-28
PV010057;14/11/2025;C0371;P001;U03;18,02;0,0497;Entregue;333,37;316,8;132,22;2025-11-22;2025-11-22
PV010058;24/07/2025;C0089;P008;U01;9,72;0,1187;Entregue;171,07;150,76;78,12;2025-07-27;2025-07-27
PV010059;31/10/2025;C0306;P007;U01;10,44;0,1541;Entregue;102,31;86,54;40,5;2025-11-06;2025-11-06
PV010060;26/10/2024;C0182;P007;U02;13,23;0,1129;Faturado;129,65;115,01;60,61;2024-10-30;2024-10-29
PV010061;22/02/2025;C0369;P008;U03;15,73;0,1288;Entregue;276,85;241,19;132,66;2025-02-25;2025-02-25
PV010062;06/01/2026;C0302;P002;U02;11,76;0,1513;Entregue;269,3;228,55;105,59;2026-01-09;2026-01-09
PV010063;14/08/2024;C0160;P001;U01;59,09;0,0022;Faturado;1093,16;1090,76;474,25;2024-08-24;2024-08-24
PV010064;13/03/2026;C0423;P006;U01;61,39;0,1374;Entregue;3376,45;2912,53;1546,69;2026-03-19;2026-03-19
PV010065;08/10/2025;C0390;P004;U01;38,76;0,0299;Entregue;519,38;503,85;221,43;2025-10-19;2025-10-17
PV010066;06/11/2024;C0402;P001;U02;106,72;0,1595;Entregue;1974,32;1659,42;778,09;2024-11-13;2024-11-11
PV010067;16/05/2025;C0089;P007;U02;-64,37;0,012;Faturado;630,83;623,26;245,42;2025-05-22;2025-05-20
PV010068;23/01/2024;C0288;P007;U01;31,18;0,1561;Entregue;305,56;257,86;140,55;2024-02-01;2024-02-01
PV010069;20/10/2025;C0351;P005;U01;56,85;0,113;Entregue;1802,14;1598,5;775,18;2025-11-01;2025-11-01
PV010070;13/06/2026;C0436;P005;U01;93,62;0,0152;Entregue;2967,75;2922,64;1289,24;2026-06-27;2026-06-27
PV010071;17/12/2025;C0033;P007;U02;47,89;0,0378;Entregue;469,32;451,58;189,93;2025-12-25;2025-12-25
PV010072;26/08/2024;C0416;P004;U03;31,69;0,0901;Entregue;424,65;386,39;189,5;2024-09-08;2024-09-06
PV010073;29/06/2024;C0429;P005;U02;-186,27;0,1163;Faturado;5904,76;5218,04;2458,15;2024-07-07;2024-07-05
PV010074;18/01/2026;C0198;P003;U01;20,59;0,0158;Faturado;864,78;851,12;447,53;2026-01-28;2026-01-30
PV010075;13/11/2025;C0494;P004;U03;16,34;0,1086;Entregue;218,96;195,18;87,55;2025-11-26;2025-11-26
PV010076;10/06/2024;C0464;P004;U01;24,47;0,1747;Entregue;327,9;270,62;151,19;2024-06-22;2024-06-25
PV010077;27/02/2024;C0398;P006;U01;59,49;0,0196;Entregue;3271,95;3207,82;1723,68;2024-03-06;2024-03-12
PV010078;18/02/2024;C0289;P002;U01;37,11;0,1649;Entregue;849,82;709,68;337,78;2024-02-29;2024-03-03
PV010079;11/03/2026;C0195;P007;U01;53,64;0,1772;Entregue;525,67;432,52;244,43;2026-03-16;2026-03-15
PV010080;29/09/2024;C0447;P008;U01;31,7;0,079;Entregue;557,92;513,84;257,94;2024-10-04;2024-10-05
PV010081;28/11/2025;C0375;P003;U02;180,45;0,116;Entregue;7578,9;6699,75;3478,12;2025-12-05;2025-12-03
PV010082;11/02/2025;C0303;P003;U01;38,39;0,0184;Entregue;1612,38;1582,71;713,72;2025-02-14;2025-02-13
PV010083;06/05/2024;C0444;P005;U01;21,59;0,1765;Faturado;684,4;563,6;320,3;2024-05-18;2024-05-18
PV010084;17/04/2025;C0244;P002;U02;37,32;0,0033;Entregue;854,63;851,81;328,6;2025-04-30;2025-04-29
PV010085;12/11/2025;C0002;P003;U03;109,05;0,1092;Faturado;4580,1;4079,95;2100,49;2025-11-26;2025-11-26
PV010086;05/03/2025;C0473;P007;U01;24,92;0,0587;Entregue;244,22;229,88;99,07;2025-03-16;2025-03-16
PV010087;01/12/2024;C0405;P006;U02;28,08;0,174;Entregue;1544,4;1275,67;719,9;2024-12-15;2024-12-18
PV010088;18/08/2024;C0018;P008;U01;27,74;0,064;Cancelado;488,22;456,97;246,0;2024-08-22;2024-08-28
PV010089;04/08/2024;C0132;P006;U03;36,67;0,0942;Entregue;2016,85;1826,86;1024,8;2024-08-14;2024-08-14
PV010090;10/06/2024;C0286;P003;U01;48,8;0,1279;Entregue;2049,6;1787,46;1004,7;2024-06-14;2024-06-16
PV010091;06/02/2024;C0145;P001;U01;49,15;0,1338;Cancelado;909,28;787,62;399,42;2024-02-18;2024-02-18
PV010092;15/07/2026;C0416;P002;U03;37,4;0,0946;Entregue;856,46;775,44;377,14;2026-07-29;2026-07-27
PV010093;12/11/2024;C0451;P006;U01;18,73;0,0304;Entregue;1030,15;998,83;451,59;2024-11-24;2024-11-24
PV010094;08/01/2024;C0181;P005;U01;26,8;0,0708;Entregue;849,56;789,41;421,1;2024-01-19;2024-01-22
PV010095;18/05/2024;C0456;P003;U02;110,2;0,1588;Faturado;4628,4;3893,41;2163,5;2024-05-21;2024-05-21
PV010096;19/01/2026;C0114;P001;U01;43,76;0,1508;Entregue;809,56;687,48;317,89;2026-01-22;2026-01-22
PV010097;17/04/2024;C0182;P008;U01;131,86;0,0408;Entregue;2320,74;2226,05;979,66;2024-04-27;2024-04-28
PV010098;18/12/2024;C0438;P001;U03;103,29;0,0528;Entregue;1910,86;1809,97;821,96;2024-12-26;2024-12-29
PV010099;05/07/2026;C0141;P006;U02;7,35;0,0848;Faturado;404,25;369,97;184,75;2026-07-10;2026-07-10
PV010100;04/01/2026;C0291;P004;U02;22,56;0,0214;Entregue;302,3;295,83;144,14;2026-01-12;2026-01-10
PV010101;20/12/2025;C0475;P001;U02;52,39;0,0238;Entregue;969,22;946,15;427,12;2025-12-24;2025-12-26
PV010102;06/03/2025;C0432;P003;U03;105,12;0,0537;Entregue;4415,04;4177,95;2106,1;2025-03-13;2025-03-19
PV010103;03/07/2024;C0464;P001;U02;24,54;0,0219;Entregue;453,99;444,05;174,06;2024-07-08;2024-07-08
PV010104;20/11/2025;C0101;P007;U03;13,25;0,11;Entregue;129,85;115,57;53,51;2025-11-28;2025-12-01
PV010105;31/08/2024;C0365;P005;U03;32,03;0,0084;Entregue;1015,35;1006,82;484,94;2024-09-07;2024-09-07
PV010106;16/08/2025;C0380;P007;U01;109,98;0,1508;Entregue;1077,8;915,27;420,12;2025-08-22;2025-08-28
PV010107;11/03/2026;C0094;P007;U02;77,76;0,0842;Entregue;762,05;697,89;308,58;2026-03-24;2026-03-30
PV010108;05/08/2024;C0375;P006;U01;77,75;0,1664;Entregue;4276,25;3564,68;1964,71;2024-08-18;2024-08-18
PV010109;12/05/2026;C0382;P008;U01;71,12;0,1002;Entregue;1251,71;1126,29;612,61;2026-05-16;2026-05-14
PV010110;06/11/2025;C0102;P008;U01;32,04;0,0655;Faturado;563,9;526,96;260,84;2025-11-19;2025-11-25
PV010111;15/06/2026;C0094;P008;U01;14,64;0,0625;Entregue;257,66;241,56;125,49;2026-06-24;2026-06-26
PV010112;23/07/2024;C0360;P006;U02;7,84;0,0489;Entregue;431,2;410,11;225,57;2024-08-01;2024-08-01
PV010113;18/02/2024;C0406;P008;U01;109,0;0,0166;Entregue;1918,4;1886,55;862,79;2024-02-21;2024-02-20
PV010114;11/02/2026;C0118;P001;U02;124,93;0,0351;Entregue;2311,2;2230,08;1030,72;2026-02-19;2026-02-18
PV010115;02/10/2024;C0169;P004;U01;134,85;0,0312;Entregue;1806,99;1750,61;838,98;2024-10-14;2024-10-15
PV010116;25/11/2025;C0343;P005;U03;28,75;0,0497;Entregue;911,38;866,08;391,33;2025-11-28;2025-11-28
PV010117;19/04/2026;C0386;P004;U01;19,05;0,0844;Entregue;255,27;233,73;112,53;2026-04-26;2026-04-26
PV010118;03/02/2024;C0380;P003;U01;9,24;0,1497;Cancelado;388,08;329,98;188,51;2024-02-14;2024-02-13
PV010119;05/11/2024;C0270;P007;U01;30,6;0,0738;Entregue;299,88;277,75;127,77;2024-11-09;2024-11-09
PV010120;07/05/2024;C0177;P001;U02;38,11;0,1123;Faturado;705,04;625,86;292,09;2024-05-10;2024-05-12
PV010121;09/01/2025;C0248;P007;U02;129,67;0,0409;Entregue;1270,77;1218,8;592,37;2025-01-19;2025-01-22
PV010122;12/01/2025;C0101;P002;U01;52,23;0,1778;Faturado;1196,07;983,41;526,77;2025-01-19;2025-01-19
PV010123;23/07/2025;C0143;P003;U03;18,53;0,0114;Entregue;778,26;769,39;344,09;2025-07-26;2025-07-24
PV010124;14/09/2024;C0184;P002;U01;35,43;0,0612;Faturado;811,35;761,7;363,21;2024-09-27;2024-10-03
PV010125;20/11/2024;C0185;P007;U03;167,49;0,04;Entregue;1641,4;1575,74;687,99;2024-11-23;2024-11-23
PV010126;27/04/2025;C0196;P001;U01;16,06;0,0674;Entregue;297,11;277,08;125,22;2025-05-01;2025-05-03
PV010127;28/10/2024;C0243;P004;U03;11,83;0,0055;Faturado;158,52;157,65;65,71;2024-10-31;2024-10-31
PV010128;26/03/2024;C0407;P008;U03;20,12;0,1322;Entregue;354,11;307,3;164,18;2024-03-29;2024-03-28
PV010129;20/09/2024;C0025;P005;U01;21,47;0,1211;Entregue;680,6;598,18;318,26;2024-09-30;2024-09-30
PV010130;02/01/2025;C0497;P005;U03;19,38;0,1746; entregue ;614,35;507,08;272,04;2025-01-14;2025-01-16
PV010131;02/07/2025;C0293;P003;U01;47,7;0,0681;Entregue;2003,4;1866,97;888,02;2025-07-05;2025-07-08
PV010132;15/12/2025;C0052;P008;U01;28,2;0,1209;Entregue;496,32;436,31;205,95;2025-12-28;2025-12-28
PV010133;06/02/2025;C0265;P002;U02;17,39;0,0596;Cancelado;398,23;374,5;167,8;2025-02-16;2025-02-22
PV010134;22/04/2024;C0398;P007;U01;59,12;0,1157;Entregue;579,38;512,35;266,25;2024-05-03;2024-05-03
PV010135;09/10/2024;C0157;P004;U02;82,95;0,0817;Entregue;1111,53;1020,72;482,21;2024-10-17;2024-10-19
PV010136;25/05/2026;C0475;P008;U01;103,63;0,154;Entregue;1823,89;1543,01;769,33;2026-05-31;2026-05-29
PV010137;11/08/2024;C0157;P008;U03;24,79;0,1112;Entregue;436,3;387,78;215,88;2024-08-21;2024-08-23
PV010138;07/01/2025;C0273;P007;U01;16,4;0,0529;Entregue;160,72;152,22;62,57;2025-01-13;2025-01-13
PV010139;06/01/2026;C0255;P005;U02;61,56;0,0732;Faturado;1951,45;1808,6;851,13;2026-01-13;2026-01-13
PV010140;05/10/2024;C0308;P004;U03;64,73;0,1148;Entregue;867,38;767,8;357,25;2024-10-12;2024-10-14
PV010141;03/07/2024;C0376;P006;U01;60,59;0,1306;Faturado;3332,45;2897,23;1529,41;2024-07-14;2024-07-14
PV010142;23/07/2024;C0197;P002;U03;14,93;0,1119;Entregue;341,9;303,64;145,75;2024-07-26;2024-07-26
PV010143;06/02/2024;C0271;P003;U02;8,22;0,1;Entregue;345,24;310,72;181,39;2024-02-12;2024-02-13
PV010144;29/07/2025;C0041;P004;U01;13,27;0,0667;Cancelado;177,82;165,96;72,25;2025-08-04;2025-08-07
PV010145;13/05/2025;C0271;P006;U02;22,11;0,1313;Entregue;1216,05;1056,38;583,08;2025-05-16;2025-05-17
PV010146;05/02/2026;C0237;P005;U01;80,16;0,1667;Entregue;2541,07;2117,47;1198,59;2026-02-12;2026-02-13
PV010147;28/03/2024;C0183;P002;U01;102,61;0,0393;Faturado;2349,77;2257,42;1055,28;2024-04-09;2024-04-09
PV010148;24/08/2025;C0180;P002;U03;46,47;0,1245;Entregue;1064,16;931,67;469,57;2025-08-30;2025-09-05
PV010149;13/07/2026;C0268;P001;U02;28,28;0,129;Entregue;523,18;455,69;213,1;2026-07-24;2026-07-24
PV010150;13/05/2024;C0434;P007;U01;49,53;0,1137;Entregue;485,39;430,2;192,06;2024-05-20;2024-05-21
PV010151;04/03/2024;C0063;P006;U03;22,92;0,1;Entregue;1260,6;1134,54;553,24;2024-03-18;2024-03-18
PV010152;20/05/2026;C0428;P001;U01;66,13;0,0703;Faturado;1223,4;1137,39;530,24;2026-06-02;2026-06-02
PV010153;28/02/2024;C0307;P001;U03;9,42;0,1166;Entregue;174,27;153,95;67,3;2024-03-05;2024-03-05
PV010154;24/03/2025;C0431;P007;U01;70,31;0,1057;Entregue;689,04;616,21;283,53;2025-04-06;2025-04-04
PV010155;03/01/2026;C0266;P004;U02;135,7;0,1685;Faturado;1818,38;1511,98;812,55;2026-01-14;2026-01-14
PV010156;28/06/2026;C0417;P007;U03;17,55;0,0572;Entregue;171,99;162,15;68,6;2026-07-06;2026-07-07
PV010157;30/05/2024;C0357;P007;U01;33,2;0,1255;Entregue;325,36;284,53;154,89;2024-06-10;2024-06-08
PV010158;31/03/2025;C0223;P008;U02;339,2;0,1169;Entregue;5969,92;5272,04;2661,89;2025-04-11;2025-04-11
PV010159;03/02/2026;C0156;P006;U01;14,91;0,0693;Entregue;820,05;763,22;408,55;2026-02-13;2026-02-13
PV010160;26/03/2025;C0189;P008;U02;35,11;0,097;Entregue;617,94;558,0;285,58;2025-04-02;2025-04-02
PV010161;10/04/2026;C0084;P004;U02;13,04;0,1005;Entregue;174,74;157,18;78,55;2026-04-15;2026-04-16
PV010162;24/01/2024;C0259;P006;U01;4,52;0,1515;Entregue;248,6;210,94;109,05;2024-02-07;2024-02-13
PV010163;15/02/2025;C0383;P003;U03;67,18;0,0351;Entregue;2821,56;2722,52;1316,18;2025-02-28;2025-02-28
PV010164;16/02/2024;C0288;P006;U02;58,74;0,0717;Entregue;3230,7;2999,06;1430,83;2024-02-22;2024-02-21
PV010165;20/04/2025;C0228;P003;U02;62,05;0,1076;Faturado;2606,1;2325,68;1190,84;2025-04-24;2025-04-27
PV010166;09/09/2024;C0282;P002;U03;66,72;0,1315;Entregue;1527,89;1326,97;676,43;2024-09-22;2024-09-22
PV010167;03/04/2026;C0121;P007;U01;119,91;0,0213;Entregue;1175,12;1150,09;465,47;2026-04-14;2026-04-20
PV010168;21/07/2025;C0348;P007;U01;71,63;0,1342;Entregue;701,97;607,77;330,59;2025-07-27;2025-07-25
PV010169;10/05/2024;C0186;P004;U01;184,63;0,1281;Entregue;2474,04;2157,12;1077,09;2024-05-21;2024-05-23
PV010170;30/08/2025;C0035;P004;U02;9,24;0,0443;Entregue;123,82;118,33;50,51;2025-09-07;2025-09-06
PV010171;10/12/2024;C0431;P006;U03;43,05;0,0457;Entregue;2367,75;2259,54;1050,16;2024-12-19;2024-12-19
PV010172;26/03/2024;C0386;P003;U03;159,11;0,0219;Entregue;6682,62;6536,27;3209,28;2024-04-04;2024-04-04
PV010173;22/11/2024;C0173;P003;U01;15,07;0,0465;Entregue;632,94;603,51;323,53;2024-11-27;2024-11-27
PV010174;14/10/2024;C0228;P008;U03;36,61;0,0484;Faturado;644,34;613,15;284,67;2024-10-24;2024-10-26
PV010175;15/04/2026;C0435;P007;U01;114,9;0,1396;Faturado;1126,02;968,83;472,32;2026-04-25;2026-04-25
PV010176;05/09/2024;C0479;P001;U01;42,81;0,086;Faturado;791,98;723,87;337,46;2024-09-10;2024-09-12
PV010177;17/12/2024;C0097;P003;U01;33,87;0,0327;Faturado;1422,54;1376,02;718,37;2024-12-22;2024-12-24
PV010178;25/10/2024;C0037;P002;U03;154,69;0,0239;Faturado;3542,4;3457,74;1413,39;2024-11-03;2024-11-02
PV010179;31/05/2025;C0225;P003;U01;127,47;0,0055;Entregue;5353,74;5324,29;2558,92;2025-06-07;2025-06-07
PV010180;14/12/2024;C0467;P004;U03;44,9;0,1178;Cancelado;601,66;530,78;243,12;2024-12-18;2024-12-20
PV010181;05/06/2024;C0164;P005;U03;38,23;0,1747;Entregue;1211,89;1000,17;549,24;2024-06-12;2024-06-15
PV010182;18/07/2026;C0416;P006;U01;32,53;0,0448;Entregue;1789,15;1709,0;811,4;2026-07-29;2026-07-29
PV010183;18/04/2025;C0040;P006;U03;14,35;0,0787;Entregue;789,25;727,14;416,98;2025-04-27;2025-05-03
PV010184;16/09/2025;C0118;P006;U03;38,53;0,0219;Faturado;2119,15;2072,74;1082,27;2025-09-23;2025-09-29
PV010185;18/02/2025;C0298;P004;U01;62,46;0,0708;Entregue;836,96;777,7;342,75;2025-02-27;2025-03-02
PV010186;19/04/2025;C0435;P001;U03;176,79;0,0945;Entregue;3270,62;2961,55;1380,23;2025-04-26;2025-04-29
PV010187;13/10/2024;C0061;P002;U02;49,48;0,0816;Entregue;1133,09;1040,63;487,42;2024-10-16;2024-10-15
PV010188;01/01/2025;C0059;P002;U03;64,32;0,0058;Entregue;1472,93;1464,39;558,54;2025-01-14;2025-01-14
PV010189;05/01/2025;C0268;P004;U02;37,75;0,1307;Faturado;505,85;439,74;238,63;2025-01-19;2025-01-25
PV010190;25/11/2024;C0151;P008;U01;50,1;0,1574;Entregue;881,76;742,97;389,62;2024-12-09;2024-12-11
PV010191;21/10/2025;C0180;P001;U03;117,15;0,1434;Entregue;2167,28;1856,49;831,14;2025-10-27;2025-11-02
PV010192;13/10/2024;C0482;P006;U03;16,28;0,1507;Cancelado;895,4;760,46;386,41;2024-10-21;2024-10-21
PV010193;08/06/2026;C0434;P008;U02;97,34;0,0615;Faturado;1713,18;1607,82;788,58;2026-06-21;2026-06-21
PV010194;27/01/2024;C0442;P007;U01;15,36;0,0915;Entregue;150,53;136,76;64,38;2024-02-06;2024-02-09
PV010195;31/07/2026;C0202;P002;U01;37,81;0,0132;Entregue;865,85;854,42;374,46;2026-08-09;2026-08-09
PV010196;11/09/2025;C0173;P003;U01;98,43;0,0063;Faturado;4134,06;4108,02;1852,85;2025-09-24;2025-09-25
PV010197;15/11/2024;C0365;P001;U02;18,94;0,1777;Entregue;350,39;288,13;136,45;2024-11-28;2024-11-26
PV010198;17/04/2025;C0493;P004;U03;76,54;0,1323;Entregue;1025,64;889,95;469,21;2025-04-27;2025-04-30
PV010199;01/05/2025;C0189;P005;U01;13,61;0,0725;Entregue;431,44;400,16;215,66;2025-05-10;2025-05-12
PV010200;04/04/2025;C0473;P002;U01;33,01;0,0923;Faturado;755,93;686,16;288,44;2025-04-09;2025-04-09
PV010201;15/09/2024;C0430;P005;U02;48,11;0,0375;Entregue;1525,09;1467,9;766,98;2024-09-27;2024-09-27
PV010202;25/03/2024;C0327;P002;U01;53,54;0,062;Entregue;1226,07;1150,05;523,49;2024-03-28;2024-03-29
PV010203;13/10/2024;C0310;P003;U01;14,69;0,0972;Faturado;616,98;557,01;309,21;2024-10-23;2024-10-25
PV010204;15/03/2026;C0100;P007;U01;29,05;0,0661;Entregue;284,69;265,87;131,02;2026-03-19;2026-03-17
PV010205;14/06/2025;C0235;P006;U01;185,47;0,0977;Entregue;10200,85;9204,23;4771,61;2025-06-27;2025-06-28
PV010206;24/10/2025;C0274;P007;U01;10,55;0,0334;Entregue;103,39;99,94;42,45;2025-11-06;2025-11-04
PV010207;12/11/2025;C0037;P004;U03;28,43;0,0955;Entregue;380,96;344,58;159,92;2025-11-17;2025-11-18
