lote_id;produto_id;unidade_id;data_inicio;quantidade_planejada;quantidade_produzida;horas_planejadas;horas_reais;refugo_kg;consumo_energia_kwh;consumo_agua_l
L003661;P007;U02;2024-10-20;1754,14;1535,23;10,65;10,67;55,41;784,35;3608,81
L003662;P003;U02;2025-05-04;2016,86;2046,37;15,58;17,81;81,42;640,95;4612,1
L003663;P005;U01;2026-01-13;2192,17;1906,72;16,92;16,36;11,06;1053,53;3654,05
L003664;P005;U02;2024-01-03;1372,74;1222,97;9,97;10,9;2,83;558,5;2444,75
L003665;P008;U01;2025-08-28;777,99;748,83;3,86;4,13;11,93;421,81;1974,1
L003666;P002;U03;2025-01-15;1317,09;1269,34;9,77;11,82;50,38;367,47;2511,04
L003667;P007;U01;2026-04-28;1823,05;1721,51;9,43;10,47;41,73;591,98;4374,57
L003668;P007;U02;2025-11-24;490,04;483,57;3,57;3,6;13,26;262,77;1223,83
L003669;P005;U02;2024-11-19;1389,7;1318,96;6,64;7,75;56,25;715,26;2063,5
L003670;P005;U03;2026-05-31;2070,04;1912,26;10,09;10,53;47,22;1004,31;2227,38
L003671;P007;U02;2025-07-11;1279,17;1317,18;9,58;11,16;57,0;802,33;2624,0
L003672;P003;U02;2024-07-11;1913,82;1791,8;14,38;16,52;69,5;563,05;4593,25
L003673;P004;U02;2024-07-15;1647,67;1503,1;9,16;9,06;46,19;719,6;3875,33
L003674;P002;U03;2024-01-28;708,08;670,45;3,91;4,71;29,72;199,06;1834,87
L003675;P005;U03;2025-03-08;439,96;392,72;2,62;3,45;17,23;172,44;980,45
L003676;P005;U01;2025-01-26;1567,66;1553,4;11,57;14,8;43,23;556,06;3029,28
L003677;P006;U02;2025-03-07;2194,71;2080,78;12,1;15,24;4,22;1035,17;4522,35
L003678;P003;U01;2026-06-09;790,68;757,56;4,16;4,36;26,68;179,08;1662,42
L003679;P005;U01;2025-03-01;1030,69;1044,33;5,8;5,61;13,19;306,86;1286,52
L003680;P003;U01;2024-07-10;1695,18;1728,78;8,31;11,1;20,75;907,64;4420,62
L003681;P003;U01;2024-11-21;1369,02;1217,07;6,52;7,43;14,57;563,12;2373,15
L003682;P002;U03;2025-03-31;1992,16;1905,02;13,57;16,04;45,5;924,54;2645,71
L003683;P002;U02;2026-01-08;1383,52;1401,03;9,25;10,05;59,55;828,1;2009,61
L003684;P007;U02;2026-02-28;2040,24;1858,79;10,09;11,92;40,8;601,11;1948,58
L003685;P006;U01;2025-03-15;799,03;783,27;6,56;6,61;10,42;402,7;938,22
L003686;P004;U01;2025-12-04;986,21;850,84;5,21;5,71;35,64;420,41;2013,24
L003687;P007;U02;2026-01-19;1147,0;1102,61;8,6;11,05;38,7;618,71;1633,63
L003688;P003;U01;2025-06-23;1401,98;1398,01;7,83;7,09;5,12;776,26;1754,34
L003689;P005;U02;2024-05-31;1999,98;1994,83;10,23;12,16;19,72;1150,57;5384,31
L003690;P007;U01;2024-11-25;551,51;479,13;4,09;5,33;21,18;110,81;1064,72
L003691;P005;U02;2026-01-24;958,58;847,84;5,5;6,79;12,36;250,57;2310,09
L003692;P001;U02;2026-07-04;841,32;787,65;4,19;5,46;23,46;304,24;1269,04
L003693;P007;U03;2024-06-08;2082,62;1888,25;12,42;12,73;15,1;1168,66;2509,43
L003694;P006;U02;2025-11-04;819,13;728,95;3,92;4,6;28,73;423,01;854,47
L003695;P005;U03;2025-04-03;2192,99;2138,34;14,53;13,33;9,59;713,84;4970,29
L003696;P004;U01;2024-05-24;1300,08;1295,64;6,56;7,33;21,72;474,54;3581,06
L003697;P008;U03;2026-03-17;1530,03;1387,73;11,89;12,26;40,29;648,89;2998,14
L003698;P006;U02;2024-08-26;929,04;839,01;5,25;6,38;21,72;345,7;1364,69
L003699;P007;U02;2026-05-08;1107,68;1138,28;5,3;5,61;24,51;413,35;1489,15
L003700;P004;U02;2024-02-25;986,63;975,67;6,87;7,97;20,93;256,14;2597,16
L003701;P004;U01;2024-04-26;1068,73;1095,4;6,06;7,1;35,08;506,46;2062,46
L003702;P005;U03;2026-04-22;768,75;787,04;3,89;5,08;3,56;205,23;1841,69
L003703;P006;U03;2026-03-12;764,33;775,37;4,22;4,45;15,06;217,0;1192,08
L003704;P002;U02;2024-02-27;915,74;872,85;6,12;6,78;22,42;261,65;1965,8
L003705;P005;U01;2026-07-17;1023,07;969,39;8,37;8,35;4,6;234,75;1708,01
L003706;P007;U03;2025-02-23;2023,46;2033,79;11,86;11,88;52,97;1187,03;2904,27
L003707;P001;U02;2024-12-22;1456,84;1494,77;8,28;9,37;22,87;624,37;2497,8
L003708;P002;U01;2026-07-14;915,89;938,73;4,49;4,08;4,12;408,72;2131,0
L003709;P007;U01;2025-12-28;1440,2;1481,07;8,28;8,88;8,64;667,62;3741,69
L003710;P006;U02;2025-09-10;1408,66;1353,86;8,36;9,86;34,67;446,59;3775,89
L003711;P006;U03;2026-07-14;1978,51;1859,29;14,26;15,05;9,87;1022,11;4503,17
L003712;P006;U03;2025-02-18;371,05;377,07;2,63;3,24;5,41;200,73;611,55
L003713;P004;U03;2026-03-12;441,63;437,57;2,61;3,2;1,49;139,01;382,29
L003714;P007;U02;2026-06-14;1056,56;1053,18;6,86;7,38;17,2;622,77;773,65
L003715;P005;U02;2024-09-04;1516,17;1402,29;9,11;8,7;59,17;551,21;2325,39
L003716;P006;U02;2026-04-15;602,34;555,8;3,01;3,33;22,22;222,58;1317,37
L003717;P007;U03;2024-03-09;1877,18;1930,53;12,36;15,44;29,89;979,51;2374,55
L003718;P007;U02;2026-04-09;394,47;394,79;2,55;3,15;16,34;87,33;1071,8
L003719;P004;U02;2026-02-04;1983,74;1941,72;16,41;18,07;46,39;677,24;5429,98
L003720;P008;U03;2026-06-26;2164,1;2009,11;12,33;15,65;89,76;1242,75;3234,71
L003721;P003;U01;2025-05-17;1501,78;1392,4;8,76;9,74;47,81;370,89;3281,64
L003722;P004;U01;2026-05-13;1552,55;1519,04;12,4;14,94;44,67;749,41;1583,74
L003723;P004;U01;2025-08-31;1236,07;1253,09;7,24;6,62;24,6;688,88;2109,04
L003724;P004;U03;2026-07-06;489,64;470,86;2,47;3,2;20,43;189,52;381,21
L003725;P003;U01;2025-07-04;351,73;314,61;2,34;2,96;10,88;84,15;592,16
L003726;P007;U01;2024-07-08;2033,82;1911,66;13,88;15,18;37,67;756,69;3772,97
L003727;P007;U01;2026-03-27;1362,0;1294,94;8,78;11,42;1812,916;528,7;2528,65
L003728;P001;U02;2025-05-17;468,45;478,29;3,01;3,81;3,97;157,9;1112,39
L003729;P006;U03;2024-07-05;612,57;604,56;2,93;3,51;10,35;200,74;998,65
L003730;P007;U01;2025-12-30;1895,97;1765,29;9,45;11,35;76,1;867,92;1377,56
L003731;P001;U03;2024-03-10;890,33;869,2;4,77;5,71;13,36;425,85;1339,94
L003732;P003;U03;2026-07-28;656,92;568,98;3,99;3,72;18,55;186,67;954,25
L003733;P008;U03;2025-04-03;1948,26;1768,53;10,32;12,31;72,84;727,11;2072,67
L003734;P008;U03;2024-03-07;771,83;749,31;4,31;5,04;4,69;303,5;1983,42
L003735;P005;U02;2024-05-13;332,67;329,55;2,07;2,37;12,09;150,36;888,47
L003736;P008;U03;2026-04-21;354,01;308,72;1,8;2,15;9,3;93,84;597,29
L003737;P005;U03;2024-02-14;1435,09;1445,36;8,5;8,92;8,46;409,48;3293,75
L003738;P005;U03;2024-12-17;1935,31;1921,09;11,61;10,92;69,78;692,82;2636,89
L003739;P006;U02;2025-03-07;438,61;389,72;2,5;2,32;10,5;102,11;526,46
L003740;P002;U02;2024-03-14;1740,41;1645,91;10,81;10,41;19,92;854,81;3433,24
L003741;P006;U03;2024-02-13;1404,23;1380,72;7,76;7,05;55,71;401,24;2586,87
L003742;P008;U03;2025-11-27;591,76;603,55;3,02;2,77;26,39;153,23;1310,75
L003743;P003;U01;2025-06-30;944,93;883,77;5,44;5,09;36,58;426,31;1259,02
L003744;P003;U02;2026-01-26;1027,54;942,92;7,74;7,21;11,9;528,5;1351,56
L003745;P004;U02;2026-03-31;362,3;356,58;1,88;1,81;14,71;119,9;351,75
L003746;P004;U01;2024-09-12;1141,01;1156,25;7,31;9,0;3,22;515,1;2886,17
L003747;P008;U03;2025-08-19;1051,05;1051,27;7,34;9,32;28,82;593,05;1188,91
L003748;P007;U01;2026-07-02;460,96;451,22;2,63;2,91;7,48;111,07;1134,34
L003749;P006;U02;2026-07-08;1817,1;1615,1;12,48;13,87;30,87;660,56;2594,44
L003750;P005;U02;2024-09-05;509,71;461,28;3,66;4,9;1,62;211,04;1207,36
L003751;P004;U03;2024-07-19;356,55;328,42;2,81;2,94;7,98;94,99;460,45
L003752;P004;U03;2026-07-27;2130,71;1841,8;13,39;12,56;21,68;809,07;3399,11
L003753;P002;U01;2024-01-25;1252,44;1233,13;8,14;7,45;36,97;272,8;2254,73
L003754;P004;U03;2025-10-10;216,08;219,55;1,71;1,75;5,06;80,2;306,65
L003755;P003;U03;2025-06-10;262,06;241,22;1,61;2,17;1,31;140,36;293,91
L003756;P006;U03;2025-06-27;1003,38;886,51;5,26;6,47;11,11;318,47;1513,14
L003757;P003;U03;2024-03-04;362,06;329,01;1,91;2,16;4,27;98,8;855,1
L003758;P006;U02;2024-05-09;1273,4;1298,37;9,41;12,21;3,96;540,31;3458,74
L003759;P004;U01;2026-04-16;1846,41;1698,04;13,84;14,94;8,2;716,19;2978,99
L003760;P005;U03;2026-01-06;448,14;410,2;2,17;2,12;13,61;124,57;941,86
L003761;P004;U02;2025-11-26;1800,11;1557,53;9,88;11,65;41,66;603,97;3861,33
L003762;P008;U02;2024-01-07;709,06;664,19;4,81;5,15;3,27;238,86;534,17
L003763;P008;U01;2024-07-17;387,23;336,32;1,95;1,8;13,96;151,75;923,66
L003764;P005;U03;2025-05-31;1718,2;1765,99;10,08;12,86;70,5;858,13;1742,63
L003765;P001;U01;2025-06-29;2148,34;2065,59;11,76;11,75;32,53;503,17;2205,32
L003766;P006;U02;2025-09-10;1599,24;1640,78;10,25;10,61;15,71;894,2;3743,56
L003767;P003;U02;2026-07-06;392,05;341,64;2,2;2,11;9,68;123,07;489,68
L003768;P001;U02;2026-07-09;294,78;300,53;1,52;1,5;10,19;143,39;456,58
L003769;P001;U01;2024-12-29;1974,02;1868,74;10,6;11,77;8,79;1004,32;5210,86
L003770;P006;U02;2025-01-13;1418,27;1346,08;8,57;11,48;57,79;617,42;2758,13
L003771;P005;U01;2026-06-16;1121,63;1032,24;5,83;7,82;39,46;493,83;825,46
L003772;P001;U03;2026-04-11;276,72;269,22;2,01;2,65;4,02;95,61;314,97
L003773;P007;U02;2025-05-25;1860,47;1896,27;8,95;8,97;31,94;855,7;2412,48
L003774;P006;U03;2024-06-24;526,27;462,33;3,84;5,05;6,89;285,29;363,76
L003775;P004;U03;2024-10-17;2198,85;2000,4;13,87;13,01;72,69;661,82;2397,35
L003776;P004;U03;2025-01-18;1445,94;1387,13;7,87;7,28;61,6;428,78;1466,91
L003777;P007;U03;2024-09-14;1934,35;1919,28;12,65;13,56;51,18;455,54;1883,57
L003778;P008;U02;2024-12-25;1213,07;1179,58;6,91;7,12;26,73;698,08;2310,58
L003779;P008;U01;2024-06-04;304,17;286,09;1,52;1,69;1,57;137,8;377,76
L003780;P005;U02;2025-08-17;794,67;784,89;4,43;4,26;10,59;480,31;781,78
L003781;P004;U03;2026-02-11;1412,46;1268,61;11,4;11,36;23,43;461,66;2092,9
L003782;P007;U02;2026-07-23;1315,36;1193,05;9,35;12,08;5,39;544,3;2811,79
L003783;P007;U01;2026-02-17;2028,34;1963,58;11,88;11,91;7,27;845,18;4385,94
L003784;P008;U01;2024-06-07;231,16;204,13;1,14;1,29;8,81;73,44;377,68
L003785;P008;U03;2024-06-23;1412,46;1415,33;8,47;8,64;40,9;422,14;2889,63
L003786;P003;U02;2026-01-12;1309,2;1205,87;6,79;8,87;35,38;436,38;3072,37
L003787;P002;U02;2025-05-16;792,38;794,14;4,44;5,94;23,97;445,74;779,68
L003788;P004;U02;2024-03-11;1974,18;1968,03;13,8;17,69;85,8;755,82;4232,82
L003789;P005;U02;2024-08-14;1219,69;1093,96;6,21;5,63;41,42;450,31;1165,88
L003790;P002;U01;2024-07-04;1685,4;1658,59;11,88;11,13;5,14;912,17;3245,1
L003791;P007;U02;2024-12-16;815,0;788,87;4,97;4,94;25,96;214,68;2158,34
L003792;P003;U02;2024-02-01;750,19;647,88;4,81;5,45;14,93;286,65;1209,27
L003793;P004;U02;2025-01-10;1901,18;1771,39;12,5;14,63;42,88;1097,02;2147,68
L003794;P001;U02;2024-08-28;296,97;278,72;2,26;2,47;4,77;142,86;619,84
L003795;P007;U01;2025-11-12;1520,82;1431,55;10,72;13,37;17,79;503,39;1820,96
L003796;P005;U03;2026-05-12;216,28;221,76;1,15;1,55;7,36;55,24;609,5
L003797;P008;U02;2024-10-15;2101,67;1992,54;12,32;12,39;57,69;524,74;4546,08
L003798;P001;U03;2025-02-17;256,11;261,71;1,92;2,06;5,91;87,05;422,37
L003799;P001;U02;2025-12-26;219,92;222,06;1,16;1,47;3,12;136,91;549,81
L003800;P007;U02;2025-06-11;208,23;191,75;1,17;1,2;3,36;55,09;494,38
L003801;P007;U01;2025-03-06;1915,26;1825,16;10,43;12,57;73,56;548,87;3105,07
L003802;P003;U03;2025-12-11;1970,75;1830,68;15,37;19,37;61,97;755,29;2812,15
L003803;P007;U02;2025-07-20;1234,95;1245,18;6,13;8,17;5,56;460,97;2231,17
L003804;P003;U03;2025-01-05;1799,84;1587,35;13,53;16,73;12,5;866,7;1581,51
L003805;P006;U01;2024-01-22;1297,92;1227,92;7,04;8,16;34,75;458,14;3416,49
L003806;P005;U02;2026-02-01;2077,36;1988,5;11,71;15,6;77,43;772,31;2098,75
L003807;P001;U02;2024-09-15;2040,94;1900,73;11,92;15,04;12,96;1023,64;4786,54
L003808;P001;U03;2024-09-02;1373,26;1236,97;9,25;10,73;11,24;382,04;2281,85
L003809;P006;U03;2025-06-26;2154,7;2055,61;14,7;16,28;27,7;1199,7;2724,39
L003810;P002;U01;2025-08-16;613,79;625,98;5,04;6,17;10,73;181,58;570,13
L003811;P005;U03;2024-02-15;1158,31;1039,58;8,6;11,2;37,4;619,57;1331,33
L003812;P007;U03;2024-10-14;2007,97;1908,32;11,24;11,48;35,9;1108,82;3751,74
L003813;P003;U01;2025-12-24;1287,48;1205,67;7,76;7,21;44,33;354,71;1656,99
L003814;P006;U01;2025-07-29;1199,09;1048,39;8,69;9,85;32,98;520,39;2233,08
L003815;P002;U02;2024-10-17;1507,77;1412,71;7,51;8,54;51,23;779,28;1382,29
L003816;P001;U03;2024-07-22;1654,92;1454,64;8,99;8,91;54,58;466,77;2840,36
L003817;P001;U01;2025-08-17;988,74;943,01;5,03;6,55;1320,214;317,21;2394,44
L003818;P008;U01;2024-11-29;499,05;450,02;3,92;4,78;2,99;163,68;330,41
L003819;P006;U03;2024-12-31;1593,12;1588,88;12,54;16,09;63,29;610,29;3222,07
L003820;P002;U03;2025-02-28;1215,23;1141,35;8,97;9,28;17,63;666,01;3067,83
L003821;P006;U03;2026-06-06;1407,37;1301,3;11,03;10,9;8,35;560,85;2664,95
L003822;P008;U01;2025-10-04;2001,48;2014,0;15,57;20,68;56,75;1050,0;2257,36
L003823;P005;U01;2024-06-08;1109,86;991,2;6,43;6,2;27,02;498,16;2697,16
L003824;P003;U03;2024-02-27;529,87;492,54;3,39;4,35;20,27;244,06;378,65
L003825;P002;U02;2024-12-26;823,06;846,79;5,71;6,88;28,5;257,39;862,74
L003826;P003;U02;2024-09-08;784,95;788,89;4,57;5,06;21,41;277,87;1958,03
L003827;P003;U02;2025-03-28;1818,56;1646,17;9,72;11,25;50,79;558,43;3502,43
L003828;P006;U03;2024-10-16;291,06;268,15;2,05;2,57;1,83;72,25;233,83
L003829;P001;U02;2025-04-25;426,18;409,61;3,07;3,95;1,63;219,27;600,57
L003830;P001;U02;2025-08-28;1397,86;1317,82;10,29;12,88;12,43;661,15;3495,22
L003831;P002;U03;2026-02-18;790,36;713,23;6,31;6,98;18,98;235,09;1375,73
L003832;P003;U01;2026-03-27;1892,39;1723,93;15,64;20,25;43,69;934,9;4400,74
L003833;P002;U01;2024-04-23;658,34;666,02;3,72;4,82;29,05;189,25;1097,36
L003834;P006;U01;2025-03-02;1192,17;1115,16;7,08;8,57;25,38;661,22;1844,97
L003835;P004;U03;2024-01-28;2132,35;1884,91;17,14;22,16;71,28;1000,68;3685,85
L003836;P001;U03;2024-09-19;1760,04;1515,58;11,06;10,44;53,68;497,69;3356,85
L003837;P007;U03;2025-04-13;527,44;465,4;3,09;3,62;20,92;284,9;614,87
L003838;P005;U01;2024-09-25;2104,07;1928,22;11,17;12,65;20,36;784,33;4657,11
L003839;P005;U01;2026-07-09;740,05;730,88;5,51;6,88;22,67;378,42;637,09
L003840;P007;U02;2024-02-02;994,76;991,81;7,07;6,4;14,19;600,33;1848,92
L003841;P004;U02;2024-03-16;751,25;656,58;5,45;5,78;12,47;167,39;1060,37
L003842;P007;U02;2025-03-20;1321,69;1314,39;10,27;9,86;56,81;800,78;2067,12
L003843;P008;U01;2024-09-01;1073,24;1080,7;6,46;7,69;17,35;526,84;1136,27
L003844;P001;U03;2025-04-21;1359,8;1312,55;10,2;9,63;16,46;639,24;3048,53
L003845;P004;U03;2026-03-10;1017,67;970,08;5,48;4,95;3,04;334,6;2619,78
L003846;P004;U02;2026-07-30;1812,87;1573,19;8,65;9,54;66,59;532,52;1429,0
L003847;P006;U02;2024-11-09;498,16;428,76;2,86;3,45;17,21;104,75;746,85
L003848;P006;U03;2025-04-28;875,01;787,02;6,38;5,93;22,4;178,92;965,84
L003849;P006;U03;2024-06-07;492,22;480,43;2,54;2,74;20,36;236,33;669,59
L003850;P006;U03;2025-06-10;1350,07;1177,75;8,4;10,32;3,61;260,97;1311,76
L003851;P003;U03;2026-07-29;213,81;184,91;1,17;1,42;7,81;44,55;460,63
L003852;P002;U03;2025-10-15;1870,79;1905,94;9,23;11,58;50,97;1070,55;2514,65
L003853;P005;U03;2026-06-24;545,24;487,75;2,76;3,63;12,48;216,63;965,3
L003854;P008;U03;2025-04-16;513,44;483,41;2,91;3,46;2,16;241,36;753,95
L003855;P006;U02;2026-07-18;1606,22;1635,09;10,38;13,33;42,81;758,12;3216,65
L003856;P003;U03;2026-01-16;1526,14;1341,36;9,65;8,93;36,06;717,39;3261,18
L003857;P008;U01;2025-12-28;440,23;411,55;2,68;3,19;10,17;209,77;736,54
L003858;P001;U02;2026-01-11;935,75;917,39;5,19;4,73;35,02;262,93;707,71
L003859;P002;U03;2024-05-23;1083,11;1020,23;8,06;7,74;39,49;239,18;2347,23
L003860;P004;U03;2026-06-24;1699,02;1666,48;8,41;10,7;34,1;911,25;4293,67
L003861;P008;U03;2025-12-09;876,39;788,73;5,67;6,71;19,06;175,24;1143,47
L003862;P007;U03;2026-07-08;1812,44;1822,16;10,49;12,17;38,31;837,43;2161,64
L003863;P008;U01;2024-10-01;1598,02;1415,03;12,72;16,72;33,8;314,77;2136,01
L003864;P003;U02;2026-02-09;740,11;673,65;5,47;7,12;17,31;154,35;1829,62
L003865;P004;U01;2025-09-21;629,23;623,87;4,31;5,06;5,17;156,43;1452,05
L003866;P006;U01;2025-09-10;2062,99;1844,5;13,4;12,92;2582,2999999999997;971,09;4164,27
L003867;P003;U01;2024-11-24;624,54;632,48;4,89;5,39;26,32;216,18;628,95
L003868;P001;U02;2024-08-05;327,76;303,69;1,61;1,64;1,65;93,82;369,29
L003869;P002;U03;2025-05-19;2053,92;1829,51;10,48;13,93;76,98;609,71;3792,95
L003870;P007;U03;2024-06-04;1375,43;1247,41;8,8;8,2;32,23;500,11;1177,3
L003871;P006;U02;2025-11-06;1621,79;1621,69;10,22;10,96;45,44;426,47;3701,32
L003872;P002;U01;2024-01-11;512,77;500,81;3,99;5,12;17,3;237,58;1016,04
L003873;P006;U02;2025-02-27;575,36;569,15;2,78;3,74;6,21;136,06;1310,63
L003874;P006;U02;2025-09-15;1857,05;1895,26;10,54;12,65;12,42;722,38;1639,05
L003875;P005;U02;2024-09-28;943,93;896,38;6,37;6,55;24,79;238,15;1080,03
L003876;P001;U03;2025-10-17;1681,81;1452,15;8,77;11,02;6,17;661,61;2330,92
L003877;P001;U01;2024-09-29;875,33;761,1;7,29;8,45;3,38;403,02;1484,1
L003878;P007;U03;2024-10-31;1124,41;1086,97;5,63;7,08;7,62;430,37;2920,02
L003879;P002;U01;2025-08-07;1090,04;1088,0;8,01;8,67;23,36;293,43;1502,53
L003880;P004;U01;2025-08-10;333,96;305,89;2,05;2,08;12,04;166,8;784,72
L003881;P004;U01;2024-03-12;1597,06;1499,6;8,53;9,33;63,72;380,44;3629,62
L003882;P005;U01;2024-04-30;766,04;764,64;5,37;6,72;28,45;309,21;977,25
L003883;P004;U02;2024-01-03;502,12;493,01;2,86;2,83;17,65;177,5;1006,03
L003884;P002;U01;2024-02-29;1775,6;1598,84;9,0;8,53;48,68;555,07;3982,72
L003885;P001;U01;2025-02-11;1230,2;1089,74;7,15;9,34;12,43;508,64;2431,55
L003886;P007;U03;2024-03-02;1154,7;1034,77;5,94;7,23;2,24;519,42;1590,29
L003887;P002;U02;2025-01-24;895,81;773,52;5,55;5,43;24,87;312,91;883,16
L003888;P007;U03;2025-03-25;858,38;866,26;4,52;5,61;22,3;331,89;2407,9
L003889;P001;U02;2024-03-17;333,53;316,51;1,9;1,85;10,1;145,38;349,01
L003890;P004;U01;2025-09-06;1501,38;1332,67;7,56;7,16;34,42;412,94;1607,1
L003891;P006;U01;2025-04-30;1219,48;1223,09;7,42;9,86;18,02;574,09;2578,88
L003892;P005;U03;2025-11-23;1077,85;1038,39;5,36;5,01;11,63;490,76;1184,6
L003893;P005;U02;2026-07-15;1949,35;1837,01;16,23;20,35;37,79;444,81;4885,26
L003894;P002;U01;2025-08-05;234,84;203,38;1,18;1,07;0,64;61,2;182,45
L003895;P007;U02;2024-10-26;1991,09;1772,07;12,45;16,63;25,01;690,07;3528,28
L003896;P004;U02;2024-10-10;1004,94;1030,39;7,66;9,92;41,95;550,5;2177,06
L003897;P008;U03;2024-12-21;1432,76;1272,93;8,35;9,11;21,96;708,28;3154,17
L003898;P002;U02;2026-03-16;924,43;826,16;6,58;8,58;7,25;425,12;2091,32
L003899;P001;U03;2024-01-03;306,11;274,63;1,74;1,58;7,13;156,39;683,76
L003900;P007;U01;2025-08-16;774,26;718,02;4,11;5,4;5,12;353,95;809,37
L003901;P001;U02;2025-02-18;1286,11;1230,45;6,38;7,1;47,39;605,59;2580,16
L003902;P007;U02;2024-04-27;1409,13;1342,72;10,4;10,69;14,69;654,26;1455,36
L003903;P008;U01;2024-10-10;1807,45;1572,55;11,78;13,79;20,36;669,98;1527,22
L003904;P004;U01;2024-08-17;2055,4;1770,59;15,69;18,87;50,31;883,22;2102,21
L003905;P001;U03;2024-09-26;1851,95;1672,95;9,02;10,85;7,14;772,3;4578,11
L003906;P002;U02;2025-02-18;901,81;871,62;4,98;5,8;18,25;338,69;720,54
L003907;P003;U02;2024-06-03;1618,15;1548,02;10,68;11,69;34,33;661,27;3985,51
L003908;P007;U01;2024-02-13;615,05;613,45;3,62;3,35;9,39;282,45;823,49
L003909;P001;U01;2024-03-06;278,41;271,52;1,43;1,69;9,31;82,91;425,12
L003910;P003;U03;2024-04-10;2029,3;2055,26;9,99;11,54;12,86;528,05;2024,21
L003911;P002;U02;2024-07-08;1688,54;1702,08;11,63;15,48;2382,912;844,4;1877,75
L003912;P001;U01;2025-06-27;2005,96;1902,9;11,42;14,43;58,41;897,56;4193,88
L003913;P004;U01;2025-06-19;552,67;509,09;3,08;3,06;16,18;162,01;783,55
L003914;P008;U03;2024-02-12;350,15;307,13;1,98;2,62;4,92;154,91;696,37
L003915;P002;U03;2025-08-22;1615,57;1577,32;10,63;12,45;41,02;651,24;3179,72
L003916;P008;U02;2025-11-22;380,4;383,04;2,61;2,44;10,78;226,83;339,06
L003917;P008;U01;2024-11-23;1548,76;1567,0;7,61;9,14;67,81;647,06;1204,83
L003918;P005;U02;2026-05-28;691,03;683,34;3,31;3,51;10,63;396,88;479,17
L003919;P002;U02;2024-11-08;358,21;331,62;2,66;2,5;8,73;105,57;697,65
L003920;P001;U03;2024-12-25;1158,57;1060,0;7,79;8,65;46,16;460,41;2527,11
L003921;P002;U01;2025-06-20;427,45;404,54;2,35;2,81;3,44;157,11;1027,26
L003922;P004;U02;2024-03-04;488,98;456,95;3,87;4,74;18,09;194,71;475,75
L003923;P007;U02;2026-03-21;1508,15;1448,71;7,52;7,97;39,57;341,9;1164,95
L003924;P007;U01;2025-02-19;326,04;295,87;1,94;1,98;6,9;122,83;250,83
L003925;P004;U03;2025-06-25;1983,01;1716,21;11,94;15,18;8,23;989,72;1713,67
L003926;P005;U02;2025-08-31;975,37;911,2;4,82;6,4;12,85;531,33;804,05
L003927;P004;U02;2025-12-07;1386,36;1216,01;7,39;9,76;45,62;672,0;3031,01
L003928;P005;U03;2024-01-20;2128,29;2091,07;10,62;9,8;28,83;1102,33;3801,67
L003929;P004;U03;2024-05-21;716,34;671,91;5,27;5,88;15,78;199,62;1634,29
L003930;P006;U02;2025-01-08;953,79;906,92;5,89;5,75;7,47;353,15;681,35
L003931;P008;U03;2024-06-12;673,89;644,69;4,6;4,14;25,71;370,99;1588,28
L003932;P006;U03;2025-10-26;1297,6;1330,43;9,09;8,41;20,95;314,28;3160,56
L003933;P003;U03;2024-05-23;841,92;861,65;4,63;5,21;12,44;365,41;1082,09
L003934;P005;U01;2025-12-01;496,57;471,42;2,65;3,35;16,93;253,86;1313,25
L003935;P001;U03;2026-05-11;1355,11;1180,35;11,28;13,11;25,59;349,43;1658,99
L003936;P008;U01;2025-02-12;540,36;495,52;4,45;4,38;15,55;153,62;1038,65
L003937;P001;U01;2024-06-27;760,62;700,3;4,06;5,12;31,22;285,53;1509,81
L003938;P004;U03;2024-03-28;856,89;778,01;5,28;5,51;25,04;394,73;712,89
L003939;P001;U01;2024-05-16;1999,93;1819,8;11,3;13,58;46,56;699,59;4752,37
L003940;P006;U01;2025-06-29;1276,77;1306,02;9,63;11,5;34,85;593,06;2079,64
L003941;P007;U02;2026-05-16;2087,66;1959,51;15,21;20,32;44,69;546,83;2716,24
L003942;P002;U01;2024-04-23;1851,77;1781,85;13,17;11,98;11,41;650,6;1427,77
L003943;P001;U01;2024-05-21;1726,86;1494,71;14,11;17,75;12,41;454,44;3589,31
L003944;P008;U03;2025-03-01;1365,31;1215,21;8,62;10,56;31,58;721,24;1414,13
L003945;P001;U02;2024-01-21;1740,37;1569,53;8,61;11,28;13,09;375,06;3683,41
L003946;P008;U02;2024-03-06;1522,02;1428,8;7,53;8,06;43,39;341,13;1969,38
L003947;P007;U01;2024-01-06;329,03;301,33;1,91;2,06;5,44;119,29;285,16
L003948;P002;U02;2024-10-30;913,82;913,54;4,98;6,42;30,44;436,46;1358,42
L003949;P001;U01;2024-09-26;2132,94;2112,81;17,11;20,25;59,55;788,86;2312,97
L003950;P003;U03;2026-04-14;1125,09;1086,86;9,31;12,16;44,15;312,84;1285,29
L003951;P008;U01;2026-04-22;1699,0;1628,37;12,12;11,13;40,1;497,2;3698,55
L003952;P008;U02;2024-04-16;914,62;893,13;6,67;6,94;31,03;368,62;1144,34
L003953;P001;U02;2025-11-08;1096,95;1004,57;6,94;8,53;20,76;237,73;2572,23
L003954;P001;U03;2025-03-16;1839,15;1656,96;14,21;18,04;14,61;792,75;1641,14
L003955;P006;U03;2025-05-18;1379,26;1329,84;7,42;9,53;53,62;524,3;3096,05
L003956;P001;U02;2025-06-16;1748,99;1683,27;11,48;10,37;75,07;634,87;4377,37
