diagnostico_id,os_id,defeito_relatado,causa,taxa_diagnostico,data_diagnostico,motivo_rejeicao
3470,3470,Superaquecimento,Desgaste,167.54,2026-05-18,fk_invalida:os_id
3471,3471,Não liga,Componente queimado,176.38,2025-12-16,fk_invalida:os_id
3472,3472,Falha de rede,Impacto,187.22,2025-12-21,fk_invalida:os_id
3473,3473,Superaquecimento,Componente queimado,234.02,2025-07-07,fk_invalida:os_id
3474,3474,Lento,Impacto,64.78,2025-07-13,fk_invalida:os_id
3475,3475,Sem imagem,Impacto,193.67,2025-09-06,fk_invalida:os_id
3476,3476,Superaquecimento,Software,235.82,2026-04-30,fk_invalida:os_id
3477,3477,Falha de rede,Impacto,243.89,2026-06-11,fk_invalida:os_id
3482,3482,Superaquecimento,Desgaste,241.51,2026-06-14,fk_invalida:os_id
3483,3483,Lento,Software,164.4,2025-07-13,fk_invalida:os_id
3484,3484,Falha de rede,Componente queimado,130.67,2025-10-26,fk_invalida:os_id
3487,3487,Sem imagem,Software,178.18,2026-05-29,fk_invalida:os_id
3489,3489,Tela quebrada,Componente queimado,85.95,2025-07-09,fk_invalida:os_id
3490,3490,Tela quebrada,Oxidação,140.97,2025-07-14,fk_invalida:os_id
3491,3491,Não liga,Desgaste,63.85,2025-09-04,fk_invalida:os_id
3492,3492,Não liga,Componente queimado,227.6,2025-09-07,fk_invalida:os_id
3493,3493,Ruído,Desgaste,91.58,2025-12-26,fk_invalida:os_id
3494,3494,Sem imagem,Impacto,231.84,2025-08-13,fk_invalida:os_id
3495,3495,Não liga,Componente queimado,147.69,2026-03-14,fk_invalida:os_id
3496,3496,Não carrega,Software,133.66,2026-01-20,fk_invalida:os_id
3497,3497,Sem imagem,Software,117.07,2026-03-19,fk_invalida:os_id
3498,3498,Ruído,Desgaste,45.02,2025-12-02,fk_invalida:os_id
3499,3499,Tela quebrada,Componente queimado,109.68,2025-12-26,fk_invalida:os_id
3500,3500,Tela quebrada,Oxidação,69.09,2026-01-12,fk_invalida:os_id
3501,3501,Não liga,Oxidação,57.88,2026-05-10,fk_invalida:os_id
3502,3502,Não carrega,Componente queimado,33.4,2025-07-18,fk_invalida:os_id
3503,3503,Sem imagem,Software,151.78,2025-11-18,fk_invalida:os_id
3504,3504,Lento,Componente queimado,164.09,2025-11-26,fk_invalida:os_id
3505,3505,Tela quebrada,Software,157.26,2026-02-12,fk_invalida:os_id
3506,3506,Ruído,Software,209.82,2026-01-22,fk_invalida:os_id
3507,3507,Não liga,Componente queimado,104.86,2025-12-24,fk_invalida:os_id
3508,3508,Ruído,Impacto,136.42,2026-02-13,fk_invalida:os_id
3509,3509,Não carrega,Oxidação,118.44,2025-12-02,fk_invalida:os_id
3510,3510,Não liga,Impacto,36.08,2026-03-18,fk_invalida:os_id
3512,3512,Falha de rede,Software,154.59,2025-09-17,fk_invalida:os_id
3513,3513,Sem imagem,Software,149.44,2026-04-17,fk_invalida:os_id
3515,3515,Ruído,Software,129.0,2025-10-20,fk_invalida:os_id
3516,3516,Ruído,Desgaste,94.93,2026-06-12,fk_invalida:os_id
3517,3517,Sem imagem,Oxidação,61.4,2026-03-13,fk_invalida:os_id
3518,3518,Lento,Software,200.99,2025-09-26,fk_invalida:os_id
3519,3519,Falha de rede,Software,167.25,2025-11-06,fk_invalida:os_id
3520,3520,Não liga,Software,150.53,2026-01-10,fk_invalida:os_id
3521,3521,Falha de rede,Oxidação,209.99,2025-11-08,fk_invalida:os_id
3523,3523,Sem imagem,Desgaste,58.25,2025-11-09,fk_invalida:os_id
3524,3524,Ruído,Oxidação,206.72,2026-02-08,fk_invalida:os_id
3525,3525,Tela quebrada,Software,174.9,2026-03-09,fk_invalida:os_id
3530,3530,Não carrega,Desgaste,239.47,2026-05-23,fk_invalida:os_id
3532,3532,Tela quebrada,Software,249.1,2025-07-28,fk_invalida:os_id
3533,3533,Falha de rede,Componente queimado,77.98,2026-03-25,fk_invalida:os_id
3534,3534,Superaquecimento,Impacto,244.15,2026-01-28,fk_invalida:os_id
3535,3535,Sem imagem,Desgaste,57.0,2026-01-14,fk_invalida:os_id
3536,3536,Tela quebrada,Impacto,56.95,2025-07-07,fk_invalida:os_id
3537,3537,Falha de rede,Desgaste,33.42,2025-10-30,fk_invalida:os_id
3538,3538,Tela quebrada,Oxidação,161.05,2025-11-18,fk_invalida:os_id
3539,3539,Lento,Desgaste,170.53,2025-10-11,fk_invalida:os_id
3540,3540,Superaquecimento,Software,182.02,2026-05-22,fk_invalida:os_id
3541,3541,Superaquecimento,Componente queimado,226.94,2026-01-20,fk_invalida:os_id
3542,3542,Ruído,Oxidação,109.82,2026-04-13,fk_invalida:os_id
3543,3543,Tela quebrada,Oxidação,177.53,2025-11-21,fk_invalida:os_id
3544,3544,Sem imagem,Oxidação,32.6,2025-09-23,fk_invalida:os_id
3545,3545,Ruído,Desgaste,39.76,2026-06-24,fk_invalida:os_id
3546,3546,Falha de rede,Componente queimado,42.23,2026-03-22,fk_invalida:os_id
3547,3547,Ruído,Software,48.33,2025-10-19,fk_invalida:os_id
3548,3548,Ruído,Software,158.56,2026-01-20,fk_invalida:os_id
3549,3549,Sem imagem,Impacto,96.21,2026-04-18,fk_invalida:os_id
3550,3550,Tela quebrada,Oxidação,45.1,2025-07-10,fk_invalida:os_id
3551,3551,Tela quebrada,Desgaste,138.04,2026-05-25,fk_invalida:os_id
3552,3552,Superaquecimento,Oxidação,157.98,2026-05-24,fk_invalida:os_id
3553,3553,Lento,Impacto,173.47,2025-08-26,fk_invalida:os_id
3554,3554,Tela quebrada,Oxidação,185.07,2025-12-20,fk_invalida:os_id
3555,3555,Lento,Desgaste,73.93,2025-08-26,fk_invalida:os_id
3557,3557,Não carrega,Software,232.63,2025-08-28,fk_invalida:os_id
3559,3559,Não liga,Software,185.75,2025-12-25,fk_invalida:os_id
3561,3561,Sem imagem,Desgaste,135.2,2026-02-09,fk_invalida:os_id
3563,3563,Não carrega,Software,162.03,2026-06-14,fk_invalida:os_id
3565,3565,Superaquecimento,Impacto,102.92,2025-12-13,fk_invalida:os_id
3566,3566,Não carrega,Impacto,46.01,2026-03-14,fk_invalida:os_id
3567,3567,Superaquecimento,Software,70.77,2025-10-14,fk_invalida:os_id
3568,3568,Ruído,Oxidação,239.88,2026-03-15,fk_invalida:os_id
3569,3569,Ruído,Impacto,170.99,2026-05-09,fk_invalida:os_id
3570,3570,Não carrega,Componente queimado,129.09,2025-10-17,fk_invalida:os_id
3571,3571,Não carrega,Desgaste,48.55,2025-09-23,fk_invalida:os_id
3574,3574,Ruído,Desgaste,145.39,2025-09-13,fk_invalida:os_id
3575,3575,Lento,Desgaste,71.16,2025-09-10,fk_invalida:os_id
3576,3576,Não carrega,Impacto,115.95,2025-12-22,fk_invalida:os_id
3578,3578,Sem imagem,Desgaste,107.68,2026-05-17,fk_invalida:os_id
3580,3580,Não liga,Desgaste,140.92,2025-11-16,fk_invalida:os_id
3581,3581,Falha de rede,Impacto,67.94,2025-11-11,fk_invalida:os_id
3582,3582,Superaquecimento,Software,163.76,2026-01-05,fk_invalida:os_id
3583,3583,Não liga,Oxidação,182.6,2025-08-22,fk_invalida:os_id
3585,3585,Falha de rede,Software,114.13,2025-07-11,fk_invalida:os_id
3587,3587,Tela quebrada,Software,135.9,2025-07-28,fk_invalida:os_id
3588,3588,Lento,Software,87.07,2025-10-11,fk_invalida:os_id
3589,3589,Lento,Impacto,178.73,2026-02-05,fk_invalida:os_id
3590,3590,Falha de rede,Oxidação,77.46,2026-05-14,fk_invalida:os_id
3592,3592,Não carrega,Software,185.95,2026-06-21,fk_invalida:os_id
3593,3593,Sem imagem,Software,148.05,2025-10-08,fk_invalida:os_id
3594,3594,Tela quebrada,Software,190.08,2025-08-25,fk_invalida:os_id
3595,3595,Falha de rede,Impacto,237.81,2026-03-17,fk_invalida:os_id
3596,3596,Sem imagem,Impacto,169.23,2025-12-12,fk_invalida:os_id
3598,3598,Não carrega,Componente queimado,130.26,2025-12-06,fk_invalida:os_id
3600,3600,Não liga,Software,37.44,2025-07-05,fk_invalida:os_id
3601,3601,Falha de rede,Componente queimado,63.66,2025-08-23,fk_invalida:os_id
3602,3602,Não liga,Oxidação,166.3,2025-12-06,fk_invalida:os_id
3603,3603,Sem imagem,Impacto,185.42,2026-05-11,fk_invalida:os_id
3604,3604,Superaquecimento,Oxidação,73.16,2026-04-23,fk_invalida:os_id
3605,3605,Ruído,Impacto,62.76,2025-07-03,fk_invalida:os_id
3609,3609,Ruído,Software,59.93,2025-12-21,fk_invalida:os_id
3613,3613,Sem imagem,Oxidação,140.86,2026-01-11,fk_invalida:os_id
3614,3614,Falha de rede,Software,118.66,2025-08-22,fk_invalida:os_id
3616,3616,Ruído,Oxidação,42.41,2026-03-07,fk_invalida:os_id
3617,3617,Tela quebrada,Oxidação,157.11,2025-10-21,fk_invalida:os_id
3618,3618,Falha de rede,Componente queimado,173.15,2026-05-14,fk_invalida:os_id
3623,3623,Não liga,Componente queimado,53.05,2026-02-18,fk_invalida:os_id
3624,3624,Ruído,Impacto,164.49,2026-04-12,fk_invalida:os_id
3625,3625,Ruído,Software,152.8,2026-03-14,fk_invalida:os_id
3626,3626,Lento,Componente queimado,155.59,2025-12-14,fk_invalida:os_id
3627,3627,Não carrega,Componente queimado,121.59,2025-09-14,fk_invalida:os_id
3628,3628,Ruído,Componente queimado,43.28,2026-01-04,fk_invalida:os_id
3630,3630,Não carrega,Software,41.44,2026-06-15,fk_invalida:os_id
3631,3631,Superaquecimento,Desgaste,80.95,2025-08-14,fk_invalida:os_id
3632,3632,Sem imagem,Impacto,133.07,2026-05-27,fk_invalida:os_id
3634,3634,Falha de rede,Oxidação,230.84,2026-01-07,fk_invalida:os_id
3635,3635,Ruído,Oxidação,174.05,2025-09-14,fk_invalida:os_id
3636,3636,Não liga,Componente queimado,109.12,2025-08-18,fk_invalida:os_id
3637,3637,Não carrega,Software,143.26,2025-10-08,fk_invalida:os_id
3641,3641,Sem imagem,Componente queimado,145.15,2025-11-20,fk_invalida:os_id
3642,3642,Ruído,Oxidação,118.45,2025-10-08,fk_invalida:os_id
3644,3644,Lento,Desgaste,33.14,2025-12-09,fk_invalida:os_id
3647,3647,Lento,Desgaste,51.76,2026-05-08,fk_invalida:os_id
3650,3650,Superaquecimento,Impacto,129.83,2026-04-12,fk_invalida:os_id
3651,3651,Lento,Impacto,58.78,2026-02-20,fk_invalida:os_id
3653,3653,Tela quebrada,Componente queimado,96.56,2025-08-23,fk_invalida:os_id
3654,3654,Lento,Oxidação,44.34,2025-10-10,fk_invalida:os_id
3655,3655,Falha de rede,Impacto,46.83,2026-01-23,fk_invalida:os_id
3656,3656,Não liga,Componente queimado,42.93,2026-04-14,fk_invalida:os_id
3657,3657,Falha de rede,Oxidação,87.52,2025-11-08,fk_invalida:os_id
3659,3659,Superaquecimento,Impacto,101.48,2026-03-23,fk_invalida:os_id
3662,3662,Lento,Impacto,74.4,2025-08-07,fk_invalida:os_id
3663,3663,Não liga,Impacto,58.88,2025-08-09,fk_invalida:os_id
3664,3664,Não carrega,Oxidação,118.01,2026-01-24,fk_invalida:os_id
3665,3665,Falha de rede,Impacto,40.99,2025-12-21,fk_invalida:os_id
3666,3666,Não carrega,Desgaste,99.34,2025-09-27,fk_invalida:os_id
3667,3667,Não carrega,Oxidação,227.83,2026-06-22,fk_invalida:os_id
3668,3668,Sem imagem,Software,159.99,2026-02-05,fk_invalida:os_id
3669,3669,Ruído,Oxidação,117.72,2026-06-09,fk_invalida:os_id
3670,3670,Não liga,Software,94.89,2026-05-09,fk_invalida:os_id
3671,3671,Tela quebrada,Impacto,200.15,2025-08-21,fk_invalida:os_id
3673,3673,Superaquecimento,Oxidação,120.39,2025-11-14,fk_invalida:os_id
3674,3674,Não carrega,Componente queimado,69.9,2025-09-25,fk_invalida:os_id
3676,3676,Falha de rede,Impacto,166.48,2026-02-26,fk_invalida:os_id
3677,3677,Ruído,Software,177.23,2025-11-19,fk_invalida:os_id
3678,3678,Não carrega,Desgaste,103.92,2026-04-16,fk_invalida:os_id
3681,3681,Tela quebrada,Componente queimado,154.25,2026-06-22,fk_invalida:os_id
3682,3682,Sem imagem,Software,142.59,2026-06-21,fk_invalida:os_id
3683,3683,Superaquecimento,Componente queimado,87.93,2025-09-18,fk_invalida:os_id
3684,3684,Lento,Software,216.21,2025-12-14,fk_invalida:os_id
3685,3685,Falha de rede,Componente queimado,38.59,2025-08-14,fk_invalida:os_id
3686,3686,Tela quebrada,Componente queimado,80.91,2025-08-12,fk_invalida:os_id
3687,3687,Tela quebrada,Oxidação,104.71,2026-03-28,fk_invalida:os_id
3689,3689,Não carrega,Impacto,169.95,2025-11-20,fk_invalida:os_id
3690,3690,Não carrega,Oxidação,121.51,2026-01-17,fk_invalida:os_id
3691,3691,Não liga,Desgaste,194.16,2025-11-27,fk_invalida:os_id
3693,3693,Não carrega,Impacto,134.05,2025-07-12,fk_invalida:os_id
3694,3694,Ruído,Software,156.7,2025-10-09,fk_invalida:os_id
3695,3695,Sem imagem,Software,219.31,2026-01-30,fk_invalida:os_id
3696,3696,Lento,Desgaste,30.53,2026-03-12,fk_invalida:os_id
3697,3697,Superaquecimento,Desgaste,220.31,2026-03-08,fk_invalida:os_id
3698,3698,Superaquecimento,Componente queimado,172.97,2025-11-17,fk_invalida:os_id
3699,3699,Tela quebrada,Impacto,109.63,2025-07-21,fk_invalida:os_id
3700,3700,Sem imagem,Oxidação,60.01,2025-09-17,fk_invalida:os_id
3702,3702,Não liga,Desgaste,179.26,2026-05-23,fk_invalida:os_id
3703,3703,Superaquecimento,Software,230.94,2025-09-26,fk_invalida:os_id
3704,3704,Não carrega,Desgaste,108.89,2025-08-21,fk_invalida:os_id
3705,3705,Não liga,Impacto,218.59,2026-02-08,fk_invalida:os_id
3707,3707,Não liga,Software,190.87,2026-02-18,fk_invalida:os_id
3708,3708,Falha de rede,Impacto,236.55,2026-01-07,fk_invalida:os_id
3709,3709,Falha de rede,Oxidação,177.44,2026-05-23,fk_invalida:os_id
3712,3712,Tela quebrada,Componente queimado,189.79,2025-09-25,fk_invalida:os_id
3713,3713,Sem imagem,Impacto,102.33,2025-12-01,fk_invalida:os_id
3714,3714,Não carrega,Oxidação,40.52,2026-04-19,fk_invalida:os_id
3716,3716,Superaquecimento,Software,66.94,2025-11-25,fk_invalida:os_id
3718,3718,Superaquecimento,Impacto,211.57,2025-12-24,fk_invalida:os_id
3719,3719,Lento,Componente queimado,90.88,2025-08-22,fk_invalida:os_id
3720,3720,Superaquecimento,Componente queimado,126.06,2025-12-22,fk_invalida:os_id
3721,3721,Ruído,Impacto,146.36,2025-10-14,fk_invalida:os_id
3722,3722,Lento,Impacto,246.05,2025-07-29,fk_invalida:os_id
3724,3724,Sem imagem,Software,92.25,2025-12-27,fk_invalida:os_id
3725,3725,Tela quebrada,Software,226.84,2026-05-07,fk_invalida:os_id
3726,3726,Ruído,Oxidação,244.14,2026-05-18,fk_invalida:os_id
3727,3727,Falha de rede,Desgaste,162.8,2026-06-07,fk_invalida:os_id
3730,3730,Sem imagem,Impacto,67.05,2026-05-19,fk_invalida:os_id
3731,3731,Ruído,Software,136.72,2025-08-18,fk_invalida:os_id
3732,3732,Sem imagem,Impacto,65.09,2025-07-27,fk_invalida:os_id
3735,3735,Lento,Desgaste,35.44,2026-02-10,fk_invalida:os_id
3736,3736,Tela quebrada,Oxidação,174.93,2026-04-16,fk_invalida:os_id
3737,3737,Falha de rede,Software,92.36,2025-07-18,fk_invalida:os_id
3738,3738,Ruído,Componente queimado,92.0,2025-12-25,fk_invalida:os_id
3739,3739,Falha de rede,Software,166.13,2025-12-18,fk_invalida:os_id
3740,3740,Lento,Impacto,83.8,2026-02-09,fk_invalida:os_id
3741,3741,Lento,Desgaste,244.83,2025-10-23,fk_invalida:os_id
3742,3742,Não carrega,Desgaste,36.89,2025-12-14,fk_invalida:os_id
3743,3743,Falha de rede,Impacto,176.81,2025-12-29,fk_invalida:os_id
3744,3744,Lento,Desgaste,149.74,2026-05-18,fk_invalida:os_id
3745,3745,Sem imagem,Desgaste,129.68,2026-06-16,fk_invalida:os_id
3746,3746,Falha de rede,Impacto,74.49,2026-04-25,fk_invalida:os_id
3747,3747,Não liga,Desgaste,247.19,2025-09-15,fk_invalida:os_id
3748,3748,Não liga,Componente queimado,183.68,2026-05-16,fk_invalida:os_id
3749,3749,Não carrega,Software,206.14,2025-10-19,fk_invalida:os_id
3750,3750,Sem imagem,Impacto,184.55,2025-12-15,fk_invalida:os_id
3753,3753,Superaquecimento,Software,196.15,2025-12-20,fk_invalida:os_id
3754,3754,Ruído,Impacto,58.27,2025-11-07,fk_invalida:os_id
3755,3755,Não liga,Impacto,110.1,2025-12-12,fk_invalida:os_id
3757,3757,Tela quebrada,Desgaste,243.52,2025-10-14,fk_invalida:os_id
3758,3758,Sem imagem,Desgaste,182.29,2026-05-09,fk_invalida:os_id
3760,3760,Lento,Impacto,157.95,2026-05-28,fk_invalida:os_id
3761,3761,Superaquecimento,Impacto,72.46,2026-06-06,fk_invalida:os_id
3763,3763,Não liga,Impacto,59.53,2025-09-19,fk_invalida:os_id
3764,3764,Falha de rede,Impacto,165.23,2026-03-16,fk_invalida:os_id
3765,3765,Tela quebrada,Oxidação,212.62,2025-07-14,fk_invalida:os_id
3766,3766,Não carrega,Software,184.2,2026-05-03,fk_invalida:os_id
3767,3767,Lento,Componente queimado,213.44,2025-11-24,fk_invalida:os_id
3768,3768,Tela quebrada,Impacto,168.69,2025-07-28,fk_invalida:os_id
3769,3769,Falha de rede,Impacto,36.64,2025-10-16,fk_invalida:os_id
3770,3770,Superaquecimento,Oxidação,57.25,2026-03-15,fk_invalida:os_id
3771,3771,Não liga,Desgaste,169.47,2026-01-29,fk_invalida:os_id
3772,3772,Ruído,Impacto,113.87,2025-10-09,fk_invalida:os_id
3773,3773,Sem imagem,Software,80.34,2026-06-21,fk_invalida:os_id
3774,3774,Falha de rede,Oxidação,71.15,2025-10-06,fk_invalida:os_id
3777,3777,Não liga,Componente queimado,50.06,2026-06-05,fk_invalida:os_id
3778,3778,Ruído,Desgaste,54.93,2025-11-16,fk_invalida:os_id
3779,3779,Falha de rede,Software,30.16,2026-04-25,fk_invalida:os_id
3780,3780,Lento,Componente queimado,34.31,2025-08-06,fk_invalida:os_id
3781,3781,Ruído,Componente queimado,54.19,2026-06-03,fk_invalida:os_id
3782,3782,Não liga,Software,239.99,2026-02-22,fk_invalida:os_id
3783,3783,Ruído,Impacto,163.34,2025-12-20,fk_invalida:os_id
3784,3784,Não liga,Componente queimado,185.24,2026-06-21,fk_invalida:os_id
3785,3785,Ruído,Impacto,123.89,2026-03-24,fk_invalida:os_id
3786,3786,Falha de rede,Desgaste,54.67,2026-05-09,fk_invalida:os_id
3787,3787,Não carrega,Oxidação,100.74,2025-07-07,fk_invalida:os_id
3788,3788,Não liga,Componente queimado,139.14,2026-01-22,fk_invalida:os_id
3789,3789,Não liga,Software,246.47,2026-03-17,fk_invalida:os_id
3790,3790,Ruído,Impacto,31.28,2026-03-19,fk_invalida:os_id
3792,3792,Não liga,Desgaste,189.64,2025-12-12,fk_invalida:os_id
3793,3793,Tela quebrada,Oxidação,97.86,2025-12-10,fk_invalida:os_id
3795,3795,Ruído,Oxidação,135.48,2026-03-15,fk_invalida:os_id
3796,3796,Sem imagem,Componente queimado,112.7,2026-01-21,fk_invalida:os_id
3797,3797,Tela quebrada,Impacto,52.35,2026-01-10,fk_invalida:os_id
3799,3799,Sem imagem,Software,107.87,2025-10-20,fk_invalida:os_id
3801,3801,Falha de rede,Componente queimado,222.5,2026-07-01,fk_invalida:os_id
3802,3802,Superaquecimento,Oxidação,156.87,2025-09-08,fk_invalida:os_id
3803,3803,Tela quebrada,Software,126.52,2026-03-20,fk_invalida:os_id
3804,3804,Tela quebrada,Oxidação,180.59,2025-08-15,fk_invalida:os_id
3805,3805,Ruído,Desgaste,236.91,2025-11-21,fk_invalida:os_id
3806,3806,Não liga,Componente queimado,138.51,2025-10-11,fk_invalida:os_id
3807,3807,Não liga,Componente queimado,152.72,2026-01-25,fk_invalida:os_id
3808,3808,Superaquecimento,Componente queimado,140.65,2026-03-25,fk_invalida:os_id
3809,3809,Não liga,Componente queimado,89.87,2026-03-18,fk_invalida:os_id
3812,3812,Sem imagem,Impacto,236.13,2025-11-24,fk_invalida:os_id
3814,3814,Falha de rede,Software,115.08,2025-07-08,fk_invalida:os_id
3815,3815,Superaquecimento,Software,132.88,2025-10-17,fk_invalida:os_id
3819,3819,Sem imagem,Impacto,69.2,2026-06-09,fk_invalida:os_id
3820,3820,Ruído,Impacto,169.26,2026-03-21,fk_invalida:os_id
3821,3821,Sem imagem,Software,199.09,2026-05-15,fk_invalida:os_id
3823,3823,Falha de rede,Software,32.3,2025-09-20,fk_invalida:os_id
3824,3824,Lento,Oxidação,235.4,2025-08-08,fk_invalida:os_id
3826,3826,Não liga,Oxidação,206.81,2026-03-22,fk_invalida:os_id
3830,3830,Não carrega,Software,185.32,2026-05-26,fk_invalida:os_id
3832,3832,Falha de rede,Impacto,62.29,2026-01-12,fk_invalida:os_id
3833,3833,Sem imagem,Software,150.86,2026-04-08,fk_invalida:os_id
3834,3834,Tela quebrada,Software,243.74,2026-05-13,fk_invalida:os_id
3835,3835,Tela quebrada,Oxidação,37.93,2025-12-30,fk_invalida:os_id
3837,3837,Ruído,Software,237.25,2025-12-28,fk_invalida:os_id
3838,3838,Ruído,Componente queimado,249.36,2026-02-07,fk_invalida:os_id
3839,3839,Lento,Impacto,220.46,2025-09-08,fk_invalida:os_id
3841,3841,Lento,Componente queimado,238.65,2026-01-20,fk_invalida:os_id
3842,3842,Sem imagem,Impacto,91.02,2025-11-01,fk_invalida:os_id
3843,3843,Tela quebrada,Componente queimado,241.35,2026-02-20,fk_invalida:os_id
3845,3845,Tela quebrada,Oxidação,216.06,2026-04-13,fk_invalida:os_id
3846,3846,Não carrega,Software,147.38,2025-10-08,fk_invalida:os_id
3848,3848,Lento,Desgaste,63.53,2026-03-25,fk_invalida:os_id
3849,3849,Não carrega,Impacto,180.61,2026-04-11,fk_invalida:os_id
3850,3850,Não carrega,Oxidação,91.1,2025-09-16,fk_invalida:os_id
3851,3851,Superaquecimento,Impacto,157.18,2025-08-15,fk_invalida:os_id
3853,3853,Não liga,Oxidação,73.29,2026-06-09,fk_invalida:os_id
3854,3854,Não carrega,Software,208.48,2026-06-11,fk_invalida:os_id
3855,3855,Sem imagem,Impacto,219.47,2025-08-15,fk_invalida:os_id
3857,3857,Ruído,Software,229.72,2026-03-07,fk_invalida:os_id
3858,3858,Sem imagem,Componente queimado,41.1,2026-06-13,fk_invalida:os_id
3859,3859,Ruído,Impacto,167.34,2026-03-17,fk_invalida:os_id
3861,3861,Superaquecimento,Desgaste,154.96,2026-03-19,fk_invalida:os_id
3862,3862,Não liga,Oxidação,102.23,2026-06-15,fk_invalida:os_id
3863,3863,Superaquecimento,Desgaste,31.21,2025-08-12,fk_invalida:os_id
3865,3865,Sem imagem,Oxidação,84.26,2026-06-14,fk_invalida:os_id
3866,3866,Tela quebrada,Oxidação,152.36,2025-07-19,fk_invalida:os_id
3867,3867,Não liga,Desgaste,33.24,2025-11-22,fk_invalida:os_id
3868,3868,Não liga,Oxidação,194.81,2025-07-15,fk_invalida:os_id
3871,3871,Lento,Componente queimado,247.28,2026-06-07,fk_invalida:os_id
3874,3874,Lento,Componente queimado,226.9,2025-11-11,fk_invalida:os_id
3875,3875,Lento,Desgaste,183.62,2026-05-27,fk_invalida:os_id
3877,3877,Tela quebrada,Impacto,172.54,2025-09-20,fk_invalida:os_id
3878,3878,Lento,Software,182.11,2026-01-21,fk_invalida:os_id
3880,3880,Lento,Impacto,174.11,2026-02-18,fk_invalida:os_id
3881,3881,Não carrega,Software,202.44,2025-10-23,fk_invalida:os_id
3883,3883,Ruído,Impacto,115.86,2025-09-16,fk_invalida:os_id
3884,3884,Superaquecimento,Desgaste,201.94,2026-06-22,fk_invalida:os_id
3885,3885,Tela quebrada,Oxidação,202.69,2026-05-18,fk_invalida:os_id
3887,3887,Tela quebrada,Impacto,175.79,2025-10-18,fk_invalida:os_id
3890,3890,Superaquecimento,Software,38.6,2025-07-16,fk_invalida:os_id
