frequencia_id;matricula_id;data_acesso;hora_acesso;modalidade_id;duracao_minutos
9462;1713;2026-06-11;20:00;7;91
9463;1714;2026-02-02;06:00;2;90
9464;1714;2025-09-29;18:00;10;46
9465;1714;2025-09-10;18:00;2;44
9466;1714;2025-12-04;18:00;10;96
9467;1715;2025-11-27;08:00;2;57
9468;1715;2026-06-18;08:00;3;66
9469;1715;2025-11-14;12:00;5;76
9470;1715;2025-11-06;18:00;4;70
9471;1715;2026-02-17;12:00;11;38
9472;1716;2026-04-15;18:00;7;37
9473;1716;2025-11-22;18:00;10;109
9474;1716;2026-04-12;12:00;11;82
9475;1716;2025-07-26;12:00;7;70
9476;1716;2025-11-23;12:00;9;96
9477;1716;2025-08-01;20:00;5;104
9478;1716;2025-12-27;20:00;11;59
9479;1716;2026-01-13;12:00;1;102
9480;1717;2025-12-08;08:00;10;69
9481;1717;2025-07-11;06:00;11;110
9482;1717;2025-07-06;08:00;5;77
9483;1717;2025-11-07;18:00;12;40
9484;1717;2025-09-23;18:00;8;46
9485;1718;2026-03-04;06:00;2;73
9486;1718;2025-07-30;08:00;2;55
9487;1718;2025-09-03;12:00;9;97
9488;1718;2025-08-09;18:00;2;68
9489;1718;2025-07-05;08:00;8;56
9490;1718;2026-05-01;12:00;7;109
9491;1719;2025-12-04;08:00;5;86
9492;1719;2025-09-19;08:00;8;72
9493;1719;2025-08-27;08:00;3;95
9494;1719;2025-10-03;20:00;3;52
9495;1719;2025-09-23;12:00;9;51
9496;1720;2025-11-24;18:00;4;64
9497;1720;2025-09-07;12:00;8;39
9498;1720;2026-01-28;18:00;12;37
9499;1720;2025-07-10;18:00;7;102
9500;1720;2026-05-15;06:00;4;67
9501;1721;2026-04-26;18:00;9;59
9502;1721;2025-10-06;08:00;12;35
9503;1721;2025-09-04;08:00;8;55
9504;1721;2026-03-23;08:00;1;75
9505;1721;2026-03-20;18:00;7;103
9506;1722;2025-09-10;20:00;4;63
9507;1722;2026-01-09;20:00;12;80
9508;1722;2026-05-22;08:00;1;92
9509;1723;2026-01-11;06:00;2;95
9510;1723;2026-05-22;12:00;8;63
9511;1723;2026-06-25;06:00;11;66
9512;1723;2026-03-01;20:00;11;74
9513;1723;2026-01-16;12:00;1;89
9514;1723;2026-04-08;06:00;8;60
9515;1724;2026-06-06;06:00;7;81
9516;1724;2026-01-13;12:00;3;100
9517;1724;2025-12-31;18:00;11;63
9518;1725;2026-06-30;12:00;8;63
9519;1725;2025-07-21;18:00;5;74
9520;1726;2026-05-17;06:00;9;37
9521;1726;2026-03-15;18:00;5;45
9522;1726;2025-10-31;12:00;1;46
9523;1726;2025-12-18;12:00;9;95
9524;1726;2025-08-15;12:00;5;88
9525;1726;2026-05-09;20:00;10;64
9526;1726;2026-03-10;12:00;3;109
9527;1726;2025-10-09;18:00;4;59
9528;1726;2025-11-29;18:00;6;93
9529;1727;2025-08-22;12:00;6;87
9530;1727;2025-08-14;06:00;2;98
9531;1727;2026-01-05;12:00;12;97
9532;1727;2025-10-14;12:00;7;97
9533;1727;2026-03-18;12:00;10;87
9534;1727;2026-03-10;08:00;3;35
9535;1727;2026-05-08;06:00;8;80
9536;1728;2025-08-02;12:00;1;43
9537;1728;2025-07-29;06:00;4;58
9538;1728;2025-08-12;18:00;3;44
9539;1728;2026-04-05;12:00;11;67
9540;1729;2026-04-15;08:00;2;78
9541;1729;2026-02-27;08:00;12;44
9542;1729;2025-08-22;20:00;8;69
9543;1730;2025-09-25;12:00;9;77
9544;1730;2025-07-06;08:00;9;49
9545;1730;2025-10-29;20:00;6;92
9546;1730;2026-03-03;06:00;5;107
9547;1730;2025-08-19;06:00;9;49
9548;1731;2025-08-15;06:00;6;65
9549;1731;2026-02-19;06:00;12;42
9550;1731;2025-09-04;06:00;1;68
9551;1732;2026-06-10;12:00;6;43
9552;1732;2025-07-04;12:00;7;53
9553;1733;2026-03-10;06:00;5;62
9554;1733;2025-07-13;18:00;9;106
9555;1733;2026-01-17;06:00;10;86
9556;1733;2025-09-28;18:00;10;82
9557;1733;2026-02-22;06:00;10;68
9558;1734;2025-08-31;18:00;8;92
9559;1734;2026-03-20;08:00;12;60
9560;1734;2025-12-07;08:00;7;72
9561;1734;2025-08-03;20:00;9;64
9562;1734;2026-03-26;12:00;8;74
9563;1734;2026-02-27;20:00;9;49
9564;1735;2026-02-11;08:00;12;43
9565;1735;2026-02-04;06:00;12;102
9566;1735;2025-08-19;18:00;12;102
9567;1736;2026-04-25;08:00;4;106
9568;1736;2025-09-02;08:00;2;95
9569;1736;2026-02-27;08:00;6;57
9570;1736;2026-03-07;18:00;8;41
9571;1737;2025-07-11;18:00;9;41
9572;1737;2025-07-18;20:00;8;79
9573;1737;2026-04-10;18:00;4;82
9574;1737;2026-04-17;20:00;10;35
9575;1738;2025-12-10;08:00;3;69
9576;1738;2026-02-04;18:00;3;59
9577;1738;2025-07-24;12:00;2;90
9578;1738;2025-10-09;08:00;1;80
9579;1738;2026-02-22;20:00;7;48
9580;1738;2025-12-29;12:00;9;63
9581;1738;2025-07-14;08:00;7;107
9582;1738;2026-04-15;06:00;3;46
9583;1739;2025-12-11;08:00;2;92
9584;1739;2026-01-05;06:00;6;75
9585;1739;2025-08-19;18:00;10;52
9586;1739;2025-12-10;18:00;12;105
9587;1739;2025-09-07;12:00;3;55
9588;1740;2025-11-26;12:00;10;86
9589;1740;2026-02-13;12:00;7;55
9590;1740;2025-10-07;18:00;3;87
9591;1741;2026-06-29;08:00;3;78
9592;1741;2026-06-04;12:00;7;54
9593;1741;2025-09-18;20:00;1;103
9594;1741;2026-03-30;08:00;12;91
9595;1741;2026-04-19;06:00;7;95
9596;1741;2026-05-06;12:00;7;58
9597;1741;2025-07-16;08:00;9;99
9598;1742;2025-12-10;06:00;6;100
9599;1742;2026-06-27;08:00;9;90
9600;1742;2025-12-11;18:00;3;42
9601;1742;2025-09-27;12:00;9;96
9602;1742;2026-02-01;06:00;8;62
9603;1742;2025-12-09;12:00;7;81
9604;1742;2025-12-19;20:00;1;74
9605;1742;2025-08-25;06:00;6;38
9606;1742;2026-06-14;20:00;11;47
9607;1743;2026-02-10;08:00;9;109
9608;1743;2025-12-21;20:00;8;88
9609;1743;2025-10-30;20:00;7;95
9610;1743;2025-09-23;20:00;10;67
9611;1743;2025-07-08;20:00;1;98
9612;1743;2025-10-26;08:00;4;84
9613;1743;2025-12-27;12:00;12;81
9614;1744;2025-11-10;12:00;11;42
9615;1744;2025-08-14;08:00;9;54
9616;1744;2025-10-30;18:00;4;88
9617;1745;2026-06-21;06:00;9;85
9618;1745;2025-07-14;18:00;4;53
9619;1745;2025-11-20;18:00;3;91
9620;1745;2026-05-06;18:00;8;78
9621;1746;2026-02-02;18:00;4;63
9622;1746;2026-01-13;06:00;7;51
9623;1747;2026-05-23;18:00;9;59
9624;1747;2025-07-28;18:00;1;41
9625;1747;2025-11-07;20:00;11;105
9626;1747;2026-02-23;20:00;8;65
9627;1747;2026-05-18;08:00;4;72
9628;1748;2025-12-11;12:00;9;46
9629;1748;2026-03-20;12:00;8;59
9630;1749;2026-01-04;20:00;9;48
9631;1749;2026-04-17;06:00;11;38
9632;1749;2025-11-13;08:00;11;49
9633;1749;2025-10-26;18:00;7;91
9634;1749;2026-02-25;06:00;11;43
9635;1749;2026-03-16;20:00;5;74
9636;1749;2025-12-08;18:00;4;75
9637;1749;2026-03-06;12:00;5;38
9638;1749;2025-08-23;18:00;9;90
9639;1750;2026-01-24;12:00;11;98
9640;1750;2025-07-14;18:00;2;78
9641;1750;2026-02-17;18:00;4;81
9642;1750;2026-06-02;12:00;2;73
9643;1750;2025-10-26;18:00;12;96
9644;1750;2026-01-28;06:00;7;45
9645;1750;2026-03-06;18:00;1;40
9646;1751;2026-04-11;20:00;9;62
9647;1751;2026-01-14;12:00;6;90
9648;1751;2026-06-08;06:00;8;59
9649;1751;2026-05-10;08:00;7;80
9650;1752;2026-02-15;18:00;3;96
9651;1752;2025-07-01;18:00;4;44
9652;1752;2026-04-27;08:00;11;97
9653;1752;2025-11-25;06:00;8;77
9654;1753;2025-07-09;12:00;5;49
9655;1753;2026-04-13;12:00;1;42
9656;1753;2026-03-26;08:00;9;108
9657;1753;2025-12-28;18:00;6;76
9658;1753;2026-05-03;08:00;12;57
9659;1753;2025-12-06;12:00;4;60
9660;1754;2025-08-03;12:00;5;58
9661;1754;2026-01-21;06:00;6;104
9662;1754;2025-08-26;08:00;1;71
9663;1754;2025-10-26;20:00;10;54
9664;1754;2026-03-27;06:00;4;51
9665;1754;2025-07-29;08:00;8;87
9666;1754;2025-08-02;06:00;3;61
9667;1755;2025-07-11;06:00;7;59
9668;1755;2026-05-30;18:00;9;97
9669;1755;2025-10-02;06:00;11;87
9670;1755;2026-03-16;12:00;10;50
9671;1755;2026-05-21;12:00;9;60
9672;1755;2025-10-18;06:00;9;89
9673;1755;2025-09-15;20:00;2;85
9674;1756;2026-06-30;06:00;7;79
9675;1756;2025-12-01;08:00;7;97
9676;1756;2025-09-02;08:00;4;55
9677;1756;2025-07-17;20:00;3;107
9678;1756;2025-11-09;06:00;5;70
9679;1756;2025-11-22;06:00;12;43
9680;1756;2026-03-25;12:00;12;81
9681;1756;2025-07-02;06:00;4;41
9682;1757;2026-03-02;12:00;3;63
9683;1757;2026-01-27;12:00;11;104
9684;1757;2025-09-14;18:00;10;92
9685;1757;2026-02-17;12:00;1;41
9686;1757;2025-11-15;18:00;10;68
9687;1757;2026-02-28;18:00;5;61
9688;1757;2026-04-25;08:00;7;66
9689;1758;2025-10-26;12:00;3;74
9690;1758;2025-08-12;18:00;9;62
9691;1758;2026-04-30;08:00;12;91
9692;1758;2026-04-21;20:00;1;52
9693;1758;2026-02-14;20:00;2;102
9694;1758;2026-02-14;08:00;1;84
9695;1759;2025-12-29;08:00;8;42
9696;1759;2025-11-07;20:00;10;75
9697;1759;2025-10-25;20:00;11;61
9698;1759;2026-02-06;20:00;6;52
9699;1759;2026-02-02;08:00;3;43
9700;1759;2025-10-09;18:00;12;108
9701;1760;2025-07-15;20:00;5;85
9702;1760;2026-05-07;18:00;2;54
9703;1760;2026-02-10;08:00;12;62
9704;1760;2025-07-09;20:00;12;60
9705;1760;2025-11-02;06:00;7;36
9706;1760;2025-10-30;18:00;3;63
9707;1760;2025-12-21;06:00;10;70
9708;1760;2026-02-23;18:00;9;82
9709;1761;2025-10-10;06:00;6;76
9710;1761;2025-11-16;12:00;10;61
9711;1761;2026-04-13;12:00;2;71
9712;1761;2026-03-14;08:00;4;93
9713;1762;2026-06-06;18:00;9;92
9714;1762;2026-04-15;08:00;10;58
9715;1762;2026-04-17;06:00;7;101
9716;1762;2026-05-12;12:00;3;71
9717;1762;2026-01-16;18:00;5;48
9718;1762;2026-04-25;08:00;1;75
9719;1763;2025-09-09;18:00;8;85
9720;1763;2025-12-17;20:00;2;59
9721;1763;2026-04-24;08:00;2;110
9722;1763;2025-08-10;18:00;5;62
9723;1764;2025-08-27;20:00;2;71
9724;1764;2025-11-04;18:00;11;49
9725;1764;2025-12-18;08:00;10;40
9726;1765;2025-11-07;18:00;8;62
9727;1765;2025-10-06;08:00;1;50
9728;1765;2026-01-08;12:00;5;90
9729;1765;2026-02-25;20:00;8;86
9730;1765;2025-09-06;18:00;8;82
9731;1765;2025-08-17;12:00;5;47
9732;1765;2026-01-28;08:00;1;36
9733;1765;2025-10-13;18:00;2;104
9734;1765;2025-09-24;18:00;8;87
9735;1766;2025-11-22;06:00;5;40
9736;1766;2026-06-29;12:00;5;57
9737;1766;2026-02-22;12:00;2;109
9738;1766;2025-12-20;12:00;10;83
9739;1766;2026-04-29;08:00;3;39
9740;1766;2026-03-23;06:00;2;60
9741;1766;2026-05-21;18:00;11;102
9742;1766;2026-01-14;08:00;4;49
9743;1767;2026-01-16;06:00;11;37
9744;1767;2025-07-29;08:00;9;74
9745;1767;2026-04-19;06:00;9;100
9746;1768;2026-03-06;12:00;4;110
9747;1768;2025-08-26;20:00;3;53
9748;1768;2025-09-15;12:00;7;88
9749;1768;2026-02-11;08:00;5;62
9750;1768;2026-04-10;20:00;10;81
9751;1768;2025-10-26;12:00;8;56
9752;1768;2026-06-11;20:00;2;81
9753;1768;2025-12-22;18:00;4;93
9754;1768;2025-08-18;08:00;6;64
9755;1769;2026-04-07;12:00;4;77
9756;1769;2025-12-13;06:00;3;65
9757;1770;2026-04-07;06:00;8;55
9758;1770;2025-08-21;06:00;2;59
9759;1770;2025-09-17;06:00;9;40
9760;1771;2025-10-08;06:00;11;51
9761;1771;2025-07-13;18:00;1;95
9762;1771;2025-11-09;20:00;11;73
9763;1771;2025-10-29;18:00;9;51
9764;1772;2025-09-23;12:00;5;93
9765;1772;2025-08-07;08:00;12;58
9766;1772;2026-05-25;20:00;11;42
9767;1772;2026-06-02;08:00;10;59
9768;1772;2026-02-12;12:00;8;48
9769;1772;2025-10-10;06:00;2;103
9770;1773;2026-03-27;08:00;9;69
9771;1773;2025-12-03;08:00;11;68
9772;1773;2026-03-02;06:00;9;56
9773;1773;2025-11-06;18:00;5;47
9774;1773;2025-10-28;18:00;7;105
9775;1773;2025-07-21;20:00;11;39
9776;1774;2025-10-16;12:00;1;48
9777;1774;2025-07-19;20:00;5;39
9778;1774;2026-06-29;06:00;6;71
9779;1774;2026-06-11;18:00;10;77
9780;1774;2025-07-23;06:00;11;106
9781;1774;2025-12-30;20:00;6;61
9782;1774;2026-06-04;06:00;3;99
9783;1775;2026-01-16;06:00;10;43
9784;1775;2026-01-31;18:00;1;39
9785;1775;2025-11-04;18:00;6;80
9786;1775;2025-12-16;18:00;6;84
9787;1775;2025-12-02;06:00;7;87
9788;1775;2025-09-26;08:00;6;93
9789;1775;2026-04-27;06:00;7;74
9790;1775;2025-08-27;20:00;8;41
9791;1775;2026-06-24;08:00;12;43
9792;1776;2026-04-23;12:00;6;75
9793;1776;2025-10-19;08:00;1;95
9794;1776;2025-08-18;20:00;1;97
9795;1776;2025-07-29;06:00;1;37
9796;1776;2026-03-20;12:00;11;40
9797;1776;2025-07-19;08:00;10;100
9798;1776;2025-10-13;20:00;9;96
9799;1776;2025-12-03;20:00;10;91
9800;1776;2026-03-30;06:00;3;96
9801;1777;2026-06-20;12:00;9;63
9802;1777;2026-05-25;18:00;7;67
9803;1778;2026-02-04;18:00;2;98
9804;1778;2025-09-11;06:00;5;75
9805;1778;2026-02-03;06:00;8;68
9806;1778;2026-06-18;18:00;9;43
9807;1778;2025-08-11;12:00;12;83
9808;1778;2026-03-12;18:00;1;52
9809;1778;2026-06-20;18:00;3;45
9810;1778;2025-11-17;12:00;6;50
9811;1778;2026-03-16;18:00;10;48
9812;1779;2025-12-27;20:00;4;79
9813;1779;2026-05-27;08:00;12;36
9814;1779;2025-07-06;18:00;2;105
9815;1779;2025-12-17;20:00;9;45
9816;1779;2026-02-05;08:00;4;53
9817;1779;2026-05-08;12:00;7;67
9818;1780;2026-05-25;08:00;2;41
9819;1780;2025-11-17;20:00;2;85
9820;1780;2026-03-16;12:00;11;66
9821;1780;2026-04-17;18:00;8;35
9822;1781;2025-08-09;20:00;7;49
9823;1781;2026-03-10;06:00;10;45
9824;1781;2025-10-10;20:00;3;59
9825;1781;2025-10-12;08:00;10;42
9826;1781;2025-07-06;08:00;6;82
9827;1781;2025-07-28;06:00;3;77
9828;1781;2025-11-25;06:00;12;82
9829;1782;2026-01-15;20:00;4;62
9830;1782;2025-12-20;06:00;11;65
9831;1782;2025-09-30;20:00;8;94
9832;1783;2026-05-20;12:00;8;46
9833;1783;2026-06-18;18:00;4;57
9834;1783;2026-03-29;06:00;11;75
9835;1783;2025-09-09;18:00;5;106
9836;1784;2025-08-24;12:00;3;100
9837;1784;2025-07-20;20:00;12;59
9838;1785;2026-01-04;12:00;12;102
9839;1785;2025-08-09;08:00;2;93
9840;1785;2026-03-11;08:00;2;64
9841;1785;2025-11-20;20:00;7;90
9842;1785;2025-08-10;12:00;4;83
9843;1785;2025-12-28;12:00;3;69
9844;1786;2026-02-25;18:00;4;48
9845;1786;2025-09-06;06:00;7;50
9846;1786;2025-07-08;08:00;9;80
9847;1786;2026-01-31;06:00;5;72
9848;1786;2025-08-01;12:00;2;79
9849;1787;2026-05-20;18:00;1;101
9850;1787;2025-07-09;12:00;5;79
9851;1787;2026-03-20;08:00;9;56
9852;1787;2026-04-21;20:00;11;48
9853;1787;2026-04-26;20:00;5;96
9854;1787;2025-11-15;06:00;2;66
9855;1787;2025-12-04;20:00;9;53
9856;1787;2025-09-06;06:00;2;53
9857;1787;2025-11-15;12:00;6;48
9858;1788;2026-05-21;12:00;8;66
9859;1788;2025-11-28;20:00;9;36
9860;1788;2026-05-11;20:00;8;52
9861;1788;2025-10-19;12:00;2;53
9862;1788;2025-07-26;06:00;2;103
9863;1788;2026-06-21;12:00;6;73
9864;1788;2026-03-16;18:00;9;53
9865;1789;2025-12-29;08:00;3;41
9866;1789;2025-08-15;18:00;9;52
9867;1789;2026-06-23;20:00;2;41
9868;1789;2026-02-26;20:00;3;110
9869;1789;2025-12-28;06:00;7;105
9870;1789;2026-05-18;20:00;4;85
9871;1789;2025-12-27;20:00;9;87
9872;1789;2025-09-06;06:00;11;84
9873;1789;2026-05-17;18:00;9;56
9874;1790;2025-08-22;08:00;12;73
9875;1790;2025-08-03;20:00;3;45
9876;1790;2026-02-02;20:00;2;51
9877;1791;2025-09-19;08:00;4;103
9878;1791;2026-06-25;08:00;3;49
9879;1791;2025-07-04;08:00;7;59
9880;1791;2026-04-02;08:00;7;80
9881;1791;2025-08-06;08:00;11;54
9882;1791;2026-04-21;08:00;12;76
9883;1791;2025-10-26;08:00;4;52
9884;1791;2025-08-19;06:00;3;74
9885;1791;2025-12-14;12:00;6;62
9886;1792;2025-08-11;18:00;4;85
9887;1792;2025-07-07;12:00;6;73
9888;1792;2026-05-25;20:00;11;60
9889;1792;2026-01-31;06:00;7;96
9890;1792;2026-01-19;12:00;3;77
9891;1792;2025-07-08;12:00;6;49
9892;1793;2026-04-28;06:00;2;77
9893;1793;2025-10-04;06:00;6;62
9894;1794;2026-04-06;12:00;2;107
9895;1794;2026-06-13;20:00;7;85
9896;1794;2025-08-22;18:00;9;35
9897;1794;2025-12-26;20:00;11;71
9898;1794;2026-02-21;06:00;5;35
9899;1794;2026-04-04;06:00;12;84
9900;1794;2026-05-23;08:00;11;100
9901;1795;2026-01-26;20:00;10;49
9902;1795;2026-02-06;06:00;8;100
9903;1795;2026-02-09;06:00;6;58
9904;1795;2025-11-20;18:00;9;93
9905;1795;2025-11-03;06:00;12;73
9906;1795;2026-05-13;18:00;1;85
9907;1795;2025-08-16;12:00;2;104
9908;1795;2025-07-21;08:00;9;109
9909;1796;2026-03-15;06:00;5;55
9910;1796;2025-11-12;20:00;3;66
9911;1796;2026-03-05;08:00;9;78
9912;1796;2026-02-09;06:00;1;35
9913;1796;2026-01-03;18:00;11;76
9914;1797;2025-09-28;20:00;9;44
9915;1797;2025-08-30;18:00;6;39
9916;1797;2025-07-24;18:00;9;71
9917;1797;2026-04-17;06:00;7;46
9918;1797;2025-08-30;08:00;2;92
9919;1797;2026-01-11;08:00;4;43
9920;1797;2025-12-26;18:00;10;70
9921;1798;2025-10-14;18:00;8;98
9922;1798;2025-09-15;18:00;10;44
9923;1798;2025-10-18;08:00;1;89
9924;1798;2025-08-21;18:00;1;58
9925;1799;2025-09-06;18:00;4;53
9926;1799;2026-06-27;12:00;7;70
9927;1799;2026-01-28;06:00;7;92
9928;1799;2025-09-06;08:00;3;69
9929;1799;2025-07-06;06:00;7;76
9930;1800;2026-03-27;20:00;10;68
9931;1800;2026-02-16;06:00;12;36
9932;1800;2025-12-07;06:00;11;100
9933;1800;2026-04-24;06:00;11;105
9934;1801;2025-10-17;08:00;11;74
9935;1801;2025-11-07;12:00;12;50
9936;1801;2025-10-02;08:00;10;42
9937;1801;2025-11-25;06:00;9;94
9938;1801;2026-01-09;18:00;8;99
9939;1802;2026-03-05;08:00;8;85
9940;1802;2026-03-20;12:00;10;64
9941;1802;2026-02-21;08:00;5;70
9942;1802;2026-04-24;18:00;7;76
9943;1802;2026-02-03;18:00;12;39
9944;1802;2025-11-03;20:00;2;41
9945;1802;2026-02-18;06:00;3;85
9946;1803;2025-08-04;08:00;4;83
9947;1803;2025-12-14;18:00;10;37
9948;1804;2025-11-12;18:00;1;63
9949;1804;2026-01-07;08:00;11;84
9950;1804;2025-09-03;12:00;7;76
9951;1804;2025-12-31;06:00;3;109
9952;1804;2026-05-04;12:00;2;55
9953;1804;2026-05-26;08:00;7;71
9954;1804;2025-12-05;08:00;1;103
9955;1804;2026-06-19;12:00;7;97
9956;1804;2026-01-11;12:00;9;79
9957;1805;2025-08-24;20:00;10;83
9958;1805;2026-01-16;08:00;10;96
9959;1805;2026-04-17;08:00;11;63
9960;1806;2025-10-23;18:00;7;62
9961;1806;2025-11-01;08:00;4;109
9962;1806;2026-01-30;06:00;9;82
9963;1806;2025-09-02;18:00;1;62
9964;1806;2026-05-20;12:00;6;79
9965;1806;2026-04-25;18:00;8;62
9966;1806;2026-06-12;18:00;9;109
9967;1806;2026-03-03;18:00;11;84
9968;1806;2026-05-20;12:00;3;58
9969;1807;2026-05-23;20:00;9;79
9970;1807;2026-02-16;12:00;12;72
9971;1807;2025-10-13;18:00;7;39
9972;1807;2025-08-21;12:00;10;101
9973;1807;2025-10-12;12:00;3;60
9974;1807;2026-03-15;08:00;10;84
9975;1807;2025-08-07;06:00;9;94
9976;1808;2026-06-30;12:00;3;57
9977;1808;2025-12-14;20:00;6;98
9978;1808;2025-10-21;18:00;8;65
9979;1808;2025-08-17;18:00;7;106
9980;1808;2026-02-04;18:00;3;64
9981;1809;2026-01-15;06:00;7;100
9982;1809;2026-04-16;18:00;12;53
9983;1809;2026-05-01;12:00;5;43
9984;1809;2026-02-05;12:00;12;92
9985;1810;2026-05-03;18:00;8;44
9986;1810;2025-08-31;18:00;4;65
9987;1810;2025-09-30;20:00;1;75
9988;1810;2026-02-08;12:00;9;76
9989;1810;2026-05-09;20:00;3;99
9990;1810;2025-10-10;12:00;3;50
9991;1810;2025-09-23;18:00;7;72
9992;1810;2026-01-15;20:00;11;84
9993;1810;2026-06-14;06:00;10;40
9994;1811;2025-07-28;20:00;12;53
9995;1811;2026-06-20;06:00;8;77
9996;1811;2025-10-05;08:00;8;83
9997;1811;2026-06-08;12:00;5;51
9998;1811;2025-10-23;12:00;10;41
9999;1811;2026-03-10;12:00;6;43
10000;1812;2025-11-26;08:00;10;91
10001;1812;2025-09-07;12:00;9;46
10002;1812;2026-04-07;06:00;3;49
10003;1813;2025-11-19;20:00;7;99
10004;1813;2026-04-03;18:00;6;90
10005;1814;2025-12-18;08:00;7;59
10006;1814;2026-04-08;12:00;11;57
10007;1814;2025-08-20;18:00;2;97
10008;1814;2026-03-29;06:00;11;59
10009;1814;2026-06-23;06:00;8;81
10010;1814;2026-03-02;06:00;11;96
10011;1814;2026-02-14;18:00;8;102
10012;1814;2026-06-07;06:00;12;65
10013;1815;2026-04-15;18:00;5;105
10014;1815;2026-04-21;12:00;1;84
10015;1815;2026-01-21;08:00;6;97
10016;1815;2025-08-07;08:00;7;41
10017;1815;2026-03-17;12:00;2;97
10018;1815;2025-09-07;18:00;2;92
10019;1815;2026-03-24;18:00;3;45
10020;1816;2026-01-20;12:00;6;45
10021;1816;2025-08-04;06:00;2;59
10022;1816;2026-06-30;12:00;11;106
10023;1816;2026-01-08;08:00;9;92
10024;1816;2025-11-19;06:00;7;91
10025;1816;2026-04-23;06:00;5;56
10026;1816;2026-06-05;12:00;11;35
10027;1817;2026-05-16;08:00;11;79
10028;1817;2025-07-17;12:00;9;83
10029;1817;2026-01-20;18:00;12;51
10030;1817;2026-03-04;12:00;4;71
10031;1817;2026-05-11;18:00;7;75
10032;1817;2026-03-30;06:00;11;72
10033;1817;2026-05-20;18:00;6;89
10034;1817;2025-09-24;20:00;5;46
10035;1817;2026-01-28;20:00;6;87
10036;1818;2025-12-04;20:00;3;45
10037;1818;2026-06-23;12:00;2;57
10038;1818;2025-10-03;20:00;12;107
10039;1818;2026-05-05;12:00;8;69
10040;1819;2025-10-25;20:00;2;76
10041;1819;2026-01-30;08:00;9;59
10042;1819;2026-02-25;18:00;1;82
10043;1819;2025-11-20;12:00;11;102
10044;1819;2025-09-21;20:00;5;86
10045;1819;2025-12-14;20:00;6;90
10046;1819;2025-12-02;18:00;12;69
10047;1819;2026-01-04;08:00;2;39
10048;1820;2025-07-02;12:00;9;74
10049;1820;2025-11-15;12:00;4;73
10050;1820;2025-07-15;06:00;6;80
10051;1820;2026-05-30;18:00;6;80
10052;1821;2025-10-05;18:00;9;41
10053;1821;2025-07-06;06:00;4;89
10054;1822;2026-06-01;18:00;9;41
10055;1822;2026-04-23;06:00;1;89
10056;1822;2026-04-22;20:00;2;94
10057;1822;2025-08-15;18:00;6;89
10058;1823;2025-12-30;20:00;9;71
10059;1823;2026-02-21;18:00;2;70
10060;1823;2026-04-02;20:00;1;83
10061;1823;2026-06-09;12:00;7;77
10062;1823;2026-04-16;20:00;11;76
10063;1823;2025-07-15;08:00;4;62
10064;1823;2026-01-23;18:00;9;94
10065;1824;2025-12-01;20:00;10;60
10066;1824;2025-10-12;06:00;1;99
10067;1824;2025-11-15;18:00;12;62
10068;1825;2025-07-21;18:00;5;105
10069;1825;2026-06-21;18:00;5;96
10070;1825;2026-01-10;08:00;8;59
10071;1825;2025-09-15;08:00;7;109
10072;1825;2026-04-11;08:00;9;62
10073;1826;2025-12-14;08:00;5;99
10074;1826;2025-11-16;06:00;3;62
10075;1826;2025-07-24;12:00;8;97
10076;1826;2026-06-13;20:00;10;98
10077;1826;2025-12-11;18:00;2;108
10078;1827;2026-05-03;06:00;11;103
10079;1827;2025-11-07;20:00;4;81
10080;1828;2026-04-12;12:00;5;46
10081;1828;2026-02-01;06:00;2;73
10082;1828;2025-10-06;20:00;8;102
10083;1828;2025-07-16;12:00;12;51
10084;1828;2025-08-29;06:00;8;40
10085;1828;2026-02-02;20:00;7;65
10086;1828;2026-06-10;12:00;11;104
10087;1828;2025-12-06;20:00;8;52
10088;1829;2025-07-28;08:00;7;84
10089;1829;2026-03-03;18:00;9;74
10090;1829;2025-12-30;06:00;7;99
10091;1829;2026-04-09;06:00;6;43
10092;1829;2026-01-01;20:00;4;110
10093;1829;2026-01-23;18:00;6;91
10094;1829;2026-05-12;08:00;8;104
10095;1829;2026-01-17;08:00;2;56
10096;1830;2025-10-19;08:00;8;52
10097;1830;2026-05-22;12:00;3;104
10098;1830;2026-03-06;12:00;7;76
10099;1830;2025-08-10;18:00;7;46
10100;1830;2025-12-13;06:00;9;100
10101;1830;2025-07-27;06:00;8;35
10102;1831;2026-06-06;12:00;7;95
10103;1831;2025-08-08;20:00;1;71
10104;1832;2026-04-12;18:00;3;72
10105;1832;2026-02-24;08:00;12;79
10106;1832;2026-04-11;20:00;9;59
10107;1832;2025-08-05;06:00;6;42
10108;1832;2025-10-28;18:00;9;39
10109;1832;2026-03-05;12:00;9;81
10110;1832;2025-08-03;18:00;11;55
10111;1832;2025-08-31;20:00;6;79
10112;1832;2026-06-18;08:00;10;40
10113;1833;2025-10-12;18:00;4;35
10114;1833;2026-04-10;18:00;1;79
10115;1833;2025-08-28;18:00;9;60
10116;1833;2026-04-24;18:00;2;97
10117;1833;2026-06-17;08:00;6;52
10118;1833;2025-07-12;08:00;8;42
10119;1833;2026-04-01;08:00;9;57
10120;1833;2025-09-30;12:00;6;39
10121;1834;2025-12-18;06:00;2;95
10122;1834;2026-05-31;20:00;11;40
10123;1834;2026-06-20;18:00;4;66
10124;1834;2025-08-26;08:00;6;87
10125;1834;2026-03-09;18:00;10;53
