avaliacao_id;matricula_id;profissional_id;data_avaliacao;imc;gordura_pct;peso_kg;objetivo
3834;1922;8;2025-07-01;35,4;12,8;92,3;Emagrecimento
3835;1923;30;2025-10-18;27,2;27,4;57,0;Emagrecimento
3836;1924;11;2026-05-30;27,7;14,2;66,4;Condicionamento
3837;1925;16;2026-02-27;35,8;21,8;62,8;Hipertrofia
3838;1925;19;2025-11-09;31,9;23,2;81,2;Hipertrofia
3839;1925;32;2026-03-15;26,8;17,1;54,6;Hipertrofia
3840;1926;1;2026-04-17;29,2;19,3;87,5;Hipertrofia
3841;1926;23;2026-06-04;35,0;12,4;63,8;Condicionamento
3842;1927;1;2026-06-04;25,6;23,2;94,8;Saúde
3843;1928;33;2025-09-14;19,4;15,7;45,8;Saúde
3844;1928;30;2025-08-06;21,3;28,9;56,1;Condicionamento
3845;1928;13;2025-08-01;34,5;16,4;93,8;Condicionamento
3846;1929;8;2025-09-12;29,7;19,8;57,2;Emagrecimento
3847;1929;3;2026-03-05;22,1;23,4;100,3;Saúde
3848;1930;11;2026-05-25;24,3;15,4;72,5;Emagrecimento
3849;1930;17;2026-05-14;21,3;16,3;93,9;Condicionamento
3850;1931;22;2025-11-24;18,7;21,0;57,8;Hipertrofia
3851;1931;37;2025-09-01;19,7;30,3;48,2;Emagrecimento
3852;1931;36;2026-05-21;31,6;32,1;109,6;Emagrecimento
3853;1932;40;2026-01-08;29,5;32,8;48,3;Saúde
3854;1932;16;2025-07-16;23,2;21,1;66,6;Saúde
3855;1933;6;2025-10-18;30,9;17,7;91,6;Condicionamento
3856;1934;9;2026-05-12;20,4;18,4;74,4;Emagrecimento
3857;1935;7;2026-01-25;35,9;15,7;47,4;Condicionamento
3858;1936;38;2025-10-02;36,7;30,7;103,9;Condicionamento
3859;1936;23;2026-06-26;21,9;34,2;106,7;Condicionamento
3860;1937;27;2026-02-08;27,1;26,6;56,6;Condicionamento
3861;1937;7;2025-09-24;30,6;13,4;52,1;Saúde
3862;1938;2;2026-05-24;29,0;15,0;87,3;Saúde
3863;1939;26;2026-05-15;36,2;30,7;63,9;Emagrecimento
3864;1939;40;2025-11-25;20,7;31,6;100,7;Emagrecimento
3865;1939;25;2025-08-18;27,3;15,3;75,1;Hipertrofia
3866;1940;22;2026-01-11;23,1;12,5;79,3;Emagrecimento
3867;1941;31;2026-04-14;35,4;27,9;50,8;Condicionamento
3868;1941;1;2025-09-24;30,8;22,2;61,0;Hipertrofia
3869;1941;5;2025-11-13;29,3;17,4;50,4;Saúde
3870;1942;30;2026-04-06;30,6;26,6;103,0;Condicionamento
3871;1942;7;2025-08-13;36,6;34,1;79,2;Emagrecimento
3872;1942;3;2026-03-26;33,8;15,5;97,1;Hipertrofia
3873;1943;20;2025-08-27;29,7;24,8;60,7;Condicionamento
3874;1944;23;2025-12-20;37,5;26,5;82,9;Condicionamento
3875;1945;9;2026-03-24;31,2;21,1;55,2;Saúde
3876;1946;25;2026-04-16;23,9;31,6;98,2;Condicionamento
3877;1946;19;2025-12-24;33,7;17,4;48,4;Hipertrofia
3878;1946;3;2025-10-03;19,5;29,0;83,4;Emagrecimento
3879;1947;40;2025-08-04;35,2;33,4;106,9;Emagrecimento
3880;1947;1;2026-03-15;21,2;21,6;91,0;Emagrecimento
3881;1948;29;2025-10-31;19,2;31,1;49,4;Hipertrofia
3882;1948;11;2026-06-24;32,1;21,3;73,5;Saúde
3883;1948;23;2025-08-09;22,3;22,1;107,7;Emagrecimento
3884;1949;17;2025-11-07;30,4;21,5;73,4;Emagrecimento
3885;1949;11;2026-02-22;30,7;25,6;60,9;Saúde
3886;1949;40;2026-03-08;27,0;31,1;51,6;Condicionamento
3887;1950;6;2025-07-07;27,7;24,5;71,4;Hipertrofia
3888;1950;7;2025-09-07;30,1;27,8;91,4;Saúde
3889;1950;37;2025-08-06;20,8;31,1;72,4;Hipertrofia
3890;1951;29;2026-01-29;37,0;28,6;54,1;Hipertrofia
3891;1951;13;2025-10-13;34,0;18,1;89,8;Emagrecimento
3892;1952;8;2025-09-19;36,6;13,1;77,0;Saúde
3893;1952;19;2026-03-11;25,9;26,5;90,3;Emagrecimento
3894;1952;20;2026-06-20;19,2;21,9;77,1;Emagrecimento
3895;1953;20;2026-06-01;26,7;31,6;83,2;Emagrecimento
3896;1953;20;2025-07-22;30,8;17,1;96,5;Condicionamento
3897;1953;16;2026-06-07;28,4;19,4;46,2;Condicionamento
3898;1954;1;2026-04-17;33,0;23,3;92,7;Hipertrofia
3899;1955;22;2026-03-18;20,6;34,4;102,8;Saúde
3900;1955;37;2026-02-07;31,4;23,6;74,6;Hipertrofia
3901;1955;18;2026-04-03;27,5;12,9;100,8;Condicionamento
3902;1956;21;2026-02-19;21,6;12,7;68,0;Saúde
3903;1957;12;2025-08-28;30,0;33,1;99,0;Condicionamento
3904;1957;32;2026-05-02;18,1;31,6;56,2;Hipertrofia
3905;1958;21;2026-01-19;24,1;21,9;64,0;Hipertrofia
3906;1958;39;2026-04-30;23,4;26,4;66,2;Emagrecimento
3907;1958;16;2025-09-29;18,9;16,6;108,4;Saúde
3908;1959;12;2025-12-26;35,4;19,4;74,3;Emagrecimento
3909;1959;25;2026-01-08;36,2;34,8;79,3;Condicionamento
3910;1960;2;2026-01-22;23,3;22,0;70,8;Saúde
3911;1961;4;2026-01-28;22,3;29,0;62,8;Saúde
3912;1961;39;2025-07-24;22,7;18,9;68,4;Hipertrofia
3913;1961;7;2026-04-12;27,8;30,3;75,5;Hipertrofia
3914;1962;1;2026-05-06;34,9;32,3;48,0;Saúde
3915;1962;23;2025-10-25;23,4;14,8;91,8;Condicionamento
3916;1962;25;2026-03-25;24,5;25,3;92,4;Emagrecimento
3917;1963;5;2025-12-29;24,5;26,2;66,6;Condicionamento
3918;1963;12;2026-03-19;19,5;14,8;99,2;Hipertrofia
3919;1963;14;2025-12-30;28,4;17,2;72,3;Saúde
3920;1964;38;2026-01-28;35,2;32,3;81,9;Saúde
3921;1964;15;2026-02-13;22,4;14,8;78,9;Hipertrofia
3922;1964;27;2026-02-12;35,5;20,8;62,4;Emagrecimento
3923;1965;37;2026-03-06;34,9;24,5;81,3;Saúde
3924;1965;25;2026-06-23;28,3;34,3;90,4;Emagrecimento
3925;1966;17;2026-05-02;21,1;14,0;82,7;Emagrecimento
3926;1967;22;2026-02-07;35,7;27,4;59,8;Saúde
3927;1968;10;2026-03-21;27,6;20,7;109,2;Hipertrofia
3928;1968;13;2025-09-09;29,6;21,1;108,6;Saúde
3929;1968;30;2026-05-13;25,0;15,1;82,1;Condicionamento
3930;1969;16;2025-10-31;35,6;17,1;73,3;Condicionamento
3931;1970;23;2026-05-14;31,4;16,1;47,4;Condicionamento
3932;1970;11;2026-01-05;32,8;19,3;47,3;Saúde
3933;1971;35;2025-10-12;19,5;32,5;91,1;Saúde
3934;1971;38;2025-07-22;19,2;18,2;58,4;Hipertrofia
3935;1972;30;2025-09-23;28,6;23,4;60,8;Hipertrofia
3936;1973;15;2026-03-25;34,4;31,8;101,2;Condicionamento
3937;1974;16;2025-08-11;30,6;15,9;48,6;Hipertrofia
3938;1974;32;2026-06-06;37,7;25,0;56,4;Saúde
3939;1974;16;2025-10-24;22,2;30,0;102,9;Hipertrofia
3940;1975;12;2026-06-06;18,9;28,0;74,6;Hipertrofia
3941;1975;21;2025-07-14;19,1;35,0;71,0;Emagrecimento
3942;1976;5;2026-01-22;26,3;16,3;85,0;Hipertrofia
3943;1976;11;2025-09-10;37,8;25,4;61,9;Condicionamento
3944;1977;30;2026-05-09;20,2;17,6;84,1;Hipertrofia
3945;1977;19;2026-03-25;35,8;15,2;76,3;Condicionamento
3946;1977;10;2025-08-22;34,6;13,2;81,6;Hipertrofia
3947;1978;6;2026-04-07;19,4;18,3;45,7;Emagrecimento
3948;1979;4;2026-06-08;34,8;22,2;67,1;Emagrecimento
3949;1979;14;2025-10-26;29,7;19,3;47,7;Saúde
3950;1979;17;2025-12-10;29,9;25,8;82,2;Emagrecimento
3951;1980;27;2025-11-26;26,7;25,2;82,6;Emagrecimento
3952;1981;38;2026-01-13;19,3;30,0;79,6;Condicionamento
3953;1981;40;2025-08-18;34,7;33,6;88,4;Emagrecimento
3954;1981;14;2025-08-07;29,1;18,5;102,0;Condicionamento
3955;1982;7;2025-11-21;33,7;21,3;78,6;Condicionamento
3956;1982;12;2025-10-27;32,5;34,3;71,7;Condicionamento
3957;1983;30;2025-12-09;32,2;28,5;77,4;Saúde
3958;1983;8;2026-05-27;31,6;21,7;103,0;Hipertrofia
3959;1984;14;2025-10-02;23,8;21,1;61,4;Saúde
3960;1984;31;2025-12-06;24,6;21,0;103,6;Hipertrofia
3961;1985;26;2026-01-03;34,1;34,1;72,0;Condicionamento
3962;1986;30;2025-10-05;37,2;13,4;65,8;Emagrecimento
3963;1986;28;2026-05-21;30,3;28,9;92,0;Saúde
3964;1987;40;2025-07-08;19,0;28,0;84,3;Emagrecimento
3965;1987;9;2026-03-28;35,8;24,0;106,9;Saúde
3966;1987;11;2025-07-21;22,7;21,1;93,4;Condicionamento
3967;1988;28;2025-12-27;36,6;17,8;92,7;Saúde
3968;1988;31;2025-08-08;36,6;13,1;95,3;Saúde
3969;1988;31;2026-04-10;20,2;24,8;101,3;Saúde
3970;1989;14;2025-12-07;30,5;12,8;106,3;Condicionamento
3971;1989;18;2025-09-21;36,8;32,3;61,8;Condicionamento
3972;1990;11;2026-06-18;37,4;24,9;75,8;Emagrecimento
3973;1990;37;2026-05-18;32,6;27,1;71,1;Emagrecimento
3974;1991;40;2025-12-16;29,0;12,0;90,1;Emagrecimento
3975;1991;29;2025-09-17;30,9;27,7;102,6;Condicionamento
3976;1992;21;2026-05-04;34,3;25,5;73,4;Saúde
3977;1992;34;2025-10-14;24,0;23,5;52,3;Saúde
3978;1992;37;2025-10-24;20,6;21,9;90,3;Saúde
3979;1993;21;2025-08-07;29,5;14,7;52,9;Condicionamento
3980;1993;27;2025-09-08;25,7;15,0;88,2;Saúde
3981;1993;39;2026-02-19;27,7;22,6;50,4;Emagrecimento
3982;1994;10;2026-01-07;25,9;21,7;85,3;Saúde
3983;1994;29;2026-04-27;36,4;27,1;73,2;Condicionamento
3984;1994;33;2025-10-23;36,4;32,6;99,0;Emagrecimento
3985;1995;13;2025-09-05;35,1;27,0;73,4;Hipertrofia
3986;1996;24;2026-02-12;36,1;17,5;55,1;Condicionamento
3987;1996;3;2025-12-26;27,4;21,5;84,0;Condicionamento
3988;1996;8;2026-05-13;34,0;21,0;86,2;Emagrecimento
3989;1997;5;2025-11-29;25,4;33,5;58,9;Emagrecimento
3990;1997;38;2026-01-22;26,6;26,4;79,8;Saúde
3991;1997;37;2026-02-13;27,9;17,5;63,1;Saúde
3992;1998;24;2025-07-25;19,3;15,8;61,9;Saúde
3993;1999;34;2026-04-23;18,2;14,6;52,6;Hipertrofia
3994;2000;7;2026-03-04;32,9;18,1;57,4;Emagrecimento
3995;2000;10;2026-04-15;31,7;29,8;75,4;Condicionamento
3996;2000;11;2026-05-15;23,6;26,0;83,6;Hipertrofia
3997;2001;5;2025-11-23;19,9;30,7;108,8;Emagrecimento
3998;2001;4;2026-02-07;32,1;18,0;89,6;Condicionamento
3999;2001;30;2025-12-17;30,4;17,8;104,6;Condicionamento
4000;2002;9;2025-09-03;29,2;19,8;100,6;Condicionamento
4001;2002;19;2025-09-07;34,8;13,7;58,3;Saúde
4002;2002;39;2026-02-01;22,8;16,1;45,9;Emagrecimento
4003;2003;27;2026-06-03;34,4;13,6;87,8;Hipertrofia
4004;2003;16;2026-05-01;32,6;25,6;55,6;Hipertrofia
4005;2003;27;2025-12-09;20,5;14,3;84,2;Hipertrofia
4006;2004;26;2025-09-22;36,2;13,2;89,2;Saúde
4007;2004;24;2025-08-03;26,0;27,3;81,5;Condicionamento
4008;2004;38;2026-04-20;29,1;14,4;108,5;Emagrecimento
4009;2005;22;2025-09-30;32,2;12,5;100,0;Hipertrofia
4010;2005;19;2025-10-31;29,4;21,8;73,1;Condicionamento
4011;2005;5;2025-09-12;20,3;31,7;100,4;Saúde
4012;2006;30;2025-11-22;31,7;19,4;102,2;Saúde
4013;2006;38;2026-06-12;35,3;17,7;45,7;Emagrecimento
4014;2006;39;2025-10-21;37,0;12,5;50,6;Emagrecimento
4015;2007;11;2025-07-02;20,2;20,8;88,3;Saúde
4016;2007;15;2026-01-11;35,7;16,3;45,8;Hipertrofia
4017;2008;19;2025-12-12;30,4;12,7;64,1;Hipertrofia
4018;2009;37;2025-12-11;20,1;21,2;66,1;Condicionamento
4019;2009;36;2026-04-07;31,4;28,4;47,0;Hipertrofia
4020;2010;34;2025-07-19;22,2;27,1;107,1;Hipertrofia
4021;2010;10;2025-10-21;35,0;16,7;77,1;Saúde
4022;2010;36;2026-05-07;30,1;33,5;107,5;Condicionamento
4023;2011;3;2025-11-17;35,0;30,2;109,0;Saúde
4024;2012;11;2025-12-20;18,6;35,0;102,7;Hipertrofia
4025;2012;29;2026-02-21;30,4;26,1;63,7;Emagrecimento
4026;2012;27;2026-01-13;37,6;20,3;85,6;Hipertrofia
4027;2013;8;2026-03-22;30,5;31,8;98,5;Saúde
4028;2013;10;2026-04-08;28,0;34,9;66,3;Condicionamento
4029;2014;7;2026-06-27;37,9;34,6;53,7;Condicionamento
4030;2014;23;2026-04-08;30,8;24,2;103,2;Hipertrofia
4031;2014;19;2025-11-21;20,9;28,9;72,8;Hipertrofia
4032;2015;40;2025-12-17;37,6;23,0;50,2;Emagrecimento
4033;2015;17;2026-06-29;30,8;16,4;77,5;Emagrecimento
4034;2016;15;2026-05-03;18,4;25,6;55,4;Hipertrofia
4035;2016;30;2025-10-31;18,2;26,8;49,1;Saúde
4036;2016;29;2025-11-01;27,2;16,0;96,2;Condicionamento
4037;2017;11;2025-12-10;25,2;34,7;70,4;Condicionamento
4038;2018;14;2025-11-15;31,3;31,3;73,3;Condicionamento
4039;2018;30;2025-11-05;31,0;17,7;73,5;Hipertrofia
4040;2019;29;2026-05-18;23,8;30,8;64,8;Emagrecimento
4041;2019;27;2025-10-31;31,2;28,5;101,7;Condicionamento
4042;2019;13;2026-03-17;27,1;21,3;101,6;Hipertrofia
4043;2020;12;2025-10-11;35,6;26,7;45,2;Condicionamento
4044;2020;30;2025-12-07;23,2;33,4;68,8;Emagrecimento
4045;2020;10;2025-12-03;26,2;23,3;50,9;Saúde
4046;2021;6;2025-09-10;29,8;14,1;56,4;Hipertrofia
4047;2021;24;2026-04-17;30,2;33,8;74,0;Saúde
4048;2022;16;2026-01-01;23,4;12,8;82,5;Condicionamento
4049;2023;7;2025-07-20;22,4;19,0;90,4;Condicionamento
4050;2023;14;2025-10-20;20,2;32,7;106,1;Saúde
4051;2024;13;2026-04-27;29,9;28,0;73,6;Emagrecimento
4052;2024;26;2025-12-22;33,7;25,2;90,9;Hipertrofia
4053;2025;19;2026-06-25;25,6;12,1;62,2;Hipertrofia
4054;2025;15;2025-11-16;25,1;18,1;61,7;Hipertrofia
4055;2026;9;2026-03-02;23,5;16,2;90,6;Hipertrofia
4056;2026;1;2025-07-17;18,2;24,0;72,4;Hipertrofia
4057;2027;28;2025-08-09;34,7;17,0;50,4;Saúde
4058;2028;2;2026-06-03;19,9;31,4;92,8;Saúde
4059;2029;17;2026-05-19;37,9;12,9;68,9;Saúde
4060;2029;16;2025-07-10;21,7;17,5;73,0;Saúde
4061;2030;26;2026-01-20;33,5;33,4;101,1;Hipertrofia
4062;2030;29;2025-12-20;20,4;25,8;86,9;Hipertrofia
4063;2030;16;2026-06-01;18,1;23,0;59,1;Condicionamento
4064;2031;37;2025-10-28;29,5;16,2;60,4;Saúde
4065;2031;7;2026-03-17;37,2;17,1;45,4;Emagrecimento
4066;2032;33;2025-09-27;33,1;17,6;61,4;Condicionamento
4067;2032;33;2026-05-14;32,5;28,4;82,1;Saúde
4068;2032;7;2025-10-04;28,2;23,2;104,6;Hipertrofia
4069;2033;5;2026-05-21;26,1;31,0;81,3;Emagrecimento
4070;2033;11;2026-06-24;20,7;16,8;98,3;Saúde
4071;2033;37;2026-02-05;37,0;26,5;79,3;Hipertrofia
4072;2034;21;2026-04-20;33,9;17,4;72,7;Saúde
4073;2035;38;2026-04-16;27,0;31,9;51,6;Emagrecimento
4074;2035;23;2025-09-25;25,5;34,7;46,6;Hipertrofia
4075;2035;4;2026-03-11;18,2;29,0;74,0;Condicionamento
4076;2036;19;2026-03-16;32,2;13,5;61,7;Emagrecimento
4077;2036;35;2026-04-16;23,5;28,6;58,7;Emagrecimento
4078;2036;34;2026-04-26;29,9;14,9;60,5;Saúde
4079;2037;19;2026-02-28;32,1;31,1;76,0;Hipertrofia
4080;2037;5;2026-04-01;35,4;15,6;87,8;Condicionamento
4081;2038;36;2025-09-13;20,3;15,2;66,9;Saúde
4082;2039;36;2026-01-29;26,1;30,7;51,4;Saúde
4083;2039;24;2025-09-11;34,8;22,1;56,7;Emagrecimento
4084;2040;3;2026-01-15;33,9;15,6;102,1;Saúde
4085;2040;26;2026-01-21;18,1;27,5;57,2;Hipertrofia
4086;2040;3;2025-10-31;29,1;31,7;60,3;Emagrecimento
4087;2041;2;2025-10-22;21,8;32,2;49,8;Hipertrofia
4088;2041;2;2025-12-24;28,8;20,9;92,1;Hipertrofia
4089;2041;12;2026-06-10;25,0;28,4;61,0;Emagrecimento
4090;2042;16;2026-03-05;33,5;21,9;97,2;Saúde
4091;2042;37;2026-02-11;37,5;33,1;67,9;Hipertrofia
4092;2042;15;2025-07-20;36,4;12,5;77,7;Emagrecimento
4093;2043;23;2026-04-25;30,4;18,3;51,8;Saúde
4094;2044;36;2025-12-11;23,8;23,2;48,7;Condicionamento
4095;2044;9;2025-10-24;24,6;34,9;83,4;Emagrecimento
4096;2044;6;2026-04-02;21,3;24,2;57,9;Emagrecimento
4097;2045;36;2025-07-22;27,5;18,9;77,8;Hipertrofia
4098;2046;33;2026-06-16;27,9;33,4;93,8;Emagrecimento
4099;2047;22;2025-10-06;37,5;22,7;94,9;Saúde
4100;2047;27;2026-05-25;37,6;13,9;75,8;Condicionamento
4101;2048;32;2026-05-06;29,8;30,5;94,3;Saúde
4102;2048;40;2026-01-16;20,7;16,4;57,2;Condicionamento
4103;2049;13;2025-08-02;30,3;14,5;97,4;Saúde
4104;2050;25;2025-11-24;36,4;12,6;47,4;Saúde
4105;2050;40;2026-04-30;23,1;29,8;107,6;Emagrecimento
4106;2050;13;2026-02-23;27,4;24,4;79,0;Emagrecimento
4107;2051;8;2026-06-22;28,2;22,1;91,4;Emagrecimento
4108;2051;23;2025-11-09;18,4;33,7;66,2;Hipertrofia
4109;2052;16;2025-07-22;37,3;24,7;62,2;Emagrecimento
4110;2053;40;2025-10-22;18,5;25,3;90,9;Emagrecimento
4111;2054;1;2026-01-14;25,3;33,7;70,1;Emagrecimento
4112;2054;20;2025-10-31;18,5;29,9;104,1;Saúde
4113;2054;35;2026-05-05;30,3;18,1;97,9;Saúde
4114;2055;21;2025-10-05;33,5;27,7;105,7;Condicionamento
4115;2055;25;2025-11-13;25,6;20,3;63,7;Saúde
4116;2055;29;2026-04-22;34,0;23,5;92,0;Emagrecimento
4117;2056;25;2025-11-01;21,0;19,8;63,4;Saúde
4118;2056;5;2025-07-05;27,5;25,8;96,8;Saúde
4119;2057;8;2026-02-25;21,7;34,8;75,2;Condicionamento
4120;2057;12;2026-01-25;28,5;29,8;65,5;Hipertrofia
4121;2057;8;2026-02-12;20,9;29,8;82,3;Hipertrofia
4122;2058;10;2025-09-07;34,4;21,7;66,6;Condicionamento
4123;2058;14;2026-06-12;20,0;25,4;97,1;Condicionamento
4124;2058;6;2025-07-18;26,0;28,0;64,7;Saúde
4125;2059;9;2025-12-18;27,6;22,0;105,9;Saúde
4126;2059;11;2026-06-30;28,7;19,2;68,5;Hipertrofia
4127;2059;36;2026-05-04;19,2;27,1;52,3;Saúde
4128;2060;11;2026-03-23;29,6;34,8;49,3;Condicionamento
4129;2060;39;2025-12-01;36,8;13,4;58,6;Hipertrofia
4130;2061;11;2025-09-25;35,5;19,2;79,8;Hipertrofia
4131;2062;7;2026-06-16;32,1;31,9;69,8;Hipertrofia
4132;2063;39;2025-11-20;27,7;20,3;92,6;Emagrecimento
4133;2064;11;2025-09-08;32,9;21,0;101,8;Emagrecimento
4134;2064;4;2025-12-24;24,8;26,8;48,8;Condicionamento
4135;2064;17;2025-12-24;27,4;16,0;68,8;Condicionamento
4136;2065;10;2025-12-22;35,6;24,5;48,6;Condicionamento
4137;2065;8;2025-12-02;30,8;32,0;93,7;Saúde
4138;2066;13;2026-05-08;22,1;15,7;94,5;Emagrecimento
4139;2067;12;2025-11-13;18,9;13,6;72,0;Saúde
4140;2068;37;2025-07-27;26,7;24,3;109,9;Condicionamento
4141;2069;16;2025-12-10;23,3;26,1;105,6;Condicionamento
4142;2069;31;2025-10-09;28,2;34,3;77,6;Condicionamento
4143;2069;37;2026-05-18;21,1;14,1;78,0;Saúde
4144;2070;11;2025-10-27;20,1;15,8;57,1;Emagrecimento
4145;2071;19;2025-11-14;25,8;22,2;107,3;Condicionamento
4146;2072;1;2026-02-11;33,4;19,9;95,8;Emagrecimento
4147;2072;24;2026-06-01;30,6;30,6;109,4;Hipertrofia
4148;2072;28;2026-03-24;27,7;25,9;94,0;Saúde
4149;2073;29;2025-09-30;20,6;31,9;51,3;Condicionamento
4150;2074;31;2025-09-04;34,1;26,6;54,1;Condicionamento
4151;2074;26;2026-01-29;27,2;17,4;98,3;Emagrecimento
4152;2074;17;2026-01-28;19,4;17,3;71,4;Saúde
4153;2075;37;2026-02-15;37,0;14,6;71,6;Hipertrofia
4154;2076;29;2025-08-22;27,4;14,7;90,8;Condicionamento
4155;2077;28;2026-01-23;22,1;14,1;90,9;Condicionamento
4156;2078;28;2026-05-17;33,9;28,8;75,2;Saúde
4157;2079;19;2026-06-15;24,2;24,2;77,2;Emagrecimento
4158;2079;14;2026-06-13;36,3;13,2;74,3;Hipertrofia
4159;2080;17;2026-06-05;24,5;22,2;74,2;Emagrecimento
4160;2080;15;2025-10-02;26,5;15,5;70,4;Emagrecimento
4161;2081;24;2025-12-18;19,1;12,0;109,2;Saúde
4162;2082;33;2025-08-16;21,4;32,4;82,1;Saúde
4163;2083;29;2026-04-24;18,9;18,0;73,1;Emagrecimento
4164;2083;1;2026-06-10;28,9;27,6;78,6;Hipertrofia
4165;2083;32;2026-03-21;25,6;17,3;67,2;Saúde
4166;2084;24;2025-11-07;36,6;15,9;98,7;Emagrecimento
4167;2084;11;2026-04-07;18,5;15,4;106,7;Emagrecimento
4168;2084;6;2025-12-04;35,5;29,7;69,6;Condicionamento
4169;2085;39;2026-04-25;33,9;22,4;78,2;Condicionamento
4170;2086;5;2025-08-11;26,4;25,5;99,3;Emagrecimento
4171;2086;4;2026-05-26;29,4;31,1;72,7;Saúde
4172;2086;2;2026-01-31;32,1;33,0;54,8;Saúde
4173;2087;31;2026-06-07;24,0;14,4;81,9;Hipertrofia
4174;2087;26;2026-04-19;26,7;21,6;67,3;Condicionamento
4175;2088;24;2025-07-12;28,5;19,3;77,4;Emagrecimento
4176;2088;31;2025-10-13;35,8;14,4;67,2;Hipertrofia
4177;2089;17;2025-07-07;36,9;26,4;85,7;Condicionamento
4178;2089;28;2025-12-26;27,6;12,1;49,3;Saúde
4179;2090;3;2026-01-28;23,4;14,6;69,8;Emagrecimento
4180;2091;26;2025-09-04;37,3;20,7;62,2;Emagrecimento
4181;2092;39;2026-06-01;29,2;13,3;69,5;Hipertrofia
4182;2093;39;2026-04-17;35,9;31,0;83,4;Hipertrofia
4183;2093;18;2026-05-17;25,1;13,7;61,6;Saúde
4184;2094;8;2026-03-18;32,3;15,1;85,9;Condicionamento
4185;2094;5;2025-12-28;31,6;12,4;109,9;Emagrecimento
4186;2095;16;2025-12-12;24,0;24,5;47,9;Hipertrofia
4187;2095;15;2025-10-06;19,5;30,0;95,8;Hipertrofia
4188;2095;27;2026-05-18;30,6;14,9;62,8;Saúde
4189;2096;11;2025-10-17;28,8;33,0;87,8;Emagrecimento
4190;2096;13;2026-02-10;29,8;12,7;68,0;Emagrecimento
4191;2096;20;2025-10-17;35,8;24,2;78,3;Condicionamento
4192;2097;12;2026-05-27;23,2;17,5;59,1;Hipertrofia
4193;2097;15;2026-05-19;25,7;23,2;56,2;Hipertrofia
4194;2098;20;2025-07-06;20,7;34,9;103,9;Emagrecimento
4195;2099;17;2026-04-05;28,7;28,5;77,8;Saúde
4196;2100;36;2025-11-03;28,4;22,4;95,8;Saúde
4197;2100;5;2025-08-06;27,3;29,4;101,3;Hipertrofia
4198;2100;2;2026-05-03;32,9;13,6;57,5;Emagrecimento
4199;2101;40;2026-04-09;25,4;23,6;50,5;Condicionamento
4200;2101;14;2025-11-23;32,4;28,1;48,4;Hipertrofia
4201;2101;24;2026-04-02;35,1;13,1;92,4;Emagrecimento
4202;2102;30;2026-03-14;30,2;29,3;72,3;Saúde
4203;2102;33;2025-12-28;33,0;32,5;76,1;Hipertrofia
4204;2102;26;2025-11-02;35,4;30,3;46,8;Hipertrofia
4205;2103;27;2026-04-05;34,7;18,8;80,9;Condicionamento
4206;2103;8;2026-01-05;37,2;26,7;70,5;Saúde
4207;2104;32;2025-11-20;26,0;21,6;105,0;Condicionamento
4208;2104;16;2026-06-24;36,5;13,6;87,0;Condicionamento
4209;2105;20;2025-11-17;34,4;12,9;102,0;Condicionamento
4210;2105;4;2025-10-03;35,0;26,3;103,8;Emagrecimento
4211;2105;5;2026-05-09;25,3;13,0;74,3;Emagrecimento
4212;2106;39;2026-04-24;25,2;15,3;81,2;Condicionamento
4213;2106;20;2026-04-14;21,7;15,2;70,4;Emagrecimento
4214;2106;26;2026-05-11;23,6;17,5;89,6;Saúde
4215;2107;20;2025-11-22;20,9;13,4;77,4;Saúde
4216;2107;38;2026-04-25;24,9;34,7;86,8;Condicionamento
4217;2108;17;2026-06-14;22,6;17,8;62,6;Saúde
4218;2109;36;2026-01-10;31,9;30,0;93,9;Saúde
4219;2109;24;2025-11-30;21,9;34,5;99,0;Saúde
4220;2110;32;2026-04-16;18,5;24,3;100,0;Hipertrofia
4221;2111;14;2025-10-18;19,3;21,0;78,5;Hipertrofia
4222;2111;35;2025-07-02;32,8;30,5;52,6;Saúde
4223;2111;15;2026-02-01;30,6;21,8;62,2;Saúde
4224;2112;18;2025-10-28;18,3;27,0;103,4;Saúde
4225;2112;18;2025-09-29;36,7;23,1;108,4;Condicionamento
4226;2113;3;2025-12-02;29,7;20,8;104,0;Saúde
4227;2113;31;2025-12-08;21,6;25,4;95,5;Hipertrofia
4228;2114;23;2026-05-15;34,4;24,8;94,3;Hipertrofia
4229;2114;25;2025-11-25;18,7;26,0;45,7;Hipertrofia
4230;2114;5;2025-07-22;25,6;30,9;74,1;Emagrecimento
4231;2115;18;2025-09-28;28,8;12,5;47,2;Saúde
4232;2115;17;2026-05-17;34,9;34,1;47,3;Saúde
4233;2116;3;2026-01-17;20,2;28,2;48,9;Condicionamento
4234;2116;39;2026-02-03;24,6;34,2;63,0;Condicionamento
4235;2117;25;2026-05-07;35,2;23,7;57,7;Saúde
4236;2118;6;2025-07-19;28,8;14,9;92,5;Emagrecimento
4237;2119;13;2025-10-21;26,9;16,0;58,0;Condicionamento
4238;2119;40;2026-02-20;23,3;18,0;87,3;Hipertrofia
4239;2120;6;2025-07-28;23,6;24,2;103,0;Saúde
4240;2120;20;2025-09-04;24,8;27,2;101,0;Saúde
4241;2121;3;2026-04-02;36,3;17,0;59,6;Saúde
4242;2121;10;2025-08-09;33,2;14,6;48,1;Condicionamento
4243;2122;40;2025-10-07;21,2;28,1;56,9;Condicionamento
4244;2122;8;2026-06-06;27,7;20,0;65,7;Condicionamento
