diagnostico_id;os_id;defeito_relatado;causa;taxa_diagnostico;data_diagnostico
3484;3484;Falha de rede;Componente queimado;130,67;2025-10-26
3485;3485;Lento;Componente queimado;121,6;2026-05-02
3486;3486;Superaquecimento;Impacto;32,33;2025-08-04
3487;3487;Sem imagem;Software;178,18;2026-05-29
3488;3488;Superaquecimento;Oxidação;138,34;2025-12-06
3489;3489;Tela quebrada;Componente queimado;85,95;2025-07-09
3490;3490;Tela quebrada;Oxidação;140,97;2025-07-14
3491;3491;Não liga;Desgaste;63,85;2025-09-04
3492;3492;Não liga;Componente queimado;227,6;2025-09-07
3493;3493;Ruído;Desgaste;91,58;2025-12-26
3494;3494;Sem imagem;Impacto;231,84;2025-08-13
3495;3495;Não liga;Componente queimado;147,69;2026-03-14
3496;3496;Não carrega;Software;133,66;2026-01-20
3497;3497;Sem imagem;Software;117,07;2026-03-19
3498;3498;Ruído;Desgaste;45,02;2025-12-02
3499;3499;Tela quebrada;Componente queimado;109,68;2025-12-26
3500;3500;Tela quebrada;Oxidação;69,09;2026-01-12
3501;3501;Não liga;Oxidação;57,88;2026-05-10
3502;3502;Não carrega;Componente queimado;33,4;2025-07-18
3503;3503;Sem imagem;Software;151,78;2025-11-18
3504;3504;Lento;Componente queimado;164,09;2025-11-26
3505;3505;Tela quebrada;Software;157,26;2026-02-12
3506;3506;Ruído;Software;209,82;2026-01-22
3507;3507;Não liga;Componente queimado;104,86;2025-12-24
3508;3508;Ruído;Impacto;136,42;2026-02-13
3509;3509;Não carrega;Oxidação;118,44;2025-12-02
3510;3510;Não liga;Impacto;36,08;2026-03-18
3511;3511;Ruído;Software;56,97;2026-03-01
3512;3512;Falha de rede;Software;154,59;2025-09-17
3513;3513;Sem imagem;Software;149,44;2026-04-17
3514;3514;Lento;Impacto;193,64;2025-10-04
3515;3515;Ruído;Software;129,0;2025-10-20
3516;3516;Ruído;Desgaste;94,93;2026-06-12
3517;3517;Sem imagem;Oxidação;61,4;2026-03-13
3518;3518;Lento;Software;200,99;2025-09-26
3519;3519;Falha de rede;Software;167,25;2025-11-06
3520;3520;Não liga;Software;150,53;2026-01-10
3521;3521;Falha de rede;Oxidação;209,99;2025-11-08
3522;3522;Tela quebrada;Software;191,58;2025-07-30
3523;3523;Sem imagem;Desgaste;58,25;2025-11-09
3524;3524;Ruído;Oxidação;206,72;2026-02-08
3525;3525;Tela quebrada;Software;174,9;2026-03-09
3526;3526;Não liga;Impacto;32,12;2025-08-01
3527;3527;Ruído;Desgaste;235,17;2026-02-02
3528;3528;Superaquecimento;Impacto;188,73;2025-07-03
3529;3529;Sem imagem;Software;66,87;2026-06-01
3530;3530;Não carrega;Desgaste;239,47;2026-05-23
3531;3531;Falha de rede;Oxidação;130,87;2025-12-09
3532;3532;Tela quebrada;Software;249,1;2025-07-28
3533;3533;Falha de rede;Componente queimado;77,98;2026-03-25
3534;3534;Superaquecimento;Impacto;244,15;2026-01-28
3535;3535;Sem imagem;Desgaste;57,0;2026-01-14
3536;3536;Tela quebrada;Impacto;56,95;2025-07-07
3537;3537;Falha de rede;Desgaste;33,42;2025-10-30
3538;3538;Tela quebrada;Oxidação;161,05;2025-11-18
3539;3539;Lento;Desgaste;170,53;2025-10-11
3540;3540;Superaquecimento;Software;182,02;2026-05-22
3541;3541;Superaquecimento;Componente queimado;226,94;2026-01-20
3542;3542;Ruído;Oxidação;109,82;2026-04-13
3543;3543;Tela quebrada;Oxidação;177,53;2025-11-21
3544;3544;Sem imagem;Oxidação;32,6;2025-09-23
3545;3545;Ruído;Desgaste;39,76;2026-06-24
3546;3546;Falha de rede;Componente queimado;42,23;2026-03-22
3547;3547;Ruído;Software;48,33;2025-10-19
3548;3548;Ruído;Software;158,56;2026-01-20
3549;3549;Sem imagem;Impacto;96,21;2026-04-18
3550;3550;Tela quebrada;Oxidação;45,1;2025-07-10
3551;3551;Tela quebrada;Desgaste;138,04;2026-05-25
3552;3552;Superaquecimento;Oxidação;157,98;2026-05-24
3553;3553;Lento;Impacto;173,47;2025-08-26
3554;3554;Tela quebrada;Oxidação;185,07;2025-12-20
3555;3555;Lento;Desgaste;73,93;2025-08-26
3556;3556;Falha de rede;Impacto;183,97;2025-12-28
3557;3557;Não carrega;Software;232,63;2025-08-28
3558;3558;Tela quebrada;Software;90,87;2026-06-28
3559;3559;Não liga;Software;185,75;2025-12-25
3560;3560;Tela quebrada;Impacto;236,07;2025-11-08
3561;3561;Sem imagem;Desgaste;135,2;2026-02-09
3562;3562;Tela quebrada;Componente queimado;49,59;2025-09-01
3563;3563;Não carrega;Software;162,03;2026-06-14
3564;3564;Superaquecimento;Oxidação;85,4;2026-05-30
3565;3565;Superaquecimento;Impacto;102,92;2025-12-13
3566;3566;Não carrega;Impacto;46,01;2026-03-14
3567;3567;Superaquecimento;Software;70,77;2025-10-14
3568;3568;Ruído;Oxidação;239,88;2026-03-15
3569;3569;Ruído;Impacto;170,99;2026-05-09
3570;3570;Não carrega;Componente queimado;129,09;2025-10-17
3571;3571;Não carrega;Desgaste;48,55;2025-09-23
3572;3572;Falha de rede;Software;196,58;2025-08-05
3573;3573;Não liga;Oxidação;113,61;2025-11-26
3574;3574;Ruído;Desgaste;145,39;2025-09-13
3575;3575;Lento;Desgaste;71,16;2025-09-10
3576;3576;Não carrega;Impacto;115,95;2025-12-22
3577;3577;Tela quebrada;Oxidação;194,03;2026-03-01
3578;3578;Sem imagem;Desgaste;107,68;2026-05-17
3579;3579;Tela quebrada;Componente queimado;217,4;2026-04-02
3580;3580;Não liga;Desgaste;140,92;2025-11-16
3581;3581;Falha de rede;Impacto;67,94;2025-11-11
3582;3582;Superaquecimento;Software;163,76;2026-01-05
3583;3583;Não liga;Oxidação;182,6;2025-08-22
3584;3584;Superaquecimento;Desgaste;186,76;2026-01-26
3585;3585;Falha de rede;Software;114,13;2025-07-11
3586;3586;Falha de rede;Oxidação;200,87;2025-10-04
3587;3587;Tela quebrada;Software;135,9;2025-07-28
3588;3588;Lento;Software;87,07;2025-10-11
3589;3589;Lento;Impacto;178,73;2026-02-05
3590;3590;Falha de rede;Oxidação;77,46;2026-05-14
3591;3591;Ruído;Desgaste;210,35;2025-08-29
3592;3592;Não carrega;Software;185,95;2026-06-21
3593;3593;Sem imagem;Software;148,05;2025-10-08
3594;3594;Tela quebrada;Software;190,08;2025-08-25
3595;3595;Falha de rede;Impacto;237,81;2026-03-17
3596;3596;Sem imagem;Impacto;169,23;2025-12-12
3597;3597;Superaquecimento;Impacto;126,84;2026-06-30
3598;3598;Não carrega;Componente queimado;130,26;2025-12-06
3599;3599;Sem imagem;Impacto;126,35;2026-06-02
3600;3600;Não liga;Software;37,44;2025-07-05
3601;3601;Falha de rede;Componente queimado;63,66;2025-08-23
3602;3602;Não liga;Oxidação;166,3;2025-12-06
3603;3603;Sem imagem;Impacto;185,42;2026-05-11
3604;3604;Superaquecimento;Oxidação;73,16;2026-04-23
3605;3605;Ruído;Impacto;62,76;2025-07-03
3606;3606;Não carrega;Componente queimado;65,81;2026-02-04
3607;3607;Não liga;Software;223,07;2026-05-10
3608;3608;Sem imagem;Oxidação;167,12;2026-04-05
3609;3609;Ruído;Software;59,93;2025-12-21
3610;3610;Sem imagem;Impacto;64,42;2025-10-31
3611;3611;Ruído;Impacto;40,01;2026-02-27
3612;3612;Sem imagem;Oxidação;54,13;2026-02-03
3613;3613;Sem imagem;Oxidação;140,86;2026-01-11
3614;3614;Falha de rede;Software;118,66;2025-08-22
3615;3615;Tela quebrada;Impacto;200,23;2026-01-07
3616;3616;Ruído;Oxidação;42,41;2026-03-07
3617;3617;Tela quebrada;Oxidação;157,11;2025-10-21
3618;3618;Falha de rede;Componente queimado;173,15;2026-05-14
3619;3619;Tela quebrada;Software;41,17;2026-01-03
3620;3620;Superaquecimento;Software;98,33;2026-03-29
3621;3621;Tela quebrada;Componente queimado;214,19;2026-03-25
3622;3622;Falha de rede;Impacto;33,38;2026-04-30
3623;3623;Não liga;Componente queimado;53,05;2026-02-18
3624;3624;Ruído;Impacto;164,49;2026-04-12
3625;3625;Ruído;Software;152,8;2026-03-14
3626;3626;Lento;Componente queimado;155,59;2025-12-14
3627;3627;Não carrega;Componente queimado;121,59;2025-09-14
3628;3628;Ruído;Componente queimado;43,28;2026-01-04
3629;3629;Lento;Componente queimado;90,81;2026-05-06
3630;3630;Não carrega;Software;41,44;2026-06-15
3631;3631;Superaquecimento;Desgaste;80,95;2025-08-14
3632;3632;Sem imagem;Impacto;133,07;2026-05-27
3633;3633;Ruído;Software;61,75;2025-12-30
3634;3634;Falha de rede;Oxidação;230,84;2026-01-07
3635;3635;Ruído;Oxidação;174,05;2025-09-14
3636;3636;Não liga;Componente queimado;109,12;2025-08-18
3637;3637;Não carrega;Software;143,26;2025-10-08
3638;3638;Superaquecimento;Desgaste;149,14;2025-10-30
3639;3639;Ruído;Oxidação;69,78;2026-05-31
3640;3640;Não liga;Desgaste;163,1;2026-05-05
3641;3641;Sem imagem;Componente queimado;145,15;2025-11-20
3642;3642;Ruído;Oxidação;118,45;2025-10-08
3643;3643;Tela quebrada;Oxidação;120,38;2025-09-29
3644;3644;Lento;Desgaste;33,14;2025-12-09
3645;3645;Superaquecimento;Impacto;167,53;2026-02-03
3646;3646;Sem imagem;Desgaste;231,75;2026-06-29
3647;3647;Lento;Desgaste;51,76;2026-05-08
3648;3648;Tela quebrada;Software;248,01;2025-12-05
3649;3649;Falha de rede;Software;120,96;2026-06-01
3650;3650;Superaquecimento;Impacto;129,83;2026-04-12
3651;3651;Lento;Impacto;58,78;2026-02-20
3652;3652;Não liga;Componente queimado;175,84;2025-12-02
3653;3653;Tela quebrada;Componente queimado;96,56;2025-08-23
3654;3654;Lento;Oxidação;44,34;2025-10-10
3655;3655;Falha de rede;Impacto;46,83;2026-01-23
3656;3656;Não liga;Componente queimado;42,93;2026-04-14
3657;3657;Falha de rede;Oxidação;87,52;2025-11-08
3658;3658;Não carrega;Desgaste;221,55;2026-01-04
3659;3659;Superaquecimento;Impacto;101,48;2026-03-23
3660;3660;Não carrega;Oxidação;47,24;2026-02-28
3661;3661;Falha de rede;Impacto;166,68;2026-03-05
3662;3662;Lento;Impacto;74,4;2025-08-07
3663;3663;Não liga;Impacto;58,88;2025-08-09
3664;3664;Não carrega;Oxidação;118,01;2026-01-24
3665;3665;Falha de rede;Impacto;40,99;2025-12-21
3666;3666;Não carrega;Desgaste;99,34;2025-09-27
3667;3667;Não carrega;Oxidação;227,83;2026-06-22
3668;3668;Sem imagem;Software;159,99;2026-02-05
3669;3669;Ruído;Oxidação;117,72;2026-06-09
3670;3670;Não liga;Software;94,89;2026-05-09
3671;3671;Tela quebrada;Impacto;200,15;2025-08-21
3672;3672;Tela quebrada;Oxidação;197,86;2025-10-06
3673;3673;Superaquecimento;Oxidação;120,39;2025-11-14
3674;3674;Não carrega;Componente queimado;69,9;2025-09-25
3675;3675;Não carrega;Desgaste;248,07;2025-12-06
3676;3676;Falha de rede;Impacto;166,48;2026-02-26
3677;3677;Ruído;Software;177,23;2025-11-19
3678;3678;Não carrega;Desgaste;103,92;2026-04-16
3679;3679;Ruído;Software;58,36;2025-07-10
3680;3680;Sem imagem;Impacto;165,89;2026-02-26
3681;3681;Tela quebrada;Componente queimado;154,25;2026-06-22
3682;3682;Sem imagem;Software;142,59;2026-06-21
3683;3683;Superaquecimento;Componente queimado;87,93;2025-09-18
3684;3684;Lento;Software;216,21;2025-12-14
3685;3685;Falha de rede;Componente queimado;38,59;2025-08-14
3686;3686;Tela quebrada;Componente queimado;80,91;2025-08-12
3687;3687;Tela quebrada;Oxidação;104,71;2026-03-28
3688;3688;Não carrega;Impacto;34,23;2026-04-04
3689;3689;Não carrega;Impacto;169,95;2025-11-20
3690;3690;Não carrega;Oxidação;121,51;2026-01-17
3691;3691;Não liga;Desgaste;194,16;2025-11-27
3692;3692;Não liga;Software;110,17;2026-04-29
3693;3693;Não carrega;Impacto;134,05;2025-07-12
3694;3694;Ruído;Software;156,7;2025-10-09
3695;3695;Sem imagem;Software;219,31;2026-01-30
3696;3696;Lento;Desgaste;30,53;2026-03-12
3697;3697;Superaquecimento;Desgaste;220,31;2026-03-08
3698;3698;Superaquecimento;Componente queimado;172,97;2025-11-17
3699;3699;Tela quebrada;Impacto;109,63;2025-07-21
3700;3700;Sem imagem;Oxidação;60,01;2025-09-17
3701;3701;Lento;Impacto;97,72;2026-02-25
3702;3702;Não liga;Desgaste;179,26;2026-05-23
3703;3703;Superaquecimento;Software;230,94;2025-09-26
3704;3704;Não carrega;Desgaste;108,89;2025-08-21
3705;3705;Não liga;Impacto;218,59;2026-02-08
3706;3706;Ruído;Desgaste;181,55;2025-08-30
3707;3707;Não liga;Software;190,87;2026-02-18
3708;3708;Falha de rede;Impacto;236,55;2026-01-07
3709;3709;Falha de rede;Oxidação;177,44;2026-05-23
3710;3710;Lento;Desgaste;89,38;2025-12-03
3711;3711;Superaquecimento;Componente queimado;120,85;2025-08-31
3712;3712;Tela quebrada;Componente queimado;189,79;2025-09-25
3713;3713;Sem imagem;Impacto;102,33;2025-12-01
3714;3714;Não carrega;Oxidação;40,52;2026-04-19
3715;3715;Não carrega;Software;112,16;2026-02-01
3716;3716;Superaquecimento;Software;66,94;2025-11-25
3717;3717;Ruído;Desgaste;223,57;2025-12-05
3718;3718;Superaquecimento;Impacto;211,57;2025-12-24
3719;3719;Lento;Componente queimado;90,88;2025-08-22
3720;3720;Superaquecimento;Componente queimado;126,06;2025-12-22
3721;3721;Ruído;Impacto;146,36;2025-10-14
3722;3722;Lento;Impacto;246,05;2025-07-29
3723;3723;Lento;Software;186,57;2026-05-01
3724;3724;Sem imagem;Software;92,25;2025-12-27
3725;3725;Tela quebrada;Software;226,84;2026-05-07
3726;3726;Ruído;Oxidação;244,14;2026-05-18
3727;3727;Falha de rede;Desgaste;162,8;2026-06-07
3728;3728;Falha de rede;Desgaste;133,83;2025-12-01
3729;3729;Não carrega;Oxidação;194,53;2025-09-30
3730;3730;Sem imagem;Impacto;67,05;2026-05-19
3731;3731;Ruído;Software;136,72;2025-08-18
3732;3732;Sem imagem;Impacto;65,09;2025-07-27
3733;3733;Não liga;Oxidação;170,32;2025-08-03
3734;3734;Lento;Desgaste;182,12;2026-05-01
3735;3735;Lento;Desgaste;35,44;2026-02-10
3736;3736;Tela quebrada;Oxidação;174,93;2026-04-16
3737;3737;Falha de rede;Software;92,36;2025-07-18
3738;3738;Ruído;Componente queimado;92,0;2025-12-25
3739;3739;Falha de rede;Software;166,13;2025-12-18
3740;3740;Lento;Impacto;83,8;2026-02-09
3741;3741;Lento;Desgaste;244,83;2025-10-23
3742;3742;Não carrega;Desgaste;36,89;2025-12-14
3743;3743;Falha de rede;Impacto;176,81;2025-12-29
3744;3744;Lento;Desgaste;149,74;2026-05-18
3745;3745;Sem imagem;Desgaste;129,68;2026-06-16
3746;3746;Falha de rede;Impacto;74,49;2026-04-25
3747;3747;Não liga;Desgaste;247,19;2025-09-15
3748;3748;Não liga;Componente queimado;183,68;2026-05-16
3749;3749;Não carrega;Software;206,14;2025-10-19
3750;3750;Sem imagem;Impacto;184,55;2025-12-15
3751;3751;Não carrega;Impacto;172,43;2026-02-27
3752;3752;Tela quebrada;Componente queimado;128,48;2025-11-01
3753;3753;Superaquecimento;Software;196,15;2025-12-20
3754;3754;Ruído;Impacto;58,27;2025-11-07
3755;3755;Não liga;Impacto;110,1;2025-12-12
3756;3756;Não liga;Oxidação;187,06;2026-01-30
3757;3757;Tela quebrada;Desgaste;243,52;2025-10-14
3758;3758;Sem imagem;Desgaste;182,29;2026-05-09
3759;3759;Não carrega;Oxidação;47,07;2026-06-30
3760;3760;Lento;Impacto;157,95;2026-05-28
3761;3761;Superaquecimento;Impacto;72,46;2026-06-06
3762;3762;Tela quebrada;Software;106,32;2026-04-30
3763;3763;Não liga;Impacto;59,53;2025-09-19
3764;3764;Falha de rede;Impacto;165,23;2026-03-16
3765;3765;Tela quebrada;Oxidação;212,62;2025-07-14
3766;3766;Não carrega;Software;184,2;2026-05-03
3767;3767;Lento;Componente queimado;213,44;2025-11-24
3768;3768;Tela quebrada;Impacto;168,69;2025-07-28
3769;3769;Falha de rede;Impacto;36,64;2025-10-16
3770;3770;Superaquecimento;Oxidação;57,25;2026-03-15
3771;3771;Não liga;Desgaste;169,47;2026-01-29
3772;3772;Ruído;Impacto;113,87;2025-10-09
3773;3773;Sem imagem;Software;80,34;2026-06-21
3774;3774;Falha de rede;Oxidação;71,15;2025-10-06
3775;3775;Tela quebrada;Impacto;178,63;2025-09-08
3776;3776;Tela quebrada;Componente queimado;200,17;2026-05-06
3777;3777;Não liga;Componente queimado;50,06;2026-06-05
3778;3778;Ruído;Desgaste;54,93;2025-11-16
3779;3779;Falha de rede;Software;30,16;2026-04-25
3780;3780;Lento;Componente queimado;34,31;2025-08-06
3781;3781;Ruído;Componente queimado;54,19;2026-06-03
3782;3782;Não liga;Software;239,99;2026-02-22
3783;3783;Ruído;Impacto;163,34;2025-12-20
3784;3784;Não liga;Componente queimado;185,24;2026-06-21
3785;3785;Ruído;Impacto;123,89;2026-03-24
3786;3786;Falha de rede;Desgaste;54,67;2026-05-09
3787;3787;Não carrega;Oxidação;100,74;2025-07-07
3788;3788;Não liga;Componente queimado;139,14;2026-01-22
3789;3789;Não liga;Software;246,47;2026-03-17
3790;3790;Ruído;Impacto;31,28;2026-03-19
3791;3791;Tela quebrada;Software;53,8;2025-12-07
3792;3792;Não liga;Desgaste;189,64;2025-12-12
3793;3793;Tela quebrada;Oxidação;97,86;2025-12-10
3794;3794;Não liga;Impacto;49,24;2026-02-01
3795;3795;Ruído;Oxidação;135,48;2026-03-15
3796;3796;Sem imagem;Componente queimado;112,7;2026-01-21
3797;3797;Tela quebrada;Impacto;52,35;2026-01-10
3798;3798;Não carrega;Software;232,55;2026-02-26
3799;3799;Sem imagem;Software;107,87;2025-10-20
3800;3800;Falha de rede;Desgaste;204,61;2026-05-31
3801;3801;Falha de rede;Componente queimado;222,5;2026-07-01
3802;3802;Superaquecimento;Oxidação;156,87;2025-09-08
3803;3803;Tela quebrada;Software;126,52;2026-03-20
3804;3804;Tela quebrada;Oxidação;180,59;2025-08-15
3805;3805;Ruído;Desgaste;236,91;2025-11-21
3806;3806;Não liga;Componente queimado;138,51;2025-10-11
3807;3807;Não liga;Componente queimado;152,72;2026-01-25
3808;3808;Superaquecimento;Componente queimado;140,65;2026-03-25
3809;3809;Não liga;Componente queimado;89,87;2026-03-18
3810;3810;Superaquecimento;Oxidação;51,75;2025-12-02
3811;3811;Tela quebrada;Componente queimado;204,25;2025-12-31
3812;3812;Sem imagem;Impacto;236,13;2025-11-24
3813;3813;Sem imagem;Oxidação;135,83;2026-01-04
3814;3814;Falha de rede;Software;115,08;2025-07-08
3815;3815;Superaquecimento;Software;132,88;2025-10-17
3816;3816;Lento;Software;67,6;2026-04-30
3817;3817;Não carrega;Impacto;123,19;2026-02-01
3818;3818;Ruído;Componente queimado;225,85;2026-05-07
3819;3819;Sem imagem;Impacto;69,2;2026-06-09
3820;3820;Ruído;Impacto;169,26;2026-03-21
3821;3821;Sem imagem;Software;199,09;2026-05-15
3822;3822;Não carrega;Desgaste;222,58;2025-08-01
3823;3823;Falha de rede;Software;32,3;2025-09-20
3824;3824;Lento;Oxidação;235,4;2025-08-08
3825;3825;Falha de rede;Impacto;78,24;2026-03-06
3826;3826;Não liga;Oxidação;206,81;2026-03-22
3827;3827;Sem imagem;Impacto;213,69;2026-05-10
3828;3828;Sem imagem;Software;123,91;2025-11-30
3829;3829;Lento;Impacto;135,88;2025-11-22
3830;3830;Não carrega;Software;185,32;2026-05-26
3831;3831;Falha de rede;Software;124,41;2026-01-29
3832;3832;Falha de rede;Impacto;62,29;2026-01-12
3833;3833;Sem imagem;Software;150,86;2026-04-08
3834;3834;Tela quebrada;Software;243,74;2026-05-13
3835;3835;Tela quebrada;Oxidação;37,93;2025-12-30
3836;3836;Superaquecimento;Desgaste;186,74;2026-03-03
3837;3837;Ruído;Software;237,25;2025-12-28
3838;3838;Ruído;Componente queimado;249,36;2026-02-07
3839;3839;Lento;Impacto;220,46;2025-09-08
3840;3840;Lento;Componente queimado;175,18;2026-04-10
3841;3841;Lento;Componente queimado;238,65;2026-01-20
3842;3842;Sem imagem;Impacto;91,02;2025-11-01
3843;3843;Tela quebrada;Componente queimado;241,35;2026-02-20
3844;3844;Não carrega;Componente queimado;151,82;2025-07-02
3845;3845;Tela quebrada;Oxidação;216,06;2026-04-13
3846;3846;Não carrega;Software;147,38;2025-10-08
3847;3847;Superaquecimento;Desgaste;216,03;2026-06-29
3848;3848;Lento;Desgaste;63,53;2026-03-25
3849;3849;Não carrega;Impacto;180,61;2026-04-11
3850;3850;Não carrega;Oxidação;91,1;2025-09-16
3851;3851;Superaquecimento;Impacto;157,18;2025-08-15
3852;3852;Não carrega;Componente queimado;64,33;2026-04-28
3853;3853;Não liga;Oxidação;73,29;2026-06-09
3854;3854;Não carrega;Software;208,48;2026-06-11
3855;3855;Sem imagem;Impacto;219,47;2025-08-15
3856;3856;Falha de rede;Desgaste;208,4;2025-11-07
3857;3857;Ruído;Software;229,72;2026-03-07
3858;3858;Sem imagem;Componente queimado;41,1;2026-06-13
3859;3859;Ruído;Impacto;167,34;2026-03-17
3860;3860;Não carrega;Desgaste;80,84;2026-06-27
3861;3861;Superaquecimento;Desgaste;154,96;2026-03-19
3862;3862;Não liga;Oxidação;102,23;2026-06-15
3863;3863;Superaquecimento;Desgaste;31,21;2025-08-12
3864;3864;Não liga;Impacto;232,55;2026-05-05
3865;3865;Sem imagem;Oxidação;84,26;2026-06-14
3866;3866;Tela quebrada;Oxidação;152,36;2025-07-19
3867;3867;Não liga;Desgaste;33,24;2025-11-22
3868;3868;Não liga;Oxidação;194,81;2025-07-15
3869;3869;Ruído;Componente queimado;224,78;2026-01-01
3870;3870;Superaquecimento;Desgaste;121,45;2026-02-01
3871;3871;Lento;Componente queimado;247,28;2026-06-07
3872;3872;Não liga;Software;58,38;2026-01-02
3873;3873;Ruído;Desgaste;148,13;2025-08-07
3874;3874;Lento;Componente queimado;226,9;2025-11-11
3875;3875;Lento;Desgaste;183,62;2026-05-27
3876;3876;Falha de rede;Componente queimado;245,04;2026-05-27
3877;3877;Tela quebrada;Impacto;172,54;2025-09-20
3878;3878;Lento;Software;182,11;2026-01-21
3879;3879;Ruído;Impacto;197,98;2026-03-02
3880;3880;Lento;Impacto;174,11;2026-02-18
3881;3881;Não carrega;Software;202,44;2025-10-23
3882;3882;Lento;Desgaste;87,26;2025-12-09
3883;3883;Ruído;Impacto;115,86;2025-09-16
3884;3884;Superaquecimento;Desgaste;201,94;2026-06-22
3885;3885;Tela quebrada;Oxidação;202,69;2026-05-18
3886;3886;Não liga;Desgaste;184,1;2026-03-03
3887;3887;Tela quebrada;Impacto;175,79;2025-10-18
3888;3888;Ruído;Oxidação;147,34;2025-11-30
3889;3889;Não carrega;Software;238,92;2025-10-08
3890;3890;Superaquecimento;Software;38,6;2025-07-16
3891;3891;Tela quebrada;Desgaste;166,21;2026-01-21
3892;3892;Tela quebrada;Desgaste;69,59;2026-02-10
3893;3893;Não carrega;Componente queimado;94,16;2025-07-18
3894;3894;Ruído;Desgaste;232,76;2025-12-16
