loto_id;ativo_id;pessoa_id;cadeado_id;data_inicio;data_fim;motivo;status
LO05527;AT0150;P00100;CD0140;2026-03-25 00:00:00;2024-10-16;Inspeção;Concluído
LO05528;AT0315;P00882;CD0773;2026-04-14 00:00:00;2026-05-28;Limpeza;Concluído
LO05529;AT0207;P00084;CD0557;2024-12-24 00:00:00;2025-10-20;Inspeção;Concluído
LO05530;AT0299;P00673;CD0760;2024-09-09 00:00:00;2024-10-11;Inspeção;Concluído
LO05531;AT0093;P01270;CD0137;2025-07-02 00:00:00;2024-03-29;Setup;Concluído
LO05532;AT0375;P01270;CD0529;2025-08-04 00:00:00;2026-03-27;Inspeção;Concluído
LO05533;AT0049;P01041;CD0748;2025-04-16 00:00:00;2024-01-20;Setup;Cancelado
LO05534;AT0325;P01137;CD0777;2025-09-05 00:00:00;2025-01-02;Manutenção;Concluído
LO05535;AT0089;P00078;CD0552;2025-04-03 00:00:00;2026-07-01;Manutenção;Concluído
LO05536;AT0177;P00911;CD0636;2025-12-22 00:00:00;2025-01-07;Manutenção;Concluído
LO05537;AT0099;P01375;CD0481;2025-08-16 00:00:00;2024-08-21;Manutenção;Concluído
LO05538;AT0262;P00708;CD0155;2025-01-25 00:00:00;2026-04-19;Setup;Concluído
LO05539;AT0334;P00053;CD0287;2025-10-24 00:00:00;2025-07-14;Limpeza;Cancelado
LO05540;AT0325;P00679;CD0819;2026-04-21 00:00:00;2025-10-21;Limpeza;Concluído
LO05541;AT0193;P01257;CD0710;2024-05-11 00:00:00;2025-07-31;Limpeza;Concluído
LO05542;AT0112;P00250;CD0743;2026-06-17 00:00:00;2025-12-16;Setup;Concluído
LO05543;AT0417;P00555;CD0678;2026-02-02 00:00:00;2026-03-24;Inspeção;Cancelado
LO05544;AT0226;P00937;CD0754;2026-07-24 00:00:00;2024-10-15;Manutenção;Concluído
LO05545;AT0141;P00254;CD0632;2026-02-21 00:00:00;2026-07-26;Limpeza;Concluído
LO05546;AT0269;P01016;CD0305;2024-10-04 00:00:00;2025-09-14;Limpeza;Concluído
LO05547;AT0203;P00026;CD0211;2024-01-12 00:00:00;2025-08-16;Limpeza;Concluído
LO05548;AT0045;P00744;CD0144;2025-04-03 00:00:00;2025-09-27;Limpeza;Concluído
LO05549;AT0335;P00592;CD0367;2025-11-03 00:00:00;2025-07-19;Manutenção;Concluído
LO05550;AT0306;P01038;CD0149;2025-12-13 00:00:00;2024-04-22;Limpeza;Concluído
LO05551;AT0128;P00158;CD0178;2025-05-22 00:00:00;2025-03-16;Limpeza;Concluído
LO05552;AT0391;P00271;CD0233;2025-10-26 00:00:00;2024-11-23;Manutenção;Concluído
LO05553;AT0270;P01320;CD0725;2025-12-24 00:00:00;2025-10-21;Manutenção;Ativo
LO05554;AT0254;P01037;CD0219;2025-06-12 00:00:00;2024-10-04;Limpeza;Concluído
LO05555;AT0321;P01318;CD0416;2025-07-03 00:00:00;2024-02-18;Limpeza;Concluído
LO05556;AT0341;P01264;CD0428;2026-05-11 00:00:00;2025-03-09;Inspeção;Concluído
LO05557;AT0151;P00460;CD0621;2024-07-11 00:00:00;2025-02-01;Setup;Ativo
LO05558;AT0285;P00522;CD0078;2024-06-06 00:00:00;2024-10-27;Inspeção;Concluído
LO05559;AT0211;P00290;CD0180;2025-10-14 00:00:00;2024-07-07;Manutenção;Concluído
LO05560;AT0064;P01404;CD0025;2025-06-06 00:00:00;2024-01-13;Limpeza;Concluído
LO05561;AT0162;P01421;CD0361;2026-07-24 00:00:00;2024-11-10;Limpeza;Concluído
LO05562;AT0254;P01295;CD0095;2025-05-22 00:00:00;2025-02-14;Limpeza;Concluído
LO05563;AT0246;P00810;CD0590;2025-01-06 00:00:00;2024-10-08;Setup;Concluído
LO05564;AT0373;P01437;CD0596;2026-06-12 00:00:00;2025-01-19;Limpeza;Concluído
LO05565;AT0098;P00686;CD0704;2025-08-11 00:00:00;2024-10-30;Inspeção;Concluído
LO05566;AT0357;P00978;CD0175;2026-02-09 00:00:00;2025-09-14;Setup;Concluído
LO05567;AT0001;P00993;CD0215;2024-03-10 00:00:00;2025-05-22;Limpeza;Concluído
LO05568;AT0261;P00042;CD0557;2026-01-22 00:00:00;2025-04-11;Inspeção;Cancelado
LO05569;AT0015;P01474;CD0740;2024-01-21 00:00:00;2025-05-18;Limpeza;Concluído
LO05570;AT0327;P00340;CD0598;2024-01-12 00:00:00;2024-12-16;Setup;Concluído
LO05571;AT0341;P00765;CD0609;2026-01-30 00:00:00;2025-06-22;Setup;Concluído
LO05572;AT0329;P01491;CD0247;2024-03-06 00:00:00;2025-02-13;Inspeção;Concluído
LO05573;AT0349;P01194;CD0745;2025-04-26 00:00:00;2024-04-16;Limpeza;Concluído
LO05574;AT0285;P01466;CD0558;2025-03-13 00:00:00;2025-05-17;Setup;Cancelado
LO05575;AT0156;P01103;CD0234;2024-06-14 00:00:00;2024-04-26;Setup;Concluído
LO05576;AT0021;P00604;CD0222;2025-05-22 00:00:00;2025-10-05;Manutenção;Concluído
LO05577;AT0108;P00130;CD0460;2025-03-11 00:00:00;2025-02-22;Inspeção;Concluído
LO05578;AT0094;P01075;CD0457;2025-10-19 00:00:00;2026-06-05;Setup;Ativo
LO05579;AT0101;P00662;CD0551;2026-04-17 00:00:00;2025-09-22;Manutenção;Concluído
LO05580;AT0172;P00272;CD0759;2025-09-15 00:00:00;2026-01-29;Inspeção;Concluído
LO05581;AT0064;P00461;CD0007;2026-01-01 00:00:00;2024-05-11;Manutenção;Cancelado
LO05582;AT0190;P01391;CD0570;2025-12-13 00:00:00;2024-08-04;Setup;Concluído
LO05583;AT0077;P00488;CD0699;2024-07-13 00:00:00;2026-04-19;Inspeção;Concluído
LO05584;AT0001;P01100;CD0008;2025-10-05 00:00:00;2025-09-11;Manutenção;Concluído
LO05585;AT0286;P01437;CD0590;2025-11-07 00:00:00;2025-07-06;Inspeção;Concluído
LO05586;AT0052;P00545;CD0338;2025-03-10 00:00:00;2024-12-23;Manutenção;Concluído
LO05587;AT0166;P00537;CD0807;2025-02-19 00:00:00;2026-06-25;Limpeza;Concluído
LO05588;AT0193;P00924;CD0210;2024-11-18 00:00:00;2024-05-29;Manutenção;Cancelado
LO05589;AT0117;P00225;CD0291;2024-04-07 00:00:00;2025-07-29;Limpeza;Concluído
LO05590;AT0234;P00718;CD0053;2026-04-07 00:00:00;2026-04-12;Inspeção;Concluído
LO05591;AT0305;P00904;CD0276;2026-01-15 00:00:00;2025-03-16;Setup;Concluído
LO05592;AT0068;P01277;CD0487;2024-02-08 00:00:00;2026-01-13;Limpeza;Concluído
LO05593;AT0324;P00164;CD0048;2026-05-22 00:00:00;2024-12-23;Manutenção;Concluído
LO05594;AT0420;P00289;CD0757;2026-05-26 00:00:00;2024-07-08;Setup;Concluído
LO05595;AT0152;P01024;CD0251;2025-08-29 00:00:00;2025-04-12;Limpeza;Cancelado
LO05596;AT0096;P00987;CD0023;2025-04-23 00:00:00;2024-12-07;Inspeção;Concluído
LO05597;AT0312;P00613;CD0833;2026-03-21 00:00:00;2024-09-01;Manutenção;Concluído
LO05598;AT0187;P01304;CD0538;2025-11-04 00:00:00;2024-12-10;Limpeza;Concluído
LO05599;AT0326;P01361;CD0134;2025-02-01 00:00:00;2024-06-14;Limpeza;Concluído
LO05600;AT0122;P00214;CD0101;2026-04-09 00:00:00;2024-06-13;Inspeção;Concluído
LO05601;AT0143;P00135;CD0121;2024-11-06 00:00:00;2025-12-28;Setup;Ativo
LO05602;AT0093;P00360;CD0485;2025-02-13 00:00:00;2024-08-01;Manutenção;Ativo
LO05603;AT0122;P01083;CD0198;2025-04-17 00:00:00;2024-07-02;Limpeza;Concluído
LO05604;AT0180;P00448;CD0833;2025-01-26 00:00:00;2024-04-24;Limpeza;Cancelado
LO05605;AT0293;P00658;CD0605;2026-03-30 00:00:00;2024-04-24;Limpeza;Concluído
LO05606;AT0111;P01407;CD0347;2025-08-31 00:00:00;2024-04-01;Limpeza;Concluído
LO05607;AT0035;P01118;CD0218;2024-12-16 00:00:00;2025-04-21;Inspeção;Concluído
LO05608;AT0083;P01087;CD0070;2024-11-26 00:00:00;2025-11-29;Limpeza;Ativo
LO05609;AT0151;P00895;CD0487;2025-12-12 00:00:00;2024-09-28;Setup;Concluído
LO05610;AT0016;P01489;CD0007;2025-10-04 00:00:00;2024-01-02;Limpeza;Concluído
LO05611;AT0183;P01102;CD0183;2025-10-21 00:00:00;2025-08-21;Inspeção;Concluído
LO05612;AT0059;P01170;CD0345;2025-01-14 00:00:00;2026-04-13;Inspeção;Concluído
LO05613;AT0286;P01392;CD0292;2024-08-15 00:00:00;2024-02-13;Setup;Concluído
LO05614;AT0407;P00727;CD0388;2024-07-27 00:00:00;2024-07-04;Setup;Concluído
LO05615;AT0324;P00112;CD0652;2024-06-20 00:00:00;2025-02-24;Setup;Concluído
LO05616;AT0077;P00823;CD0788;2026-01-25 00:00:00;2024-07-01;Manutenção;Concluído
LO05617;AT0018;P00986;CD0334;2024-11-11 00:00:00;2025-12-30;Inspeção;Concluído
LO05618;AT0337;P00062;CD0561;2024-03-21 00:00:00;2026-05-07;Limpeza;Ativo
LO05619;AT0362;P01416;CD0205;2026-03-22 00:00:00;2025-03-28;Limpeza;Concluído
LO05620;AT0171;P00494;CD0085;2026-04-23 00:00:00;2025-07-03;Inspeção;Concluído
LO05621;AT0325;P00591;CD0349;2024-01-14 00:00:00;2024-05-08;Inspeção;Concluído
LO05622;AT0242;P01009;CD0262;2026-03-13 00:00:00;2026-05-13;Manutenção;Concluído
LO05623;AT0094;P00708;CD0176;2026-04-03 00:00:00;2025-06-02;Limpeza;Concluído
LO05624;AT0005;P01228;CD0691;2026-07-10 00:00:00;2025-07-15;Inspeção;Concluído
LO05625;AT0300;P00031;CD0778;2024-11-30 00:00:00;2025-08-10;Setup;Concluído
LO05626;AT0184;P00696;CD0475;2025-12-13 00:00:00;2024-12-21;Setup;Concluído
LO05627;AT0070;P01120;CD0443;2025-07-01 00:00:00;2024-08-18;Setup;Concluído
LO05628;AT0018;P01149;CD0175;2025-11-07 00:00:00;2025-07-20;Setup;Concluído
LO05629;AT0091;P01193;CD0143;2025-01-10 00:00:00;2025-08-08;Setup;Concluído
LO05630;AT0383;P00550;CD0225;2024-01-19 00:00:00;2025-07-17;Manutenção;Cancelado
LO05631;AT0152;P00473;CD0804;2024-09-30 00:00:00;2026-05-21;Setup;Cancelado
LO05632;AT0331;P00089;CD0122;2025-09-22 00:00:00;2024-06-27;Setup;Concluído
LO05633;AT0261;P01361;CD0287;2024-07-27 00:00:00;2026-01-05;Setup;Concluído
LO05634;AT0118;P01370;CD0285;2024-08-04 00:00:00;2024-11-11;Limpeza;Concluído
LO05635;AT0404;P00181;CD0282;2024-05-18 00:00:00;2024-03-08;Manutenção;Concluído
LO05636;AT0073;P01156;CD0253;2026-05-07 00:00:00;2025-04-17;Manutenção;Concluído
LO05637;AT0137;P00410;CD0824;2024-10-13 00:00:00;2024-05-01;Inspeção;Cancelado
LO05638;AT0065;P00124;CD0465;2026-06-30 00:00:00;2024-03-04;Manutenção;Concluído
LO05639;AT0138;P01334;CD0849;2024-02-05 00:00:00;2025-05-31;Limpeza;Concluído
LO05640;AT0132;P00059;CD0255;2025-01-02 00:00:00;2024-06-28;Inspeção;Concluído
LO05641;AT0007;P01438;CD0162;2024-08-30 00:00:00;2024-05-17;Manutenção;Concluído
LO05642;AT0343;P01377;CD0815;2026-06-14 00:00:00;2025-10-28;Setup;Concluído
LO05643;AT0364;P00027;CD0277;2025-01-26 00:00:00;2025-12-09;Inspeção;Concluído
LO05644;AT0329;P00483;CD0118;2024-10-07 00:00:00;2026-01-20;Setup;Cancelado
LO05645;AT0139;P01103;CD0221;2026-07-18 00:00:00;2024-10-07;Limpeza;Concluído
LO05646;AT0227;P00540;CD0452;2025-12-30 00:00:00;2024-03-07;Limpeza;Concluído
LO05647;AT0321;P00515;CD0662;2025-07-14 00:00:00;2026-03-05;Manutenção;Concluído
LO05648;AT0080;P00556;CD0378;2026-04-10 00:00:00;2025-01-26;Setup;Concluído
LO05649;AT0415;P00601;CD0017;2026-05-07 00:00:00;2025-11-12;Manutenção;Concluído
LO05650;AT0088;P01095;CD0462;2026-02-20 00:00:00;2024-12-15;Inspeção;Concluído
LO05651;AT0122;P00948;CD0430;2025-02-18 00:00:00;2024-03-18;Setup;Concluído
LO05652;AT0024;P00056;CD0315;2024-08-20 00:00:00;2024-04-11;Manutenção;Concluído
LO05653;AT0189;P00290;CD0417;2025-12-20 00:00:00;2024-04-14;Inspeção;Concluído
LO05654;AT0392;P00019;CD0426;2024-05-28 00:00:00;2024-08-26;Inspeção;Cancelado
LO05655;AT0139;P00782;CD0369;2026-04-30 00:00:00;2025-07-12;Inspeção;Concluído
LO05656;AT0140;P00735;CD0540;2024-01-08 00:00:00;2025-03-26;Manutenção;Concluído
LO05657;AT0062;P00058;CD0523;2024-02-29 00:00:00;2025-07-23;Inspeção;Concluído
LO05658;AT0161;P00342;CD0688;2026-04-05 00:00:00;2025-09-17;Setup;Concluído
LO05659;AT0260;P01071;CD0256;2024-08-07 00:00:00;2024-02-25;Manutenção;Concluído
LO05660;AT0063;P00159;CD0390;2025-01-29 00:00:00;2024-02-12;Inspeção;Concluído
LO05661;AT0334;P00550;CD0668;2025-01-19 00:00:00;2026-05-26;Limpeza;Concluído
LO05662;AT0336;P01021;CD0700;2024-05-29 00:00:00;2024-11-28;Limpeza;Concluído
LO05663;AT0224;P01044;CD0815;2024-11-10 00:00:00;2024-09-20;Manutenção;Concluído
LO05664;AT0267;P00500;CD0046;2026-02-07 00:00:00;2024-08-01;Setup;Concluído
LO05665;AT0221;P00009;CD0353;2024-01-20 00:00:00;2026-02-20;Inspeção;Concluído
LO05666;AT0203;P01252;CD0074;2026-03-21 00:00:00;2024-01-26;Manutenção;Concluído
LO05667;AT0331;P00512;CD0152;2025-09-06 00:00:00;2025-12-02;Setup;Ativo
LO05668;AT0248;P01006;CD0402;2024-10-12 00:00:00;2025-08-10;Inspeção;Concluído
LO05669;AT0199;P00050;CD0588;2025-09-17 00:00:00;2025-11-05;Manutenção;Concluído
LO05670;AT0124;P00940;CD0741;2025-12-07 00:00:00;2025-09-30;Setup;Concluído
LO05671;AT0136;P01377;CD0207;2024-02-17 00:00:00;2025-12-22;Manutenção;Concluído
LO05672;AT0008;P01465;CD0718;2024-07-12 00:00:00;2024-03-23;Inspeção;Ativo
LO05673;AT0335;P00547;CD0435;2025-12-11 00:00:00;2025-08-24;Manutenção;Concluído
LO05674;AT0128;P00173;CD0455;2024-07-14 00:00:00;2025-07-24;Limpeza;Concluído
LO05675;AT0381;P00244;CD0170;2024-02-17 00:00:00;2024-01-14;Limpeza;Concluído
LO05676;AT0127;P01361;CD0536;2024-04-24 00:00:00;2025-04-15;Setup;Concluído
LO05677;AT0253;P01434;CD0327;2024-06-21 00:00:00;2026-05-07;Setup;Concluído
LO05678;AT0335;P01284;CD0537;2024-01-30 00:00:00;2024-03-24;Manutenção;Concluído
LO05679;AT0230;P00130;CD0513;2025-09-30 00:00:00;2024-05-03;Inspeção;Concluído
LO05680;AT0183;P00034;CD0619;2025-02-22 00:00:00;2026-02-01;Limpeza;Concluído
LO05681;AT0361;P00862;CD0574;2026-03-20 00:00:00;2025-12-23;Setup;Concluído
LO05682;AT0333;P00816;CD0167;2025-09-26 00:00:00;2025-12-26;Limpeza;Concluído
LO05683;AT0389;P00072;CD0315;2025-02-24 00:00:00;2026-04-21;Setup;Ativo
LO05684;AT0044;P00526;CD0659;2025-02-24 00:00:00;2025-12-08;Setup;Concluído
LO05685;AT0018;P00293;CD0392;2024-04-18 00:00:00;2024-02-20;Manutenção;Concluído
LO05686;AT0145;P00225;CD0203;2024-05-02 00:00:00;2025-09-27;Inspeção;Concluído
LO05687;AT0013;P00263;CD0717;2026-02-06 00:00:00;2025-01-20;Limpeza;Concluído
LO05688;AT0253;P00955;CD0218;2024-06-19 00:00:00;2025-06-05;Manutenção;Concluído
LO05689;AT0128;P00553;CD0233;2025-06-27 00:00:00;2024-10-30;Setup;Concluído
LO05690;AT0365;P00158;CD0367;2025-07-05 00:00:00;2025-07-22;Setup;Concluído
LO05691;AT0142;P01173;CD0676;2024-09-28 00:00:00;2024-05-05;Manutenção;Concluído
LO05692;AT0161;P00152;CD0371;2024-06-29 00:00:00;2025-02-21;Setup;Concluído
LO05693;AT0291;P00124;CD0126;2024-10-16 00:00:00;2026-04-25;Setup;Concluído
LO05694;AT0118;P00536;CD0528;2025-12-15 00:00:00;2025-12-20;Manutenção;Concluído
LO05695;AT0245;P00036;CD0499;2024-02-06 00:00:00;2025-10-05;Setup;Concluído
LO05696;AT0091;P00746;CD0068;2025-12-21 00:00:00;2025-07-03;Limpeza;Ativo
LO05697;AT0062;P01201;CD0071;2026-05-29 00:00:00;2026-04-23;Manutenção;Concluído
LO05698;AT0288;P01043;CD0770;2025-12-01 00:00:00;2024-04-24;Manutenção;Concluído
LO05699;AT0291;P01216;CD0278;2024-04-18 00:00:00;2025-04-04;Limpeza;Ativo
LO05700;AT0376;P00449;CD0066;2024-05-14 00:00:00;2025-12-19;Inspeção;Concluído
LO05701;AT0296;P00744;CD0404;2024-01-11 00:00:00;2024-02-17;Setup;Concluído
LO05702;AT0226;P00494;CD0111;2026-03-07 00:00:00;2024-12-24;Inspeção;Ativo
LO05703;AT0222;P01137;CD0791;2024-02-28 00:00:00;2025-12-12;Manutenção;Concluído
LO05704;AT0125;P00606;CD0653;2025-08-16 00:00:00;2024-10-10;Manutenção;Concluído
LO05705;AT0157;P00524;CD0378;2026-05-29 00:00:00;2024-05-19;Manutenção;Concluído
LO05706;AT0264;P00298;CD0539;2025-05-25 00:00:00;2025-04-09;Inspeção;Concluído
LO05707;AT0021;P00393;CD0182;2026-06-17 00:00:00;2026-05-03;Limpeza;Concluído
LO05708;AT0111;P00133;CD0237;2025-04-23 00:00:00;2025-12-07;Manutenção;Concluído
LO05709;AT0203;P01351;CD0324;2025-05-25 00:00:00;2025-06-19;Inspeção;Concluído
LO05710;AT0245;P00797;CD0828;2025-03-20 00:00:00;2025-09-20;Inspeção;Concluído
LO05711;AT0282;P01044;CD0688;2025-09-13 00:00:00;2026-05-21;Inspeção;Concluído
LO05712;AT0159;P01129;CD0285;2025-08-12 00:00:00;2025-10-13;Setup;Concluído
LO05713;AT0037;P01345;CD0829;2026-04-22 00:00:00;2024-02-10;Inspeção;Concluído
LO05714;AT0148;P01448;CD0087;2025-06-08 00:00:00;2024-12-14;Manutenção;Concluído
LO05715;AT0169;P00245;CD0154;2025-10-19 00:00:00;2025-01-13;Limpeza;Concluído
LO05716;AT0118;P01251;CD0004;2026-07-24 00:00:00;2025-06-25;Setup;Concluído
LO05717;AT0348;P00333;CD0706;2024-02-20 00:00:00;2026-06-14;Inspeção;Concluído
LO05718;AT0170;P00760;CD0276;2025-06-17 00:00:00;2025-12-12;Limpeza;Concluído
LO05719;AT0023;P00992;CD0767;2026-06-16 00:00:00;2026-06-02;Manutenção;Ativo
LO05720;AT0379;P00539;CD0701;2024-06-04 00:00:00;2026-05-18;Inspeção;Concluído
LO05721;AT0350;P01475;CD0602;2025-03-15 00:00:00;2025-05-24;Manutenção;Concluído
LO05722;AT0118;P01200;CD0219;2025-07-19 00:00:00;2024-08-27;Setup;Concluído
LO05723;AT0417;P00706;CD0744;2025-08-24 00:00:00;2025-07-03;Manutenção;Concluído
LO05724;AT0237;P01394;CD0309;2025-07-09 00:00:00;2025-03-11;Inspeção;Concluído
LO05725;AT0349;P00573;CD0624;2025-03-15 00:00:00;2026-01-01;Limpeza;Concluído
LO05726;AT0214;P01365;CD0402;2024-08-28 00:00:00;2025-09-17;Manutenção;Concluído
LO05727;AT0013;P00210;CD0528;2026-02-03 00:00:00;2024-06-04;Limpeza;Concluído
LO05728;AT0097;P00669;CD0684;2025-04-01 00:00:00;2025-09-28;Inspeção;Concluído
LO05729;AT0209;P01443;CD0577;2026-06-15 00:00:00;2025-01-09;Manutenção;Concluído
LO05730;AT0091;P00402;CD0470;2026-05-28 00:00:00;2025-01-24;Setup;Concluído
LO05731;AT0419;P00750;CD0178;2025-09-09 00:00:00;2025-08-25;Manutenção;Concluído
LO05732;AT0417;P00645;CD0090;2025-06-09 00:00:00;2025-08-18;Manutenção;Concluído
LO05733;AT0152;P01379;CD0256;2025-10-09 00:00:00;2024-06-09;Setup;Concluído
LO05734;AT0381;P00401;CD0254;2024-04-05 00:00:00;2025-01-02;Limpeza;Concluído
LO05735;AT0045;P00406;CD0345;2026-02-07 00:00:00;2025-02-11;Manutenção;Concluído
LO05736;AT0275;P01287;CD0337;2025-11-09 00:00:00;2024-01-27;Manutenção;Ativo
LO05737;AT0061;P00843;CD0599;2024-08-18 00:00:00;2026-03-15;Setup;Concluído
LO05738;AT0008;P00446;CD0209;2024-07-19 00:00:00;2025-10-06;Inspeção;Concluído
LO05739;AT0223;P00095;CD0761;2024-04-10 00:00:00;2024-04-21;Setup;Concluído
LO05740;AT0248;P01455;CD0782;2024-01-13 00:00:00;2024-02-16;Inspeção;Concluído
LO05741;AT0372;P00138;CD0813;2024-12-13 00:00:00;2024-01-15;Limpeza;Concluído
LO05742;AT0230;P00982;CD0342;2024-12-06 00:00:00;2025-06-18;Setup;Concluído
LO05743;AT0134;P01040;CD0294;2024-03-07 00:00:00;2024-06-16;Inspeção;Concluído
LO05744;AT0118;P01468;CD0541;2024-01-13 00:00:00;2025-12-20;Setup;Concluído
LO05745;AT0158;P01385;CD0145;2025-12-11 00:00:00;2024-07-12;Inspeção;Ativo
LO05746;AT0026;P00192;CD0584;2026-02-04 00:00:00;2025-09-30;Manutenção;Concluído
LO05747;AT0237;P01279;CD0818;2026-05-22 00:00:00;2025-06-29;Setup;Concluído
LO05748;AT0069;P00485;CD0634;2025-07-15 00:00:00;2024-01-08;Inspeção;Ativo
LO05749;AT0381;P00886;CD0027;2024-11-09 00:00:00;2024-12-22;Inspeção;Ativo
LO05750;AT0391;P00903;CD0387;2025-01-01 00:00:00;2026-03-08;Setup;Concluído
LO05751;AT0242;P00752;CD0663;2026-05-26 00:00:00;2025-02-28;Setup;Concluído
LO05752;AT0131;P00339;CD0309;2024-01-27 00:00:00;2026-01-04;Limpeza;Concluído
LO05753;AT0053;P00903;CD0324;2026-02-04 00:00:00;2024-12-09;Limpeza;Concluído
LO05754;AT0219;P01437;CD0402;2024-12-02 00:00:00;2025-07-24;Setup;Concluído
LO05755;AT0170;P00958;CD0423;2026-05-16 00:00:00;2025-07-29;Inspeção;Concluído
LO05756;AT0199;P00585;CD0597;2024-09-15 00:00:00;2024-01-07;Inspeção;Concluído
LO05757;AT0102;P00384;CD0758;2025-06-05 00:00:00;2026-04-28;Limpeza;Concluído
LO05758;AT0053;P00245;CD0283;2024-04-18 00:00:00;2024-09-13;Manutenção;Concluído
LO05759;AT0254;P00159;CD0523;2026-07-04 00:00:00;2025-07-02;Limpeza;Concluído
LO05760;AT0119;P01034;CD0195;2024-11-24 00:00:00;2025-05-14;Manutenção;Concluído
LO05761;AT0105;P00987;CD0709;2025-03-24 00:00:00;2025-04-20;Limpeza;Concluído
LO05762;AT0061;P00286;CD0581;2026-02-08 00:00:00;2026-04-03;Limpeza;Concluído
LO05763;AT0157;P00979;CD0287;2024-03-19 00:00:00;2025-10-19;Inspeção;Ativo
LO05764;AT0413;P01139;CD0822;2026-05-22 00:00:00;2024-01-07;Setup;Concluído
LO05765;AT0018;P00733;CD0164;2024-08-20 00:00:00;2024-03-03;Manutenção;Concluído
LO05766;AT0288;P00607;CD0776;2025-08-22 00:00:00;2025-03-22;Manutenção;Concluído
LO05767;AT0218;P00343;CD0054;2025-12-04 00:00:00;2024-05-15;Setup;Ativo
LO05768;AT0110;P00647;CD0526;2025-09-10 00:00:00;2025-03-17;Limpeza;Concluído
LO05769;AT0305;P01257;CD0785;2024-07-09 00:00:00;2024-03-14;Inspeção;Concluído
LO05770;AT0184;P01077;CD0421;2024-05-26 00:00:00;2024-01-31;Setup;Concluído
LO05771;AT0284;P01421;CD0174;2025-01-16 00:00:00;2024-08-21;Manutenção;Concluído
LO05772;AT0137;P00504;CD0111;2025-11-01 00:00:00;2026-07-12;Limpeza;Concluído
LO05773;AT0133;P00390;CD0383;2026-04-16 00:00:00;2025-07-15;Setup;Concluído
LO05774;AT0017;P01125;CD0322;2025-03-19 00:00:00;2026-03-21;Inspeção;Concluído
LO05775;AT0291;P00165;CD0380;2026-02-28 00:00:00;2026-04-24;Setup;Concluído
LO05776;AT0179;P00741;CD0747;2025-11-26 00:00:00;2025-11-14;Setup;Concluído
LO05777;AT0378;P00440;CD0603;2026-02-20 00:00:00;2025-11-04;Manutenção;Concluído
LO05778;AT0241;P00800;CD0107;2025-03-29 00:00:00;2026-02-13;Manutenção;Concluído
LO05779;AT0050;P00324;CD0188;2024-11-07 00:00:00;2025-01-27;Inspeção;Concluído
LO05780;AT0335;P00799;CD0574;2024-11-08 00:00:00;2024-02-10;Setup;Concluído
LO05781;AT0290;P01139;CD0010;2025-09-15 00:00:00;2025-01-23;Setup;Concluído
LO05782;AT0200;P00332;CD0123;2024-06-04 00:00:00;2025-06-20;Inspeção;Concluído
LO05783;AT0095;P00021;CD0741;2026-03-26 00:00:00;2024-02-11;Inspeção;Ativo
LO05784;AT0420;P00820;CD0291;2025-04-11 00:00:00;2025-01-03;Inspeção;Concluído
LO05785;AT0352;P00181;CD0417;2025-09-20 00:00:00;2024-04-27;Inspeção;Concluído
LO05786;AT0316;P00951;CD0174;2025-02-27 00:00:00;2026-02-02;Setup;Concluído
LO05787;AT0093;P01263;CD0117;2025-11-10 00:00:00;2026-01-12;Setup;Concluído
LO05788;AT0174;P00161;CD0817;2024-01-29 00:00:00;2025-04-20;Manutenção;Concluído
LO05789;AT0363;P01487;CD0026;2025-09-03 00:00:00;2025-06-04;Limpeza;Concluído
LO05790;AT0025;P00624;CD0272;2024-10-09 00:00:00;2025-09-30;Manutenção;Concluído
LO05791;AT0042;P01048;CD0578;2024-08-30 00:00:00;2025-04-20;Setup;Concluído
LO05792;AT0155;P00302;CD0405;2024-03-30 00:00:00;2025-05-31;Limpeza;Concluído
LO05793;AT0174;P00563;CD0804;2025-05-20 00:00:00;2025-06-29;Manutenção;Ativo
LO05794;AT0086;P00644;CD0327;2025-05-30 00:00:00;2024-09-02;Setup;Concluído
LO05795;AT0207;P00664;CD0079;2024-06-05 00:00:00;2025-03-10;Setup;Concluído
LO05796;AT0150;P00891;CD0230;2025-02-25 00:00:00;2024-03-15;Limpeza;Concluído
LO05797;AT0032;P00603;CD0772;2025-04-29 00:00:00;2026-07-31;Setup;Concluído
LO05798;AT0207;P00286;CD0060;2024-05-23 00:00:00;2025-03-08;Inspeção;Concluído
LO05799;AT0080;P00352;CD0822;2024-12-06 00:00:00;2024-02-03;Limpeza;Concluído
LO05800;AT0083;P01355;CD0761;2024-05-27 00:00:00;2024-09-18;Inspeção;Concluído
LO05801;AT0152;P00186;CD0515;2024-04-06 00:00:00;2026-03-10;Limpeza;Concluído
LO05802;AT0051;P01211;CD0103;2025-03-07 00:00:00;2025-02-05;Limpeza;Concluído
LO05803;AT0021;P01167;CD0375;2026-02-03 00:00:00;2025-05-28;Manutenção;Concluído
LO05804;AT0058;P00833;CD0116;2026-07-21 00:00:00;2025-09-30;Limpeza;Concluído
LO05805;AT0182;P01081;CD0849;2026-07-10 00:00:00;2024-06-22;Inspeção;Concluído
LO05806;AT0117;P00578;CD0654;2024-01-02 00:00:00;2026-04-20;Manutenção;Concluído
LO05807;AT0014;P00623;CD0175;2024-03-13 00:00:00;2024-12-09;Manutenção;Concluído
