acao_id;inspecao_id;responsavel_id;prazo;status;custo
AO02633;IS00256;P01195;2025-10-24 00:00:00;Concluída;12382,31
AO02634;IS08924;P01211;2024-01-13 00:00:00;Concluída;7665,66
AO02635;IS06931;P00757;2025-09-16 00:00:00;Atrasada;10047,25
AO02636;IS10581;P00374;2026-03-23 00:00:00;Atrasada;5750,03
AO02637;IS07606;P00131;2025-09-05 00:00:00;Concluída;12544,09
AO02638;IS01277;P01442;2025-08-05 00:00:00;Concluída;16205,67
AO02639;IS04268;P01319;2025-04-17 00:00:00;Concluída;2265,22
AO02640;IS06084;P00892;2024-11-06 00:00:00;Concluída;12016,73
AO02641;IS04994;P00041;2024-10-28 00:00:00;Concluída;3313,87
AO02642;IS06735;P00884;2025-08-17 00:00:00;Concluída;1978,42
AO02643;IS06380;P00045;2025-10-26 00:00:00;Concluída;4346,93
AO02644;IS02043;P00194;2025-05-24 00:00:00;Atrasada;13051,04
AO02645;IS00317;P00025;2025-06-08 00:00:00;Concluída;3728,09
AO02646;IS07260;P00107;2026-04-26 00:00:00;Concluída;5597,74
AO02647;IS02588;P00740;2026-07-11 00:00:00;Em execução;2821,8
AO02648;IS05642;P00417;2025-02-14 00:00:00;Concluída;9906,5
AO02649;IS07433;P00658;2026-04-29 00:00:00;Concluída;8732,06
AO02650;IS02879;P01024;2026-01-15 00:00:00;Concluída;8511,52
AO02651;IS00928;P00710;2024-11-13 00:00:00;Em execução;7539,01
AO02652;IS07050;P00821;2024-10-14 00:00:00;Concluída;7056,3
AO02653;IS01473;P01259;2025-08-14 00:00:00;Em execução;2360,19
AO02654;IS03058;P00260;2024-03-24 00:00:00;Em execução;9943,41
AO02655;IS04859;P00461;2026-07-10 00:00:00;Atrasada;8046,7
AO02656;IS09766;P00395;2024-12-21 00:00:00;Atrasada;5811,84
AO02657;IS08195;P00809;2024-03-13 00:00:00;Concluída;1379,81
AO02658;IS05580;P01415;2025-10-25 00:00:00;Concluída;11159,08
AO02659;IS09399;P00884;2025-12-22 00:00:00;Atrasada;1450,75
AO02660;IS07515;P00729;2025-10-23 00:00:00;Concluída;12151,37
AO02661;IS06156;P00982;2024-11-27 00:00:00;Atrasada;9461,78
AO02662;IS09741;P01369;2025-12-27 00:00:00;Atrasada;11092,15
AO02663;IS05138;P01160;2025-10-04 00:00:00;Concluída;16298,42
AO02664;IS07446;P00822;2025-08-04 00:00:00;Concluída;13204,2
AO02665;IS00778;P01135;2024-05-07 00:00:00;Atrasada;15581,51
AO02666;IS07911;P00853;2024-03-14 00:00:00;Atrasada;3763,12
AO02667;IS02011;P00170;2025-03-08 00:00:00;Concluída;1051,52
AO02668;IS02844;P01158;2024-11-15 00:00:00;Concluída;17097,57
AO02669;IS03336;P01403;2025-06-06 00:00:00;Atrasada;6416,29
AO02670;IS02548;P01211;2024-04-13 00:00:00;Concluída;34,08
AO02671;IS06739;P00053;2025-09-06 00:00:00;Concluída;3945,89
AO02672;IS06267;P01232;2024-03-07 00:00:00;Concluída;5308,69
AO02673;IS00826;P01339;2025-07-05 00:00:00;Atrasada;7938,49
AO02674;IS02970;P01123;2024-11-14 00:00:00;Atrasada;10608,71
AO02675;IS01904;P00886;2025-11-06 00:00:00;Concluída;7472,26
AO02676;IS10776;P00846;2026-07-11 00:00:00;Concluída;13510,97
AO02677;IS03243;P00428;2026-05-08 00:00:00;Concluída;9221,41
AO02678;IS03509;P00291;2024-07-20 00:00:00;Em execução;5335,11
AO02679;IS06483;P00040;2024-03-15 00:00:00;Concluída;11750,04
AO02680;IS04508;P00374;2025-02-20 00:00:00;Em execução;15945,05
AO02681;IS10703;P01383;2025-06-05 00:00:00;Concluída;15516,24
AO02682;IS00452;P00503;2024-07-23 00:00:00;Atrasada;13349,52
AO02683;IS09901;P01285;2024-12-21 00:00:00;Atrasada;547,49
AO02684;IS08663;P00217;2024-04-03 00:00:00;Concluída;15943,22
AO02685;IS04359;P00250;2024-12-25 00:00:00;Concluída;8338,34
AO02686;IS07768;P01035;2024-07-01 00:00:00;Em execução;14759,83
AO02687;IS06257;P00565;2024-04-08 00:00:00;Atrasada;16838,04
AO02688;IS09994;P00283;2024-09-24 00:00:00;Concluída;2188,78
AO02689;IS08680;P00052;2025-04-17 00:00:00;Em execução;16261,45
AO02690;IS07426;P01478;2026-07-04 00:00:00;Atrasada;4994,01
AO02691;IS05843;P00643;2025-02-03 00:00:00;Atrasada;8385,52
AO02692;IS07502;P01363;2026-03-05 00:00:00;Concluída;10309,85
AO02693;IS00470;P00511;2024-11-26 00:00:00;Atrasada;11487,96
AO02694;IS09641;P00694;2024-12-08 00:00:00;Concluída;15759,85
AO02695;IS05336;P00483;2025-06-19 00:00:00;Concluída;11089,36
AO02696;IS10771;P01262;2025-12-25 00:00:00;Concluída;3921,36
AO02697;IS05861;P00663;2026-05-10 00:00:00;Concluída;9503,68
AO02698;IS06908;P00550;2025-08-20 00:00:00;Concluída;4323,82
AO02699;IS10981;P00336;2026-05-21 00:00:00;Em execução;2350,66
AO02700;IS06876;P00419;2026-03-27 00:00:00;Concluída;10663,95
AO02701;IS10482;P01482;2025-11-09 00:00:00;Em execução;14963,49
AO02702;IS00902;P01480;2026-06-11 00:00:00;Concluída;2030,37
AO02703;IS09706;P01410;2024-02-07 00:00:00;Concluída;5734,55
AO02704;IS04275;P01451;2025-12-27 00:00:00;Concluída;11750,29
AO02705;IS05383;P00590;2024-02-27 00:00:00;Concluída;9240,28
AO02706;IS03647;P01052;2025-08-30 00:00:00;Concluída;4959,24
AO02707;IS01212;P00609;2024-05-05 00:00:00;Concluída;3179,0
AO02708;IS03194;P01396;2024-03-17 00:00:00;Em execução;13173,06
AO02709;IS01528;P00346;2025-04-28 00:00:00;Concluída;3429,77
AO02710;IS03601;P00951;2024-09-20 00:00:00;Concluída;16485,11
AO02711;IS01514;P00438;2025-11-04 00:00:00;Em execução;12616,7
AO02712;IS06690;P00723;2026-01-30 00:00:00;Concluída;3221,61
AO02713;IS05358;P00454;2025-12-06 00:00:00;Atrasada;7856,76
AO02714;IS02762;P00278;2025-11-07 00:00:00;Atrasada;8381,49
AO02715;IS01637;P00302;2025-05-31 00:00:00;Concluída;8156,12
AO02716;IS08043;P00878;2025-08-08 00:00:00;Concluída;7066,23
AO02717;IS09081;P00652;2026-05-22 00:00:00;Concluída;14900,01
AO02718;IS01560;P00004;2024-02-23 00:00:00;Atrasada;11844,26
AO02719;IS04300;P00142;2025-09-11 00:00:00;Em execução;8695,59
AO02720;IS00928;P00217;2026-06-24 00:00:00;Concluída;9506,79
AO02721;IS06326;P00529;2024-05-11 00:00:00;Em execução;10299,25
AO02722;IS05584;P00261;2026-01-30 00:00:00;Atrasada;12724,09
AO02723;IS06107;P00869;2025-07-18 00:00:00;Em execução;3747,36
AO02724;IS08593;P00006;2026-04-20 00:00:00;Concluída;7469,43
AO02725;IS04567;P00624;2026-03-15 00:00:00;Concluída;14281,94
AO02726;IS03826;P00509;2025-07-08 00:00:00;Concluída;10605,43
AO02727;IS06106;P00110;2026-06-22 00:00:00;Em execução;10300,92
AO02728;IS06474;P01457;2024-01-10 00:00:00;Concluída;882,6
AO02729;IS04795;P00597;2024-03-26 00:00:00;Concluída;12119,31
AO02730;IS07386;P00061;2024-07-24 00:00:00;Concluída;2681,9
AO02731;IS01374;P00015;2024-12-21 00:00:00;Concluída;16781,66
AO02732;IS01703;P00583;2026-05-25 00:00:00;Atrasada;9025,95
AO02733;IS00037;P00569;2024-11-07 00:00:00;Concluída;4953,39
AO02734;IS05702;P00948;2024-10-04 00:00:00;Em execução;4599,74
AO02735;IS08938;P00740;2024-05-21 00:00:00;Concluída;9071,59
AO02736;IS03027;P00141;2025-09-16 00:00:00;Concluída;3236,98
AO02737;IS02533;P00962;2024-09-03 00:00:00;Concluída;712,51
AO02738;IS10280;P00553;2025-09-11 00:00:00;Concluída;16145,18
AO02739;IS09301;P00519;2025-03-26 00:00:00;Concluída;2422,47
AO02740;IS06751;P00415;2024-11-21 00:00:00;Concluída;2519,7
AO02741;IS02445;P00945;2024-11-07 00:00:00;Em execução;11923,3
AO02742;IS04115;P00663;2025-02-10 00:00:00;Atrasada;9141,32
AO02743;IS02746;P00722;2025-11-14 00:00:00;Concluída;7485,97
AO02744;IS06942;P00715;2024-01-10 00:00:00;Concluída;9590,79
AO02745;IS04139;P00271;2024-08-04 00:00:00;Concluída;14591,11
AO02746;IS05591;P00147;2025-05-03 00:00:00;Concluída;6834,33
AO02747;IS09871;P01236;2025-10-26 00:00:00;Em execução;4494,91
AO02748;IS08437;P01123;2024-12-08 00:00:00;Concluída;14297,08
AO02749;IS08586;P01129;2026-03-25 00:00:00;Em execução;10867,95
AO02750;IS03374;P01175;2024-07-18 00:00:00;Concluída;12109,41
AO02751;IS01626;P01243;2026-02-25 00:00:00;Em execução;15197,8
AO02752;IS00497;P00949;2025-08-02 00:00:00;Concluída;3364,58
AO02753;IS03385;P00783;2026-05-29 00:00:00;Concluída;17005,4
AO02754;IS00777;P00564;2024-12-30 00:00:00;Concluída;12250,3
AO02755;IS02872;P00663;2025-12-05 00:00:00;Concluída;16651,59
AO02756;IS00734;P00171;2026-06-30 00:00:00;Em execução;13793,86
AO02757;IS02250;P01377;2024-04-22 00:00:00;Atrasada;10314,86
AO02758;IS02067;P01135;2025-10-12 00:00:00;Concluída;11575,54
AO02759;IS08794;P00029;2024-11-23 00:00:00;Concluída;602,39
AO02760;IS05904;P00364;2026-03-09 00:00:00;Concluída;12852,75
AO02761;IS01691;P00170;2025-02-19 00:00:00;Concluída;1,51
AO02762;IS09066;P01077;2025-02-18 00:00:00;Concluída;15406,61
AO02763;IS07136;P00725;2026-02-21 00:00:00;Em execução;10736,44
AO02764;IS05626;P00409;2025-02-28 00:00:00;Concluída;16047,81
AO02765;IS09217;P00257;2025-12-23 00:00:00;Em execução;7689,91
AO02766;IS02371;P00015;2025-10-19 00:00:00;Concluída;9693,95
AO02767;IS05578;P00777;2026-07-28 00:00:00;Concluída;16933,45
AO02768;IS08013;P00006;2025-09-22 00:00:00;Em execução;14427,05
AO02769;IS09124;P00520;2024-11-21 00:00:00;Concluída;15509,79
AO02770;IS09370;P00590;2024-11-08 00:00:00;Concluída;14084,34
AO02771;IS01149;P00271;2026-02-12 00:00:00;Concluída;17678,57
AO02772;IS09910;P00879;2026-03-02 00:00:00;Concluída;314,9
AO02773;IS04066;P00758;2026-02-04 00:00:00;Concluída;11306,05
AO02774;IS02174;P01486;2026-04-21 00:00:00;Concluída;14930,96
AO02775;IS07593;P00610;2024-06-08 00:00:00;Concluída;5238,91
AO02776;IS04559;P00275;2025-08-04 00:00:00;Em execução;2552,43
AO02777;IS03205;P00317;2026-05-11 00:00:00;Em execução;7812,08
AO02778;IS00496;P01019;2025-01-19 00:00:00;Concluída;10447,0
AO02779;IS10888;P00490;2026-05-10 00:00:00;Concluída;4360,87
AO02780;IS04543;P00737;2025-08-14 00:00:00;Concluída;16602,07
AO02781;IS06266;P01005;2024-10-23 00:00:00;Concluída;15222,42
AO02782;IS01647;P01365;2025-10-12 00:00:00;Concluída;10998,82
AO02783;IS02592;P00098;2025-06-03 00:00:00;Concluída;10546,99
AO02784;IS05807;P01245;2025-11-19 00:00:00;Concluída;13230,07
AO02785;IS07559;P00146;2025-12-10 00:00:00;Concluída;12974,78
AO02786;IS07978;P00206;2026-04-17 00:00:00;Em execução;13306,04
AO02787;IS07759;P00576;2024-04-17 00:00:00;Concluída;7119,42
AO02788;IS05290;P01199;2025-04-27 00:00:00;Concluída;9716,59
AO02789;IS07943;P01120;2024-03-22 00:00:00;Concluída;10800,55
AO02790;IS04487;P00545;2025-10-11 00:00:00;Atrasada;16174,31
AO02791;IS05403;P00027;2026-06-26 00:00:00;Concluída;13857,3
AO02792;IS00109;P01196;2026-03-03 00:00:00;Concluída;10193,6
AO02793;IS08642;P00372;2025-07-06 00:00:00;Concluída;1331,36
AO02794;IS04283;P00840;2025-05-30 00:00:00;Concluída;10802,48
AO02795;IS07973;P00178;2025-06-13 00:00:00;Em execução;13710,17
AO02796;IS01283;P00724;2026-04-30 00:00:00;Concluída;10282,57
AO02797;IS08756;P00730;2024-04-10 00:00:00;Em execução;5681,02
AO02798;IS00018;P00863;2024-09-15 00:00:00;Concluída;6920,83
AO02799;IS09153;P00611;2025-10-16 00:00:00;Concluída;9681,1
AO02800;IS08267;P00995;2026-07-15 00:00:00;Concluída;3537,86
AO00409;IS10357;P00642;2026-05-27 00:00:00;Concluída;9078,92
AO02686;IS07768;P01035;2024-07-01 00:00:00;Em execução;14759,83
AO02220;IS07561;P00545;2026-05-31 00:00:00;Concluída;3933,92
ERRO_acoes_1;IS06329;P01185;31/02/2026;Concluída;2293,13
