acesso_id,visita_id,data_hora,ponto,evento
AC26619,VI03163,2024-08-19,Laboratório,Entrada
AC26620,VI01067,2025-11-22,Laboratório,Entrada
AC26621,VI06353,2025-05-31,Almoxarifado,Saída
AC26622,VI09479,2024-09-02,Portaria,Saída
AC26623,VI01466,2024-07-30,Laboratório,Saída
AC26624,VI05156,2024-07-23,Produção,Saída
AC26625,VI03710,2025-12-10,Produção,Saída
AC26626,VI04266,2025-11-09,Laboratório,Entrada
AC26627,VI03218,2026-01-19,Produção,Saída
AC26628,VI05922,2024-07-20,Produção,Entrada
AC26629,VI08754,2024-07-25,Almoxarifado,Entrada
AC26630,VI03298,2026-07-10,Produção,Saída
AC26631,VI04828,2026-02-13,Laboratório,Entrada
AC26632,VI03179,2025-08-26,Almoxarifado,Entrada
AC26633,VI04548,2025-05-10,Almoxarifado,Saída
AC26634,VI06530,2025-01-01,Portaria,Saída
AC26635,VI04536,2024-05-26,Portaria,Saída
AC26636,VI04669,2024-11-27,Produção,Entrada
AC26637,VI08083,2026-03-16,Produção,Entrada
AC26638,VI05963,2025-03-15,Almoxarifado,Negado
AC26639,VI03186,2024-12-16,Almoxarifado,Entrada
AC26640,VI05915,2026-04-19,Portaria,Saída
AC26641,VI08454,2025-05-13,Produção,Entrada
AC26642,VI02391,2024-10-16,Laboratório,Entrada
AC26643,VI01381,2025-07-25,Laboratório,Saída
AC26644,VI03124,2025-04-18,Laboratório,Saída
AC26645,VI04590,2024-02-22,Almoxarifado,Entrada
AC26646,VI01104,2026-03-22,Portaria,Entrada
AC26647,VI03852,2024-11-17,Portaria,Saída
AC26648,VI05630,2026-01-05,Produção,Saída
AC26649,VI01205,2025-07-11,Portaria,Saída
AC26650,VI08377,2024-07-17,Almoxarifado,Saída
AC26651,VI03834,2026-03-25,Produção,Entrada
AC26652,VI01659,2024-08-01,Produção,Saída
AC26653,VI05595,2024-02-19,Laboratório,Saída
AC26654,VI01852,2024-08-01,Portaria,Entrada
AC26655,VI03531,2024-03-16,Laboratório,Entrada
AC26656,VI01158,2026-04-27,Portaria,Saída
AC26657,VI08128,2024-01-29,Laboratório,Entrada
AC26658,VI03158,2024-10-05,Portaria,Entrada
AC26659,VI02549,2026-04-18,Portaria,Saída
AC26660,VI00919,2025-07-03,Almoxarifado,Saída
AC26661,VI08312,2025-10-29,Produção,Entrada
AC26662,VI04548,2024-09-06,Almoxarifado,Saída
AC26663,VI07470,2024-05-21,Portaria,Entrada
AC26664,VI03746,2024-01-13,Almoxarifado,Entrada
AC26665,VI09098,2026-04-13,Portaria,Saída
AC26666,VI01933,2025-05-15,Laboratório,Saída
AC26667,VI02670,2026-02-25,Produção,Saída
AC26668,VI02841,2026-07-16,Portaria,Entrada
AC26669,VI02479,2025-12-09,Laboratório,Entrada
AC26670,VI00622,2024-01-19,Laboratório,Entrada
AC26671,VI04168,2025-07-18,Almoxarifado,Entrada
AC26672,VI00106,2026-05-22,Portaria,Saída
AC26673,VI07538,2026-05-02,Almoxarifado,Entrada
AC26674,VI02404,2024-12-21,Portaria,Entrada
AC26675,VI03131,2025-10-19,Portaria,Saída
AC26676,VI00069,2024-08-26,Portaria,Entrada
AC26677,VI08285,2025-10-03,Portaria,Entrada
AC26678,VI05153,2024-07-15,Produção,Entrada
AC26679,VI06896,2025-12-05,Portaria,Saída
AC26680,VI03460,2025-05-26,Almoxarifado,Saída
AC26681,VI06306,2026-04-27,Portaria,Entrada
AC26682,VI03928,2026-02-05,Portaria,Saída
AC26683,VI07201,2024-07-31,Portaria,Entrada
AC26684,VI06907,2024-10-08,Portaria,Entrada
AC26685,VI05401,2024-06-17,Portaria,Saída
AC26686,VI09337,2025-04-22,Laboratório,Entrada
AC26687,VI07975,2024-07-24,Portaria,Saída
AC26688,VI03889,2024-03-21,Almoxarifado,Saída
AC26689,VI09239,2025-09-30,Almoxarifado,Saída
AC26690,VI08443,2026-06-30,Portaria,Entrada
AC26691,VI09262,2024-02-19,Portaria,Saída
AC26692,VI03343,2025-08-01,Almoxarifado,Entrada
AC26693,VI01274,2025-05-10,Produção,Entrada
AC26694,VI06492,2024-06-12,Laboratório,Saída
AC26695,VI07455,2025-10-07,Portaria,Saída
AC26696,VI03969,2026-02-09,Laboratório,Saída
AC26697,VI05056,2025-11-05,Produção,Saída
AC26698,VI06688,2024-12-15,Laboratório,Entrada
AC26699,VI06518,2024-12-04,Produção,Saída
AC26700,VI08659,2024-03-06,Produção,Saída
AC26701,VI04561,2024-10-03,Almoxarifado,Entrada
AC26702,VI02125,2024-06-21,Portaria,Entrada
AC26703,VI07033,2025-10-01,Produção,Saída
AC26704,VI01308,2024-09-19,Portaria,Saída
AC26705,VI07573,2025-03-23,Almoxarifado,Entrada
AC26706,VI05520,2025-06-28,Produção,Saída
AC26707,VI02081,2026-02-17,Portaria,Entrada
AC26708,VI00662,2024-02-15,Produção,Saída
AC26709,VI03484,2024-01-04,Almoxarifado,Saída
AC26710,VI04492,2025-02-28,Portaria,Entrada
AC26711,VI05827,2025-03-25,Produção,Saída
AC26712,VI04458,2026-02-01,Produção,Entrada
AC26713,VI09054,2025-05-30,Produção,Entrada
AC26714,VI02677,2024-05-28,Portaria,Entrada
AC26715,VI09015,2026-07-09,Portaria,Saída
AC26716,VI00139,2025-12-24,Laboratório,Entrada
AC26717,VI00269,2025-03-06,Portaria,Saída
AC26718,VI02521,2026-03-28,Almoxarifado,Saída
AC26719,VI08322,2026-03-13,Portaria,Entrada
AC26720,VI04499,2024-02-04,Produção,Saída
AC26721,VI05535,2026-07-16,Produção,Saída
AC26722,VI08820,2025-11-20,Portaria,Entrada
AC26723,VI08780,2025-11-02,Laboratório,Saída
AC26724,VI08072,2026-04-30,Almoxarifado,Entrada
AC26725,VI02434,2025-11-06,Portaria,Saída
AC26726,VI06055,2024-06-14,Portaria,Entrada
AC26727,VI00206,2024-04-28,Almoxarifado,Entrada
AC26728,VI07763,2024-06-24,Portaria,Saída
AC26729,VI05140,2024-07-30,Produção,Negado
AC26730,VI02366,2025-11-01,Almoxarifado,Saída
AC26731,VI08567,2024-06-29,Almoxarifado,Entrada
AC26732,VI00192,2026-03-17,Produção,Entrada
AC26733,VI08907,2024-06-15,Produção,Saída
AC26734,VI03522,2026-04-22,Portaria,Saída
AC26735,VI03684,2025-05-12,Laboratório,Saída
AC26736,VI07500,2025-03-06,Produção,Saída
AC26737,VI06783,2025-01-02,Laboratório,Saída
AC26738,VI02425,2024-12-25,Produção,Saída
AC26739,VI03694,2024-05-09,Almoxarifado,Entrada
AC26740,VI05190,2024-07-28,Almoxarifado,Entrada
AC26741,VI08908,2025-08-21,Almoxarifado,Saída
AC26742,VI05042,2025-11-28,Produção,Saída
AC26743,VI08855,2025-01-15,Produção,Entrada
AC26744,VI00785,2025-11-15,Almoxarifado,Entrada
AC26745,VI09492,2026-01-29,Almoxarifado,Saída
AC26746,VI07229,2025-07-24,Almoxarifado,Negado
AC26747,VI00688,2024-04-24,Laboratório,Saída
AC26748,VI04858,2024-09-23,Portaria,Saída
AC26749,VI00810,2025-10-03,Produção,Saída
AC26750,VI05205,2024-02-18,Produção,Entrada
AC26751,VI07988,2024-08-30,Laboratório,Saída
AC26752,VI03597,2024-08-13,Almoxarifado,Saída
AC26753,VI05742,2025-12-02,Almoxarifado,Entrada
AC26754,VI07107,2024-09-26,Laboratório,Entrada
AC26755,VI08497,2024-01-07,Laboratório,Saída
AC26756,VI08579,2026-02-02,Portaria,Entrada
AC26757,VI02715,2025-02-05,Laboratório,Entrada
AC26758,VI02502,2024-12-17,Produção,Entrada
AC26759,VI00834,2026-04-19,Laboratório,Saída
AC26760,VI08992,2025-03-22,Almoxarifado,Saída
AC26761,VI00286,2026-07-06,Laboratório,Entrada
AC26762,VI05036,2024-03-24,Almoxarifado,Saída
AC26763,VI07635,2026-03-28,Almoxarifado,Saída
AC26764,VI00349,2025-03-16,Almoxarifado,Saída
AC26765,VI01951,2024-05-01,Almoxarifado,Entrada
AC26766,VI05970,2025-09-04,Laboratório,Saída
AC26767,VI06660,2025-10-02,Almoxarifado,Entrada
AC26768,VI09025,2025-08-16,Produção,Saída
AC26769,VI00030,2026-01-28,Portaria,Saída
AC26770,VI04431,2026-05-16,Almoxarifado,Saída
AC26771,VI02514,2026-01-04,Produção,Saída
AC26772,VI04022,2025-07-30,Laboratório,Saída
AC26773,VI00651,2026-04-19,Portaria,Entrada
AC26774,VI00540,2024-07-20,Almoxarifado,Saída
AC26775,VI04823,2025-12-27,Almoxarifado,Entrada
AC26776,VI06585,2025-06-10,Portaria,Entrada
AC26777,VI04935,2025-10-31,Almoxarifado,Entrada
AC26778,VI00616,2024-02-02,Almoxarifado,Entrada
AC26779,VI00610,2026-07-01,Portaria,Entrada
AC26780,VI04336,2025-09-10,Produção,Saída
AC26781,VI08955,2026-03-13,Produção,Saída
AC26782,VI02634,2026-07-05,Portaria,Saída
AC26783,VI08983,2024-12-20,Almoxarifado,Saída
AC26784,VI01399,2026-03-28,Laboratório,Saída
AC26785,VI04350,2026-07-21,Produção,Saída
AC26786,VI05423,2024-07-26,Portaria,Saída
AC26787,VI01131,2024-01-27,Almoxarifado,Saída
AC26788,VI02803,2026-07-03,Laboratório,Entrada
AC26789,VI06228,2025-05-30,Portaria,Saída
AC26790,VI03629,2025-05-12,Produção,Saída
AC26791,VI09060,2024-05-23,Laboratório,Saída
AC26792,VI06091,2024-04-28,Laboratório,Entrada
AC26793,VI00111,2024-06-04,Laboratório,Saída
AC26794,VI01167,2024-12-06,Almoxarifado,Entrada
AC26795,VI07099,2025-09-09,Almoxarifado,Entrada
AC26796,VI08186,2026-07-29,Produção,Entrada
AC26797,VI08226,2026-05-23,Portaria,Saída
AC26798,VI01181,2024-01-12,Portaria,Entrada
AC26799,VI07104,2026-03-30,Produção,Entrada
AC26800,VI07192,2024-10-05,Portaria,Entrada
AC26801,VI06654,2024-06-19,Laboratório,Entrada
AC26802,VI08088,2025-07-30,Almoxarifado,Saída
AC26803,VI05364,2025-02-12,Laboratório,Entrada
AC26804,VI05151,2025-07-21,Produção,Entrada
AC26805,VI04068,2025-02-26,Produção,Saída
AC26806,VI08275,2024-12-05,Portaria,Entrada
AC26807,VI01292,2025-06-30,Almoxarifado,Entrada
AC26808,VI01802,2025-11-06,Produção,Entrada
AC26809,VI06912,2024-10-15,Laboratório,Negado
AC26810,VI06308,2025-03-05,Laboratório,Saída
AC26811,VI07043,2024-09-19,Laboratório,Saída
AC26812,VI05394,2024-09-23,Produção,Entrada
AC26813,VI05422,2025-05-08,Portaria,Saída
AC26814,VI02769,2024-04-24,Almoxarifado,Entrada
AC26815,VI00706,2024-06-09,Portaria,Saída
AC26816,VI00008,2025-06-09,Laboratório,Saída
AC26817,VI05945,2024-02-11,Portaria,Saída
AC26818,VI04433,2025-09-17,Portaria,Saída
AC26819,VI05557,2024-12-13,Portaria,Entrada
AC26820,VI02340,2026-05-10,Portaria,Negado
AC26821,VI00245,2026-01-31,Laboratório,Saída
AC26822,VI00999,2026-02-07,Produção,Saída
AC26823,VI01420,2024-07-03,Portaria,Saída
AC26824,VI06010,2024-04-30,Almoxarifado,Saída
AC26825,VI06646,2026-03-19,Produção,Entrada
AC26826,VI01060,2024-04-01,Almoxarifado,Entrada
AC26827,VI02653,2024-02-25,Almoxarifado,Saída
AC26828,VI08500,2026-04-03,Laboratório,Saída
AC26829,VI04958,2025-10-16,Portaria,Entrada
AC26830,VI03393,2024-04-19,Almoxarifado,Saída
AC26831,VI06191,2024-08-06,Produção,Saída
AC26832,VI04356,2024-07-02,Portaria,Saída
AC26833,VI00913,2024-01-04,Portaria,Entrada
AC26834,VI04790,2025-09-09,Laboratório,Entrada
AC26835,VI00521,2024-10-16,Laboratório,Entrada
AC26836,VI00116,2025-09-07,Produção,Entrada
AC26837,VI05129,2026-05-12,Portaria,Saída
AC26838,VI08772,2024-01-21,Portaria,Entrada
AC26839,VI07269,2025-01-20,Portaria,Saída
AC26840,VI06045,2025-10-20,Laboratório,Entrada
AC26841,VI01748,2024-06-29,Portaria,Entrada
AC26842,VI02031,2024-12-08,Produção,Saída
AC26843,VI00686,2026-01-22,Almoxarifado,Entrada
AC26844,VI02660,2024-11-10,Produção,Saída
AC26845,VI02401,2025-06-01,Almoxarifado,Saída
AC26846,VI07470,2024-02-16,Almoxarifado,Saída
AC26847,VI05172,2025-03-14,Laboratório,Entrada
AC26848,VI00158,2024-09-09,Almoxarifado,Saída
AC26849,VI02059,2024-06-26,Laboratório,Entrada
AC26850,VI04065,2024-10-21,Portaria,Saída
AC26851,VI08930,2024-04-18,Almoxarifado,Saída
AC26852,VI08171,2026-01-26,Almoxarifado,Entrada
AC26853,VI04329,2025-12-24,Almoxarifado,Saída
AC26854,VI01699,2024-09-23,Almoxarifado,Entrada
AC26855,VI04784,2024-10-30,Laboratório,Saída
AC26856,VI04151,2025-12-24,Portaria,Saída
AC26857,VI06605,2025-01-04,Portaria,Entrada
AC26858,VI08554,2025-12-05,Produção,Entrada
AC26859,VI07494,2025-08-17,Laboratório,Entrada
AC26860,VI06454,2025-07-11,Almoxarifado,Saída
AC26861,VI09500,2025-06-20,Almoxarifado,Saída
AC26862,VI00330,2026-06-12,Portaria,Saída
AC26863,VI01375,2026-02-20,Portaria,Entrada
AC26864,VI08230,2026-06-10,Portaria,Entrada
AC26865,VI03994,2025-05-21,Produção,Saída
AC26866,VI00522,2024-10-05,Almoxarifado,Saída
AC26867,VI00658,2024-06-10,Almoxarifado,Saída
AC26868,VI00742,2025-04-05,Almoxarifado,Entrada
AC26869,VI08083,2025-10-10,Almoxarifado,Negado
AC26870,VI06460,2024-04-24,Portaria,Entrada
AC26871,VI02131,2026-02-08,Almoxarifado,Saída
AC26872,VI02320,2024-12-26,Almoxarifado,Entrada
AC26873,VI04581,2026-04-02,Almoxarifado,Entrada
AC26874,VI02527,2024-01-10,Almoxarifado,Entrada
AC26875,VI04540,2024-05-15,Almoxarifado,Saída
AC26876,VI08891,2026-01-08,Almoxarifado,Entrada
AC26877,VI05804,2026-05-13,Produção,Saída
AC26878,VI03255,2026-03-08,Laboratório,Entrada
AC26879,VI06828,2025-09-07,Produção,Entrada
AC26880,VI01326,2025-02-26,Portaria,Entrada
AC26881,VI05464,2026-06-14,Laboratório,Entrada
AC26882,VI00331,2026-01-15,Produção,Saída
AC26883,VI06140,2025-12-10,Produção,Entrada
AC26884,VI06283,2024-11-11,Portaria,Entrada
AC26885,VI02955,2025-10-25,Produção,Entrada
AC26886,VI01979,2026-04-25,Produção,Saída
AC26887,VI04952,2026-05-08,Portaria,Saída
AC26888,VI06456,2025-05-07,Laboratório,Saída
AC26889,VI07485,2024-09-19,Almoxarifado,Saída
AC26890,VI01516,2026-03-17,Almoxarifado,Entrada
AC26891,VI02267,2025-04-23,Portaria,Saída
AC26892,VI02419,2026-01-01,Portaria,Entrada
AC26893,VI05726,2026-05-11,Laboratório,Saída
AC26894,VI09255,2024-02-24,Laboratório,Entrada
AC26895,VI02530,2024-01-26,Almoxarifado,Entrada
AC26896,VI02193,2025-08-05,Laboratório,Entrada
AC26897,VI05847,2026-02-17,Almoxarifado,Entrada
AC26898,VI03731,2025-07-03,Portaria,Entrada
AC26899,VI02924,2025-05-25,Laboratório,Entrada
AC26900,VI06327,2024-10-29,Laboratório,Entrada
AC26901,VI08975,2024-06-29,Almoxarifado,Entrada
AC26902,VI04869,2025-04-23,Produção,Entrada
AC26903,VI04748,2026-04-13,Portaria,Entrada
AC26904,VI07880,2025-12-26,Almoxarifado,Saída
AC26905,VI02212,2025-08-28,Produção,Entrada
AC26906,VI01150,2025-06-25,Portaria,Saída
AC26907,VI04949,2024-09-26,Laboratório,Saída
AC26908,VI01362,2024-07-23,Laboratório,Entrada
AC26909,VI06720,2025-10-28,Almoxarifado,Saída
AC26910,VI04076,2026-07-22,Laboratório,Saída
AC26911,VI00405,2025-11-19,Portaria,Entrada
AC26912,VI04380,2024-12-18,Almoxarifado,Saída
AC26913,VI06601,2024-07-26,Produção,Saída
AC26914,VI02287,2024-02-29,Almoxarifado,Saída
AC26915,VI04717,2024-12-07,Laboratório,Saída
AC26916,VI01224,2025-07-13,Portaria,Saída
AC26917,VI06175,2024-12-25,Almoxarifado,Entrada
AC26918,VI08828,2025-05-29,Portaria,Entrada
AC26919,VI03280,2026-05-07,Almoxarifado,Saída
AC26920,VI05456,2025-11-16,Almoxarifado,Saída
AC26921,VI09020,2025-09-22,Portaria,Saída
AC26922,VI00104,2024-04-02,Portaria,Entrada
AC26923,VI00694,2026-01-15,Laboratório,Entrada
AC26924,VI00007,2024-05-11,Portaria,Entrada
AC26925,VI05310,2026-04-12,Produção,Saída
AC26926,VI01293,2026-02-12,Produção,Saída
AC26927,VI01339,2024-06-28,Laboratório,Entrada
AC26928,VI00197,2026-07-07,Almoxarifado,Saída
AC26929,VI04530,2025-10-19,Portaria,Entrada
AC26930,VI00383,2025-02-28,Produção,Saída
AC26931,VI04344,2025-03-28,Portaria,Entrada
AC26932,VI03747,2024-06-05,Produção,Saída
AC26933,VI08248,2026-07-03,Portaria,Entrada
AC26934,VI09122,2026-04-23,Produção,Entrada
AC26935,VI07654,2024-02-07,Portaria,Entrada
AC26936,VI01196,2024-07-13,Almoxarifado,Entrada
AC26937,VI08994,2026-04-21,Laboratório,Entrada
AC26938,VI02112,2025-09-17,Produção,Entrada
AC26939,VI02206,2025-10-24,Produção,Entrada
AC26940,VI03300,2024-11-22,Almoxarifado,Saída
AC26941,VI05308,2026-06-20,Laboratório,Entrada
AC26942,VI04544,2026-03-02,Almoxarifado,Saída
AC26943,VI07081,2024-07-09,Laboratório,Saída
AC26944,VI02071,2025-04-24,Produção,Saída
AC26945,VI03228,2025-03-04,Produção,Entrada
AC26946,VI00179,2024-02-11,Portaria,Entrada
AC26947,VI02933,2026-04-11,Almoxarifado,Saída
AC26948,VI07915,2026-06-06,Almoxarifado,Entrada
AC26949,VI04575,2026-04-11,Almoxarifado,Saída
AC26950,VI00122,2025-11-21,Almoxarifado,Saída
AC26951,VI05496,2026-03-13,Produção,Entrada
AC26952,VI04025,2026-01-01,Portaria,Entrada
AC26953,VI02562,2024-12-11,Almoxarifado,Saída
AC26954,VI00794,2024-05-19,Produção,Entrada
AC26955,VI06630,2024-12-22,Laboratório,Entrada
AC26956,VI08548,2026-05-01,Produção,Entrada
AC26957,VI03883,2026-06-18,Produção,Entrada
AC26958,VI07446,2025-11-19,Produção,Saída
AC26959,VI08256,2025-01-11,Laboratório,Entrada
AC26960,VI04924,2024-08-31,Laboratório,Saída
AC26961,VI05100,2025-04-30,Almoxarifado,Entrada
AC26962,VI08798,2024-09-18,Portaria,Saída
AC26963,VI01275,2026-07-29,Almoxarifado,Saída
AC26964,VI02937,2024-10-03,Produção,Saída
AC26965,VI09092,2026-06-09,Laboratório,Entrada
AC26966,VI08543,2026-03-09,Laboratório,Entrada
AC26967,VI02020,2025-04-05,Portaria,Entrada
AC26968,VI07978,2026-05-12,Produção,Entrada
AC26969,VI06310,2024-12-15,Portaria,Saída
AC26970,VI02339,2025-10-03,Laboratório,Negado
AC26971,VI00482,2026-06-19,Portaria,Saída
AC26972,VI08653,2025-01-01,Laboratório,Saída
AC26973,VI05479,2025-09-17,Almoxarifado,Saída
AC26974,VI05354,2024-04-14,Produção,Saída
AC26975,VI05109,2025-01-04,Produção,Saída
AC26976,VI03499,2024-07-19,Almoxarifado,Saída
AC26977,VI06621,2025-09-26,Laboratório,Entrada
AC26978,VI08275,2025-09-25,Produção,Saída
AC26979,VI08233,2024-02-19,Produção,Entrada
AC26980,VI02119,2026-01-28,Laboratório,Saída
AC26981,VI06577,2025-10-25,Portaria,Entrada
AC26982,VI06090,2024-12-11,Laboratório,Entrada
AC26983,VI02900,2026-01-31,Laboratório,Entrada
AC26984,VI01596,2025-09-13,Laboratório,Saída
AC26985,VI07268,2025-02-10,Almoxarifado,Entrada
AC26986,VI05361,2025-04-09,Laboratório,Saída
AC26987,VI00528,2025-08-11,Portaria,Saída
AC26988,VI06543,2025-05-30,Portaria,Saída
AC26989,VI00878,2025-02-25,Produção,Saída
AC26990,VI00247,2024-01-03,Produção,Saída
AC26991,VI06229,2025-08-04,Produção,Saída
AC26992,VI01253,2024-06-21,Produção,Saída
AC26993,VI01368,2025-05-26,Almoxarifado,Saída
AC26994,VI09151,2026-07-24,Portaria,Entrada
AC26995,VI03389,2026-04-21,Portaria,Saída
AC26996,VI02070,2024-11-22,Produção,Saída
AC26997,VI07041,2024-09-12,Laboratório,Entrada
AC26998,VI01796,2025-11-05,Almoxarifado,Saída
AC26999,VI03997,2025-04-08,Produção,Entrada
AC27000,VI06567,2024-07-12,Portaria,Entrada
AC27001,VI08857,2025-09-22,Almoxarifado,Saída
AC27002,VI02693,2026-03-13,Produção,Entrada
AC27003,VI04754,2024-06-10,Almoxarifado,Saída
AC27004,VI02686,2024-06-11,Laboratório,Negado
AC27005,VI08056,2024-01-06,Portaria,Saída
AC27006,VI03937,2025-01-22,Portaria,Saída
AC27007,VI05287,2026-02-04,Almoxarifado,Saída
AC27008,VI04359,2025-05-05,Laboratório,Entrada
AC27009,VI03237,2025-11-05,Laboratório,Negado
AC27010,VI05975,2025-03-19,Almoxarifado,Entrada
AC27011,VI03723,2024-09-19,Laboratório,Negado
AC27012,VI00306,2025-02-10,Almoxarifado,Entrada
AC27013,VI01347,2026-03-30,Portaria,Saída
AC27014,VI01041,2026-02-16,Laboratório,Saída
AC27015,VI04530,2025-02-13,Portaria,Saída
AC27016,VI08942,2025-10-17,Laboratório,Entrada
AC27017,VI02952,2026-01-09,Produção,Saída
AC27018,VI04510,2024-04-26,Portaria,Saída
AC27019,VI09157,2026-04-10,Almoxarifado,Saída
AC27020,VI01030,2024-04-09,Laboratório,Entrada
AC27021,VI05201,2024-06-23,Portaria,Saída
AC27022,VI08413,2025-08-28,Laboratório,Entrada
AC27023,VI06233,2026-05-31,Almoxarifado,Saída
AC27024,VI00663,2026-07-20,Almoxarifado,Saída
AC27025,VI02986,2025-03-20,Almoxarifado,Entrada
AC27026,VI00736,2026-03-25,Produção,Entrada
AC27027,VI02235,2025-07-11,Portaria,Entrada
AC27028,VI05811,2026-02-28,Laboratório,Saída
AC27029,VI01733,2025-01-05,Almoxarifado,Saída
AC27030,VI08482,2025-10-14,Portaria,Saída
AC27031,VI06897,2024-12-31,Produção,Saída
AC27032,VI07311,2025-03-28,Produção,Saída
AC27033,VI07085,2025-11-25,Produção,Saída
AC27034,VI08973,2024-08-06,Produção,Saída
AC27035,VI00266,2025-03-07,Almoxarifado,Saída
AC27036,VI01689,2026-01-14,Portaria,Saída
AC27037,VI04068,2024-07-26,Portaria,Saída
AC27038,VI01080,2025-01-30,Almoxarifado,Saída
AC27039,VI02458,2026-07-12,Laboratório,Entrada
AC27040,VI08912,2025-09-04,Portaria,Saída
AC27041,VI07766,2026-01-30,Portaria,Saída
AC27042,VI09038,2024-04-12,Produção,Entrada
AC27043,VI04241,2024-11-07,Almoxarifado,Saída
AC27044,VI02412,2024-04-19,Portaria,Entrada
AC27045,VI01588,2026-05-08,Produção,Entrada
AC27046,VI03024,2026-03-06,Portaria,Entrada
AC27047,VI00248,2024-09-29,Portaria,Negado
AC27048,VI07046,2024-10-20,Laboratório,Saída
AC27049,VI06845,2024-12-31,Almoxarifado,Saída
AC27050,VI01834,2024-06-17,Portaria,Entrada
AC27051,VI02407,2025-11-01,Laboratório,Saída
AC27052,VI01048,2024-09-11,Produção,Negado
AC27053,VI08008,2024-08-17,Produção,Saída
AC27054,VI06702,2026-05-26,Portaria,Saída
AC27055,VI03527,2024-06-19,Portaria,Saída
AC27056,VI02632,2024-01-27,Laboratório,Saída
AC27057,VI01992,2024-10-02,Portaria,Saída
AC27058,VI04277,2026-04-23,Produção,Saída
AC27059,VI05067,2025-09-10,Laboratório,Saída
AC27060,VI07400,2025-11-04,Produção,Saída
AC27061,VI07087,2024-09-18,Portaria,Saída
AC27062,VI05649,2025-12-11,Produção,Saída
AC27063,VI01909,2026-01-09,Laboratório,Saída
AC27064,VI02908,2026-06-13,Produção,Entrada
AC27065,VI03873,2025-06-06,Almoxarifado,Saída
AC27066,VI08189,2024-02-18,Laboratório,Saída
AC27067,VI01557,2024-01-01,Portaria,Entrada
AC27068,VI04362,2025-06-02,Almoxarifado,Entrada
AC27069,VI04150,2024-07-05,Produção,Entrada
AC27070,VI01551,2026-06-07,Laboratório,Entrada
AC27071,VI06611,2025-06-15,Produção,Entrada
AC27072,VI01817,2026-07-03,Laboratório,Entrada
AC27073,VI07109,2025-12-30,Laboratório,Negado
AC27074,VI07368,2026-07-05,Portaria,Entrada
AC27075,VI01068,2025-05-16,Laboratório,Entrada
AC27076,VI07919,2025-06-13,Produção,Negado
AC27077,VI09217,2024-04-26,Almoxarifado,Entrada
AC27078,VI00387,2026-03-04,Almoxarifado,Negado
AC27079,VI03094,2025-05-08,Laboratório,Entrada
AC27080,VI05033,2024-10-20,Laboratório,Saída
AC27081,VI05457,2024-06-08,Produção,Saída
AC27082,VI00205,2024-01-05,Portaria,Saída
AC27083,VI01153,2025-05-17,Produção,Entrada
AC27084,VI08513,2026-06-29,Produção,Entrada
AC27085,VI04699,2025-08-10,Produção,Entrada
