documento_id,cliente_id,competencia,tipo_documento,data_solicitacao,data_recebimento,status
6067,506,2025-12,Folha,2025-12-30,2025-12-23,Recebido
6068,506,2026-01,Folha,2026-01-30,2026-02-03,Recebido
6069,506,2026-02,Folha,2026-03-11,2026-03-02,Recebido
6070,506,2026-03,Documentos societários,2026-03-28,2026-03-21,Recebido
6071,506,2026-04,Extratos,2026-05-01,2026-04-21,Recebido
6072,506,2026-05,Folha,2026-05-30,2026-05-25,Recebido
6073,507,2025-07,Folha,2025-07-04,2025-07-12,Recebido
6074,507,2025-07,Folha,2025-08-07,2025-08-16,Recebido
6075,507,2025-08,Documentos societários,2025-09-04,2025-09-07,Recebido
6076,507,2025-09,Notas fiscais,2025-09-29,2025-10-08,Recebido
6077,507,2025-10,Folha,2025-11-04,2025-11-12,Recebido
6078,507,2025-11,Documentos societários,2025-12-04,2025-11-29,Recebido
6079,507,2025-12,Folha,2026-01-05,2026-01-14,Recebido
6080,507,2026-01,Folha,2026-02-08,2026-02-10,Recebido
6081,507,2026-02,Notas fiscais,2026-02-26,,Pendente
6082,507,2026-03,Folha,2026-04-08,2026-04-07,Recebido
6083,507,2026-04,Folha,2026-05-09,2026-05-06,Recebido
6084,507,2026-05,Documentos societários,2026-06-05,2026-05-29,Recebido
6085,508,2025-07,Folha,2025-07-09,2025-07-04,Recebido
6086,508,2025-07,Folha,2025-08-01,2025-08-06,Recebido
6087,508,2025-08,Documentos societários,2025-09-11,2025-09-14,Recebido
6088,508,2025-09,Documentos societários,2025-10-06,2025-10-05,Recebido
6089,508,2025-10,Notas fiscais,2025-11-03,2025-10-28,Recebido
6090,508,2025-11,Extratos,2025-12-09,,Pendente
6091,508,2025-12,Folha,2026-01-10,2026-01-08,Recebido
6092,508,2026-01,Extratos,2026-01-31,2026-01-21,Recebido
6093,508,2026-02,Folha,2026-03-01,2026-02-19,Recebido
6094,508,2026-03,Folha,2026-03-30,2026-04-07,Recebido
6095,508,2026-04,Extratos,2026-05-07,2026-05-07,Recebido
6096,508,2026-05,Extratos,2026-05-29,2026-05-30,Recebido
6097,509,2025-07,Documentos societários,2025-07-14,2025-07-07,Recebido
6098,509,2025-07,Folha,2025-08-09,2025-08-09,Recebido
6099,509,2025-08,Notas fiscais,2025-09-04,2025-09-05,Recebido
6100,509,2025-09,Folha,2025-10-10,2025-09-30,Recebido
6101,509,2025-10,Folha,2025-11-02,2025-11-04,Recebido
6102,509,2025-11,Notas fiscais,2025-11-30,2025-11-27,Recebido
6103,509,2025-12,Extratos,2026-01-02,2026-01-05,Recebido
6104,509,2026-01,Notas fiscais,2026-02-01,2026-02-06,Recebido
6105,509,2026-02,Notas fiscais,2026-03-03,2026-02-22,Recebido
6106,509,2026-03,Documentos societários,2026-04-03,2026-04-01,Recebido
6107,509,2026-04,Extratos,2026-05-06,2026-05-12,Recebido
6108,509,2026-05,Extratos,2026-06-09,2026-06-03,Recebido
6109,510,2025-07,Documentos societários,2025-07-07,,Pendente
6110,510,2025-07,Documentos societários,2025-08-05,,Pendente
6111,510,2025-08,Folha,2025-09-08,2025-09-13,Recebido
6112,510,2025-09,Documentos societários,2025-09-29,2025-09-30,Recebido
6113,510,2025-10,Documentos societários,2025-11-08,,Pendente
6114,510,2025-11,Extratos,2025-12-11,,Pendente
6115,510,2025-12,Extratos,2026-01-08,2026-01-12,Recebido
6116,510,2026-01,Extratos,2026-01-31,2026-02-07,Recebido
6117,510,2026-02,Notas fiscais,2026-03-01,2026-03-03,Recebido
6118,510,2026-03,Extratos,2026-04-02,2026-03-28,Recebido
6119,510,2026-04,Extratos,2026-04-28,2026-04-26,Recebido
6120,510,2026-05,Extratos,2026-05-28,2026-05-26,Recebido
6121,511,2025-07,Extratos,2025-07-15,2025-07-14,Recebido
6122,511,2025-07,Documentos societários,2025-08-01,2025-07-29,Recebido
6123,511,2025-08,Folha,2025-09-08,2025-09-01,Recebido
6124,511,2025-09,Notas fiscais,2025-10-01,2025-10-10,Recebido
6125,511,2025-10,Extratos,2025-10-30,2025-10-26,Recebido
6126,511,2025-11,Documentos societários,2025-12-13,2025-12-21,Recebido
6127,511,2025-12,Documentos societários,2026-01-07,2025-12-31,Recebido
6128,511,2026-01,Extratos,2026-02-08,2026-02-11,Recebido
6129,511,2026-02,Folha,2026-03-04,,Pendente
6130,511,2026-03,Notas fiscais,2026-04-04,2026-04-12,Recebido
6131,511,2026-04,Extratos,2026-05-06,,Pendente
6132,511,2026-05,Notas fiscais,2026-05-27,2026-05-18,Recebido
6133,512,2025-07,Extratos,2025-07-13,2025-07-10,Recebido
6134,512,2025-07,Documentos societários,2025-08-13,2025-08-03,Recebido
6135,512,2025-08,Folha,2025-09-06,,Pendente
6136,512,2025-09,Documentos societários,2025-10-14,2025-10-23,Recebido
6137,512,2025-10,Notas fiscais,2025-11-01,2025-10-30,Recebido
6138,512,2025-11,Notas fiscais,2025-12-05,2025-12-07,Recebido
6139,512,2025-12,Folha,2026-01-11,2026-01-13,Recebido
6140,512,2026-01,Folha,2026-02-04,,Pendente
6141,512,2026-02,Folha,2026-03-05,,Pendente
6142,512,2026-03,Documentos societários,2026-04-03,2026-04-12,Recebido
6143,512,2026-04,Documentos societários,2026-05-12,2026-05-09,Recebido
6144,512,2026-05,Extratos,2026-06-03,2026-06-08,Recebido
6145,513,2025-07,Documentos societários,2025-07-01,2025-06-21,Recebido
6146,513,2025-07,Documentos societários,2025-08-06,2025-07-27,Recebido
6147,513,2025-08,Notas fiscais,2025-09-01,2025-09-07,Recebido
6148,513,2025-09,Notas fiscais,2025-10-11,2025-10-01,Recebido
6149,513,2025-10,Folha,2025-10-29,2025-10-24,Recebido
6150,513,2025-11,Documentos societários,2025-12-03,2025-12-03,Recebido
6151,513,2025-12,Notas fiscais,2026-01-02,2026-01-09,Recebido
6152,513,2026-01,Notas fiscais,2026-02-06,,Pendente
6153,513,2026-02,Documentos societários,2026-03-03,2026-03-08,Recebido
6154,513,2026-03,Extratos,2026-04-01,2026-03-31,Recebido
6155,513,2026-04,Folha,2026-05-03,2026-04-24,Recebido
6156,513,2026-05,Documentos societários,2026-06-09,2026-06-16,Recebido
6157,514,2025-07,Documentos societários,2025-07-09,2025-06-29,Recebido
6158,514,2025-07,Extratos,2025-08-06,2025-07-27,Recebido
6159,514,2025-08,Documentos societários,2025-09-13,2025-09-18,Recebido
6160,514,2025-09,Notas fiscais,2025-10-10,,Pendente
6161,514,2025-10,Documentos societários,2025-11-13,2025-11-18,Recebido
6162,514,2025-11,Folha,2025-12-01,2025-12-10,Recebido
6163,514,2025-12,Folha,2026-01-06,,Pendente
6164,514,2026-01,Notas fiscais,2026-01-31,2026-01-26,Recebido
6165,514,2026-02,Folha,2026-03-09,2026-03-18,Recebido
6166,514,2026-03,Documentos societários,2026-04-12,2026-04-09,Recebido
6167,514,2026-04,Folha,2026-04-28,2026-05-06,Recebido
6168,514,2026-05,Documentos societários,2026-06-10,2026-06-15,Recebido
6169,515,2025-07,Folha,2025-07-03,2025-07-10,Recebido
6170,515,2025-07,Folha,2025-08-06,2025-07-30,Recebido
6171,515,2025-08,Documentos societários,2025-09-02,2025-09-08,Recebido
6172,515,2025-09,Notas fiscais,2025-09-30,2025-09-30,Recebido
6173,515,2025-10,Documentos societários,2025-11-07,2025-10-31,Recebido
6174,515,2025-11,Documentos societários,2025-12-10,2025-12-12,Recebido
6175,515,2025-12,Folha,2026-01-05,2025-12-30,Recebido
6176,515,2026-01,Notas fiscais,2026-01-29,2026-01-31,Recebido
6177,515,2026-02,Notas fiscais,2026-03-13,2026-03-04,Recebido
6178,515,2026-03,Extratos,2026-04-10,2026-04-02,Recebido
6179,515,2026-04,Folha,2026-05-02,,Pendente
6180,515,2026-05,Documentos societários,2026-06-09,2026-06-14,Recebido
6181,516,2025-07,Documentos societários,2025-07-11,2025-07-01,Recebido
6182,516,2025-07,Folha,2025-08-06,,Pendente
6183,516,2025-08,Documentos societários,2025-09-14,2025-09-13,Recebido
6184,516,2025-09,Folha,2025-10-12,,Pendente
6185,516,2025-10,Notas fiscais,2025-10-29,,Pendente
6186,516,2025-11,Extratos,2025-12-10,2025-12-17,Recebido
6187,516,2025-12,Documentos societários,2026-01-09,2026-01-09,Recebido
6188,516,2026-01,Documentos societários,2026-01-29,2026-01-21,Recebido
6189,516,2026-02,Folha,2026-03-12,,Pendente
6190,516,2026-03,Notas fiscais,2026-04-06,2026-03-28,Recebido
6191,516,2026-04,Notas fiscais,2026-05-03,2026-04-24,Recebido
6192,516,2026-05,Extratos,2026-06-08,2026-06-13,Recebido
6193,517,2025-07,Documentos societários,2025-07-01,2025-06-21,Recebido
6194,517,2025-07,Notas fiscais,2025-08-02,,Pendente
6195,517,2025-08,Documentos societários,2025-09-04,2025-09-05,Recebido
6196,517,2025-09,Extratos,2025-09-29,2025-09-27,Recebido
6197,517,2025-10,Folha,2025-11-07,2025-11-04,Recebido
6198,517,2025-11,Extratos,2025-12-09,2025-11-30,Recebido
6199,517,2025-12,Documentos societários,2026-01-04,2026-01-02,Recebido
6200,517,2026-01,Documentos societários,2026-02-06,2026-02-10,Recebido
6201,517,2026-02,Extratos,2026-03-13,2026-03-21,Recebido
6202,517,2026-03,Documentos societários,2026-04-09,2026-04-02,Recebido
6203,517,2026-04,Folha,2026-05-12,2026-05-14,Recebido
6204,517,2026-05,Extratos,2026-06-11,2026-06-19,Recebido
6205,518,2025-07,Extratos,2025-07-03,2025-07-10,Recebido
6206,518,2025-07,Documentos societários,2025-08-09,2025-08-10,Recebido
6207,518,2025-08,Folha,2025-09-04,2025-08-25,Recebido
6208,518,2025-09,Folha,2025-10-10,2025-09-30,Recebido
6209,518,2025-10,Notas fiscais,2025-11-12,2025-11-16,Recebido
6210,518,2025-11,Documentos societários,2025-12-07,2025-12-15,Recebido
6211,518,2025-12,Notas fiscais,2026-01-11,,Pendente
6212,518,2026-01,Notas fiscais,2026-02-01,2026-02-07,Recebido
6213,518,2026-02,Notas fiscais,2026-03-08,2026-03-17,Recebido
6214,518,2026-03,Notas fiscais,2026-04-09,2026-04-07,Recebido
6215,518,2026-04,Extratos,2026-05-11,2026-05-04,Recebido
6216,518,2026-05,Folha,2026-06-05,2026-06-13,Recebido
6217,519,2025-07,Documentos societários,2025-07-01,2025-06-28,Recebido
6218,519,2025-07,Folha,2025-08-14,,Pendente
6219,519,2025-08,Extratos,2025-09-04,2025-08-31,Recebido
6220,519,2025-09,Documentos societários,2025-09-30,2025-09-22,Recebido
6221,519,2025-10,Extratos,2025-11-09,2025-11-11,Recebido
6222,519,2025-11,Extratos,2025-12-07,2025-12-05,Recebido
6223,519,2025-12,Extratos,2026-01-05,2025-12-30,Recebido
6224,519,2026-01,Notas fiscais,2026-02-05,2026-02-06,Recebido
6225,519,2026-02,Notas fiscais,2026-02-27,,Pendente
6226,519,2026-03,Notas fiscais,2026-04-09,2026-04-18,Recebido
6227,519,2026-04,Extratos,2026-05-01,2026-04-24,Recebido
6228,519,2026-05,Folha,2026-05-29,2026-05-23,Recebido
6229,520,2025-07,Documentos societários,2025-07-02,2025-07-05,Recebido
6230,520,2025-07,Folha,2025-08-03,2025-08-06,Recebido
6231,520,2025-08,Folha,2025-09-06,2025-09-15,Recebido
6232,520,2025-09,Notas fiscais,2025-10-09,2025-10-16,Recebido
6233,520,2025-10,Documentos societários,2025-11-10,2025-11-07,Recebido
6234,520,2025-11,Extratos,2025-12-06,2025-12-15,Recebido
6235,520,2025-12,Folha,2026-01-02,2026-01-04,Recebido
6236,520,2026-01,Notas fiscais,2026-02-08,2026-02-04,Recebido
6237,520,2026-02,Notas fiscais,2026-03-07,2026-02-27,Recebido
6238,520,2026-03,Extratos,2026-03-30,2026-03-30,Recebido
6239,520,2026-04,Folha,2026-05-09,2026-05-12,Recebido
6240,520,2026-05,Documentos societários,2026-06-09,2026-05-30,Recebido
6241,521,2025-07,Folha,2025-07-14,2025-07-12,Recebido
6242,521,2025-07,Folha,2025-08-09,2025-08-07,Recebido
6243,521,2025-08,Extratos,2025-09-12,2025-09-21,Recebido
6244,521,2025-09,Folha,2025-10-09,2025-10-08,Recebido
6245,521,2025-10,Folha,2025-11-04,,Pendente
6246,521,2025-11,Documentos societários,2025-12-10,2025-12-03,Recebido
6247,521,2025-12,Folha,2026-01-11,2026-01-10,Recebido
6248,521,2026-01,Folha,2026-01-27,2026-01-26,Recebido
6249,521,2026-02,Notas fiscais,2026-03-11,2026-03-07,Recebido
6250,521,2026-03,Extratos,2026-04-05,,Pendente
6251,521,2026-04,Folha,2026-05-10,2026-05-06,Recebido
6252,521,2026-05,Notas fiscais,2026-06-04,2026-05-28,Recebido
6253,522,2025-07,Notas fiscais,2025-07-01,2025-07-08,Recebido
6254,522,2025-07,Documentos societários,2025-08-12,2025-08-03,Recebido
6255,522,2025-08,Notas fiscais,2025-09-05,2025-09-12,Recebido
6256,522,2025-09,Notas fiscais,2025-10-14,2025-10-11,Recebido
6257,522,2025-10,Folha,2025-10-31,2025-10-28,Recebido
6258,522,2025-11,Extratos,2025-12-10,2025-12-08,Recebido
6259,522,2025-12,Documentos societários,2026-01-08,2026-01-11,Recebido
6260,522,2026-01,Extratos,2026-02-07,2026-02-11,Recebido
6261,522,2026-02,Notas fiscais,2026-03-01,2026-02-25,Recebido
6262,522,2026-03,Documentos societários,2026-04-02,2026-04-08,Recebido
6263,522,2026-04,Extratos,2026-05-08,2026-05-10,Recebido
6264,522,2026-05,Documentos societários,2026-06-05,,Pendente
6265,523,2025-07,Folha,2025-07-08,2025-07-11,Recebido
6266,523,2025-07,Documentos societários,2025-08-14,2025-08-10,Recebido
6267,523,2025-08,Extratos,2025-08-30,2025-09-06,Recebido
6268,523,2025-09,Extratos,2025-10-12,2025-10-20,Recebido
6269,523,2025-10,Extratos,2025-11-02,2025-11-02,Recebido
6270,523,2025-11,Notas fiscais,2025-12-06,2025-12-15,Recebido
6271,523,2025-12,Folha,2026-01-10,2026-01-09,Recebido
6272,523,2026-01,Documentos societários,2026-01-27,2026-01-30,Recebido
6273,523,2026-02,Folha,2026-03-07,,Pendente
6274,523,2026-03,Folha,2026-04-06,2026-03-31,Recebido
6275,523,2026-04,Notas fiscais,2026-04-29,2026-04-22,Recebido
6276,523,2026-05,Documentos societários,2026-06-10,2026-06-14,Recebido
6277,524,2025-07,Folha,2025-07-09,2025-07-13,Recebido
6278,524,2025-07,Extratos,2025-08-02,2025-07-27,Recebido
6279,524,2025-08,Notas fiscais,2025-08-31,2025-08-21,Recebido
6280,524,2025-09,Notas fiscais,2025-10-01,2025-09-29,Recebido
6281,524,2025-10,Notas fiscais,2025-11-07,2025-11-11,Recebido
6282,524,2025-11,Extratos,2025-11-29,2025-12-06,Recebido
6283,524,2025-12,Documentos societários,2026-01-11,2026-01-06,Recebido
6284,524,2026-01,Documentos societários,2026-02-08,2026-01-29,Recebido
6285,524,2026-02,Folha,2026-03-09,2026-03-06,Recebido
6286,524,2026-03,Notas fiscais,2026-03-30,2026-03-31,Recebido
6287,524,2026-04,Documentos societários,2026-05-01,2026-04-26,Recebido
6288,524,2026-05,Notas fiscais,2026-05-28,2026-05-18,Recebido
6289,525,2025-07,Documentos societários,2025-07-16,2025-07-14,Recebido
6290,525,2025-07,Documentos societários,2025-08-05,2025-08-12,Recebido
6291,525,2025-08,Extratos,2025-09-06,2025-09-09,Recebido
6292,525,2025-09,Notas fiscais,2025-09-29,2025-09-21,Recebido
6293,525,2025-10,Folha,2025-11-07,2025-10-28,Recebido
6294,525,2025-11,Notas fiscais,2025-11-28,2025-11-29,Recebido
6295,525,2025-12,Folha,2026-01-05,,Pendente
6296,525,2026-01,Notas fiscais,2026-01-27,,Pendente
6297,525,2026-02,Documentos societários,2026-03-04,2026-02-27,Recebido
6298,525,2026-03,Notas fiscais,2026-04-12,2026-04-09,Recebido
6299,525,2026-04,Notas fiscais,2026-05-01,2026-05-04,Recebido
6300,525,2026-05,Documentos societários,2026-06-04,2026-06-09,Recebido
6301,526,2025-07,Folha,2025-07-12,2025-07-08,Recebido
6302,526,2025-07,Notas fiscais,2025-08-03,2025-07-24,Recebido
6303,526,2025-08,Documentos societários,2025-08-30,2025-08-30,Recebido
6304,526,2025-09,Folha,2025-10-08,2025-10-17,Recebido
6305,526,2025-10,Extratos,2025-11-05,2025-11-08,Recebido
6306,526,2025-11,Documentos societários,2025-12-06,,Pendente
6307,526,2025-12,Extratos,2025-12-30,2025-12-30,Recebido
6308,526,2026-01,Extratos,2026-02-11,2026-02-07,Recebido
6309,526,2026-02,Documentos societários,2026-03-06,2026-03-11,Recebido
6310,526,2026-03,Notas fiscais,2026-04-02,2026-04-01,Recebido
6311,526,2026-04,Extratos,2026-04-27,2026-04-20,Recebido
6312,526,2026-05,Folha,2026-06-01,2026-06-10,Recebido
6313,527,2025-07,Folha,2025-07-09,2025-07-15,Recebido
6314,527,2025-07,Notas fiscais,2025-08-01,2025-08-07,Recebido
6315,527,2025-08,Folha,2025-09-02,2025-08-24,Recebido
6316,527,2025-09,Notas fiscais,2025-10-06,2025-09-29,Recebido
6317,527,2025-10,Folha,2025-11-07,2025-11-12,Recebido
6318,527,2025-11,Documentos societários,2025-12-11,2025-12-15,Recebido
6319,527,2025-12,Extratos,2026-01-05,2025-12-26,Recebido
6320,527,2026-01,Extratos,2026-02-04,2026-02-02,Recebido
6321,527,2026-02,Notas fiscais,2026-03-01,2026-02-19,Recebido
6322,527,2026-03,Folha,2026-04-03,2026-03-29,Recebido
6323,527,2026-04,Folha,2026-05-08,2026-05-13,Recebido
6324,527,2026-05,Documentos societários,2026-06-11,,Pendente
6325,528,2025-07,Folha,2025-07-06,2025-06-28,Recebido
6326,528,2025-07,Folha,2025-08-08,2025-08-02,Recebido
6327,528,2025-08,Notas fiscais,2025-09-03,,Pendente
6328,528,2025-09,Notas fiscais,2025-10-01,2025-09-24,Recebido
6329,528,2025-10,Folha,2025-11-12,2025-11-18,Recebido
6330,528,2025-11,Folha,2025-12-11,2025-12-20,Recebido
6331,528,2025-12,Folha,2026-01-12,2026-01-11,Recebido
6332,528,2026-01,Documentos societários,2026-01-28,2026-01-25,Recebido
6333,528,2026-02,Notas fiscais,2026-03-03,2026-02-22,Recebido
6334,528,2026-03,Folha,2026-03-31,2026-03-28,Recebido
6335,528,2026-04,Folha,2026-05-04,2026-04-27,Recebido
6336,528,2026-05,Documentos societários,2026-06-05,2026-05-28,Recebido
6337,529,2025-07,Folha,2025-07-02,2025-07-08,Recebido
6338,529,2025-07,Notas fiscais,2025-08-15,2025-08-06,Recebido
6339,529,2025-08,Extratos,2025-09-06,2025-08-30,Recebido
6340,529,2025-09,Folha,2025-10-02,2025-09-25,Recebido
6341,529,2025-10,Notas fiscais,2025-11-09,,Pendente
6342,529,2025-11,Notas fiscais,2025-12-08,2025-12-06,Recebido
6343,529,2025-12,Extratos,2025-12-31,2025-12-30,Recebido
6344,529,2026-01,Documentos societários,2026-01-29,2026-02-03,Recebido
6345,529,2026-02,Documentos societários,2026-03-11,2026-03-12,Recebido
6346,529,2026-03,Folha,2026-04-05,2026-04-07,Recebido
6347,529,2026-04,Folha,2026-04-28,2026-05-05,Recebido
6348,529,2026-05,Folha,2026-05-27,2026-05-26,Recebido
6349,530,2025-07,Extratos,2025-07-14,2025-07-21,Recebido
6350,530,2025-07,Folha,2025-08-15,2025-08-19,Recebido
6351,530,2025-08,Extratos,2025-08-31,2025-09-01,Recebido
6352,530,2025-09,Extratos,2025-09-29,2025-09-30,Recebido
6353,530,2025-10,Extratos,2025-11-05,2025-10-26,Recebido
6354,530,2025-11,Documentos societários,2025-12-10,2025-12-15,Recebido
6355,530,2025-12,Extratos,2025-12-28,2025-12-19,Recebido
6356,530,2026-01,Extratos,2026-02-01,2026-02-02,Recebido
6357,530,2026-02,Folha,2026-03-02,2026-02-23,Recebido
6358,530,2026-03,Notas fiscais,2026-04-12,2026-04-15,Recebido
6359,530,2026-04,Documentos societários,2026-04-27,2026-04-22,Recebido
6360,530,2026-05,Extratos,2026-05-31,2026-06-09,Recebido
6361,531,2025-07,Folha,2025-07-11,2025-07-13,Recebido
6362,531,2025-07,Extratos,2025-08-02,,Pendente
6363,531,2025-08,Extratos,2025-09-06,2025-09-06,Recebido
6364,531,2025-09,Documentos societários,2025-10-03,2025-10-07,Recebido
6365,531,2025-10,Notas fiscais,2025-10-30,2025-11-07,Recebido
6366,531,2025-11,Extratos,2025-12-06,2025-12-13,Recebido
6367,531,2025-12,Documentos societários,2026-01-07,2026-01-10,Recebido
6368,531,2026-01,Extratos,2026-01-28,2026-01-31,Recebido
6369,531,2026-02,Documentos societários,2026-03-11,2026-03-18,Recebido
6370,531,2026-03,Notas fiscais,2026-04-02,2026-04-08,Recebido
6371,531,2026-04,Documentos societários,2026-05-07,2026-04-27,Recebido
6372,531,2026-05,Folha,2026-06-07,2026-06-04,Recebido
6373,532,2025-07,Notas fiscais,2025-07-15,2025-07-15,Recebido
6374,532,2025-07,Notas fiscais,2025-08-15,2025-08-18,Recebido
6375,532,2025-08,Documentos societários,2025-08-30,2025-09-02,Recebido
6376,532,2025-09,Extratos,2025-10-04,2025-10-04,Recebido
6377,532,2025-10,Folha,2025-11-11,2025-11-01,Recebido
6378,532,2025-11,Documentos societários,2025-12-02,2025-12-01,Recebido
6379,532,2025-12,Documentos societários,2026-01-11,2026-01-20,Recebido
6380,532,2026-01,Documentos societários,2026-02-09,2026-02-11,Recebido
6381,532,2026-02,Extratos,2026-03-10,2026-03-03,Recebido
6382,532,2026-03,Documentos societários,2026-04-08,2026-03-30,Recebido
6383,532,2026-04,Documentos societários,2026-05-04,2026-04-30,Recebido
6384,532,2026-05,Documentos societários,2026-06-05,2026-05-30,Recebido
6385,533,2025-07,Folha,2025-07-03,2025-07-11,Recebido
6386,533,2025-07,Extratos,2025-08-14,2025-08-23,Recebido
6387,533,2025-08,Documentos societários,2025-09-14,2025-09-10,Recebido
6388,533,2025-09,Notas fiscais,2025-10-07,2025-10-06,Recebido
6389,533,2025-10,Documentos societários,2025-11-03,2025-10-26,Recebido
6390,533,2025-11,Folha,2025-11-30,2025-11-20,Recebido
6391,533,2025-12,Extratos,2025-12-31,2026-01-09,Recebido
6392,533,2026-01,Extratos,2026-02-04,2026-01-28,Recebido
6393,533,2026-02,Folha,2026-03-04,2026-03-06,Recebido
6394,533,2026-03,Folha,2026-03-29,2026-03-28,Recebido
6395,533,2026-04,Extratos,2026-05-05,2026-04-26,Recebido
6396,533,2026-05,Notas fiscais,2026-06-09,2026-06-10,Recebido
6397,534,2025-07,Extratos,2025-07-01,2025-06-24,Recebido
6398,534,2025-07,Documentos societários,2025-08-04,2025-08-01,Recebido
6399,534,2025-08,Extratos,2025-09-07,2025-09-06,Recebido
6400,534,2025-09,Folha,2025-10-06,2025-10-12,Recebido
6401,534,2025-10,Documentos societários,2025-10-31,2025-10-22,Recebido
6402,534,2025-11,Extratos,2025-12-06,2025-11-28,Recebido
6403,534,2025-12,Notas fiscais,2025-12-29,2025-12-26,Recebido
6404,534,2026-01,Documentos societários,2026-02-01,2026-02-04,Recebido
6405,534,2026-02,Notas fiscais,2026-03-06,,Pendente
6406,534,2026-03,Notas fiscais,2026-04-09,2026-04-12,Recebido
6407,534,2026-04,Documentos societários,2026-05-06,2026-04-28,Recebido
6408,534,2026-05,Documentos societários,2026-06-06,2026-06-12,Recebido
6409,535,2025-07,Documentos societários,2025-07-08,2025-06-29,Recebido
