inspecao_id,pessoa_id,data_inspecao,area,condicao_insegura,criticidade
IS09429,P00407,2026-06-18,Laboratório,0,Baixa
IS09430,P00299,2026-06-16,Logística,1,Média
IS09431,P00403,2024-11-07,Manutenção,0,Baixa
IS09432,P01185,2024-11-11,Manutenção,0,Baixa
IS09433,P00674,2024-05-31,Produção,1,Baixa
IS09434,P00727,2025-02-04,Produção,1,Baixa
IS09435,P00256,2025-03-24,Manutenção,1,Média
IS09436,P00509,2024-11-30,Manutenção,0,Baixa
IS09437,P01348,2025-05-30,Manutenção,0,Média
IS09438,P00432,2026-03-01,Laboratório,0,Média
IS09439,P00769,2025-12-05,Produção,1,Alta
IS09440,P00636,2025-08-01,Manutenção,0,Média
IS09441,P00689,2024-02-17,Logística,0,Média
IS09442,P01053,2024-09-29,Laboratório,0,Média
IS09443,P00757,2025-11-03,Produção,0,Média
IS09444,P00945,2024-11-05,Logística,0,Média
IS09445,P00322,2025-01-17,Produção,1,Baixa
IS09446,P00241,2024-12-15,Manutenção,0,Média
IS09447,P01010,2025-12-17,Produção,1,Baixa
IS09448,P00253,2024-07-20,Manutenção,0,Baixa
IS09449,P00870,2026-02-07,Logística,0,Baixa
IS09450,P00060,2026-03-20,Logística,1,Baixa
IS09451,P00993,2026-01-14,Produção,1,Baixa
IS09452,P00419,2025-09-10,Logística,0,Média
IS09453,P00463,2025-04-03,Produção,0,Alta
IS09454,P00586,2025-10-12,Logística,1,Alta
IS09455,P00809,2026-07-15,Manutenção,0,Média
IS09456,P01388,2025-02-05,Logística,0,Média
IS09457,P00914,2026-03-28,Logística,0,Média
IS09458,P00618,2026-01-22,Produção,0,Baixa
IS09459,P01313,2025-06-04,Logística,0,Baixa
IS09460,P00551,2025-04-26,Logística,0,Alta
IS09461,P00126,2026-02-20,Logística,1,Média
IS09462,P00736,2025-07-09,Produção,0,Alta
IS09463,P00141,2026-07-11,Manutenção,0,Média
IS09464,P01200,2025-09-22,Manutenção,0,Média
IS09465,P00287,2025-12-21,Logística,0,Alta
IS09466,P00934,2024-10-21,Laboratório,0,Baixa
IS09467,P00148,2026-01-09,Manutenção,0,Alta
IS09468,P00908,2025-12-05,Manutenção,0,Baixa
IS09469,P01426,2026-06-01,Logística,1,Alta
IS09470,P00142,2025-05-12,Produção,1,Alta
IS09471,P00247,2025-11-21,Manutenção,0,Média
IS09472,P00570,2025-12-31,Produção,1,Baixa
IS09473,P00517,2025-09-01,Logística,0,Alta
IS09474,P00581,2025-12-02,Laboratório,0,Média
IS09475,P01179,2024-09-15,Logística,0,Baixa
IS09476,P00728,2026-05-31,Manutenção,0,Baixa
IS09477,P01500,2024-11-26,Laboratório,0,Média
IS09478,P01076,2024-04-21,Laboratório,0,Alta
IS09479,P00502,2026-07-08,Produção,0,Alta
IS09480,P00639,2024-02-09,Manutenção,0,Alta
IS09481,P00173,2025-03-21,Manutenção,1,Média
IS09482,P00267,2026-02-11,Laboratório,0,Baixa
IS09483,P00058,2024-01-26,Laboratório,0,Média
IS09484,P00491,2025-07-03,Logística,0,Média
IS09485,P00022,2025-06-01,Laboratório,1,Alta
IS09486,P00430,2024-09-06,Logística,0,Alta
IS09487,P00055,2026-06-23,Produção,1,Média
IS09488,P00328,2025-09-18,Produção,0,Baixa
IS09489,P00457,2025-12-02,Manutenção,0,Baixa
IS09490,P00961,2024-07-24,Produção,1,Média
IS09491,P01000,2024-02-24,Logística,0,Média
IS09492,P00943,2024-10-24,Laboratório,1,Média
IS09493,P00715,2024-04-07,Produção,1,Alta
IS09494,P00911,2024-11-21,Logística,1,Alta
IS09495,P00112,2026-04-28,Laboratório,1,Média
IS09496,P01422,2025-09-10,Logística,0,Média
IS09497,P00370,2024-02-08,Produção,0,Alta
IS09498,P01107,2024-07-10,Manutenção,1,Média
IS09499,P00282,2026-06-28,Manutenção,0,Alta
IS09500,P00573,2026-03-10,Logística,1,Baixa
IS09501,P00018,2024-07-31,Laboratório,0,Baixa
IS09502,P00642,2024-11-14,Logística,0,Baixa
IS09503,P01482,2026-07-12,Laboratório,1,Baixa
IS09504,P00739,2025-10-01,Produção,0,Média
IS09505,P01279,2026-05-20,Laboratório,0,Baixa
IS09506,P01475,2024-01-23,Laboratório,0,Média
IS09507,P00455,2025-08-27,Manutenção,0,Média
IS09508,P00504,2025-11-23,Logística,1,Média
IS09509,P00286,2026-05-08,Manutenção,0,Média
IS09510,P01107,2025-04-18,Laboratório,0,Baixa
IS09511,P00442,2025-10-23,Logística,0,Alta
IS09512,P00041,2024-09-10,Produção,0,Baixa
IS09513,P00529,2025-03-04,Manutenção,0,Baixa
IS09514,P00813,2024-02-25,Logística,0,Baixa
IS09515,P00053,2025-09-29,Produção,0,Baixa
IS09516,P00863,2025-10-27,Manutenção,0,Média
IS09517,P01154,2025-07-11,Laboratório,1,Alta
IS09518,P00035,2026-03-16,Produção,1,Média
IS09519,P00785,2025-02-13,Manutenção,0,Média
IS09520,P00387,2026-04-04,Produção,0,Baixa
IS09521,P00150,2025-08-07,Logística,0,Média
IS09522,P00406,2026-07-01,Produção,1,Alta
IS09523,P00732,2024-05-29,Produção,0,Média
IS09524,P00728,2025-06-04,Laboratório,0,Alta
IS09525,P00899,2024-09-30,Produção,0,Média
IS09526,P01221,2025-12-23,Produção,0,Alta
IS09527,P00681,2024-01-18,Laboratório,0,Baixa
IS09528,P00424,2025-08-24,Logística,0,Baixa
IS09529,P01010,2024-05-26,Laboratório,0,Média
IS09530,P00225,2024-06-26,Produção,1,Alta
IS09531,P01138,2024-12-24,Logística,1,Alta
IS09532,P01254,2026-07-04,Laboratório,0,Baixa
IS09533,P00245,2026-04-21,Laboratório,0,Alta
IS09534,P00261,2025-12-13,Logística,0,Média
IS09535,P00440,2025-08-08,Logística,0,Baixa
IS09536,P01238,2024-04-09,Laboratório,1,Baixa
IS09537,P01156,2024-08-08,Logística,0,Média
IS09538,P00298,2024-12-07,Manutenção,0,Baixa
IS09539,P00807,2026-05-15,Laboratório,0,Alta
IS09540,P01393,2024-07-25,Laboratório,0,Baixa
IS09541,P00220,2024-04-15,Produção,1,Alta
IS09542,P00491,2024-10-13,Produção,0,Alta
IS09543,P01207,2026-05-30,Laboratório,0,Alta
IS09544,P01033,2025-09-05,Laboratório,0,Média
IS09545,P01298,2025-12-09,Logística,1,Baixa
IS09546,P00008,2026-06-21,Laboratório,0,Alta
IS09547,P01316,2025-02-18,Laboratório,0,Baixa
IS09548,P00014,2025-01-15,Manutenção,0,Alta
IS09549,P00522,2026-01-08,Produção,0,Baixa
IS09550,P00680,2024-11-16,Logística,0,Alta
IS09551,P00858,2024-09-14,Produção,0,Baixa
IS09552,P00051,2026-01-20,Produção,1,Baixa
IS09553,P01154,2025-09-30,Laboratório,0,Média
IS09554,P01074,2024-08-10,Produção,0,Alta
IS09555,P00422,2025-03-20,Logística,0,Alta
IS09556,P00670,2024-11-29,Manutenção,0,Alta
IS09557,P00189,2025-03-08,Logística,0,Alta
IS09558,P00080,2024-09-24,Laboratório,1,Baixa
IS09559,P00490,2025-02-27,Produção,0,Média
IS09560,P00595,2025-08-20,Manutenção,0,Média
IS09561,P01224,2024-08-03,Laboratório,0,Média
IS09562,P00888,2025-11-27,Laboratório,1,Baixa
IS09563,P00743,2024-10-18,Manutenção,1,Baixa
IS09564,P01333,2025-03-30,Laboratório,0,Baixa
IS09565,P00119,2024-01-01,Manutenção,0,Alta
IS09566,P01116,2026-06-04,Produção,1,Baixa
IS09567,P00623,2024-07-27,Manutenção,0,Alta
IS09568,P01406,2024-11-24,Manutenção,1,Média
IS09569,P00732,2025-01-31,Manutenção,0,Baixa
IS09570,P00066,2025-05-20,Manutenção,0,Baixa
IS09571,P00633,2025-10-16,Laboratório,1,Baixa
IS09572,P00747,2025-08-04,Logística,0,Baixa
IS09573,P01298,2025-05-26,Laboratório,0,Alta
IS09574,P01216,2025-06-21,Logística,0,Alta
IS09575,P01196,2024-04-28,Manutenção,0,Média
IS09576,P00662,2026-05-08,Manutenção,0,Baixa
IS09577,P00899,2024-08-18,Manutenção,1,Baixa
IS09578,P00001,2024-01-24,Laboratório,0,Média
IS09579,P00614,2025-09-29,Produção,1,Média
IS09580,P00964,2024-02-11,Laboratório,0,Média
IS09581,P00892,2025-11-09,Produção,0,Baixa
IS09582,P00061,2024-12-02,Produção,0,Alta
IS09583,P00946,2025-12-02,Manutenção,0,Alta
IS09584,P00867,2026-04-30,Produção,1,Média
IS09585,P00379,2024-01-09,Manutenção,0,Alta
IS09586,P00593,2025-08-10,Manutenção,1,Alta
IS09587,P00734,2025-03-30,Produção,0,Média
IS09588,P00826,2025-06-12,Manutenção,0,Média
IS09589,P00771,2024-08-06,Manutenção,0,Alta
IS09590,P01305,2024-05-20,Laboratório,1,Baixa
IS09591,P00897,2025-11-22,Produção,0,Baixa
IS09592,P01112,2025-11-01,Laboratório,0,Alta
IS09593,P00408,2025-06-08,Produção,0,Média
IS09594,P00123,2026-03-07,Produção,0,Baixa
IS09595,P00582,2025-08-30,Produção,0,Alta
IS09596,P00067,2025-10-06,Produção,0,Baixa
IS09597,P01486,2026-02-03,Logística,0,Alta
IS09598,P00538,2025-07-10,Produção,0,Baixa
IS09599,P00776,2026-06-13,Produção,0,Média
IS09600,P00335,2024-07-25,Manutenção,0,Alta
IS09601,P01091,2024-11-25,Produção,1,Alta
IS09602,P00009,2024-12-24,Logística,0,Média
IS09603,P00300,2025-02-05,Manutenção,0,Média
IS09604,P00105,2026-05-05,Laboratório,0,Baixa
IS09605,P00707,2026-05-18,Laboratório,0,Média
IS09606,P01281,2025-01-30,Produção,0,Alta
IS09607,P01376,2024-05-23,Produção,0,Alta
IS09608,P00088,2025-07-16,Produção,1,Média
IS09609,P01498,2025-04-16,Logística,0,Baixa
IS09610,P00630,2025-03-05,Manutenção,0,Baixa
IS09611,P01464,2024-07-01,Laboratório,0,Média
IS09612,P01378,2026-06-08,Logística,0,Média
IS09613,P00449,2025-03-24,Laboratório,0,Média
IS09614,P00353,2024-02-22,Laboratório,0,Média
IS09615,P00931,2025-07-02,Logística,1,Alta
IS09616,P01412,2026-05-20,Manutenção,0,Média
IS09617,P00070,2024-05-13,Logística,0,Alta
IS09618,P00252,2026-07-20,Manutenção,0,Baixa
IS09619,P00565,2026-06-29,Logística,0,Alta
IS09620,P01007,2025-12-27,Laboratório,1,Baixa
IS09621,P01258,2026-01-01,Laboratório,0,Baixa
IS09622,P00773,2026-05-03,Laboratório,0,Média
IS09623,P00231,2024-12-09,Logística,0,Média
IS09624,P00323,2026-05-26,Produção,1,Alta
IS09625,P01444,2024-12-03,Manutenção,0,Baixa
IS09626,P01033,2024-04-14,Laboratório,1,Baixa
IS09627,P01392,2025-08-28,Logística,1,Baixa
IS09628,P00362,2025-01-20,Manutenção,0,Alta
IS09629,P00346,2025-12-26,Logística,0,Alta
IS09630,P00108,2025-01-24,Manutenção,0,Média
IS09631,P00133,2024-11-02,Produção,0,Alta
IS09632,P01225,2026-05-21,Logística,0,Baixa
IS09633,P00391,2024-10-05,Produção,0,Média
IS09634,P00672,2025-12-02,Manutenção,1,Alta
IS09635,P01252,2024-07-13,Manutenção,0,Baixa
IS09636,P00766,2024-02-18,Laboratório,0,Baixa
IS09637,P00098,2025-02-27,Laboratório,0,Baixa
IS09638,P00102,2024-08-09,Produção,1,Média
IS09639,P00338,2025-03-26,Laboratório,0,Baixa
IS09640,P01356,2025-05-01,Logística,0,Alta
IS09641,P01456,2024-03-21,Laboratório,0,Baixa
IS09642,P00044,2024-03-28,Manutenção,1,Alta
IS09643,P00213,2024-06-11,Manutenção,0,Alta
IS09644,P00424,2025-05-29,Produção,0,Média
IS09645,P01039,2024-01-12,Logística,0,Média
IS09646,P00533,2025-06-28,Laboratório,0,Média
IS09647,P00052,2025-11-24,Manutenção,0,Baixa
IS09648,P01349,2025-05-17,Produção,0,Alta
IS09649,P01139,2026-01-18,Logística,1,Baixa
IS09650,P00267,2025-01-06,Logística,0,Média
IS09651,P00103,2026-02-19,Manutenção,0,Alta
IS09652,P01444,2024-10-28,Manutenção,0,Alta
IS09653,P00521,2025-05-02,Produção,1,Baixa
IS09654,P00626,2024-09-01,Produção,1,Baixa
IS09655,P01436,2026-04-12,Manutenção,0,Baixa
IS09656,P00554,2026-07-25,Manutenção,0,Alta
IS09657,P00773,2024-10-11,Logística,1,Alta
IS09658,P01296,2025-06-18,Produção,1,Alta
IS09659,P00890,2025-12-14,Logística,0,Média
IS09660,P00995,2025-02-08,Logística,0,Baixa
IS09661,P00592,2025-04-23,Manutenção,0,Baixa
IS09662,P00912,2025-02-27,Laboratório,0,Baixa
IS09663,P00566,2024-08-12,Logística,0,Média
IS09664,P00738,2025-11-18,Laboratório,0,Baixa
IS09665,P01231,2024-10-31,Logística,0,Baixa
IS09666,P00889,2026-01-15,Manutenção,0,Baixa
IS09667,P01183,2026-01-08,Logística,0,Alta
IS09668,P01281,2024-11-08,Logística,0,Alta
IS09669,P00762,2024-03-09,Produção,0,Média
IS09670,P01343,2025-07-30,Logística,0,Baixa
IS09671,P00934,2025-11-20,Logística,1,Baixa
IS09672,P01253,2024-09-04,Manutenção,0,Alta
IS09673,P00502,2026-06-13,Manutenção,1,Alta
IS09674,P00658,2026-07-09,Logística,0,Baixa
IS09675,P01322,2025-01-04,Logística,1,Baixa
IS09676,P01351,2024-01-27,Produção,0,Baixa
IS09677,P00714,2026-04-24,Logística,0,Média
IS09678,P01432,2024-04-07,Manutenção,0,Média
IS09679,P00697,2024-02-17,Laboratório,0,Alta
IS09680,P00847,2025-08-02,Manutenção,1,Baixa
IS09681,P00895,2025-08-04,Manutenção,0,Média
IS09682,P00534,2024-07-10,Logística,0,Baixa
IS09683,P00286,2025-03-22,Logística,1,Média
IS09684,P01191,2025-11-21,Laboratório,1,Média
IS09685,P01103,2025-09-01,Produção,1,Baixa
IS09686,P00686,2025-07-14,Laboratório,0,Baixa
IS09687,P00417,2025-02-05,Produção,0,Alta
IS09688,P01455,2024-02-18,Laboratório,1,Baixa
IS09689,P00932,2026-01-09,Logística,0,Média
IS09690,P00673,2025-12-30,Laboratório,0,Média
IS09691,P00266,2025-10-31,Laboratório,0,Baixa
IS09692,P01324,2026-04-01,Logística,1,Baixa
IS09693,P01078,2024-03-31,Produção,1,Baixa
IS09694,P01423,2026-04-12,Logística,0,Baixa
IS09695,P01193,2025-11-13,Manutenção,1,Alta
IS09696,P00382,2024-04-08,Produção,1,Média
IS09697,P01282,2026-07-19,Logística,0,Alta
IS09698,P01071,2025-01-19,Laboratório,0,Média
IS09699,P01044,2025-11-12,Laboratório,0,Média
IS09700,P00898,2025-09-11,Manutenção,0,Alta
IS09701,P00336,2026-06-09,Produção,0,Baixa
IS09702,P00811,2025-09-15,Manutenção,0,Baixa
IS09703,P00636,2024-10-04,Manutenção,0,Alta
IS09704,P00210,2025-01-29,Logística,1,Alta
IS09705,P00374,2024-06-17,Manutenção,1,Alta
IS09706,P00886,2025-05-06,Laboratório,1,Média
IS09707,P01333,2024-02-18,Logística,0,Média
IS09708,P01270,2025-12-20,Produção,0,Alta
IS09709,P00285,2025-02-21,Logística,0,Alta
IS09710,P01188,2025-09-08,Logística,0,Alta
IS09711,P00715,2026-05-01,Manutenção,1,Alta
IS09712,P00556,2025-04-10,Laboratório,0,Baixa
IS09713,P01109,2025-08-10,Logística,0,Média
IS09714,P01190,2024-05-21,Produção,0,Alta
IS09715,P00179,2025-08-26,Logística,0,Alta
IS09716,P01239,2024-12-07,Manutenção,1,Baixa
IS09717,P00804,2024-06-28,Manutenção,1,Alta
IS09718,P00522,2025-05-17,Produção,1,Baixa
IS09719,P00715,2024-02-08,Logística,1,Baixa
IS09720,P01440,2024-08-22,Produção,0,Média
IS09721,P01370,2025-12-18,Laboratório,1,Baixa
IS09722,P01273,2024-07-16,Manutenção,0,Alta
IS09723,P01306,2025-04-15,Logística,0,Alta
IS09724,P00180,2024-05-22,Laboratório,0,Alta
IS09725,P01331,2026-02-17,Manutenção,0,Alta
IS09726,P00588,2026-07-17,Manutenção,0,Média
IS09727,P00594,2025-05-24,Manutenção,0,Baixa
IS09728,P00840,2025-07-30,Manutenção,0,Alta
IS09729,P01205,2025-07-26,Laboratório,0,Baixa
IS09730,P00722,2026-07-11,Manutenção,1,Média
IS09731,P00136,2026-02-19,Manutenção,0,Alta
IS09732,P00379,2026-06-09,Logística,1,Média
IS09733,P00654,2026-06-17,Laboratório,0,Média
IS09734,P00145,2024-03-18,Produção,0,Baixa
IS09735,P00426,2026-04-04,Produção,0,Média
IS09736,P01196,2025-06-29,Logística,0,Alta
IS09737,P00415,2025-01-12,Logística,1,Média
IS09738,P00947,2025-06-23,Logística,0,Baixa
IS09739,P01296,2026-03-27,Laboratório,0,Baixa
IS09740,P00335,2024-08-27,Logística,0,Alta
IS09741,P00767,2024-12-11,Manutenção,0,Média
IS09742,P00020,2026-05-16,Laboratório,0,Média
IS09743,P00913,2024-11-10,Logística,0,Alta
IS09744,P00347,2026-07-06,Logística,0,Alta
IS09745,P01043,2024-05-01,Manutenção,0,Alta
IS09746,P00104,2024-08-20,Laboratório,0,Baixa
IS09747,P00041,2026-05-20,Manutenção,0,Alta
IS09748,P00746,2025-04-22,Manutenção,0,Baixa
IS09749,P00823,2024-06-06,Produção,1,Baixa
IS09750,P01337,2025-08-08,Laboratório,0,Média
IS09751,P01480,2024-01-21,Logística,0,Alta
IS09752,P00515,2025-11-10,Logística,0,Média
IS09753,P00367,2025-04-22,Logística,0,Média
IS09754,P00676,2026-07-20,Logística,0,Alta
IS09755,P00018,2025-04-15,Produção,1,Média
IS09756,P01213,2024-03-16,Logística,0,Alta
IS09757,P00001,2024-11-10,Laboratório,0,Alta
IS09758,P01194,2026-04-24,Laboratório,0,Alta
IS09759,P01243,2024-09-07,Laboratório,0,Baixa
IS09760,P00862,2024-11-20,Laboratório,0,Média
IS09761,P00529,2024-05-14,Logística,1,Baixa
IS09762,P00192,2024-09-01,Laboratório,0,Baixa
IS09763,P01318,2025-10-13,Manutenção,1,Média
IS09764,P00524,2026-02-05,Laboratório,0,Baixa
IS09765,P00683,2026-04-24,Manutenção,0,Baixa
IS09766,P00342,2025-01-15,Logística,0,Média
IS09767,P01368,2025-04-29,Produção,0,Alta
IS09768,P01433,2026-04-26,Manutenção,0,Alta
IS09769,P00094,2026-07-29,Laboratório,0,Baixa
IS09770,P00951,2025-01-17,Produção,0,Média
IS09771,P01345,2026-01-07,Laboratório,1,Alta
IS09772,P00288,2026-04-03,Manutenção,0,Alta
IS09773,P00690,2025-12-02,Logística,0,Média
IS09774,P00775,2024-12-26,Produção,0,Baixa
IS09775,P00185,2026-01-17,Manutenção,0,Média
IS09776,P00536,2026-04-05,Produção,0,Baixa
IS09777,P00101,2024-10-15,Logística,0,Baixa
IS09778,P00166,2025-12-25,Laboratório,0,Baixa
IS09779,P00513,2026-07-17,Produção,0,Média
IS09780,P01355,2024-04-03,Produção,1,Baixa
IS09781,P01329,2024-07-04,Manutenção,0,Alta
IS09782,P01178,2024-11-10,Logística,0,Média
IS09783,P00707,2025-08-28,Logística,0,Baixa
IS09784,P00471,2024-06-07,Produção,0,Alta
IS09785,P01490,2025-11-19,Produção,0,Média
IS09786,P00707,2024-11-30,Manutenção,0,Média
IS09787,P00514,2024-11-17,Logística,0,Alta
IS09788,P00699,2025-08-12,Laboratório,0,Alta
IS09789,P00474,2026-07-23,Logística,0,Alta
IS09790,P00570,2025-02-09,Logística,0,Alta
IS09791,P00906,2024-10-26,Laboratório,1,Média
IS09792,P00926,2025-09-30,Manutenção,0,Alta
IS09793,P01062,2024-09-11,Logística,0,Baixa
IS09794,P01332,2024-10-19,Logística,0,Baixa
IS09795,P00517,2025-11-10,Logística,0,Média
IS09796,P00714,2025-06-20,Manutenção,1,Alta
IS09797,P01250,2024-08-23,Manutenção,1,Alta
IS09798,P00344,2025-04-30,Manutenção,0,Baixa
IS09799,P00814,2024-09-19,Laboratório,1,Média
IS09800,P01284,2025-12-16,Logística,1,Baixa
IS09801,P00830,2025-05-03,Produção,0,Média
IS09802,P00323,2024-08-23,Laboratório,0,Média
IS09803,P00680,2025-11-08,Laboratório,0,Média
IS09804,P00403,2024-03-03,Logística,0,Média
IS09805,P01292,2026-03-11,Laboratório,0,Média
IS09806,P00846,2025-03-22,Logística,0,Baixa
IS09807,P01208,2024-12-10,Manutenção,0,Baixa
IS09808,P00886,2026-07-12,Manutenção,0,Alta
IS09809,P00078,2026-06-21,Manutenção,1,Alta
IS09810,P01284,2024-05-21,Laboratório,0,Alta
IS09811,P01229,2024-08-27,Manutenção,1,Média
IS09812,P01021,2026-06-24,Laboratório,1,Média
IS09813,P00376,2026-02-14,Logística,1,Baixa
IS09814,P01459,2024-02-01,Produção,0,Baixa
IS09815,P00486,2026-02-24,Produção,0,Baixa
IS09816,P01235,2025-09-11,Produção,0,Baixa
IS09817,P00745,2025-05-17,Produção,0,Alta
IS09818,P01223,2024-05-11,Laboratório,0,Baixa
IS09819,P00737,2024-05-30,Manutenção,0,Alta
IS09820,P00333,2025-03-25,Logística,0,Baixa
IS09821,P00016,2025-02-14,Laboratório,0,Alta
IS09822,P00979,2026-07-23,Manutenção,0,Alta
IS09823,P01077,2024-02-04,Manutenção,0,Alta
IS09824,P01224,2024-02-16,Produção,0,Média
IS09825,P00229,2024-08-31,Produção,0,Alta
IS09826,P01180,2025-02-28,Laboratório,0,Baixa
IS09827,P01494,2025-01-19,Laboratório,0,Alta
IS09828,P01330,2025-07-18,Laboratório,0,Média
IS09829,P00020,2025-02-26,Manutenção,0,Baixa
IS09830,P01272,2026-04-30,Laboratório,0,Alta
IS09831,P01444,2024-09-26,Logística,0,Baixa
IS09832,P01479,2026-01-14,Laboratório,0,Alta
IS09833,P01117,2025-10-05,Manutenção,0,Baixa
IS09834,P01135,2024-07-15,Logística,0,Alta
IS09835,P00154,2024-03-04,Produção,1,Alta
IS09836,P00652,2026-05-21,Logística,0,Baixa
IS09837,P00846,2025-06-02,Manutenção,1,Baixa
IS09838,P01467,2025-11-24,Manutenção,0,Baixa
IS09839,P01464,2024-11-02,Laboratório,0,Baixa
IS09840,P00619,2024-07-04,Manutenção,1,Média
IS09841,P00941,2024-06-07,Logística,0,Alta
IS09842,P00349,2026-05-31,Manutenção,1,Baixa
IS09843,P00665,2025-04-22,Logística,0,Alta
IS09844,P01261,2025-12-06,Logística,0,Baixa
IS09845,P00735,2026-03-25,Manutenção,1,Média
IS09846,P01145,2025-07-22,Produção,1,Alta
IS09847,P01092,2025-03-11,Laboratório,0,Alta
IS09848,P00707,2024-09-23,Produção,1,Alta
IS09849,P01343,2026-01-08,Logística,0,Alta
IS09850,P00493,2026-04-28,Logística,0,Média
IS09851,P00533,2024-05-20,Produção,0,Alta
IS09852,P00254,2024-02-08,Manutenção,0,Média
IS09853,P01318,2026-07-10,Produção,0,Alta
IS09854,P01145,2024-03-15,Laboratório,0,Média
IS09855,P00964,2025-01-11,Produção,0,Alta
IS09856,P01092,2024-05-11,Produção,0,Alta
IS09857,P00858,2025-12-02,Produção,0,Alta
IS09858,P01214,2024-06-15,Produção,1,Média
IS09859,P00626,2026-06-30,Logística,0,Baixa
IS09860,P00424,2025-10-05,Manutenção,0,Média
IS09861,P00121,2026-06-01,Logística,1,Baixa
IS09862,P00272,2024-02-09,Logística,1,Baixa
IS09863,P01097,2026-04-11,Laboratório,0,Média
IS09864,P00743,2025-12-21,Laboratório,0,Baixa
IS09865,P00267,2026-04-01,Laboratório,0,Média
IS09866,P00993,2024-03-04,Laboratório,0,Média
IS09867,P01189,2025-11-24,Produção,0,Média
IS09868,P01349,2025-05-22,Laboratório,0,Alta
IS09869,P00223,2024-11-30,Laboratório,0,Baixa
IS09870,P00710,2025-05-11,Logística,1,Média
IS09871,P00405,2026-02-13,Laboratório,0,Média
IS09872,P00189,2025-07-22,Laboratório,0,Baixa
IS09873,P00259,2024-07-28,Laboratório,1,Baixa
IS09874,P01493,2024-09-18,Produção,0,Média
IS09875,P00669,2026-07-04,Produção,0,Alta
IS09876,P00244,2024-10-11,Logística,0,Alta
IS09877,P00191,2026-01-09,Laboratório,0,Baixa
IS09878,P00056,2025-12-02,Laboratório,1,Média
IS09879,P01332,2026-04-02,Manutenção,1,Média
IS09880,P00591,2024-04-26,Produção,1,Média
IS09881,P01241,2024-07-10,Laboratório,0,Baixa
IS09882,P00957,2025-12-10,Manutenção,0,Média
IS09883,P01128,2024-01-11,Logística,0,Média
IS09884,P01231,2026-01-11,Logística,0,Média
IS09885,P01471,2026-05-23,Logística,0,Alta
IS09886,P01228,2026-07-08,Logística,0,Média
IS09887,P00941,2024-02-28,Produção,0,Baixa
IS09888,P00655,2025-07-22,Logística,0,Baixa
IS09889,P00035,2025-07-28,Produção,1,Média
IS09890,P00873,2026-01-29,Logística,0,Média
