aprovacao_id;viagem_id;nivel;tempo_aprovacao_h;resultado
AP03834;VG03834;Diretoria;16,2;Aprovada
AP03835;VG03835;Gestor;37,0;Aprovada
AP03836;VG03836;Diretoria;41,4;Aprovada
AP03837;VG03837;Diretoria;6,2;Aprovada
AP03838;VG03838;Diretoria;25,7;Aprovada
AP03839;VG03839;Diretoria;15,2;Aprovada
AP03840;VG03840;Gestor;32,9;Aprovada
AP03841;VG03841;Gestor;4,5;Aprovada
AP03842;VG03842;Diretoria;15,9;Reprovada
AP03843;VG03843;Gestor;2,8;Aprovada
AP03844;VG03844;Gestor;4,0;Reprovada
AP03845;VG03845;Diretoria;12,1;Aprovada
AP03846;VG03846;Gestor;3,4;Aprovada
AP03847;VG03847;Diretoria;31,1;Aprovada
AP03848;VG03848;Gestor;12,8;Aprovada
AP03849;VG03849;Diretoria;3,7;Aprovada
AP03850;VG03850;Gestor;19,2;Aprovada
AP03851;VG03851;Diretoria;8,2;Aprovada
AP03852;VG03852;Gestor;5,1;Aprovada
AP03853;VG03853;Diretoria;21,2;Aprovada
AP03854;VG03854;Gestor;12,4;Aprovada
AP03855;VG03855;Gestor;35,9;Aprovada
AP03856;VG03856;Diretoria;10,8;Aprovada
AP03857;VG03857;Gestor;12,4;Aprovada
AP03858;VG03858;Gestor;37,9;Aprovada
AP03859;VG03859;Diretoria;31,4;Aprovada
AP03860;VG03860;Diretoria;11,1;Reprovada
AP03861;VG03861;Diretoria;32,9;Reprovada
AP03862;VG03862;Gestor;1,2;Aprovada
AP03863;VG03863;Gestor;7,1;Aprovada
AP03864;VG03864;Gestor;11,4;Aprovada
AP03865;VG03865;Gestor;24,9;Aprovada
AP03866;VG03866;Diretoria;20,3;Aprovada
AP03867;VG03867;Diretoria;36,6;Aprovada
AP03868;VG03868;Diretoria;44,0;Aprovada
AP03869;VG03869;Diretoria;31,8;Aprovada
AP03870;VG03870;Gestor;13,9;Aprovada
AP03871;VG03871;Gestor;9,6;Aprovada
AP03872;VG03872;Gestor;5,4;Aprovada
AP03873;VG03873;Diretoria;5,2;Aprovada
AP03874;VG03874;Gestor;39,0;Aprovada
AP03875;VG03875;Diretoria;13,6;Aprovada
AP03876;VG03876;Diretoria;5,9;Aprovada
AP03877;VG03877;Diretoria;10,7;Aprovada
AP03878;VG03878;Diretoria;17,4;Aprovada
AP03879;VG03879;Gestor;23,4;Aprovada
AP03880;VG03880;Gestor;9,3;Aprovada
AP03881;VG03881;Gestor;24,8;Aprovada
AP03882;VG03882;Gestor;19,9;Aprovada
AP03883;VG03883;Diretoria;17,5;Aprovada
AP03884;VG03884;Gestor;22,4;Aprovada
AP03885;VG03885;Diretoria;22,8;Aprovada
AP03886;VG03886;Diretoria;11,2;Aprovada
AP03887;VG03887;Gestor;11,2;Aprovada
AP03888;VG03888;Gestor;22,0;Aprovada
AP03889;VG03889;Diretoria;1,6;Aprovada
AP03890;VG03890;Diretoria;18,3;Reprovada
AP03891;VG03891;Diretoria;31,2;Aprovada
AP03892;VG03892;Diretoria;16,2;Aprovada
AP03893;VG03893;Diretoria;5,7;Aprovada
AP03894;VG03894;Gestor;30,8;Aprovada
AP03895;VG03895;Diretoria;22,1;Aprovada
AP03896;VG03896;Diretoria;9,3;Aprovada
AP03897;VG03897;Diretoria;10,3;Aprovada
AP03898;VG03898;Gestor;29,7;Aprovada
AP03899;VG03899;Diretoria;31,7;Aprovada
AP03900;VG03900;Gestor;23,0;Aprovada
AP03901;VG03901;Diretoria;32,4;Aprovada
AP03902;VG03902;Diretoria;23,4;Aprovada
AP03903;VG03903;Gestor;17,6;Aprovada
AP03904;VG03904;Diretoria;30,0;Aprovada
AP03905;VG03905;Gestor;12,2;Aprovada
AP03906;VG03906;Gestor;2,7;Aprovada
AP03907;VG03907;Diretoria;20,4;Aprovada
AP03908;VG03908;Gestor;16,5;Aprovada
AP03909;VG03909;Gestor;6,4;Reprovada
AP03910;VG03910;Diretoria;26,4;Aprovada
AP03911;VG03911;Diretoria;6,9;Aprovada
AP03912;VG03912;Diretoria;40,4;Reprovada
AP03913;VG03913;Diretoria;7,9;Aprovada
AP03914;VG03914;Gestor;8,8;Aprovada
AP03915;VG03915;Gestor;15,5;Aprovada
AP03916;VG03916;Gestor;29,5;Aprovada
AP03917;VG03917;Diretoria;55,9;Aprovada
AP03918;VG03918;Diretoria;11,4;Aprovada
AP03919;VG03919;Diretoria;6,5;Aprovada
AP03920;VG03920;Gestor;25,9;Aprovada
AP03921;VG03921;Diretoria;39,0;Aprovada
AP03922;VG03922;Diretoria;17,9;Aprovada
AP03923;VG03923;Gestor;14,0;Aprovada
AP03924;VG03924;Diretoria;9,2;Aprovada
AP03925;VG03925;Diretoria;14,6;Aprovada
AP03926;VG03926;Gestor;28,1;Aprovada
AP03927;VG03927;Gestor;15,1;Aprovada
AP03928;VG03928;Diretoria;0,5;Aprovada
AP03929;VG03929;Gestor;29,0;Aprovada
AP03930;VG03930;Gestor;7,9;Reprovada
AP03931;VG03931;Diretoria;26,3;Aprovada
AP03932;VG03932;Diretoria;15,4;Aprovada
AP03933;VG03933;Gestor;57,1;Aprovada
AP03934;VG03934;Diretoria;26,0;Aprovada
AP03935;VG03935;Gestor;55,2;Aprovada
AP03936;VG03936;Gestor;23,0;Aprovada
AP03937;VG03937;Gestor;19,2;Aprovada
AP03938;VG03938;Gestor;5,6;Aprovada
AP03939;VG03939;Gestor;13,0;Aprovada
AP03940;VG03940;Diretoria;26,8;Aprovada
AP03941;VG03941;Gestor;8,5;Aprovada
AP03942;VG03942;Diretoria;9,6;Aprovada
AP03943;VG03943;Gestor;28,5;Aprovada
AP03944;VG03944;Gestor;12,6;Aprovada
AP03945;VG03945;Diretoria;10,0;Aprovada
AP03946;VG03946;Gestor;5,4;Aprovada
AP03947;VG03947;Diretoria;5,2;Aprovada
AP03948;VG03948;Diretoria;12,5;Aprovada
AP03949;VG03949;Diretoria;15,0;Aprovada
AP03950;VG03950;Gestor;12,8;Aprovada
AP03951;VG03951;Gestor;7,1;Aprovada
AP03952;VG03952;Gestor;13,1;Aprovada
AP03953;VG03953;Gestor;5,4;Aprovada
AP03954;VG03954;Gestor;1,6;Aprovada
AP03955;VG03955;Diretoria;7,0;Aprovada
AP03956;VG03956;Diretoria;13,3;Aprovada
AP03957;VG03957;Diretoria;12,1;Aprovada
AP03958;VG03958;Gestor;30,5;Aprovada
AP03959;VG03959;Diretoria;17,1;Aprovada
AP03960;VG03960;Gestor;16,0;Aprovada
AP03961;VG03961;Gestor;28,1;Aprovada
AP03962;VG03962;Diretoria;8,2;Aprovada
AP03963;VG03963;Diretoria;7,9;Aprovada
AP03964;VG03964;Diretoria;27,7;Aprovada
AP03965;VG03965;Gestor;34,3;Aprovada
AP03966;VG03966;Gestor;6,3;Aprovada
AP03967;VG03967;Gestor;8,1;Aprovada
AP03968;VG03968;Gestor;36,5;Reprovada
AP03969;VG03969;Diretoria;6,8;Reprovada
AP03970;VG03970;Gestor;7,7;Aprovada
AP03971;VG03971;Gestor;14,6;Aprovada
AP03972;VG03972;Diretoria;9,0;Aprovada
AP03973;VG03973;Diretoria;19,5;Aprovada
AP03974;VG03974;Diretoria;9,3;Aprovada
AP03975;VG03975;Gestor;1,8;Aprovada
AP03976;VG03976;Diretoria;27,0;Aprovada
AP03977;VG03977;Diretoria;23,4;Aprovada
AP03978;VG03978;Diretoria;15,8;Aprovada
AP03979;VG03979;Diretoria;10,0;Aprovada
AP03980;VG03980;Diretoria;6,2;Aprovada
AP03981;VG03981;Diretoria;22,3;Reprovada
AP03982;VG03982;Gestor;13,3;Aprovada
AP03983;VG03983;Diretoria;7,8;Aprovada
AP03984;VG03984;Diretoria;8,0;Aprovada
AP03985;VG03985;Diretoria;21,5;Reprovada
AP03986;VG03986;Diretoria;6,7;Aprovada
AP03987;VG03987;Diretoria;8,0;Aprovada
AP03988;VG03988;Gestor;24,8;Aprovada
AP03989;VG03989;Gestor;9,4;Aprovada
AP03990;VG03990;Diretoria;9,6;Aprovada
AP03991;VG03991;Diretoria;11,3;Aprovada
AP03992;VG03992;Gestor;18,7;Aprovada
AP03993;VG03993;Gestor;23,0;Aprovada
AP03994;VG03994;Diretoria;7,4;Aprovada
AP03995;VG03995;Diretoria;14,2;Aprovada
AP03996;VG03996;Diretoria;26,2;Aprovada
AP03997;VG03997;Gestor;25,4;Aprovada
AP03998;VG03998;Diretoria;18,5;Aprovada
AP03999;VG03999;Diretoria;19,9;Aprovada
AP04000;VG04000;Gestor;52,5;Aprovada
AP04001;VG04001;Gestor;48,8;Aprovada
AP04002;VG04002;Gestor;42,7;Aprovada
AP04003;VG04003;Diretoria;30,0;Reprovada
AP04004;VG04004;Diretoria;7,0;Aprovada
AP04005;VG04005;Gestor;4,0;Aprovada
AP04006;VG04006;Diretoria;6,4;Aprovada
AP04007;VG04007;Diretoria;8,9;Aprovada
AP04008;VG04008;Gestor;17,7;Reprovada
AP04009;VG04009;Gestor;18,6;Aprovada
AP04010;VG04010;Diretoria;8,0;Aprovada
AP04011;VG04011;Diretoria;8,5;Aprovada
AP04012;VG04012;Gestor;35,6;Reprovada
AP04013;VG04013;Diretoria;21,2;Aprovada
AP04014;VG04014;Diretoria;4,4;Aprovada
AP04015;VG04015;Diretoria;20,8;Aprovada
AP04016;VG04016;Gestor;26,7;Aprovada
AP04017;VG04017;Diretoria;6,6;Aprovada
AP04018;VG04018;Diretoria;11,4;Aprovada
AP04019;VG04019;Gestor;25,7;Reprovada
AP04020;VG04020;Gestor;6,5;Aprovada
AP04021;VG04021;Diretoria;20,8;Aprovada
AP04022;VG04022;Diretoria;10,9;Reprovada
AP04023;VG04023;Gestor;8,1;Reprovada
AP04024;VG04024;Diretoria;16,8;Aprovada
AP04025;VG04025;Gestor;7,2;Aprovada
AP04026;VG04026;Gestor;15,0;Aprovada
AP04027;VG04027;Diretoria;2,9;Aprovada
AP04028;VG04028;Gestor;27,2;Aprovada
AP04029;VG04029;Diretoria;24,1;Aprovada
AP04030;VG04030;Diretoria;1,9;Aprovada
AP04031;VG04031;Diretoria;20,0;Reprovada
AP04032;VG04032;Diretoria;25,5;Aprovada
AP04033;VG04033;Gestor;8,0;Aprovada
AP04034;VG04034;Gestor;33,2;Aprovada
AP04035;VG04035;Diretoria;41,9;Aprovada
AP04036;VG04036;Gestor;12,1;Aprovada
AP04037;VG04037;Diretoria;20,4;Aprovada
AP04038;VG04038;Diretoria;35,6;Aprovada
AP04039;VG04039;Diretoria;24,2;Aprovada
AP04040;VG04040;Gestor;21,6;Aprovada
AP04041;VG04041;Diretoria;27,3;Aprovada
AP04042;VG04042;Gestor;3,1;Aprovada
AP04043;VG04043;Gestor;6,4;Aprovada
AP04044;VG04044;Diretoria;4,3;Aprovada
AP04045;VG04045;Gestor;9,1;Reprovada
AP04046;VG04046;Diretoria;3,5;Aprovada
AP04047;VG04047;Gestor;67,3;Aprovada
AP04048;VG04048;Gestor;15,9;Aprovada
AP04049;VG04049;Gestor;20,3;Aprovada
AP04050;VG04050;Diretoria;1,8;Aprovada
AP04051;VG04051;Diretoria;12,8;Aprovada
AP04052;VG04052;Gestor;7,8;Aprovada
AP04053;VG04053;Diretoria;7,7;Aprovada
AP04054;VG04054;Diretoria;11,5;Aprovada
AP04055;VG04055;Diretoria;12,3;Aprovada
AP04056;VG04056;Gestor;9,7;Aprovada
AP04057;VG04057;Gestor;30,8;Aprovada
AP04058;VG04058;Diretoria;8,8;Aprovada
AP04059;VG04059;Gestor;10,5;Aprovada
AP04060;VG04060;Diretoria;55,2;Aprovada
AP04061;VG04061;Diretoria;10,5;Aprovada
AP04062;VG04062;Gestor;22,5;Aprovada
AP04063;VG04063;Diretoria;10,2;Aprovada
AP04064;VG04064;Diretoria;44,4;Aprovada
AP04065;VG04065;Diretoria;9,5;Aprovada
AP04066;VG04066;Diretoria;11,3;Aprovada
AP04067;VG04067;Diretoria;14,8;Aprovada
AP04068;VG04068;Gestor;10,5;Aprovada
AP04069;VG04069;Diretoria;14,2;Aprovada
AP04070;VG04070;Diretoria;9,1;Aprovada
AP04071;VG04071;Diretoria;42,1;Aprovada
AP04072;VG04072;Diretoria;22,1;Aprovada
AP04073;VG04073;Diretoria;20,9;Aprovada
AP04074;VG04074;Gestor;14,3;Aprovada
AP04075;VG04075;Gestor;23,5;Aprovada
AP04076;VG04076;Diretoria;17,2;Aprovada
AP04077;VG04077;Gestor;21,6;Aprovada
AP04078;VG04078;Gestor;47,2;Aprovada
AP04079;VG04079;Gestor;9,5;Aprovada
AP04080;VG04080;Diretoria;11,5;Aprovada
AP04081;VG04081;Gestor;2,7;Aprovada
AP04082;VG04082;Gestor;26,9;Aprovada
AP04083;VG04083;Gestor;39,3;Aprovada
AP04084;VG04084;Diretoria;6,2;Aprovada
AP04085;VG04085;Diretoria;11,2;Reprovada
AP04086;VG04086;Diretoria;22,4;Aprovada
AP04087;VG04087;Gestor;30,0;Aprovada
AP04088;VG04088;Diretoria;14,4;Aprovada
AP04089;VG04089;Diretoria;8,1;Aprovada
AP04090;VG04090;Gestor;21,7;Aprovada
AP04091;VG04091;Diretoria;11,4;Aprovada
AP04092;VG04092;Gestor;18,1;Aprovada
AP04093;VG04093;Diretoria;6,6;Aprovada
AP04094;VG04094;Gestor;5,5;Aprovada
AP04095;VG04095;Gestor;10,6;Aprovada
AP04096;VG04096;Diretoria;9,1;Reprovada
AP04097;VG04097;Diretoria;5,8;Reprovada
AP04098;VG04098;Diretoria;4,9;Aprovada
AP04099;VG04099;Diretoria;26,7;Aprovada
AP04100;VG04100;Gestor;14,1;Aprovada
AP04101;VG04101;Gestor;37,7;Aprovada
AP04102;VG04102;Diretoria;38,2;Aprovada
AP04103;VG04103;Gestor;22,6;Aprovada
AP04104;VG04104;Gestor;12,8;Reprovada
AP04105;VG04105;Diretoria;14,5;Reprovada
AP04106;VG04106;Diretoria;33,0;Aprovada
AP04107;VG04107;Gestor;34,4;Aprovada
AP04108;VG04108;Gestor;21,8;Aprovada
AP04109;VG04109;Diretoria;17,4;Aprovada
AP04110;VG04110;Gestor;18,9;Aprovada
AP04111;VG04111;Gestor;4,4;Aprovada
AP04112;VG04112;Diretoria;7,0;Aprovada
AP04113;VG04113;Diretoria;26,4;Aprovada
AP04114;VG04114;Diretoria;10,1;Reprovada
AP04115;VG04115;Gestor;9,4;Aprovada
AP04116;VG04116;Gestor;6,6;Aprovada
AP04117;VG04117;Diretoria;39,9;Aprovada
AP04118;VG04118;Diretoria;16,8;Aprovada
AP04119;VG04119;Gestor;2,4;Aprovada
AP04120;VG04120;Gestor;19,6;Aprovada
AP04121;VG04121;Gestor;12,2;Aprovada
AP04122;VG04122;Diretoria;14,5;Aprovada
AP04123;VG04123;Gestor;49,1;Aprovada
AP04124;VG04124;Diretoria;11,0;Aprovada
AP04125;VG04125;Diretoria;13,5;Aprovada
AP04126;VG04126;Gestor;15,9;Reprovada
AP04127;VG04127;Gestor;21,2;Aprovada
AP04128;VG04128;Gestor;5,8;Aprovada
AP04129;VG04129;Diretoria;4,0;Aprovada
AP04130;VG04130;Gestor;42,1;Aprovada
AP04131;VG04131;Gestor;4,1;Aprovada
AP04132;VG04132;Diretoria;24,4;Aprovada
AP04133;VG04133;Diretoria;1,2;Reprovada
AP04134;VG04134;Gestor;7,0;Aprovada
AP04135;VG04135;Gestor;8,2;Aprovada
AP04136;VG04136;Diretoria;20,5;Aprovada
AP04137;VG04137;Gestor;30,2;Aprovada
AP04138;VG04138;Diretoria;19,5;Aprovada
AP04139;VG04139;Gestor;6,1;Aprovada
AP04140;VG04140;Diretoria;37,4;Aprovada
AP04141;VG04141;Diretoria;30,3;Aprovada
AP04142;VG04142;Gestor;17,4;Aprovada
AP04143;VG04143;Diretoria;23,7;Aprovada
AP04144;VG04144;Gestor;19,3;Aprovada
AP04145;VG04145;Gestor;14,9;Aprovada
AP04146;VG04146;Gestor;1,5;Aprovada
AP04147;VG04147;Diretoria;21,4;Aprovada
AP04148;VG04148;Gestor;8,3;Aprovada
AP04149;VG04149;Gestor;32,2;Aprovada
AP04150;VG04150;Diretoria;14,5;Aprovada
AP04151;VG04151;Gestor;22,0;Aprovada
AP04152;VG04152;Diretoria;5,4;Aprovada
AP04153;VG04153;Diretoria;13,7;Aprovada
AP04154;VG04154;Diretoria;11,3;Aprovada
AP04155;VG04155;Diretoria;11,1;Aprovada
AP04156;VG04156;Gestor;25,6;Aprovada
AP04157;VG04157;Diretoria;13,5;Aprovada
AP04158;VG04158;Gestor;32,6;Aprovada
AP04159;VG04159;Diretoria;17,3;Aprovada
AP04160;VG04160;Diretoria;11,5;Aprovada
AP04161;VG04161;Diretoria;28,4;Aprovada
AP04162;VG04162;Diretoria;32,3;Aprovada
AP04163;VG04163;Gestor;34,3;Aprovada
AP04164;VG04164;Gestor;1,0;Aprovada
AP04165;VG04165;Gestor;18,4;Aprovada
AP04166;VG04166;Diretoria;5,7;Aprovada
AP04167;VG04167;Diretoria;11,4;Aprovada
AP04168;VG04168;Diretoria;32,2;Aprovada
AP04169;VG04169;Gestor;31,3;Aprovada
AP04170;VG04170;Gestor;13,8;Aprovada
AP04171;VG04171;Diretoria;47,2;Aprovada
AP04172;VG04172;Gestor;11,5;Aprovada
AP04173;VG04173;Gestor;19,0;Aprovada
AP04174;VG04174;Diretoria;24,6;Aprovada
AP04175;VG04175;Gestor;6,9;Aprovada
AP04176;VG04176;Diretoria;14,8;Aprovada
AP04177;VG04177;Gestor;16,5;Aprovada
AP04178;VG04178;Gestor;22,4;Aprovada
AP04179;VG04179;Gestor;9,6;Aprovada
AP04180;VG04180;Diretoria;11,1;Aprovada
AP04181;VG04181;Diretoria;14,4;Aprovada
AP04182;VG04182;Diretoria;3,9;Aprovada
AP04183;VG04183;Diretoria;18,5;Reprovada
AP04184;VG04184;Diretoria;14,1;Aprovada
AP04185;VG04185;Diretoria;11,2;Aprovada
AP04186;VG04186;Diretoria;7,9;Aprovada
AP04187;VG04187;Diretoria;17,4;Aprovada
AP04188;VG04188;Diretoria;9,3;Aprovada
AP04189;VG04189;Gestor;27,0;Aprovada
AP04190;VG04190;Gestor;29,7;Aprovada
AP04191;VG04191;Diretoria;12,2;Aprovada
AP04192;VG04192;Diretoria;27,3;Aprovada
AP04193;VG04193;Gestor;18,8;Aprovada
AP04194;VG04194;Gestor;16,6;Aprovada
AP04195;VG04195;Gestor;23,8;Aprovada
AP04196;VG04196;Diretoria;5,1;Aprovada
AP04197;VG04197;Diretoria;16,7;Aprovada
AP04198;VG04198;Diretoria;2,3;Aprovada
AP04199;VG04199;Gestor;16,9;Reprovada
AP04200;VG04200;Diretoria;2,8;Aprovada
AP04165;VG04165;Gestor;18,4;Aprovada
AP01582;VG01582;Gestor;21,6;Aprovada
AP03571;VG03571;Diretoria;24,5;Aprovada
ERRO_aprovacoes_1;VG00001;Gestor;-999,0;Aprovada
