lote_id,produto_id,unidade_id,data_inicio,quantidade_planejada,quantidade_produzida,horas_planejadas,horas_reais,refugo_kg,consumo_energia_kwh,consumo_agua_l,rendimento_pct,refugo_pct,produtividade_kg_h
L003800,P007,U02,2025-06-11,208.23,191.75,1.17,1.2,3.36,55.09,494.38,0.920856744945493,0.01752281616688396,159.79166666666669
L003801,P007,U01,2025-03-06,1915.26,1825.16,10.43,12.57,73.56,548.87,3105.07,0.9529567787141172,0.040303315873676825,145.1996817820207
L003802,P003,U03,2025-12-11,1970.75,1830.68,15.37,19.37,61.97,755.29,2812.15,0.9289255359634657,0.033850809535254656,94.51109963861641
L003803,P007,U02,2025-07-20,1234.95,1245.18,6.13,8.17,5.56,460.97,2231.17,1.0082837361836512,0.004465217880145842,152.40881272949818
L003804,P003,U03,2025-01-05,1799.84,1587.35,13.53,16.73,12.5,866.7,1581.51,0.8819395057338429,0.007874759819825496,94.88045427375971
L003805,P006,U01,2024-01-22,1297.92,1227.92,7.04,8.16,34.75,458.14,3416.49,0.9460675542406312,0.02829988924359893,150.48039215686276
L003806,P005,U02,2026-02-01,2077.36,1988.5,11.71,15.6,77.43,772.31,2098.75,0.9572245542419224,0.03893889866733719,127.46794871794872
L003807,P001,U02,2024-09-15,2040.94,1900.73,11.92,15.04,12.96,1023.64,4786.54,0.9313012631434535,0.006818432917878921,126.37832446808511
L003808,P001,U03,2024-09-02,1373.26,1236.97,9.25,10.73,11.24,382.04,2281.85,0.9007544092160261,0.009086719968956401,115.28145386766076
L003809,P006,U03,2025-06-26,2154.7,2055.61,14.7,16.28,27.7,1199.7,2724.39,0.9540121594653549,0.013475318761827388,126.26597051597051
L003810,P002,U01,2025-08-16,613.79,625.98,5.04,6.17,10.73,181.58,570.13,1.0198602127763567,0.017141122719575706,101.45542949756889
L003811,P005,U03,2024-02-15,1158.31,1039.58,8.6,11.2,37.4,619.57,1331.33,0.897497215771253,0.03597606725793109,92.81964285714285
L003812,P007,U03,2024-10-14,2007.97,1908.32,11.24,11.48,35.9,1108.82,3751.74,0.9503727645333346,0.018812358514295295,166.2299651567944
L003813,P003,U01,2025-12-24,1287.48,1205.67,7.76,7.21,44.33,354.71,1656.99,0.9364572653555784,0.036767938158866025,167.2219140083218
L003814,P006,U01,2025-07-29,1199.09,1048.39,8.69,9.85,32.98,520.39,2233.08,0.8743213603649436,0.03145775904005188,106.43553299492388
L003815,P002,U02,2024-10-17,1507.77,1412.71,7.51,8.54,51.23,779.28,1382.29,0.9369532488376875,0.03626363514097019,165.42271662763468
L003816,P001,U03,2024-07-22,1654.92,1454.64,8.99,8.91,54.58,466.77,2840.36,0.8789790443042564,0.037521311114777536,163.25925925925927
L003817,P001,U01,2025-08-17,988.74,943.01,5.03,6.55,22.01,317.21,2394.44,0.9537492161741206,0.02334015545964518,143.97099236641222
L003818,P008,U01,2024-11-29,499.05,450.02,3.92,4.78,2.99,163.68,330.41,0.9017533313295261,0.006644149148926715,94.14644351464435
L003819,P006,U03,2024-12-31,1593.12,1588.88,12.54,16.09,63.29,610.29,3222.07,0.9973385557898967,0.03983308997532853,98.74953387197017
L003820,P002,U03,2025-02-28,1215.23,1141.35,8.97,9.28,17.63,666.01,3067.83,0.939204924170733,0.015446620230428879,122.99030172413794
L003821,P006,U03,2026-06-06,1407.37,1301.3,11.03,10.9,8.35,560.85,2664.95,0.9246324704946105,0.006416660262814109,119.38532110091742
L003822,P008,U01,2025-10-04,2001.48,2014.0,15.57,20.68,56.75,1050.0,2257.36,1.0062553710254412,0.02817775571002979,97.38878143133462
L003823,P005,U01,2024-06-08,1109.86,991.2,6.43,6.2,27.02,498.16,2697.16,0.8930856144018166,0.027259887005649717,159.8709677419355
L003824,P003,U03,2024-02-27,529.87,492.54,3.39,4.35,20.27,244.06,378.65,0.9295487572423425,0.04115401794778089,113.22758620689656
L003825,P002,U02,2024-12-26,823.06,846.79,5.71,6.88,28.5,257.39,862.74,1.028831433917333,0.03365651460220362,123.07994186046511
L003826,P003,U02,2024-09-08,784.95,788.89,4.57,5.06,21.41,277.87,1958.03,1.0050194279890439,0.027139398395213527,155.90711462450594
L003827,P003,U02,2025-03-28,1818.56,1646.17,9.72,11.25,50.79,558.43,3502.43,0.9052052173147986,0.0308534355503988,146.32622222222224
L003828,P006,U03,2024-10-16,291.06,268.15,2.05,2.57,1.83,72.25,233.83,0.9212877070019926,0.006824538504568339,104.3385214007782
L003829,P001,U02,2025-04-25,426.18,409.61,3.07,3.95,1.63,219.27,600.57,0.9611197146745507,0.00397939503430092,103.69873417721519
L003830,P001,U02,2025-08-28,1397.86,1317.82,10.29,12.88,12.43,661.15,3495.22,0.9427410470290302,0.009432244160811037,102.31521739130433
L003831,P002,U03,2026-02-18,790.36,713.23,6.31,6.98,18.98,235.09,1375.73,0.9024115592894377,0.026611331548027986,102.18194842406876
L003832,P003,U01,2026-03-27,1892.39,1723.93,15.64,20.25,43.69,934.9,4400.74,0.9109802947595369,0.025343256396721442,85.13234567901235
L003833,P002,U01,2024-04-23,658.34,666.02,3.72,4.82,29.05,189.25,1097.36,1.011665704651092,0.04361730878952584,138.1784232365145
L003834,P006,U01,2025-03-02,1192.17,1115.16,7.08,8.57,25.38,661.22,1844.97,0.9354035078889755,0.022759065963628537,130.12368728121353
L003835,P004,U03,2024-01-28,2132.35,1884.91,17.14,22.16,71.28,1000.68,3685.85,0.8839590123572585,0.037816129152055004,85.0591155234657
L003836,P001,U03,2024-09-19,1760.04,1515.58,11.06,10.44,53.68,497.69,3356.85,0.8611054294220586,0.03541878356800697,145.17049808429118
L003837,P007,U03,2025-04-13,527.44,465.4,3.09,3.62,20.92,284.9,614.87,0.8823752464735324,0.04495058014611088,128.5635359116022
L003838,P005,U01,2024-09-25,2104.07,1928.22,11.17,12.65,20.36,784.33,4657.11,0.9164238832358238,0.01055896111439566,152.4284584980237
L003839,P005,U01,2026-07-09,740.05,730.88,5.51,6.88,22.67,378.42,637.09,0.987608945341531,0.03101740367775832,106.23255813953489
L003840,P007,U02,2024-02-02,994.76,991.81,7.07,6.4,14.19,600.33,1848.92,0.9970344605734046,0.014307175769552637,154.97031249999998
L003841,P004,U02,2024-03-16,751.25,656.58,5.45,5.78,12.47,167.39,1060.37,0.8739833610648919,0.018992354320874837,113.59515570934256
L003842,P007,U02,2025-03-20,1321.69,1314.39,10.27,9.86,56.81,800.78,2067.12,0.9944767683798773,0.04322157046234375,133.3052738336714
L003843,P008,U01,2024-09-01,1073.24,1080.7,6.46,7.69,17.35,526.84,1136.27,1.0069509149863964,0.01605440917923568,140.5331599479844
L003844,P001,U03,2025-04-21,1359.8,1312.55,10.2,9.63,16.46,639.24,3048.53,0.9652522429769084,0.012540474648584817,136.29802699896157
L003845,P004,U03,2026-03-10,1017.67,970.08,5.48,4.95,3.04,334.6,2619.78,0.9532363143258621,0.0031337621639452415,195.97575757575757
L003846,P004,U02,2026-07-30,1812.87,1573.19,8.65,9.54,66.59,532.52,1429.0,0.867789747748046,0.04232800869570745,164.90461215932916
L003847,P006,U02,2024-11-09,498.16,428.76,2.86,3.45,17.21,104.75,746.85,0.8606873293720892,0.040139005504244804,124.2782608695652
L003848,P006,U03,2025-04-28,875.01,787.02,6.38,5.93,22.4,178.92,965.84,0.8994411492440086,0.02846179258468654,132.71838111298482
L003849,P006,U03,2024-06-07,492.22,480.43,2.54,2.74,20.36,236.33,669.59,0.9760472959245865,0.042378702412422205,175.33941605839414
L003850,P006,U03,2025-06-10,1350.07,1177.75,8.4,10.32,3.61,260.97,1311.76,0.8723621738132097,0.0030651666312884736,114.12306201550388
L003851,P003,U03,2026-07-29,213.81,184.91,1.17,1.42,7.81,44.55,460.63,0.8648332631775876,0.042236763831052945,130.21830985915494
L003852,P002,U03,2025-10-15,1870.79,1905.94,9.23,11.58,50.97,1070.55,2514.65,1.0187888539066383,0.026742709634091314,164.5889464594128
L003853,P005,U03,2026-06-24,545.24,487.75,2.76,3.63,12.48,216.63,965.3,0.8945601936761792,0.02558687852383393,134.36639118457302
L003854,P008,U03,2025-04-16,513.44,483.41,2.91,3.46,2.16,241.36,753.95,0.9415121533187909,0.004468256759272667,139.71387283236996
L003855,P006,U02,2026-07-18,1606.22,1635.09,10.38,13.33,42.81,758.12,3216.65,1.0179738765548927,0.026182045025044495,122.66241560390097
L003856,P003,U03,2026-01-16,1526.14,1341.36,9.65,8.93,36.06,717.39,3261.18,0.8789232966831351,0.026883163356593312,150.20828667413213
L003857,P008,U01,2025-12-28,440.23,411.55,2.68,3.19,10.17,209.77,736.54,0.9348522363310088,0.02471145668813024,129.01253918495297
L003858,P001,U02,2026-01-11,935.75,917.39,5.19,4.73,35.02,262.93,707.71,0.9803793748330216,0.03817351399077819,193.95137420718814
L003859,P002,U03,2024-05-23,1083.11,1020.23,8.06,7.74,39.49,239.18,2347.23,0.9419449548060678,0.038706958234907815,131.812661498708
L003860,P004,U03,2026-06-24,1699.02,1666.48,8.41,10.7,34.1,911.25,4293.67,0.9808477828395192,0.02046229177667899,155.74579439252338
L003861,P008,U03,2025-12-09,876.39,788.73,5.67,6.71,19.06,175.24,1143.47,0.899976038065245,0.02416543050219974,117.54545454545455
L003862,P007,U03,2026-07-08,1812.44,1822.16,10.49,12.17,38.31,837.43,2161.64,1.0053629361523693,0.021024498397506256,149.72555464256368
L003863,P008,U01,2024-10-01,1598.02,1415.03,12.72,16.72,33.8,314.77,2136.01,0.885489543309846,0.02388641936920065,84.63098086124403
L003864,P003,U02,2026-02-09,740.11,673.65,5.47,7.12,17.31,154.35,1829.62,0.9102025374606477,0.0256958361166778,94.61376404494382
L003865,P004,U01,2025-09-21,629.23,623.87,4.31,5.06,5.17,156.43,1452.05,0.9914816521780588,0.008286982865019957,123.29446640316206
L003866,P006,U01,2025-09-10,2062.99,1844.5,13.4,12.92,44.95,971.09,4164.27,0.8940906160475816,0.024369747899159664,142.76315789473685
L003867,P003,U01,2024-11-24,624.54,632.48,4.89,5.39,26.32,216.18,628.95,1.0127133570307747,0.041613964077915504,117.34322820037107
L003868,P001,U02,2024-08-05,327.76,303.69,1.61,1.64,1.65,93.82,369.29,0.926562118623383,0.0054331719845895484,185.1768292682927
L003869,P002,U03,2025-05-19,2053.92,1829.51,10.48,13.93,76.98,609.71,3792.95,0.8907406325465451,0.04207684024684205,131.3359655419957
L003870,P007,U03,2024-06-04,1375.43,1247.41,8.8,8.2,32.23,500.11,1177.3,0.9069236529667086,0.02583753537329346,152.12317073170735
L003871,P006,U02,2025-11-06,1621.79,1621.69,10.22,10.96,45.44,426.47,3701.32,0.9999383397357242,0.028020151816931717,147.96441605839416
L003872,P002,U01,2024-01-11,512.77,500.81,3.99,5.12,17.3,237.58,1016.04,0.9766757025567019,0.034544038657375056,97.814453125
L003873,P006,U02,2025-02-27,575.36,569.15,2.78,3.74,6.21,136.06,1310.63,0.9892067575083425,0.010911007642976369,152.17914438502672
L003874,P006,U02,2025-09-15,1857.05,1895.26,10.54,12.65,12.42,722.38,1639.05,1.0205756441668237,0.006553190591264523,149.82292490118576
L003875,P005,U02,2024-09-28,943.93,896.38,6.37,6.55,24.79,238.15,1080.03,0.9496255018910301,0.0276556817421183,136.85190839694656
L003876,P001,U03,2025-10-17,1681.81,1452.15,8.77,11.02,6.17,661.61,2330.92,0.8634447410825242,0.004248872361670626,131.77404718693288
L003877,P001,U01,2024-09-29,875.33,761.1,7.29,8.45,3.38,403.02,1484.1,0.8695006454708509,0.004440940743660491,90.07100591715978
L003878,P007,U03,2024-10-31,1124.41,1086.97,5.63,7.08,7.62,430.37,2920.02,0.9667025373306889,0.007010313072117906,153.52683615819208
L003879,P002,U01,2025-08-07,1090.04,1088.0,8.01,8.67,23.36,293.43,1502.53,0.9981285090455396,0.021470588235294116,125.49019607843137
L003880,P004,U01,2025-08-10,333.96,305.89,2.05,2.08,12.04,166.8,784.72,0.9159480177266739,0.03936055444767727,147.0625
L003881,P004,U01,2024-03-12,1597.06,1499.6,8.53,9.33,63.72,380.44,3629.62,0.9389753672372985,0.042491331021605766,160.7288317256163
L003882,P005,U01,2024-04-30,766.04,764.64,5.37,6.72,28.45,309.21,977.25,0.9981724191948201,0.03720705168445281,113.78571428571429
L003883,P004,U02,2024-01-03,502.12,493.01,2.86,2.83,17.65,177.5,1006.03,0.9818569266310841,0.035800490862254314,174.20848056537102
L003884,P002,U01,2024-02-29,1775.6,1598.84,9.0,8.53,48.68,555.07,3982.72,0.9004505519261095,0.03044707412874334,187.43728018757326
L003885,P001,U01,2025-02-11,1230.2,1089.74,7.15,9.34,12.43,508.64,2431.55,0.8858234433425459,0.011406390515168756,116.6745182012848
L003886,P007,U03,2024-03-02,1154.7,1034.77,5.94,7.23,2.24,519.42,1590.29,0.8961375248982419,0.0021647322593426562,143.12171507607192
L003887,P002,U02,2025-01-24,895.81,773.52,5.55,5.43,24.87,312.91,883.16,0.8634866768622811,0.032151721998138386,142.45303867403317
L003888,P007,U03,2025-03-25,858.38,866.26,4.52,5.61,22.3,331.89,2407.9,1.0091800834129407,0.025742848567404705,154.41354723707664
L003889,P001,U02,2024-03-17,333.53,316.51,1.9,1.85,10.1,145.38,349.01,0.9489701076364945,0.03191052415405517,171.08648648648648
L003890,P004,U01,2025-09-06,1501.38,1332.67,7.56,7.16,34.42,412.94,1607.1,0.8876300470234051,0.02582784935505414,186.12709497206706
L003891,P006,U01,2025-04-30,1219.48,1223.09,7.42,9.86,18.02,574.09,2578.88,1.0029602781513431,0.014733175808812107,124.04563894523326
L003892,P005,U03,2025-11-23,1077.85,1038.39,5.36,5.01,11.63,490.76,1184.6,0.9633900821079001,0.011200030816937758,207.26347305389226
L003893,P005,U02,2026-07-15,1949.35,1837.01,16.23,20.35,37.79,444.81,4885.26,0.9423705337676662,0.02057147212045661,90.27076167076166
L003894,P002,U01,2025-08-05,234.84,203.38,1.18,1.07,0.64,61.2,182.45,0.8660364503491739,0.003146818762906874,190.07476635514018
L003895,P007,U02,2024-10-26,1991.09,1772.07,12.45,16.63,25.01,690.07,3528.28,0.8899999497762532,0.014113437956739859,106.55862898376428
L003896,P004,U02,2024-10-10,1004.94,1030.39,7.66,9.92,41.95,550.5,2177.06,1.025324895018608,0.040712739836372636,103.86995967741936
L003897,P008,U03,2024-12-21,1432.76,1272.93,8.35,9.11,21.96,708.28,3154.17,0.8884460761048606,0.017251537790766186,139.72886937431394
L003898,P002,U02,2026-03-16,924.43,826.16,6.58,8.58,7.25,425.12,2091.32,0.8936966563179473,0.008775539847003001,96.28904428904428
L003899,P001,U03,2024-01-03,306.11,274.63,1.74,1.58,7.13,156.39,683.76,0.8971611512201496,0.02596220369224047,173.81645569620252
L003900,P007,U01,2025-08-16,774.26,718.02,4.11,5.4,5.12,353.95,809.37,0.9273629013509673,0.00713072059274115,132.96666666666667
L003901,P001,U02,2025-02-18,1286.11,1230.45,6.38,7.1,47.39,605.59,2580.16,0.956722208831282,0.03851436466333455,173.30281690140848
L003902,P007,U02,2024-04-27,1409.13,1342.72,10.4,10.69,14.69,654.26,1455.36,0.9528716300128448,0.010940479027645377,125.60523854069224
L003903,P008,U01,2024-10-10,1807.45,1572.55,11.78,13.79,20.36,669.98,1527.22,0.8700378986970594,0.012947124097802932,114.03553299492386
L003904,P004,U01,2024-08-17,2055.4,1770.59,15.69,18.87,50.31,883.22,2102.21,0.8614332976549576,0.02841425739442785,93.83094859565446
L003905,P001,U03,2024-09-26,1851.95,1672.95,9.02,10.85,7.14,772.3,4578.11,0.9033451227084964,0.004267909979377746,154.18894009216592
L003906,P002,U02,2025-02-18,901.81,871.62,4.98,5.8,18.25,338.69,720.54,0.966522881760016,0.020938023450586266,150.2793103448276
L003907,P003,U02,2024-06-03,1618.15,1548.02,10.68,11.69,34.33,661.27,3985.51,0.9566603837715909,0.02217671606309996,132.42258340461933
L003908,P007,U01,2024-02-13,615.05,613.45,3.62,3.35,9.39,282.45,823.49,0.9973985854808554,0.015306870975629636,183.11940298507463
L003909,P001,U01,2024-03-06,278.41,271.52,1.43,1.69,9.31,82.91,425.12,0.9752523257066914,0.034288450206246324,160.66272189349112
L003910,P003,U03,2024-04-10,2029.3,2055.26,9.99,11.54,12.86,528.05,2024.21,1.0127925885773421,0.006257115888014168,178.0987868284229
L003911,P002,U02,2024-07-08,1688.54,1702.08,11.63,15.48,49.39,844.4,1877.75,1.0080187617705236,0.029017437488249673,109.95348837209302
L003912,P001,U01,2025-06-27,2005.96,1902.9,11.42,14.43,58.41,897.56,4193.88,0.9486231031526052,0.030695254611382623,131.87110187110187
L003913,P004,U01,2025-06-19,552.67,509.09,3.08,3.06,16.18,162.01,783.55,0.9211464345812148,0.03178219961107073,166.36928104575162
L003914,P008,U03,2024-02-12,350.15,307.13,1.98,2.62,4.92,154.91,696.37,0.8771383692703127,0.016019275225474555,117.22519083969465
L003915,P002,U03,2025-08-22,1615.57,1577.32,10.63,12.45,41.02,651.24,3179.72,0.9763241456575698,0.026006136991859614,126.69236947791165
L003916,P008,U02,2025-11-22,380.4,383.04,2.61,2.44,10.78,226.83,339.06,1.0069400630914829,0.028143274853801168,156.98360655737707
L003917,P008,U01,2024-11-23,1548.76,1567.0,7.61,9.14,67.81,647.06,1204.83,1.011777163666417,0.04327377153797064,171.44420131291028
L003918,P005,U02,2026-05-28,691.03,683.34,3.31,3.51,10.63,396.88,479.17,0.9888716842973533,0.015555945795650774,194.6837606837607
L003919,P002,U02,2024-11-08,358.21,331.62,2.66,2.5,8.73,105.57,697.65,0.9257697998380838,0.02632531210421567,132.648
L003920,P001,U03,2024-12-25,1158.57,1060.0,7.79,8.65,46.16,460.41,2527.11,0.914920980173835,0.04354716981132075,122.54335260115606
L003921,P002,U01,2025-06-20,427.45,404.54,2.35,2.81,3.44,157.11,1027.26,0.9464030880804774,0.008503485440253127,143.96441281138792
L003922,P004,U02,2024-03-04,488.98,456.95,3.87,4.74,18.09,194.71,475.75,0.9344962984171131,0.03958857643068169,96.40295358649789
L003923,P007,U02,2026-03-21,1508.15,1448.71,7.52,7.97,39.57,341.9,1164.95,0.9605874747206843,0.027313955173913343,181.77038895859474
L003924,P007,U01,2025-02-19,326.04,295.87,1.94,1.98,6.9,122.83,250.83,0.9074653416758679,0.023321053165241492,149.42929292929293
L003925,P004,U03,2025-06-25,1983.01,1716.21,11.94,15.18,8.23,989.72,1713.67,0.8654570577052058,0.004795450440214193,113.05731225296444
L003926,P005,U02,2025-08-31,975.37,911.2,4.82,6.4,12.85,531.33,804.05,0.9342095820047777,0.014102282704126426,142.375
L003927,P004,U02,2025-12-07,1386.36,1216.01,7.39,9.76,45.62,672.0,3031.01,0.8771242678669322,0.03751613884754237,124.59118852459017
L003928,P005,U03,2024-01-20,2128.29,2091.07,10.62,9.8,28.83,1102.33,3801.67,0.9825117817590648,0.013787199854619882,213.37448979591838
L003929,P004,U03,2024-05-21,716.34,671.91,5.27,5.88,15.78,199.62,1634.29,0.9379763799313174,0.023485288208242177,114.2704081632653
L003930,P006,U02,2025-01-08,953.79,906.92,5.89,5.75,7.47,353.15,681.35,0.9508592038079661,0.008236669165968333,157.72521739130434
L003931,P008,U03,2024-06-12,673.89,644.69,4.6,4.14,25.71,370.99,1588.28,0.9566694861179125,0.03987963207122803,155.72222222222226
L003932,P006,U03,2025-10-26,1297.6,1330.43,9.09,8.41,20.95,314.28,3160.56,1.0253005548705303,0.015746788632246714,158.1961950059453
L003933,P003,U03,2024-05-23,841.92,861.65,4.63,5.21,12.44,365.41,1082.09,1.0234345305967314,0.014437416584460048,165.383877159309
L003934,P005,U01,2025-12-01,496.57,471.42,2.65,3.35,16.93,253.86,1313.25,0.9493525585516644,0.035912774171651604,140.7223880597015
L003935,P001,U03,2026-05-11,1355.11,1180.35,11.28,13.11,25.59,349.43,1658.99,0.8710362996361919,0.021680010166476048,90.03432494279176
L003936,P008,U01,2025-02-12,540.36,495.52,4.45,4.38,15.55,153.62,1038.65,0.9170182841068917,0.031381175330965454,113.13242009132419
L003937,P001,U01,2024-06-27,760.62,700.3,4.06,5.12,31.22,285.53,1509.81,0.9206962740921879,0.04458089390261317,136.77734375
L003938,P004,U03,2024-03-28,856.89,778.01,5.28,5.51,25.04,394.73,712.89,0.9079461774556827,0.032184676289507844,141.19963702359348
L003939,P001,U01,2024-05-16,1999.93,1819.8,11.3,13.58,46.56,699.59,4752.37,0.9099318476146665,0.02558522914606001,134.00589101620028
L003940,P006,U01,2025-06-29,1276.77,1306.02,9.63,11.5,34.85,593.06,2079.64,1.0229093728706031,0.026684124285998683,113.56695652173913
L003941,P007,U02,2026-05-16,2087.66,1959.51,15.21,20.32,44.69,546.83,2716.24,0.9386154833641494,0.022806722088685435,96.43257874015748
L003942,P002,U01,2024-04-23,1851.77,1781.85,13.17,11.98,11.41,650.6,1427.77,0.9622415310756735,0.006403457081123552,148.7353923205342
L003943,P001,U01,2024-05-21,1726.86,1494.71,14.11,17.75,12.41,454.44,3589.31,0.8655652455902622,0.008302613884967653,84.20901408450705
L003944,P008,U03,2025-03-01,1365.31,1215.21,8.62,10.56,31.58,721.24,1414.13,0.8900615977323831,0.025987277919042796,115.07670454545455
L003945,P001,U02,2024-01-21,1740.37,1569.53,8.61,11.28,13.09,375.06,3683.41,0.9018369657026954,0.008340076328582443,139.1427304964539
L003946,P008,U02,2024-03-06,1522.02,1428.8,7.53,8.06,43.39,341.13,1969.38,0.9387524474054217,0.030368141097424414,177.27047146401983
L003947,P007,U01,2024-01-06,329.03,301.33,1.91,2.06,5.44,119.29,285.16,0.9158131477372884,0.018053297049746127,146.2766990291262
L003948,P002,U02,2024-10-30,913.82,913.54,4.98,6.42,30.44,436.46,1358.42,0.9996935939244052,0.03332092738139545,142.29595015576322
L003949,P001,U01,2024-09-26,2132.94,2112.81,17.11,20.25,59.55,788.86,2312.97,0.9905623224281976,0.028185213057492154,104.3362962962963
L003950,P003,U03,2026-04-14,1125.09,1086.86,9.31,12.16,44.15,312.84,1285.29,0.9660204961380867,0.040621607198719246,89.3799342105263
L003951,P008,U01,2026-04-22,1699.0,1628.37,12.12,11.13,40.1,497.2,3698.55,0.9584284873454972,0.024625852846711746,146.30458221024256
