pedido_id,data_pedido,cliente_id,produto_id,unidade_id,quantidade,desconto_pct,status,receita_bruta,receita_liquida,custo_total,data_prometida,data_entrega,margem,margem_pct
PV009935,2024-01-22,C0373,P007,U03,74.32,0.0368,Cancelado,728.34,701.54,331.59,2024-02-02,2024-02-03,369.95,0.5273398523248852
PV009936,2024-04-22,C0110,P004,U01,27.48,0.0948,Entregue,368.23,333.32,150.24,2024-05-06,2024-05-08,183.07999999999998,0.5492619704788191
PV009937,2026-01-01,C0274,P002,U02,108.79,0.11,Faturado,2491.29,2217.25,1099.68,2026-01-13,2026-01-13,1117.57,0.5040342766941031
PV009938,2025-07-15,C0498,P006,U01,58.77,0.0326,Entregue,3232.35,3126.98,1549.72,2025-07-21,2025-07-21,1577.26,0.5044036098727847
PV009939,2024-11-06,C0416,P006,U02,65.54,0.0787,Faturado,3604.7,3321.01,1825.72,2024-11-13,2024-11-14,1495.2900000000002,0.45025158009159866
PV009940,2025-04-23,C0485,P007,U01,61.9,0.0615,Entregue,606.62,569.31,252.08,2025-05-06,2025-05-06,317.2299999999999,0.5572183871704343
PV009941,2026-01-14,C0274,P007,U02,36.04,0.1438,Faturado,353.19,302.4,166.45,2026-01-20,2026-01-20,135.95,0.4495701058201058
PV009942,2026-04-10,C0247,P007,U01,103.96,0.1572,Entregue,1018.81,858.65,439.35,2026-04-15,2026-04-17,419.29999999999995,0.48832469574331794
PV009943,2025-04-25,C0167,P003,U01,61.99,0.1355,Entregue,2603.58,2250.79,1209.11,2025-05-03,2025-05-06,1041.68,0.4628063924222162
PV009944,2025-09-29,C0130,P003,U02,20.96,0.1149,Entregue,880.32,779.17,385.7,2025-10-05,2025-10-06,393.46999999999997,0.5049860749258827
PV009945,2024-07-27,C0232,P007,U02,47.86,0.0124,Cancelado,469.03,463.21,210.27,2024-08-10,2024-08-12,252.93999999999997,0.5460590229053777
PV009946,2025-11-18,C0267,P007,U02,97.13,0.1152,Entregue,951.87,842.21,388.75,2025-11-21,2025-11-19,453.46000000000004,0.5384167844124387
PV009947,2024-10-23,C0304,P003,U02,15.32,0.1638,Faturado,643.44,538.04,340.99,2024-10-30,2024-11-02,197.04999999999995,0.36623671102520255
PV009948,2026-02-17,C0120,P005,U01,24.07,0.1076,Entregue,763.02,680.92,348.07,2026-03-01,2026-03-01,332.84999999999997,0.4888239440756623
PV009949,2024-01-22,C0367,P005,U03,52.56,0.0993,Entregue,1666.15,1500.7,710.85,2024-01-30,2024-02-05,789.85,0.5263210501765843
PV009950,2024-06-08,C0392,P001,U03,37.86,0.0384,Faturado,700.41,673.51,278.61,2024-06-19,2024-06-17,394.9,0.5863313091119656
PV009951,2025-01-28,C0306,P006,U02,5.23,0.1601,Entregue,287.65,241.6,133.42,2025-02-11,2025-02-13,108.18,0.4477649006622517
PV009952,2024-05-09,C0407,P004,U03,123.75,0.1618,Entregue,1658.25,1389.95,734.65,2024-05-15,2024-05-16,655.3000000000001,0.4714558077628692
PV009953,2025-02-08,C0370,P001,U02,18.53,0.049,Entregue,342.8,326.0,147.5,2025-02-14,2025-02-14,178.5,0.5475460122699386
PV009954,2025-01-20,C0101,P004,U03,35.0,0.0252,Faturado,469.0,457.18,218.54,2025-02-01,2025-02-04,238.64000000000001,0.5219825889146507
PV009955,2025-01-26,C0112,P007,U01,20.57,0.0841,Entregue,201.59,184.64,77.91,2025-01-30,2025-02-05,106.72999999999999,0.578043760831889
PV009956,2024-01-16,C0116,P003,U01,68.9,0.0252,Entregue,2893.8,2820.88,1330.09,2024-01-25,2024-01-25,1490.7900000000002,0.5284840191713225
PV009957,2025-12-09,C0146,P002,U02,21.7,0.1716,Entregue,496.93,411.66,187.52,2025-12-19,2025-12-19,224.14000000000001,0.5444784530923578
PV009958,2026-06-12,C0409,P004,U01,41.35,0.0626,Entregue,554.09,519.4,239.18,2026-06-23,2026-06-29,280.21999999999997,0.5395071236041586
PV009959,2024-06-21,C0260,P001,U01,27.72,0.1654,Faturado,512.82,428.0,204.03,2024-06-28,2024-07-04,223.97,0.5232943925233645
PV009960,2024-09-24,C0174,P005,U01,97.93,0.1118,Entregue,3104.38,2757.31,1529.26,2024-10-03,2024-10-09,1228.05,0.44537973604708936
PV009961,2026-07-26,C0142,P008,U01,134.47,0.1678,Entregue,2366.67,1969.54,1045.09,2026-08-09,2026-08-07,924.45,0.4693735593082649
PV009962,2024-05-25,C0146,P005,U01,43.18,0.0802,Entregue,1368.81,1259.03,612.96,2024-05-28,2024-05-29,646.0699999999999,0.5131490115406304
PV009963,2025-10-31,C0398,P001,U02,58.1,0.152,Entregue,1074.85,911.47,418.13,2025-11-13,2025-11-19,493.34000000000003,0.5412575290464854
PV009964,2025-10-16,C0095,P005,U01,44.9,0.0298,Faturado,1423.33,1380.91,650.05,2025-10-26,2025-10-24,730.8600000000001,0.5292596910732779
PV009965,2026-03-04,C0011,P008,U02,59.71,0.1029,Entregue,1050.9,942.76,484.53,2026-03-14,2026-03-16,458.23,0.48605159319445035
PV009966,2026-07-06,C0141,P002,U01,192.14,0.0295,Entregue,4400.01,4270.21,1844.12,2026-07-11,2026-07-14,2426.09,0.5681430187274162
PV009967,2026-05-05,C0433,P001,U01,36.38,0.0268,Entregue,673.03,654.99,291.8,2026-05-15,2026-05-21,363.19,0.5544970152216064
PV009968,2024-09-13,C0178,P008,U01,26.96,0.0083,Entregue,474.5,470.56,220.47,2024-09-16,2024-09-22,250.09,0.5314731383883033
PV009969,2024-08-05,C0398,P007,U02,90.14,0.1526,Entregue,883.37,748.57,360.85,2024-08-14,2024-08-13,387.72,0.5179475533350254
PV009970,2026-04-14,C0032,P006,U02,104.1,0.1621,Entregue,5725.5,4797.4,2707.27,2026-04-24,2026-04-26,2090.1299999999997,0.4356797431942302
PV009971,2025-09-20,C0325,P002,U02,51.17,0.0645,Entregue,1171.79,1096.21,494.25,2025-10-02,2025-10-01,601.96,0.5491283604418862
PV009972,2026-04-02,C0427,P006,U01,93.59,0.0129,Entregue,5147.45,5081.05,2227.31,2026-04-12,2026-04-12,2853.7400000000002,0.5616437547357338
PV009973,2026-04-07,C0160,P006,U03,46.19,0.1653,Entregue,2540.45,2120.51,1121.08,2026-04-15,2026-04-15,999.4300000000003,0.47131586269340875
PV009974,2024-02-26,C0372,P007,U01,28.63,0.0676,Entregue,280.57,261.6,122.33,2024-02-29,2024-03-06,139.27000000000004,0.5323776758409787
PV009975,2024-06-09,C0069,P002,U02,184.7,0.0949,Entregue,4229.63,3828.24,1882.5,2024-06-22,2024-06-28,1945.7399999999998,0.5082596702401103
PV009976,2024-06-28,C0241,P007,U01,27.38,0.1242,Entregue,268.32,234.99,104.05,2024-07-11,2024-07-11,130.94,0.557215200646836
PV009977,2026-07-16,C0153,P005,U03,182.1,0.0226,Entregue,5772.57,5642.11,2451.73,2026-07-25,2026-07-23,3190.3799999999997,0.5654586670589549
PV009978,2025-07-02,C0300,P004,U03,62.33,0.0226,Entregue,835.22,816.34,346.61,2025-07-13,2025-07-13,469.73,0.5754097557390303
PV009979,2024-07-26,C0187,P008,U01,9.93,0.0138,Entregue,174.77,172.36,87.65,2024-08-02,2024-08-04,84.71000000000001,0.49147133905778606
PV009980,2024-04-23,C0194,P004,U02,9.28,0.0233,Entregue,124.35,121.45,51.78,2024-05-06,2024-05-08,69.67,0.5736517085220255
PV009981,2025-02-10,C0256,P001,U01,47.25,0.0511,Entregue,874.12,829.45,371.07,2025-02-14,2025-02-17,458.38000000000005,0.5526312616794261
PV009982,2024-12-17,C0145,P003,U01,243.91,0.074,Entregue,10244.22,9486.15,5387.12,2024-12-24,2024-12-24,4099.03,0.43210680834690574
PV009983,2024-03-11,C0073,P004,U01,54.0,0.0753,Entregue,723.6,669.11,308.91,2024-03-19,2024-03-17,360.2,0.5383270314298098
PV009984,2024-11-05,C0250,P008,U03,24.19,0.1477,Entregue,425.74,362.86,196.72,2024-11-13,2024-11-16,166.14000000000001,0.45786253651546055
PV009985,2025-07-19,C0159,P004,U01,35.26,0.1539,Entregue,472.48,399.77,192.84,2025-07-29,2025-07-29,206.92999999999998,0.517622633013983
PV009986,2024-06-08,C0179,P007,U03,184.37,0.15,Entregue,1806.83,1535.81,719.34,2024-06-20,2024-06-20,816.4699999999999,0.5316217500862737
PV009987,2024-05-29,C0298,P006,U02,154.56,0.1252,Entregue,8500.8,7436.5,4363.98,2024-06-08,2024-06-07,3072.5200000000004,0.4131674847038258
PV009988,2026-05-31,C0353,P008,U01,11.91,0.1213,Entregue,209.62,184.19,86.67,2026-06-08,2026-06-08,97.52,0.5294532819371301
PV009989,2026-07-14,C0448,P005,U03,29.84,0.1015,Entregue,945.93,849.92,441.2,2026-07-21,2026-07-22,408.71999999999997,0.4808923192771084
PV009990,2024-12-02,C0298,P007,U01,45.66,0.0501,Entregue,447.47,425.05,210.26,2024-12-13,2024-12-12,214.79000000000002,0.5053287848488414
PV009991,2024-09-27,C0481,P003,U01,67.3,0.0492,Entregue,2826.6,2687.53,1434.12,2024-10-11,2024-10-11,1253.4100000000003,0.46637991017774694
PV009992,2025-01-17,C0124,P003,U01,53.9,0.1715,Cancelado,2263.8,1875.56,986.08,2025-01-26,2025-01-29,889.4799999999999,0.4742476913561816
PV009993,2025-03-14,C0044,P003,U01,581.61,0.0049,Faturado,24427.62,24307.92,12618.75,2025-03-27,2025-03-29,11689.169999999998,0.48087907151249465
PV009994,2024-10-26,C0305,P004,U01,6.43,0.0789,Entregue,86.16,79.36,39.24,2024-11-09,2024-11-07,40.12,0.5055443548387096
PV009995,2025-11-16,C0431,P003,U01,13.95,0.0848,Entregue,585.9,536.22,295.16,2025-11-26,2025-11-29,241.06,0.4495542874193428
PV009996,2024-08-27,C0230,P007,U01,45.6,0.0714,Entregue,446.88,414.97,201.02,2024-09-08,2024-09-14,213.95000000000002,0.5155794394775526
PV009997,2024-10-14,C0432,P002,U01,64.9,0.0015,Entregue,1486.21,1483.98,644.55,2024-10-23,2024-10-24,839.4300000000001,0.5656612622811629
PV009998,2025-07-25,C0306,P006,U01,13.04,0.1095,Entregue,717.2,638.67,314.59,2025-07-30,2025-08-05,324.08,0.507429501933706
PV009999,2024-03-26,C0260,P008,U01,87.18,0.0225,Entregue,1534.37,1499.85,712.28,2024-04-04,2024-04-06,787.5699999999999,0.525099176584325
PV010000,2025-12-14,C0125,P006,U01,35.05,0.1304,Cancelado,1927.75,1676.37,831.94,2025-12-26,2026-01-01,844.4299999999998,0.5037253112379725
PV010001,2026-01-17,C0265,P008,U01,40.93,0.0194,Faturado,720.37,706.39,347.61,2026-01-31,2026-01-31,358.78,0.5079063973159302
PV010002,2024-05-30,C0311,P004,U03,116.72,0.1228,Cancelado,1564.05,1371.98,686.01,2024-06-05,2024-06-08,685.97,0.4999854225280252
PV010003,2024-10-01,C0044,P008,U01,26.65,0.1244,Faturado,469.04,410.69,200.76,2024-10-04,2024-10-03,209.93,0.5111641384012272
PV010004,2026-02-15,C0172,P005,U02,60.44,0.1726,Entregue,1915.95,1585.26,807.09,2026-03-01,2026-03-01,778.17,0.4908784678853942
PV010005,2024-07-10,C0012,P005,U01,12.48,0.1428,Entregue,395.62,339.13,178.49,2024-07-14,2024-07-14,160.64,0.47368265856751096
PV010006,2025-07-31,C0159,P003,U01,244.6,0.1108,Cancelado,10273.2,9134.93,5219.53,2025-08-06,2025-08-12,3915.4000000000005,0.4286185006343782
PV010007,2024-01-13,C0496,P002,U01,60.59,0.0636,Entregue,1387.51,1299.26,558.08,2024-01-25,2024-01-26,741.18,0.5704631867370656
PV010008,2025-04-24,C0243,P002,U01,56.1,0.1091,Faturado,1284.69,1144.53,521.92,2025-05-04,2025-05-07,622.61,0.5439874883139805
PV010009,2025-08-18,C0202,P007,U01,53.86,0.0707,Entregue,527.83,490.51,251.25,2025-08-24,2025-08-26,239.26,0.4877780269515402
PV010010,2024-05-09,C0321,P001,U02,43.39,0.0128,Entregue,802.72,792.45,330.53,2024-05-13,2024-05-13,461.9200000000001,0.5829011294087956
PV010011,2024-03-15,C0375,P001,U02,24.72,0.1202,Entregue,457.32,402.35,181.44,2024-03-24,2024-03-26,220.91000000000003,0.5490493351559588
PV010012,2024-10-22,C0411,P002,U02,19.72,0.1325,Faturado,451.59,391.75,198.73,2024-11-04,2024-11-04,193.02,0.4927121888959796
PV010013,2026-01-03,C0452,P008,U03,21.57,0.0522,Entregue,379.63,359.81,170.44,2026-01-14,2026-01-16,189.37,0.5263055501514688
PV010014,2025-12-18,C0215,P001,U03,25.36,0.1489,Entregue,469.16,399.3,203.22,2026-01-01,2026-01-04,196.08,0.49105935386927124
PV010015,2025-09-04,C0221,P001,U03,24.29,0.128,Entregue,449.36,391.84,184.43,2025-09-17,2025-09-18,207.40999999999997,0.5293231931400572
PV010016,2026-04-01,C0058,P003,U02,30.56,0.1364,Faturado,1283.52,1108.45,648.97,2026-04-06,2026-04-12,459.48,0.4145247868645406
PV010017,2024-04-07,C0413,P001,U03,44.45,0.1443,Faturado,822.32,703.66,349.76,2024-04-20,2024-04-20,353.9,0.5029417616462496
PV010018,2024-10-12,C0095,P003,U01,23.65,0.0374,Entregue,993.3,956.15,501.64,2024-10-24,2024-10-22,454.51,0.47535428541546826
PV010019,2024-04-30,C0031,P003,U01,45.47,0.0716,Entregue,1909.74,1773.0,987.93,2024-05-06,2024-05-04,785.07,0.44279187817258886
PV010020,2024-05-22,C0285,P002,U01,43.46,0.1093,Entregue,995.23,886.45,380.18,2024-05-29,2024-05-29,506.27000000000004,0.5711207625923628
PV010021,2025-10-05,C0200,P008,U01,18.96,0.0673,Entregue,333.7,311.24,146.3,2025-10-14,2025-10-12,164.94,0.529944737180311
PV010022,2026-06-05,C0001,P003,U02,159.09,0.0827,Entregue,6681.78,6129.2,3170.87,2026-06-13,2026-06-14,2958.33,0.4826616850486197
PV010023,2026-02-24,C0110,P004,U01,21.94,0.0906,Entregue,294.0,267.36,123.05,2026-03-04,2026-03-03,144.31,0.5397591262716935
PV010024,2025-06-10,C0333,P008,U02,22.68,0.1425,Faturado,399.17,342.29,172.07,2025-06-23,2025-06-24,170.22000000000003,0.497297613135061
PV010025,2024-12-20,C0238,P008,U02,27.8,0.1025,Entregue,489.28,439.13,208.72,2024-12-26,2025-01-01,230.41,0.5246965591055041
PV010026,2026-05-15,C0316,P006,U01,33.55,0.0216,Faturado,1845.25,1805.39,936.83,2026-05-24,2026-05-24,868.5600000000001,0.4810927278870493
PV010027,2024-11-29,C0023,P006,U02,23.32,0.0045,Entregue,1282.6,1276.83,560.88,2024-12-09,2024-12-09,715.9499999999999,0.5607246070346091
PV010028,2024-10-14,C0485,P007,U01,52.51,0.0914,Faturado,514.6,467.57,240.06,2024-10-21,2024-10-21,227.51,0.48657954958615823
PV010029,2026-05-25,C0258,P006,U02,52.4,0.1662,Entregue,2882.0,2403.01,1304.82,2026-05-28,2026-05-27,1098.1900000000003,0.4570060049687684
PV010030,2026-05-06,C0271,P007,U02,67.45,0.1491,Entregue,661.01,562.45,306.4,2026-05-19,2026-05-19,256.05000000000007,0.45524046581918404
PV010031,2025-06-24,C0076,P007,U02,47.56,0.0546,Faturado,466.09,440.64,220.71,2025-07-05,2025-07-05,219.92999999999998,0.4991149237472767
PV010032,2024-06-17,C0245,P008,U01,84.36,0.1306,Entregue,1484.74,1290.83,626.94,2024-07-01,2024-06-30,663.8899999999999,0.5143124966107078
PV010033,2026-07-06,C0157,P006,U01,46.94,0.0716,Entregue,2581.7,2396.85,1272.15,2026-07-20,2026-07-18,1124.6999999999998,0.46924087865323233
PV010034,2024-02-12,C0091,P001,U02,92.02,0.1498,Entregue,1702.37,1447.35,749.65,2024-02-22,2024-02-22,697.6999999999999,0.4820534079524648
PV010035,2024-08-05,C0497,P005,U03,11.42,0.0671,Entregue,362.01,337.72,183.82,2024-08-12,2024-08-12,153.90000000000003,0.4557029491886771
PV010036,2024-06-12,C0303,P002,U03,233.14,0.0053,Entregue,5338.91,5310.61,2115.58,2024-06-17,2024-06-18,3195.0299999999997,0.6016314510009207
PV010037,2024-11-25,C0491,P005,U02,44.05,0.0428,Entregue,1396.38,1336.61,634.64,2024-12-09,2024-12-07,701.9699999999999,0.5251868533079955
PV010038,2026-02-02,C0076,P002,U02,34.05,0.1287,Entregue,779.74,679.39,320.54,2026-02-13,2026-02-14,358.84999999999997,0.5281944096910464
PV010039,2024-03-20,C0401,P006,U03,105.96,0.0736,Entregue,5827.8,5398.87,2699.98,2024-03-31,2024-04-03,2698.89,0.49989905294996917
PV010040,2024-03-11,C0381,P002,U02,39.54,0.0629,Entregue,905.47,848.52,409.59,2024-03-19,2024-03-20,438.93,0.5172889266016122
PV010041,2025-02-09,C0358,P007,U02,21.08,0.0564,Entregue,206.58,194.93,98.48,2025-02-19,2025-02-22,96.45,0.4947930026163238
PV010042,2024-06-11,C0012,P008,U03,40.96,0.0936,Entregue,720.9,653.42,327.39,2024-06-17,2024-06-19,326.03,0.49895932172262863
PV010043,2026-06-10,C0305,P003,U02,32.67,0.0618,Entregue,1372.14,1287.34,688.85,2026-06-13,2026-06-14,598.4899999999999,0.4649043764662016
PV010044,2024-04-30,C0369,P006,U01,63.52,0.0148,Faturado,3493.6,3441.89,1721.97,2024-05-07,2024-05-13,1719.9199999999998,0.49970219850140474
PV010045,2026-03-01,C0180,P008,U01,19.02,0.1703,Entregue,334.75,277.74,146.67,2026-03-08,2026-03-08,131.07000000000002,0.47191618060056173
PV010046,2025-10-12,C0299,P006,U02,147.81,0.1385,Entregue,8129.55,7003.61,4162.58,2025-10-22,2025-10-25,2841.0299999999997,0.40565222792245714
PV010047,2026-06-23,C0402,P008,U01,58.72,0.1241,Entregue,1033.47,905.22,467.78,2026-07-04,2026-07-03,437.44000000000005,0.4832416429155344
PV010048,2024-07-06,C0161,P003,U02,17.46,0.1006,Entregue,733.32,659.55,391.11,2024-07-14,2024-07-12,268.43999999999994,0.4070047759836251
PV010049,2026-04-27,C0254,P005,U02,90.38,0.0242,Entregue,2865.05,2795.72,1388.52,2026-05-10,2026-05-16,1407.1999999999998,0.5033408209691957
PV010050,2024-04-15,C0260,P002,U01,55.95,0.1352,Faturado,1281.25,1108.03,503.12,2024-04-27,2024-04-27,604.91,0.5459328718536501
PV010051,2024-05-16,C0213,P007,U03,4.45,0.0926,Entregue,43.61,39.57,20.17,2024-05-22,2024-05-22,19.4,0.49027040687389434
PV010052,2025-12-21,C0034,P002,U03,125.96,0.0285,Entregue,2884.48,2802.27,1156.62,2026-01-03,2026-01-02,1645.65,0.5872560459912857
PV010053,2025-05-10,C0409,P005,U03,36.98,0.1242,Faturado,1172.27,1026.67,558.96,2025-05-23,2025-05-25,467.71000000000004,0.45556020922009993
PV010054,2025-05-20,C0334,P004,U01,20.98,0.0756,Entregue,281.13,259.88,131.22,2025-05-31,2025-05-29,128.66,0.49507464983838695
PV010055,2026-04-14,C0437,P008,U02,55.51,0.1415,Entregue,976.98,838.74,415.55,2026-04-22,2026-04-20,423.19,0.5045544507237046
PV010056,2025-10-18,C0264,P008,U02,80.68,0.1275,Entregue,1419.97,1238.92,712.78,2025-10-27,2025-10-28,526.1400000000001,0.42467633099796603
PV010057,2025-11-14,C0371,P001,U03,18.02,0.0497,Entregue,333.37,316.8,132.22,2025-11-22,2025-11-22,184.58,0.5826388888888889
PV010058,2025-07-24,C0089,P008,U01,9.72,0.1187,Entregue,171.07,150.76,78.12,2025-07-27,2025-07-27,72.63999999999999,0.4818254178827274
PV010059,2025-10-31,C0306,P007,U01,10.44,0.1541,Entregue,102.31,86.54,40.5,2025-11-06,2025-11-06,46.040000000000006,0.5320083198520915
PV010060,2024-10-26,C0182,P007,U02,13.23,0.1129,Faturado,129.65,115.01,60.61,2024-10-30,2024-10-29,54.400000000000006,0.47300234762194593
PV010061,2025-02-22,C0369,P008,U03,15.73,0.1288,Entregue,276.85,241.19,132.66,2025-02-25,2025-02-25,108.53,0.4499771964011775
PV010062,2026-01-06,C0302,P002,U02,11.76,0.1513,Entregue,269.3,228.55,105.59,2026-01-09,2026-01-09,122.96000000000001,0.5380004375410194
PV010063,2024-08-14,C0160,P001,U01,59.09,0.0022,Faturado,1093.16,1090.76,474.25,2024-08-24,2024-08-24,616.51,0.5652114122263376
PV010064,2026-03-13,C0423,P006,U01,61.39,0.1374,Entregue,3376.45,2912.53,1546.69,2026-03-19,2026-03-19,1365.8400000000001,0.4689531094958679
PV010065,2025-10-08,C0390,P004,U01,38.76,0.0299,Entregue,519.38,503.85,221.43,2025-10-19,2025-10-17,282.42,0.5605239654659124
PV010066,2024-11-06,C0402,P001,U02,106.72,0.1595,Entregue,1974.32,1659.42,778.09,2024-11-13,2024-11-11,881.33,0.5311072543418784
PV010068,2024-01-23,C0288,P007,U01,31.18,0.1561,Entregue,305.56,257.86,140.55,2024-02-01,2024-02-01,117.31,0.45493678740401766
PV010069,2025-10-20,C0351,P005,U01,56.85,0.113,Entregue,1802.14,1598.5,775.18,2025-11-01,2025-11-01,823.32,0.5150578667500783
PV010070,2026-06-13,C0436,P005,U01,93.62,0.0152,Entregue,2967.75,2922.64,1289.24,2026-06-27,2026-06-27,1633.3999999999999,0.5588782744368105
PV010071,2025-12-17,C0033,P007,U02,47.89,0.0378,Entregue,469.32,451.58,189.93,2025-12-25,2025-12-25,261.65,0.5794100713051951
PV010072,2024-08-26,C0416,P004,U03,31.69,0.0901,Entregue,424.65,386.39,189.5,2024-09-08,2024-09-06,196.89,0.5095628768860477
PV010074,2026-01-18,C0198,P003,U01,20.59,0.0158,Faturado,864.78,851.12,447.53,2026-01-28,2026-01-30,403.59000000000003,0.4741869536610584
PV010075,2025-11-13,C0494,P004,U03,16.34,0.1086,Entregue,218.96,195.18,87.55,2025-11-26,2025-11-26,107.63000000000001,0.5514396966902347
PV010076,2024-06-10,C0464,P004,U01,24.47,0.1747,Entregue,327.9,270.62,151.19,2024-06-22,2024-06-25,119.43,0.4413199320079817
PV010077,2024-02-27,C0398,P006,U01,59.49,0.0196,Entregue,3271.95,3207.82,1723.68,2024-03-06,2024-03-12,1484.14,0.46266311700781215
PV010078,2024-02-18,C0289,P002,U01,37.11,0.1649,Entregue,849.82,709.68,337.78,2024-02-29,2024-03-03,371.9,0.5240390034945328
PV010079,2026-03-11,C0195,P007,U01,53.64,0.1772,Entregue,525.67,432.52,244.43,2026-03-16,2026-03-15,188.08999999999997,0.434870063812078
PV010080,2024-09-29,C0447,P008,U01,31.7,0.079,Entregue,557.92,513.84,257.94,2024-10-04,2024-10-05,255.90000000000003,0.4980149462867819
PV010081,2025-11-28,C0375,P003,U02,180.45,0.116,Entregue,7578.9,6699.75,3478.12,2025-12-05,2025-12-03,3221.63,0.48085824097914104
PV010082,2025-02-11,C0303,P003,U01,38.39,0.0184,Entregue,1612.38,1582.71,713.72,2025-02-14,2025-02-13,868.99,0.5490519425542266
PV010083,2024-05-06,C0444,P005,U01,21.59,0.1765,Faturado,684.4,563.6,320.3,2024-05-18,2024-05-18,243.3,0.43168914123491836
PV010084,2025-04-17,C0244,P002,U02,37.32,0.0033,Entregue,854.63,851.81,328.6,2025-04-30,2025-04-29,523.2099999999999,0.6142332210234677
PV010085,2025-11-12,C0002,P003,U03,109.05,0.1092,Faturado,4580.1,4079.95,2100.49,2025-11-26,2025-11-26,1979.46,0.48516771038860773
PV010086,2025-03-05,C0473,P007,U01,24.92,0.0587,Entregue,244.22,229.88,99.07,2025-03-16,2025-03-16,130.81,0.5690360187924135
PV010087,2024-12-01,C0405,P006,U02,28.08,0.174,Entregue,1544.4,1275.67,719.9,2024-12-15,2024-12-18,555.7700000000001,0.4356690993752303
PV010088,2024-08-18,C0018,P008,U01,27.74,0.064,Cancelado,488.22,456.97,246.0,2024-08-22,2024-08-28,210.97000000000003,0.46167144451495723
PV010089,2024-08-04,C0132,P006,U03,36.67,0.0942,Entregue,2016.85,1826.86,1024.8,2024-08-14,2024-08-14,802.06,0.4390374741359491
PV010090,2024-06-10,C0286,P003,U01,48.8,0.1279,Entregue,2049.6,1787.46,1004.7,2024-06-14,2024-06-16,782.76,0.4379174918599577
PV010091,2024-02-06,C0145,P001,U01,49.15,0.1338,Cancelado,909.28,787.62,399.42,2024-02-18,2024-02-18,388.2,0.49287727584368096
PV010092,2026-07-15,C0416,P002,U03,37.4,0.0946,Entregue,856.46,775.44,377.14,2026-07-29,2026-07-27,398.30000000000007,0.5136438667079336
PV010093,2024-11-12,C0451,P006,U01,18.73,0.0304,Entregue,1030.15,998.83,451.59,2024-11-24,2024-11-24,547.24,0.5478810207943293
PV010094,2024-01-08,C0181,P005,U01,26.8,0.0708,Entregue,849.56,789.41,421.1,2024-01-19,2024-01-22,368.30999999999995,0.4665636361333147
PV010095,2024-05-18,C0456,P003,U02,110.2,0.1588,Faturado,4628.4,3893.41,2163.5,2024-05-21,2024-05-21,1729.9099999999999,0.4443174492283114
PV010096,2026-01-19,C0114,P001,U01,43.76,0.1508,Entregue,809.56,687.48,317.89,2026-01-22,2026-01-22,369.59000000000003,0.537601093850003
PV010097,2024-04-17,C0182,P008,U01,131.86,0.0408,Entregue,2320.74,2226.05,979.66,2024-04-27,2024-04-28,1246.3900000000003,0.5599110532108444
PV010098,2024-12-18,C0438,P001,U03,103.29,0.0528,Entregue,1910.86,1809.97,821.96,2024-12-26,2024-12-29,988.01,0.5458709260374481
