inspecao_id,lote_id,ph,viscosidade_cp,resultado,tempo_liberacao_h
IQ003372,L003372,8.14,5754.0,Aprovado,7.7
IQ003373,L003373,8.12,4878.0,Aprovado,9.9
IQ003374,L003374,7.32,4731.0,Aprovado,26.4
IQ003375,L003375,8.82,6378.0,Aprovado,11.7
IQ003376,L003376,7.35,4116.0,Aprovado,7.1
IQ003377,L003377,7.52,5886.0,Aprovado,24.5
IQ003378,L003378,7.61,4035.0,Aprovado,8.2
IQ003379,L003379,8.46,4871.0,Aprovado,11.1
IQ003380,L003380,6.66,5495.0,Aprovado,19.9
IQ003381,L003381,6.4,4969.0,Aprovado,6.4
IQ003382,L003382,8.27,6023.0,Aprovado,7.4
IQ003383,L003383,6.68,5276.0,Aprovado,5.2
IQ003384,L003384,8.8,4554.0,Aprovado,8.7
IQ003385,L003385,5.92,5520.0,Aprovado,31.1
IQ003386,L003386,7.42,5745.0,Aprovado,15.4
IQ003387,L003387,7.03,5207.0,Aprovado,4.8
IQ003388,L003388,7.43,5819.0,Aprovado,17.9
IQ003389,L003389,7.23,4273.0,Aprovado,15.5
IQ003390,L003390,7.26,5528.0,Aprovado,5.2
IQ003391,L003391,7.97,5999.0,Aprovado,10.0
IQ003392,L003392,7.35,4980.0,Aprovado,1.8
IQ003393,L003393,7.07,5311.0,Aprovado,6.0
IQ003394,L003394,6.75,6121.0,Aprovado,3.0
IQ003395,L003395,5.3,5414.0,Aprovado,14.4
IQ003396,L003396,7.36,5343.0,Aprovado,3.8
IQ003397,L003397,6.28,5200.0,Aprovado,12.0
IQ003398,L003398,7.77,6157.0,Aprovado,2.0
IQ003399,L003399,6.06,4576.0,Reprovado,9.1
IQ003400,L003400,8.84,4897.0,Aprovado,26.6
IQ003401,L003401,8.04,5439.0,Aprovado,3.8
IQ003402,L003402,7.04,4708.0,Aprovado,8.5
IQ003403,L003403,6.72,6231.0,Aprovado,13.9
IQ003404,L003404,7.15,4310.0,Aprovado com desvio,3.6
IQ003405,L003405,6.81,3694.0,Aprovado,7.1
IQ003406,L003406,8.35,5513.0,Reprovado,6.8
IQ003407,L003407,9.17,5745.0,Aprovado com desvio,4.8
IQ003408,L003408,7.2,5160.0,Aprovado,23.6
IQ003409,L003409,7.59,5470.0,Aprovado,10.7
IQ003410,L003410,6.36,5359.0,Aprovado,2.7
IQ003411,L003411,6.87,4802.0,Aprovado,18.4
IQ003412,L003412,6.5,5663.0,Aprovado,5.9
IQ003413,L003413,7.96,4856.0,Aprovado,7.7
IQ003414,L003414,7.69,4944.0,Aprovado,7.5
IQ003415,L003415,8.31,5092.0,Aprovado,19.2
IQ003416,L003416,5.87,4765.0,Aprovado,7.2
IQ003417,L003417,6.53,4468.0,Aprovado,8.7
IQ003418,L003418,8.83,4384.0,Aprovado,13.6
IQ003419,L003419,6.65,4168.0,Aprovado,5.8
IQ003420,L003420,8.53,4806.0,Aprovado,5.4
IQ003421,L003421,7.86,4989.0,Aprovado,22.0
IQ003422,L003422,7.0,5645.0,Aprovado,5.8
IQ003423,L003423,7.58,5067.0,Aprovado,4.4
IQ003424,L003424,5.21,5364.0,Aprovado,6.7
IQ003425,L003425,7.25,5560.0,Aprovado,17.1
IQ003426,L003426,7.5,5474.0,Aprovado,5.4
IQ003427,L003427,6.29,5417.0,Aprovado,3.1
IQ003428,L003428,7.32,5177.0,Aprovado,12.3
IQ003429,L003429,7.58,5490.0,Aprovado,9.1
IQ003430,L003430,7.52,5142.0,Aprovado,7.6
IQ003431,L003431,7.55,4231.0,Aprovado,23.9
IQ003432,L003432,6.65,5647.0,Aprovado,10.2
IQ003433,L003433,6.93,4915.0,Aprovado,3.2
IQ003434,L003434,7.35,5503.0,Aprovado,7.7
IQ003435,L003435,7.8,4456.0,Aprovado,13.7
IQ003436,L003436,7.21,4774.0,Aprovado,10.8
IQ003437,L003437,7.15,5680.0,Aprovado com desvio,3.6
IQ003438,L003438,5.89,5963.0,Aprovado,6.2
IQ003439,L003439,6.26,4611.0,Aprovado,22.4
IQ003440,L003440,6.75,5398.0,Aprovado,14.9
IQ003441,L003441,5.97,5020.0,Aprovado,10.3
IQ003442,L003442,6.9,5796.0,Aprovado,9.3
IQ003443,L003443,6.65,5078.0,Aprovado,5.6
IQ003444,L003444,7.16,4820.0,Aprovado,9.4
IQ003445,L003445,6.97,6186.0,Reprovado,13.3
IQ003446,L003446,6.67,6082.0,Aprovado,2.6
IQ003447,L003447,6.77,5510.0,Aprovado,13.6
IQ003448,L003448,6.05,4905.0,Aprovado,20.0
IQ003449,L003449,6.88,5517.0,Aprovado,18.1
IQ003450,L003450,8.5,3712.0,Aprovado,3.0
IQ003451,L003451,7.91,3658.0,Aprovado,7.9
IQ003452,L003452,7.33,4514.0,Aprovado,12.5
IQ003453,L003453,7.79,4565.0,Aprovado,7.0
IQ003454,L003454,5.34,5515.0,Aprovado,13.9
IQ003455,L003455,8.03,5431.0,Reprovado,9.9
IQ003456,L003456,6.21,4559.0,Aprovado,2.9
IQ003457,L003457,8.71,5840.0,Aprovado,1.7
IQ003458,L003458,8.32,4455.0,Aprovado,11.8
IQ003459,L003459,7.29,5693.0,Aprovado,4.7
IQ003460,L003460,8.67,5173.0,Aprovado,2.3
IQ003461,L003461,7.11,5421.0,Aprovado,29.2
IQ003462,L003462,5.61,5384.0,Aprovado,6.5
IQ003463,L003463,7.31,5453.0,Aprovado,11.8
IQ003464,L003464,6.57,4580.0,Aprovado,9.6
IQ003465,L003465,5.12,5398.0,Aprovado,6.0
IQ003466,L003466,8.7,4238.0,Aprovado,26.0
IQ003467,L003467,6.73,4729.0,Aprovado,21.6
IQ003468,L003468,6.19,4912.0,Aprovado,7.6
IQ003469,L003469,6.96,5260.0,Aprovado,7.6
IQ003470,L003470,7.05,5715.0,Aprovado,8.3
IQ003471,L003471,7.35,5324.0,Aprovado,13.0
IQ003472,L003472,7.66,5689.0,Aprovado,4.8
IQ003473,L003473,7.02,5200.0,Aprovado,26.0
IQ003474,L003474,7.07,5143.0,Aprovado,10.9
IQ003475,L003475,7.37,5093.0,Aprovado,1.7
IQ003476,L003476,7.13,4271.0,Aprovado,11.0
IQ003477,L003477,7.36,6688.0,Aprovado,9.7
IQ003478,L003478,8.03,4870.0,Reprovado,7.4
IQ003479,L003479,7.55,5913.0,Reprovado,5.3
IQ003480,L003480,6.36,6480.0,Aprovado,21.0
IQ003481,L003481,5.97,5506.0,Aprovado,18.8
IQ003482,L003482,5.16,4901.0,Aprovado,3.6
IQ003483,L003483,6.85,5467.0,Aprovado,4.7
IQ003484,L003484,7.2,5516.0,Aprovado,1.2
IQ003485,L003485,7.51,5373.0,Aprovado,3.5
IQ003486,L003486,7.02,4835.0,Aprovado,5.3
IQ003487,L003487,7.01,6412.0,Aprovado,4.1
IQ003488,L003488,7.4,6226.0,Aprovado,4.2
IQ003489,L003489,6.77,4682.0,Aprovado,2.1
IQ003490,L003490,7.39,5806.0,Aprovado,16.0
IQ003491,L003491,7.72,4356.0,Reprovado,9.5
IQ003492,L003492,5.72,5639.0,Reprovado,15.2
IQ003493,L003493,7.75,5246.0,Aprovado com desvio,10.0
IQ003494,L003494,7.89,5703.0,Aprovado,0.9
IQ003495,L003495,6.88,4892.0,Aprovado,13.7
IQ003496,L003496,5.35,5195.0,Aprovado,7.4
IQ003497,L003497,8.07,4991.0,Aprovado,5.3
IQ003498,L003498,8.0,5094.0,Aprovado,3.1
IQ003499,L003499,7.61,4683.0,Aprovado,11.6
IQ003500,L003500,7.88,5638.0,Aprovado,2.1
IQ003501,L003501,8.3,5629.0,Aprovado,17.4
IQ003502,L003502,7.87,4472.0,Aprovado com desvio,9.5
IQ003503,L003503,7.52,4016.0,Aprovado,11.7
IQ003504,L003504,6.4,4110.0,Aprovado,8.6
IQ003505,L003505,6.32,5267.0,Aprovado,3.6
IQ003506,L003506,8.58,6020.0,Aprovado,8.8
IQ003507,L003507,7.54,5575.0,Aprovado,7.4
IQ003508,L003508,8.63,4961.0,Aprovado,16.3
IQ003509,L003509,6.75,4600.0,Aprovado,11.4
IQ003510,L003510,6.1,4836.0,Reprovado,6.4
IQ003511,L003511,7.51,4575.0,Aprovado,1.4
IQ003512,L003512,6.78,4094.0,Aprovado,7.0
IQ003513,L003513,7.42,4707.0,Aprovado,9.0
IQ003514,L003514,5.18,5024.0,Aprovado,11.8
IQ003515,L003515,7.21,4669.0,Aprovado com desvio,13.6
IQ003516,L003516,7.26,5328.0,Aprovado,13.1
IQ003517,L003517,8.17,5903.0,Aprovado,18.8
IQ003518,L003518,8.07,4577.0,Aprovado,1.9
IQ003519,L003519,6.11,5057.0,Aprovado,9.5
IQ003520,L003520,6.1,4312.0,Aprovado,15.5
IQ003521,L003521,6.06,5883.0,Aprovado,1.9
IQ003522,L003522,7.43,5185.0,Aprovado,10.8
IQ003523,L003523,6.77,4935.0,Aprovado,8.4
IQ003524,L003524,7.33,4151.0,Aprovado,9.2
IQ003525,L003525,6.95,5446.0,Aprovado,4.6
IQ003526,L003526,6.91,5173.0,Aprovado,13.5
IQ003527,L003527,8.7,5012.0,Aprovado,15.2
IQ003528,L003528,8.71,5861.0,Aprovado,8.4
IQ003529,L003529,7.49,5734.0,Aprovado,18.9
IQ003530,L003530,7.29,5613.0,Aprovado,15.1
IQ003531,L003531,7.79,5947.0,Aprovado,15.1
IQ003533,L003533,7.42,5005.0,Aprovado,28.2
IQ003534,L003534,7.78,5268.0,Aprovado,7.8
IQ003535,L003535,7.64,5727.0,Aprovado,27.3
IQ003536,L003536,7.9,5014.0,Aprovado com desvio,2.9
IQ003537,L003537,7.49,5017.0,Aprovado,6.0
IQ003538,L003538,7.64,5440.0,Aprovado,15.0
IQ003539,L003539,9.15,5772.0,Aprovado,6.8
IQ003540,L003540,6.27,4255.0,Aprovado,21.8
IQ003541,L003541,6.23,4840.0,Aprovado,4.5
IQ003542,L003542,6.95,4777.0,Reprovado,5.2
IQ003543,L003543,5.53,5535.0,Aprovado,9.6
IQ003544,L003544,8.35,4948.0,Aprovado,9.6
IQ003545,L003545,6.86,3406.0,Aprovado,4.7
IQ003546,L003546,5.83,5278.0,Aprovado,19.8
IQ003547,L003547,7.88,6602.0,Aprovado,20.6
IQ003548,L003548,6.94,5823.0,Aprovado,10.2
IQ003549,L003549,7.48,5882.0,Aprovado,12.0
IQ003550,L003550,7.45,5454.0,Aprovado,4.8
IQ003551,L003551,7.14,4647.0,Aprovado,12.7
IQ003552,L003552,5.88,5131.0,Aprovado,5.3
IQ003553,L003553,5.94,5144.0,Aprovado,3.2
IQ003554,L003554,7.54,5046.0,Aprovado,9.2
IQ003555,L003555,7.66,5043.0,Aprovado,3.1
IQ003556,L003556,6.24,5770.0,Aprovado,19.4
IQ003558,L003558,8.31,5370.0,Aprovado,6.8
IQ003559,L003559,5.86,5249.0,Aprovado,23.0
IQ003560,L003560,7.57,4898.0,Aprovado,4.5
IQ003561,L003561,6.33,6159.0,Aprovado,5.7
IQ003562,L003562,7.18,4112.0,Aprovado,7.5
IQ003563,L003563,6.4,5539.0,Aprovado,15.0
IQ003564,L003564,7.39,5876.0,Aprovado,9.4
IQ003565,L003565,5.97,4800.0,Aprovado,19.7
IQ003566,L003566,4.93,4760.0,Aprovado,3.6
IQ003567,L003567,5.99,5443.0,Aprovado,11.1
IQ003568,L003568,5.49,4170.0,Aprovado,10.6
IQ003569,L003569,7.4,5292.0,Aprovado,1.8
IQ003570,L003570,7.73,5766.0,Aprovado,23.9
IQ003571,L003571,7.02,4343.0,Aprovado,5.8
IQ003572,L003572,7.69,5351.0,Aprovado,5.5
IQ003573,L003573,6.97,3983.0,Aprovado,24.0
IQ003574,L003574,7.96,5202.0,Aprovado,9.3
IQ003575,L003575,5.87,5639.0,Reprovado,8.7
IQ003576,L003576,7.19,4923.0,Reprovado,14.7
IQ003577,L003577,7.87,4730.0,Aprovado,8.0
IQ003578,L003578,7.94,6322.0,Aprovado com desvio,5.7
IQ003579,L003579,6.9,6232.0,Aprovado,7.8
IQ003580,L003580,8.12,5608.0,Aprovado,5.8
IQ003581,L003581,6.12,5400.0,Aprovado,6.9
IQ003582,L003582,6.13,4736.0,Aprovado,15.9
IQ003583,L003583,7.63,6592.0,Aprovado,22.6
IQ003584,L003584,6.42,5322.0,Aprovado,10.9
IQ003585,L003585,6.92,5471.0,Aprovado com desvio,3.6
IQ003586,L003586,6.47,4939.0,Aprovado,23.9
IQ003587,L003587,7.52,4434.0,Aprovado,9.6
IQ003588,L003588,8.51,5853.0,Aprovado,12.5
IQ003589,L003589,5.35,5135.0,Aprovado,5.6
IQ003590,L003590,7.33,5052.0,Aprovado,6.1
IQ003591,L003591,6.51,6348.0,Aprovado,8.1
IQ003592,L003592,7.93,5431.0,Aprovado,5.4
IQ003593,L003593,6.6,4548.0,Aprovado,39.5
IQ003594,L003594,5.47,5803.0,Aprovado,17.2
IQ003595,L003595,8.71,4304.0,Aprovado,25.9
IQ003596,L003596,8.54,6084.0,Aprovado,0.7
IQ003597,L003597,6.8,5575.0,Aprovado,1.9
IQ003598,L003598,7.83,6684.0,Reprovado,9.9
IQ003599,L003599,6.66,5606.0,Aprovado,3.1
IQ003600,L003600,8.35,4576.0,Aprovado,18.7
IQ003601,L003601,7.37,5647.0,Aprovado,4.3
IQ003602,L003602,6.95,5014.0,Aprovado,4.3
IQ003603,L003603,8.04,5928.0,Aprovado,0.9
IQ003604,L003604,5.7,5127.0,Aprovado,5.3
IQ003605,L003605,8.4,4628.0,Aprovado,14.4
IQ003606,L003606,6.07,4919.0,Aprovado com desvio,29.9
IQ003607,L003607,7.81,4907.0,Aprovado,8.3
IQ003608,L003608,6.39,5657.0,Aprovado,9.5
IQ003609,L003609,7.37,5526.0,Aprovado,1.9
IQ003610,L003610,6.43,4839.0,Aprovado,3.8
IQ003611,L003611,8.13,5152.0,Aprovado,14.3
IQ003612,L003612,6.39,5557.0,Aprovado com desvio,3.1
IQ003613,L003613,7.96,4770.0,Aprovado,3.4
IQ003614,L003614,7.97,4235.0,Aprovado,12.3
IQ003615,L003615,7.26,5671.0,Aprovado,11.3
IQ003616,L003616,7.08,4992.0,Aprovado,33.2
IQ003617,L003617,7.79,4873.0,Aprovado,4.9
IQ003618,L003618,6.46,6069.0,Aprovado,36.7
IQ003619,L003619,4.96,5294.0,Aprovado,15.5
IQ003620,L003620,7.12,5765.0,Aprovado,13.5
IQ003621,L003621,6.38,5144.0,Aprovado,24.4
IQ003622,L003622,5.66,5457.0,Aprovado,25.6
IQ003623,L003623,7.4,5027.0,Aprovado,8.8
IQ003624,L003624,7.39,4943.0,Aprovado,15.5
IQ003625,L003625,7.84,4590.0,Aprovado,16.9
IQ003626,L003626,7.93,3872.0,Aprovado,24.3
IQ003627,L003627,6.72,4712.0,Aprovado,0.5
IQ003628,L003628,7.56,6060.0,Aprovado,4.5
IQ003629,L003629,7.26,6135.0,Aprovado,4.5
IQ003630,L003630,6.98,5501.0,Aprovado,6.9
IQ003631,L003631,6.78,4781.0,Aprovado,23.2
IQ003632,L003632,7.72,4920.0,Aprovado,4.8
IQ003633,L003633,6.02,4977.0,Aprovado,2.4
IQ003634,L003634,6.48,5505.0,Aprovado,6.4
IQ003635,L003635,7.19,5243.0,Aprovado,10.3
IQ003636,L003636,8.18,5957.0,Aprovado,11.7
IQ003637,L003637,7.7,5556.0,Reprovado,15.2
IQ003638,L003638,7.58,5507.0,Aprovado,38.0
IQ003639,L003639,7.35,4666.0,Aprovado com desvio,7.4
IQ003640,L003640,6.41,5839.0,Aprovado,11.3
IQ003641,L003641,7.34,5537.0,Aprovado,19.4
IQ003642,L003642,7.2,4746.0,Aprovado,14.7
IQ003643,L003643,7.11,5711.0,Aprovado,12.7
IQ003644,L003644,6.58,4666.0,Aprovado,6.0
IQ003645,L003645,6.98,5945.0,Aprovado,4.7
IQ003646,L003646,6.07,5189.0,Aprovado,17.7
IQ003647,L003647,6.3,5838.0,Aprovado,14.5
IQ003648,L003648,8.75,6215.0,Aprovado,16.2
IQ003649,L003649,7.19,5272.0,Aprovado,3.0
IQ003650,L003650,7.26,4502.0,Aprovado,11.0
IQ003651,L003651,8.8,5121.0,Aprovado,4.3
IQ003652,L003652,6.83,4305.0,Aprovado,6.4
IQ003653,L003653,9.27,6886.0,Aprovado com desvio,5.9
IQ003654,L003654,8.05,5136.0,Aprovado,5.7
IQ003655,L003655,7.22,4439.0,Aprovado,11.3
IQ003656,L003656,6.94,4737.0,Aprovado,6.1
IQ003657,L003657,7.02,4560.0,Aprovado,9.4
IQ003658,L003658,7.57,5501.0,Aprovado,8.7
IQ003659,L003659,7.13,5339.0,Aprovado,8.0
IQ003660,L003660,7.13,4441.0,Aprovado,11.1
IQ003661,L003661,8.13,5701.0,Aprovado,8.5
IQ003662,L003662,7.47,5761.0,Aprovado,11.8
IQ003663,L003663,8.16,5522.0,Aprovado,9.6
IQ003664,L003664,6.47,4550.0,Aprovado,8.0
IQ003665,L003665,8.29,4281.0,Aprovado,9.1
IQ003666,L003666,6.0,5399.0,Aprovado,10.5
IQ003667,L003667,7.67,4452.0,Aprovado,28.7
IQ003668,L003668,7.11,4992.0,Aprovado,7.7
IQ003669,L003669,6.71,4539.0,Aprovado,14.4
IQ003670,L003670,7.73,4959.0,Reprovado,9.3
IQ003671,L003671,7.11,5162.0,Aprovado,12.4
IQ003672,L003672,8.23,3889.0,Aprovado,7.3
IQ003673,L003673,7.37,4793.0,Aprovado,14.9
IQ003674,L003674,8.05,5171.0,Aprovado,8.5
IQ003675,L003675,6.81,6359.0,Aprovado,6.0
IQ003676,L003676,8.58,4303.0,Aprovado,5.6
IQ003677,L003677,6.97,4656.0,Reprovado,3.5
IQ003678,L003678,7.71,4877.0,Aprovado,4.7
IQ003679,L003679,7.64,5530.0,Aprovado,18.6
IQ003680,L003680,6.81,5735.0,Aprovado com desvio,7.0
IQ003681,L003681,6.85,3956.0,Aprovado,7.2
IQ003682,L003682,7.23,5598.0,Aprovado,19.0
IQ003683,L003683,7.15,6696.0,Aprovado,34.1
IQ003684,L003684,6.24,5643.0,Aprovado,14.1
IQ003685,L003685,7.51,4717.0,Aprovado,5.0
IQ003686,L003686,6.01,5818.0,Aprovado,6.4
IQ003687,L003687,6.84,5778.0,Aprovado,5.9
IQ003688,L003688,7.57,5353.0,Aprovado,7.8
IQ003689,L003689,7.49,5313.0,Aprovado,2.9
IQ003690,L003690,8.46,4850.0,Aprovado,11.4
IQ003691,L003691,7.2,5635.0,Aprovado,11.6
IQ003692,L003692,7.72,5525.0,Aprovado,5.4
IQ003693,L003693,7.3,5868.0,Aprovado,5.2
IQ003694,L003694,6.56,5023.0,Aprovado,7.6
IQ003695,L003695,8.4,4958.0,Aprovado,3.5
IQ003696,L003696,7.63,5252.0,Aprovado,19.5
IQ003697,L003697,8.19,4940.0,Aprovado,4.1
IQ003698,L003698,6.63,4572.0,Aprovado,12.5
IQ003699,L003699,7.22,5084.0,Aprovado,9.1
IQ003700,L003700,6.27,5972.0,Aprovado,34.2
IQ003701,L003701,6.84,5320.0,Aprovado,14.4
IQ003702,L003702,7.01,4785.0,Aprovado,5.4
IQ003703,L003703,8.03,5345.0,Aprovado,13.8
IQ003704,L003704,6.78,5355.0,Aprovado,1.0
IQ003705,L003705,8.59,4870.0,Aprovado,10.9
IQ003706,L003706,7.91,4797.0,Aprovado,8.6
IQ003707,L003707,6.85,5646.0,Aprovado,5.1
IQ003708,L003708,5.98,5338.0,Aprovado,11.0
IQ003709,L003709,7.35,5296.0,Aprovado,11.6
IQ003710,L003710,7.16,5315.0,Aprovado,32.3
IQ003711,L003711,8.33,5125.0,Aprovado,4.1
IQ003712,L003712,7.63,4455.0,Aprovado,10.6
IQ003713,L003713,7.05,4783.0,Aprovado,11.3
IQ003714,L003714,7.53,4766.0,Aprovado,9.7
IQ003715,L003715,6.79,5513.0,Aprovado,22.0
IQ003716,L003716,7.53,4531.0,Aprovado,10.3
IQ003717,L003717,6.89,5191.0,Aprovado,11.5
IQ003718,L003718,5.75,5096.0,Aprovado,9.7
IQ003719,L003719,6.73,5136.0,Aprovado,6.0
IQ003720,L003720,7.09,5261.0,Aprovado,9.4
IQ003721,L003721,7.13,4550.0,Aprovado,5.9
IQ003722,L003722,6.86,5946.0,Aprovado,5.1
IQ003723,L003723,7.69,5370.0,Aprovado,4.3
IQ003724,L003724,6.34,5223.0,Aprovado,9.4
IQ003725,L003725,7.16,4315.0,Aprovado,27.4
IQ003726,L003726,6.84,3815.0,Aprovado com desvio,13.3
IQ003727,L003727,9.3,4774.0,Aprovado,7.8
IQ003728,L003728,5.48,5375.0,Aprovado com desvio,1.5
IQ003729,L003729,6.86,4376.0,Aprovado,28.8
IQ003730,L003730,8.57,5811.0,Aprovado,10.5
IQ003731,L003731,5.86,6460.0,Aprovado,9.9
IQ003732,L003732,6.66,4904.0,Aprovado,7.7
IQ003733,L003733,8.52,4408.0,Aprovado,10.8
IQ003734,L003734,6.13,5093.0,Aprovado,40.6
IQ003735,L003735,5.72,5226.0,Aprovado,10.1
IQ003736,L003736,7.31,4442.0,Aprovado,11.1
IQ003737,L003737,5.69,5394.0,Aprovado,17.5
IQ003738,L003738,6.43,6025.0,Aprovado,14.3
IQ003739,L003739,7.88,5992.0,Aprovado,13.1
IQ003740,L003740,7.78,4847.0,Aprovado,7.8
IQ003741,L003741,8.02,4976.0,Aprovado,10.6
IQ003742,L003742,8.54,5814.0,Aprovado,9.7
IQ003743,L003743,5.77,4201.0,Aprovado,9.9
IQ003744,L003744,6.91,4835.0,Aprovado,12.0
IQ003745,L003745,7.41,4404.0,Aprovado,5.4
IQ003746,L003746,6.78,4383.0,Aprovado,13.0
IQ003747,L003747,6.19,4516.0,Aprovado,3.3
IQ003748,L003748,9.25,4514.0,Aprovado,16.2
IQ003749,L003749,6.52,5147.0,Aprovado,2.4
IQ003750,L003750,6.26,5872.0,Aprovado,3.0
IQ003751,L003751,8.74,5657.0,Aprovado,12.5
IQ003752,L003752,7.37,5284.0,Aprovado,7.8
IQ003753,L003753,5.69,4842.0,Aprovado,5.2
IQ003754,L003754,6.95,4679.0,Aprovado,31.6
IQ003755,L003755,7.2,5320.0,Aprovado,5.7
IQ003756,L003756,6.54,5398.0,Aprovado,20.4
IQ003757,L003757,7.5,5098.0,Aprovado,7.4
IQ003758,L003758,8.92,6089.0,Aprovado,1.0
IQ003759,L003759,6.15,5633.0,Aprovado com desvio,28.9
IQ003760,L003760,5.11,5131.0,Aprovado,6.1
IQ003761,L003761,6.67,5654.0,Aprovado,7.5
IQ003762,L003762,8.61,4935.0,Aprovado,8.6
IQ003763,L003763,4.78,5347.0,Aprovado,7.6
IQ003764,L003764,5.6,5269.0,Aprovado,6.0
IQ003765,L003765,6.77,5465.0,Aprovado,12.4
IQ003766,L003766,6.45,5075.0,Aprovado,8.1
IQ003767,L003767,8.21,3786.0,Aprovado com desvio,9.4
IQ003768,L003768,6.91,5392.0,Aprovado,19.5
IQ003769,L003769,7.53,4340.0,Aprovado,6.4
IQ003770,L003770,7.67,4639.0,Aprovado,4.3
IQ003771,L003771,5.33,5054.0,Aprovado,12.5
IQ003772,L003772,4.41,5278.0,Aprovado,3.9
IQ003773,L003773,7.48,4382.0,Aprovado,19.8
IQ003774,L003774,7.31,4798.0,Aprovado,6.0
IQ003775,L003775,6.12,5298.0,Aprovado,14.3
IQ003776,L003776,6.49,6074.0,Aprovado,24.6
IQ003777,L003777,8.33,5057.0,Aprovado,22.5
IQ003778,L003778,7.85,4080.0,Aprovado,4.8
IQ003779,L003779,7.17,5422.0,Aprovado,8.3
IQ003780,L003780,8.18,4970.0,Aprovado com desvio,8.6
IQ003781,L003781,8.88,5060.0,Aprovado,3.4
IQ003782,L003782,6.8,5789.0,Aprovado,2.7
IQ003783,L003783,7.41,5019.0,Aprovado,13.6
IQ003784,L003784,6.42,5342.0,Aprovado,14.1
IQ003785,L003785,4.71,4798.0,Aprovado,9.4
IQ003786,L003786,8.76,5170.0,Aprovado,7.9
IQ003787,L003787,6.83,5614.0,Aprovado,25.7
IQ003788,L003788,7.95,5242.0,Aprovado com desvio,5.6
IQ003789,L003789,8.0,5594.0,Aprovado,8.0
IQ003790,L003790,5.86,4524.0,Aprovado,22.2
IQ003791,L003791,7.64,5024.0,Aprovado,25.0
IQ003792,L003792,7.27,5807.0,Aprovado,3.3
IQ003793,L003793,7.7,5306.0,Aprovado,3.6
IQ003794,L003794,8.02,4672.0,Aprovado,3.1
IQ003795,L003795,8.29,5146.0,Aprovado com desvio,5.7
IQ003796,L003796,6.77,5423.0,Aprovado,2.4
IQ003797,L003797,7.99,5631.0,Aprovado,7.7
IQ003798,L003798,8.37,5379.0,Aprovado,5.1
IQ003799,L003799,6.89,6063.0,Aprovado,11.0
IQ003800,L003800,7.69,5389.0,Aprovado,12.6
IQ003801,L003801,7.86,4573.0,Aprovado,17.0
IQ003802,L003802,7.38,4942.0,Aprovado,3.9
IQ003803,L003803,5.03,5210.0,Aprovado,6.8
IQ003804,L003804,7.5,5694.0,Aprovado,2.4
IQ003805,L003805,8.87,6465.0,Aprovado,5.4
IQ003806,L003806,6.8,5542.0,Aprovado,21.4
IQ003807,L003807,7.78,6726.0,Aprovado,11.5
IQ003808,L003808,5.57,5432.0,Aprovado,26.9
IQ003809,L003809,7.65,4722.0,Aprovado,11.5
IQ003810,L003810,7.48,5798.0,Aprovado,11.6
IQ003811,L003811,7.45,6514.0,Aprovado,12.1
IQ003812,L003812,8.72,6340.0,Aprovado,11.9
IQ003813,L003813,7.42,5492.0,Reprovado,4.1
IQ003814,L003814,6.19,5480.0,Aprovado,39.1
IQ003815,L003815,6.19,5461.0,Aprovado,20.8
IQ003816,L003816,8.1,4892.0,Aprovado,2.3
IQ003817,L003817,8.24,4883.0,Aprovado,18.1
IQ003818,L003818,7.03,4470.0,Reprovado,17.0
IQ003819,L003819,6.87,5165.0,Aprovado,26.7
IQ003820,L003820,6.41,5647.0,Aprovado,16.5
IQ003821,L003821,8.54,6903.0,Aprovado,23.4
IQ003822,L003822,8.53,5459.0,Aprovado,11.8
IQ003823,L003823,7.11,5747.0,Aprovado,25.5
IQ003824,L003824,6.81,5276.0,Aprovado,3.2
IQ003825,L003825,9.3,4439.0,Aprovado,5.8
IQ003826,L003826,5.17,5955.0,Aprovado com desvio,16.4
IQ003827,L003827,7.53,5605.0,Aprovado,17.3
IQ003828,L003828,7.95,5738.0,Aprovado,15.1
IQ003829,L003829,9.06,6068.0,Reprovado,5.0
IQ003830,L003830,7.03,5537.0,Aprovado,7.7
IQ003831,L003831,7.82,5267.0,Aprovado,0.9
IQ003832,L003832,7.42,5167.0,Aprovado,6.4
IQ003833,L003833,7.59,6557.0,Aprovado,11.4
IQ003834,L003834,6.51,5171.0,Aprovado,10.9
IQ003835,L003835,7.23,6350.0,Aprovado,16.3
IQ003836,L003836,6.84,4921.0,Aprovado,7.4
IQ003837,L003837,6.18,5518.0,Aprovado,6.0
IQ003838,L003838,7.21,3828.0,Aprovado,17.8
IQ003839,L003839,6.89,5327.0,Aprovado,15.7
IQ003840,L003840,5.74,5660.0,Aprovado,10.6
IQ003841,L003841,7.18,5472.0,Reprovado,4.5
IQ003842,L003842,6.73,5658.0,Aprovado,19.6
IQ003843,L003843,7.19,4973.0,Aprovado,9.5
IQ003844,L003844,7.59,5858.0,Aprovado,4.3
IQ003845,L003845,6.36,4725.0,Aprovado,17.6
IQ003846,L003846,6.84,6108.0,Aprovado,4.1
IQ003847,L003847,8.34,5499.0,Aprovado,37.6
IQ003848,L003848,6.68,4731.0,Aprovado,2.2
IQ003849,L003849,5.51,5394.0,Aprovado com desvio,9.6
IQ003850,L003850,5.82,4466.0,Aprovado,15.5
IQ003851,L003851,6.78,4173.0,Aprovado,7.1
