viagem_id,pessoa_id,data_solicitacao,destino,finalidade,status,orcamento
VG03489,P00394,2024-12-29,Belo Horizonte,Fornecedor,Concluída,5847.35
VG03490,P00132,2024-12-19,Campinas,Treinamento,Concluída,3742.43
VG03491,P00505,2026-07-29,Campinas,Treinamento,Cancelada,4130.97
VG03492,P00771,2025-04-26,Curitiba,Cliente,Concluída,3536.21
VG03493,P00069,2024-04-11,Rio de Janeiro,Treinamento,Concluída,960.56
VG03494,P00143,2026-06-19,Rio de Janeiro,Treinamento,Concluída,1867.29
VG03495,P00035,2024-12-22,Rio de Janeiro,Cliente,Concluída,1279.38
VG03496,P00897,2025-10-03,Belo Horizonte,Treinamento,Concluída,1152.91
VG03497,P00752,2024-07-19,Belo Horizonte,Projeto,Concluída,1579.03
VG03498,P00559,2024-10-02,Curitiba,Projeto,Concluída,2228.65
VG03499,P00555,2024-08-02,Campinas,Treinamento,Concluída,995.51
VG03500,P00662,2025-10-16,Belo Horizonte,Auditoria,Concluída,2057.9
VG03501,P00815,2025-03-19,Curitiba,Auditoria,Concluída,1275.2
VG03502,P00364,2026-03-08,Curitiba,Treinamento,Aprovada,1108.71
VG03503,P00123,2024-07-12,Belo Horizonte,Cliente,Em análise,3400.77
VG03504,P00187,2026-02-11,São Paulo,Treinamento,Concluída,1259.99
VG03505,P00840,2026-05-07,São Paulo,Fornecedor,Concluída,1818.14
VG03506,P00329,2025-09-28,Campinas,Projeto,Aprovada,1524.75
VG03507,P00260,2024-11-18,Campinas,Fornecedor,Cancelada,3270.02
VG03508,P00560,2025-06-01,Campinas,Fornecedor,Concluída,1394.1
VG03509,P00552,2026-06-22,Curitiba,Projeto,Cancelada,651.44
VG03510,P00212,2026-05-31,Rio de Janeiro,Cliente,Em análise,1923.73
VG03511,P00036,2025-05-03,Campinas,Treinamento,Concluída,3466.38
VG03512,P00195,2024-01-26,Rio de Janeiro,Fornecedor,Em análise,1526.17
VG03513,P00157,2024-06-04,Belo Horizonte,Cliente,Cancelada,1610.39
VG03514,P00761,2024-11-18,Curitiba,Auditoria,Concluída,5092.97
VG03515,P00104,2024-05-06,Campinas,Treinamento,Concluída,2100.9
VG03516,P00234,2025-10-01,Belo Horizonte,Treinamento,Concluída,5262.54
VG03517,P00502,2024-11-11,Curitiba,Fornecedor,Concluída,396.04
VG03518,P00091,2024-06-03,Campinas,Projeto,Concluída,2209.82
VG03519,P00236,2024-10-19,São Paulo,Cliente,Concluída,1187.49
VG03520,P00842,2026-01-14,Rio de Janeiro,Projeto,Concluída,705.04
VG03521,P00219,2024-07-27,Belo Horizonte,Projeto,Concluída,1078.91
VG03522,P00089,2024-12-24,Curitiba,Cliente,Concluída,1117.31
VG03523,P00476,2025-02-22,Belo Horizonte,Cliente,Aprovada,324.78
VG03524,P00483,2024-05-19,Rio de Janeiro,Projeto,Cancelada,1656.58
VG03525,P00806,2025-11-28,Rio de Janeiro,Projeto,Concluída,2996.67
VG03526,P00511,2025-04-07,Belo Horizonte,Projeto,Concluída,3033.66
VG03527,P00125,2024-05-06,Rio de Janeiro,Fornecedor,Aprovada,1400.16
VG03528,P00011,2025-01-19,Rio de Janeiro,Auditoria,Concluída,2862.93
VG03529,P00150,2024-03-31,Curitiba,Fornecedor,Concluída,927.47
VG03530,P00436,2025-03-11,Campinas,Projeto,Concluída,1387.91
VG03531,P00889,2025-01-13,Belo Horizonte,Cliente,Concluída,2305.46
VG03532,P00780,2025-12-23,Curitiba,Fornecedor,Concluída,3115.76
VG03533,P00390,2026-01-20,São Paulo,Cliente,Concluída,1009.01
VG03534,P00889,2025-12-11,Campinas,Treinamento,Concluída,974.14
VG03535,P00090,2024-10-07,Rio de Janeiro,Fornecedor,Concluída,4511.74
VG03536,P00552,2026-07-20,Rio de Janeiro,Projeto,Concluída,1311.03
VG03537,P00887,2026-06-20,Curitiba,Cliente,Concluída,1151.51
VG03538,P00290,2025-07-29,Belo Horizonte,Auditoria,Concluída,1241.74
VG03539,P00396,2025-02-20,Rio de Janeiro,Cliente,Concluída,964.94
VG03540,P00160,2025-02-19,Rio de Janeiro,Cliente,Em análise,476.69
VG03541,P00106,2025-03-21,Campinas,Cliente,Concluída,2905.83
VG03542,P00863,2025-05-25,Belo Horizonte,Projeto,Concluída,1260.52
VG03543,P00241,2024-03-09,Belo Horizonte,Cliente,Concluída,2390.39
VG03544,P00223,2024-02-18,Campinas,Projeto,Concluída,1375.87
VG03545,P00183,2025-03-03,Rio de Janeiro,Auditoria,Concluída,1377.88
VG03546,P00250,2025-05-20,Rio de Janeiro,Projeto,Concluída,687.92
VG03547,P00594,2026-06-28,Belo Horizonte,Auditoria,Cancelada,1983.34
VG03548,P00061,2024-05-14,Curitiba,Treinamento,Concluída,2056.57
VG03549,P00612,2025-10-08,São Paulo,Auditoria,Em análise,1819.58
VG03550,P00830,2024-07-20,Rio de Janeiro,Cliente,Concluída,1417.69
VG03551,P00142,2024-10-20,Belo Horizonte,Cliente,Concluída,4975.01
VG03552,P00465,2026-07-05,Campinas,Fornecedor,Concluída,1178.5
VG03553,P00872,2024-07-06,Rio de Janeiro,Fornecedor,Concluída,1280.94
VG03554,P00404,2026-06-19,Rio de Janeiro,Treinamento,Concluída,1776.72
VG03555,P00799,2024-03-23,Curitiba,Auditoria,Concluída,860.87
VG03556,P00476,2026-07-11,São Paulo,Projeto,Concluída,1266.72
VG03557,P00669,2024-06-04,Rio de Janeiro,Fornecedor,Concluída,2032.08
VG03558,P00618,2026-07-12,Rio de Janeiro,Projeto,Concluída,928.39
VG03559,P00068,2024-11-12,Curitiba,Treinamento,Concluída,3369.81
VG03560,P00227,2024-08-07,Curitiba,Auditoria,Concluída,1621.79
VG03561,P00508,2024-04-13,Campinas,Treinamento,Aprovada,1522.38
VG03562,P00367,2025-11-28,São Paulo,Cliente,Concluída,1117.93
VG03563,P00163,2026-06-12,Belo Horizonte,Projeto,Concluída,613.33
VG03564,P00269,2024-09-05,Belo Horizonte,Treinamento,Aprovada,4192.82
VG03565,P00373,2026-01-01,Belo Horizonte,Treinamento,Cancelada,3624.41
VG03566,P00695,2024-11-13,Campinas,Projeto,Concluída,2173.89
VG03567,P00588,2024-01-20,Rio de Janeiro,Cliente,Concluída,1545.52
VG03568,P00698,2024-04-12,São Paulo,Projeto,Concluída,2201.28
VG03569,P00159,2024-07-14,São Paulo,Auditoria,Concluída,1557.35
VG03570,P00422,2025-04-13,São Paulo,Projeto,Concluída,1080.68
VG03571,P00754,2026-06-22,São Paulo,Cliente,Concluída,2929.45
VG03572,P00498,2026-01-05,Campinas,Projeto,Aprovada,2461.5
VG03573,P00470,2024-11-25,Curitiba,Fornecedor,Concluída,2478.4
VG03574,P00159,2025-07-19,Campinas,Auditoria,Concluída,783.07
VG03575,P00619,2026-05-01,Campinas,Projeto,Concluída,1201.8
VG03576,P00834,2025-05-25,São Paulo,Cliente,Concluída,1918.52
VG03577,P00551,2025-10-02,Campinas,Cliente,Concluída,2106.77
VG03578,P00742,2026-03-11,Campinas,Cliente,Em análise,2482.03
VG03579,P00206,2025-02-18,Rio de Janeiro,Auditoria,Em análise,1277.75
VG03580,P00425,2024-03-03,Campinas,Treinamento,Concluída,3220.46
VG03581,P00233,2025-04-22,Belo Horizonte,Treinamento,Em análise,1897.34
VG03582,P00746,2024-08-03,Belo Horizonte,Treinamento,Concluída,1853.9
VG03583,P00218,2025-03-22,Rio de Janeiro,Auditoria,Concluída,1946.03
VG03584,P00326,2025-09-06,Rio de Janeiro,Fornecedor,Concluída,1710.77
VG03585,P00880,2025-07-17,Belo Horizonte,Fornecedor,Concluída,1023.56
VG03586,P00586,2025-01-25,Curitiba,Treinamento,Concluída,451.19
VG03587,P00878,2024-01-02,Campinas,Fornecedor,Em análise,1840.24
VG03588,P00810,2024-07-27,Belo Horizonte,Treinamento,Concluída,1797.53
VG03589,P00844,2025-06-11,Campinas,Cliente,Concluída,2009.66
VG03590,P00396,2025-10-12,Campinas,Fornecedor,Concluída,1180.16
VG03591,P00294,2024-05-28,Rio de Janeiro,Cliente,Concluída,1579.0
VG03592,P00618,2024-01-18,São Paulo,Treinamento,Concluída,977.65
VG03593,P00087,2024-11-29,Curitiba,Cliente,Em análise,1976.17
VG03594,P00337,2024-01-26,Belo Horizonte,Fornecedor,Concluída,2465.37
VG03595,P00260,2025-07-06,Rio de Janeiro,Treinamento,Concluída,1890.15
VG03596,P00644,2024-02-20,Rio de Janeiro,Fornecedor,Concluída,649.88
VG03597,P00113,2026-05-05,Belo Horizonte,Cliente,Aprovada,992.11
VG03598,P00209,2024-06-22,Rio de Janeiro,Treinamento,Aprovada,2823.06
VG03599,P00350,2024-08-23,São Paulo,Auditoria,Concluída,1327.63
VG03600,P00236,2026-06-13,Curitiba,Auditoria,Concluída,408.38
VG03601,P00279,2025-03-20,São Paulo,Fornecedor,Concluída,1144.12
VG03602,P00308,2025-06-21,Curitiba,Auditoria,Concluída,2491.1
VG03603,P00528,2024-12-01,Rio de Janeiro,Treinamento,Concluída,2306.32
VG03604,P00232,2025-06-17,Belo Horizonte,Cliente,Em análise,2634.43
VG03605,P00170,2024-12-02,Campinas,Auditoria,Concluída,4038.9
VG03606,P00634,2024-03-23,Curitiba,Treinamento,Concluída,1108.19
VG03607,P00754,2025-06-05,Curitiba,Projeto,Concluída,1046.42
VG03608,P00879,2024-08-26,Rio de Janeiro,Cliente,Concluída,1495.5
VG03609,P00859,2026-01-14,São Paulo,Projeto,Concluída,858.06
VG03610,P00865,2025-06-28,Rio de Janeiro,Projeto,Aprovada,3185.81
VG03611,P00672,2024-11-06,Belo Horizonte,Cliente,Concluída,1549.83
VG03612,P00688,2024-02-26,Rio de Janeiro,Fornecedor,Concluída,1506.53
VG03613,P00715,2026-06-17,Belo Horizonte,Fornecedor,Concluída,2555.71
VG03614,P00893,2026-03-28,Curitiba,Fornecedor,Aprovada,1695.64
VG03615,P00745,2024-02-26,Campinas,Projeto,Em análise,3300.63
VG03616,P00846,2025-05-06,São Paulo,Cliente,Aprovada,3386.2
VG03617,P00514,2025-12-19,Campinas,Fornecedor,Aprovada,1583.28
VG03618,P00276,2025-03-23,São Paulo,Fornecedor,Cancelada,1027.22
VG03619,P00095,2025-12-26,Belo Horizonte,Treinamento,Concluída,1085.83
VG03620,P00594,2024-11-30,Curitiba,Cliente,Concluída,4490.97
VG03621,P00442,2025-08-22,São Paulo,Projeto,Concluída,1164.28
VG03622,P00436,2025-06-04,Rio de Janeiro,Fornecedor,Concluída,1929.19
VG03623,P00068,2024-10-26,São Paulo,Treinamento,Concluída,953.69
VG03624,P00874,2025-01-22,Campinas,Projeto,Concluída,1627.34
VG03625,P00704,2025-05-21,Curitiba,Auditoria,Concluída,1047.54
VG03626,P00898,2025-11-20,Rio de Janeiro,Auditoria,Concluída,4636.25
VG03627,P00134,2025-09-26,Curitiba,Fornecedor,Concluída,3998.85
VG03628,P00675,2026-05-15,Belo Horizonte,Projeto,Aprovada,1824.98
VG03629,P00576,2026-04-14,Curitiba,Fornecedor,Concluída,1724.95
VG03630,P00305,2025-01-06,Belo Horizonte,Fornecedor,Concluída,2684.59
VG03631,P00379,2025-10-21,Belo Horizonte,Cliente,Concluída,674.98
VG03632,P00344,2024-08-20,Campinas,Fornecedor,Concluída,3519.55
VG03633,P00283,2024-07-17,São Paulo,Treinamento,Concluída,2247.11
VG03634,P00542,2026-02-19,Curitiba,Fornecedor,Concluída,2099.11
VG03635,P00666,2025-03-19,São Paulo,Cliente,Concluída,4407.05
VG03636,P00657,2025-11-06,São Paulo,Projeto,Concluída,1402.03
VG03637,P00274,2025-07-03,São Paulo,Projeto,Em análise,2667.61
VG03638,P00783,2025-04-05,São Paulo,Auditoria,Aprovada,1077.12
VG03639,P00421,2025-08-22,Rio de Janeiro,Auditoria,Em análise,1482.01
VG03640,P00281,2024-12-06,Rio de Janeiro,Fornecedor,Concluída,1133.08
VG03641,P00190,2024-05-03,Campinas,Fornecedor,Concluída,1335.7
VG03642,P00291,2025-02-16,Rio de Janeiro,Projeto,Concluída,630.79
VG03643,P00195,2025-01-27,Curitiba,Fornecedor,Concluída,1893.23
VG03644,P00035,2024-09-25,Campinas,Cliente,Concluída,1093.94
VG03645,P00507,2025-06-21,Curitiba,Auditoria,Concluída,1771.45
VG03646,P00209,2024-06-30,Rio de Janeiro,Treinamento,Concluída,2608.99
VG03647,P00424,2025-12-20,Curitiba,Treinamento,Concluída,528.98
VG03648,P00849,2025-01-12,Campinas,Treinamento,Concluída,1858.33
VG03649,P00795,2026-04-04,São Paulo,Treinamento,Cancelada,3624.65
VG03650,P00220,2024-10-13,São Paulo,Cliente,Concluída,1681.64
VG03651,P00046,2025-04-04,Campinas,Fornecedor,Concluída,529.66
VG03652,P00436,2024-04-17,Curitiba,Treinamento,Concluída,1883.48
VG03653,P00119,2025-05-21,Belo Horizonte,Treinamento,Concluída,833.53
VG03654,P00502,2025-12-12,Rio de Janeiro,Projeto,Em análise,1729.26
VG03655,P00361,2025-08-07,Campinas,Cliente,Aprovada,1256.64
VG03656,P00429,2024-04-05,Rio de Janeiro,Cliente,Em análise,2283.49
VG03657,P00888,2026-07-11,São Paulo,Fornecedor,Concluída,975.73
VG03658,P00472,2024-03-02,Curitiba,Treinamento,Concluída,1220.26
VG03659,P00327,2025-03-18,Curitiba,Auditoria,Concluída,909.52
VG03660,P00794,2024-03-31,Campinas,Cliente,Concluída,1459.41
VG03661,P00121,2024-11-11,São Paulo,Cliente,Concluída,1330.85
VG03662,P00870,2024-06-29,Campinas,Fornecedor,Concluída,845.0
VG03663,P00421,2026-02-23,Rio de Janeiro,Auditoria,Concluída,2282.25
VG03664,P00588,2024-06-17,Rio de Janeiro,Cliente,Concluída,437.6
VG03665,P00573,2026-07-17,Campinas,Projeto,Concluída,1194.95
VG03666,P00562,2026-06-03,São Paulo,Projeto,Concluída,1377.6
VG03667,P00773,2024-06-19,Belo Horizonte,Fornecedor,Concluída,2529.73
VG03668,P00545,2026-04-24,Campinas,Projeto,Concluída,1663.54
VG03669,P00141,2026-01-01,Campinas,Treinamento,Concluída,1275.36
VG03670,P00554,2025-10-31,Rio de Janeiro,Cliente,Concluída,4506.53
VG03671,P00486,2026-07-24,Campinas,Auditoria,Concluída,2360.29
VG03672,P00847,2024-10-13,São Paulo,Treinamento,Concluída,442.65
VG03673,P00121,2025-01-19,Belo Horizonte,Fornecedor,Concluída,1861.07
VG03674,P00296,2026-04-18,São Paulo,Auditoria,Concluída,2204.98
VG03675,P00261,2026-05-13,Rio de Janeiro,Auditoria,Concluída,1655.71
VG03676,P00238,2025-08-13,Campinas,Projeto,Concluída,1605.86
VG03677,P00591,2026-06-06,Rio de Janeiro,Cliente,Concluída,3211.61
VG03678,P00496,2026-03-24,Campinas,Fornecedor,Concluída,3818.21
VG03679,P00366,2024-08-10,Campinas,Projeto,Concluída,1153.1
VG03680,P00164,2025-03-24,Belo Horizonte,Treinamento,Aprovada,810.03
VG03681,P00391,2024-11-04,Curitiba,Projeto,Concluída,2176.75
VG03682,P00021,2024-07-24,Belo Horizonte,Auditoria,Aprovada,862.82
VG03683,P00569,2024-02-17,Belo Horizonte,Auditoria,Concluída,2224.15
VG03684,P00431,2025-07-05,Campinas,Projeto,Concluída,1164.24
VG03685,P00460,2026-04-14,Belo Horizonte,Fornecedor,Concluída,3063.42
VG03686,P00502,2026-06-18,Curitiba,Cliente,Concluída,1168.75
VG03687,P00841,2025-09-04,Curitiba,Fornecedor,Em análise,964.08
VG03688,P00498,2025-10-18,Rio de Janeiro,Projeto,Concluída,1202.71
VG03689,P00342,2025-08-21,Belo Horizonte,Treinamento,Concluída,1080.75
VG03690,P00380,2024-02-07,Belo Horizonte,Treinamento,Concluída,2077.01
VG03691,P00772,2026-02-02,Rio de Janeiro,Cliente,Aprovada,1843.82
VG03692,P00626,2024-12-30,Rio de Janeiro,Fornecedor,Concluída,1014.74
VG03693,P00859,2026-02-14,Curitiba,Projeto,Concluída,1959.05
VG03694,P00426,2024-05-01,Rio de Janeiro,Auditoria,Concluída,807.66
VG03695,P00568,2024-07-27,Campinas,Auditoria,Concluída,4786.61
VG03696,P00401,2024-03-05,Rio de Janeiro,Cliente,Concluída,813.64
VG03697,P00811,2026-03-08,São Paulo,Projeto,Concluída,1098.48
VG03698,P00286,2025-01-23,São Paulo,Projeto,Concluída,6495.07
VG03699,P00316,2025-11-05,Campinas,Fornecedor,Concluída,897.14
VG03700,P00285,2025-02-14,Rio de Janeiro,Fornecedor,Concluída,2985.9
VG03701,P00646,2024-08-04,Campinas,Auditoria,Concluída,871.41
VG03702,P00730,2024-03-02,Curitiba,Cliente,Concluída,1919.85
VG03703,P00651,2026-01-02,Curitiba,Treinamento,Cancelada,1700.97
VG03704,P00787,2024-08-21,Campinas,Auditoria,Aprovada,2528.37
VG03705,P00240,2026-06-01,Rio de Janeiro,Cliente,Concluída,1151.23
VG03706,P00775,2025-11-25,São Paulo,Projeto,Aprovada,1056.33
VG03707,P00343,2025-02-16,Rio de Janeiro,Cliente,Concluída,2059.85
VG03708,P00173,2026-05-25,Belo Horizonte,Treinamento,Cancelada,2955.45
VG03709,P00322,2024-11-09,Belo Horizonte,Fornecedor,Concluída,2146.02
VG03710,P00740,2024-12-16,São Paulo,Treinamento,Concluída,7588.58
VG03711,P00429,2026-06-05,Curitiba,Fornecedor,Concluída,376.69
VG03712,P00110,2024-07-19,Campinas,Auditoria,Concluída,1788.92
VG03713,P00773,2025-01-30,Campinas,Auditoria,Concluída,1954.64
VG03714,P00687,2024-04-20,Curitiba,Projeto,Cancelada,8042.61
VG03715,P00369,2025-09-12,Curitiba,Treinamento,Em análise,846.88
VG03716,P00652,2025-03-25,Belo Horizonte,Auditoria,Aprovada,2584.24
VG03717,P00259,2024-02-12,Belo Horizonte,Fornecedor,Aprovada,1329.42
VG03718,P00448,2025-07-24,Campinas,Cliente,Concluída,2087.11
VG03719,P00144,2026-07-16,São Paulo,Projeto,Concluída,567.86
VG03720,P00407,2025-01-03,Curitiba,Treinamento,Aprovada,1888.92
VG03721,P00105,2026-03-06,Campinas,Cliente,Em análise,5259.98
VG03722,P00460,2025-09-04,Campinas,Fornecedor,Aprovada,705.79
VG03723,P00632,2026-04-20,Belo Horizonte,Projeto,Concluída,2150.33
VG03724,P00654,2024-04-04,Campinas,Fornecedor,Concluída,2468.49
VG03725,P00077,2024-10-17,Curitiba,Cliente,Concluída,1350.91
VG03726,P00033,2024-02-08,São Paulo,Projeto,Em análise,1391.16
VG03727,P00680,2024-12-25,Belo Horizonte,Projeto,Concluída,2697.1
VG03728,P00521,2026-06-24,Belo Horizonte,Cliente,Concluída,2584.68
VG03729,P00522,2025-06-03,Curitiba,Fornecedor,Concluída,1593.91
VG03730,P00493,2026-02-25,São Paulo,Cliente,Concluída,1586.39
VG03731,P00485,2026-04-04,Campinas,Treinamento,Cancelada,2985.69
VG03732,P00357,2025-03-20,Curitiba,Cliente,Concluída,1473.51
VG03733,P00808,2025-08-22,Campinas,Projeto,Aprovada,1674.7
VG03734,P00559,2026-05-01,São Paulo,Treinamento,Em análise,2204.33
VG03735,P00714,2026-07-03,Curitiba,Projeto,Aprovada,1108.6
VG03736,P00578,2024-08-22,Campinas,Cliente,Concluída,526.99
VG03737,P00204,2024-08-20,Campinas,Projeto,Concluída,1814.66
VG03738,P00324,2024-07-03,São Paulo,Cliente,Cancelada,1099.51
VG03739,P00472,2025-12-18,Rio de Janeiro,Projeto,Aprovada,976.05
VG03740,P00011,2024-02-28,Campinas,Cliente,Concluída,5346.79
VG03741,P00725,2025-02-12,Campinas,Projeto,Concluída,2428.91
VG03742,P00616,2025-02-28,Belo Horizonte,Cliente,Concluída,1279.51
VG03743,P00851,2024-01-01,Campinas,Projeto,Concluída,1742.81
VG03744,P00756,2025-08-13,São Paulo,Fornecedor,Concluída,1545.93
VG03745,P00642,2024-05-14,Campinas,Auditoria,Concluída,2055.33
VG03746,P00326,2024-05-17,Curitiba,Fornecedor,Concluída,3200.45
VG03747,P00617,2025-02-20,Rio de Janeiro,Cliente,Concluída,2549.32
VG03748,P00329,2024-07-04,São Paulo,Treinamento,Concluída,3477.71
VG03749,P00617,2024-09-12,São Paulo,Cliente,Concluída,1793.85
VG03750,P00104,2025-03-21,Campinas,Auditoria,Concluída,1000.23
VG03751,P00727,2026-01-29,São Paulo,Treinamento,Concluída,1367.64
VG03752,P00096,2024-09-07,Belo Horizonte,Cliente,Concluída,735.65
VG03753,P00571,2026-03-12,Belo Horizonte,Fornecedor,Concluída,1446.24
VG03754,P00583,2026-02-05,São Paulo,Fornecedor,Concluída,1462.27
VG03755,P00198,2024-11-03,Belo Horizonte,Auditoria,Concluída,2116.57
VG03756,P00407,2025-08-29,Campinas,Auditoria,Concluída,1214.99
VG03757,P00397,2024-11-16,São Paulo,Cliente,Concluída,2085.28
VG03758,P00118,2025-07-10,Campinas,Cliente,Concluída,1688.61
VG03759,P00513,2026-04-06,Rio de Janeiro,Treinamento,Concluída,1374.89
VG03760,P00209,2024-08-19,Rio de Janeiro,Treinamento,Concluída,2648.69
VG03761,P00044,2026-05-26,São Paulo,Fornecedor,Concluída,830.15
VG03762,P00267,2025-06-04,Campinas,Cliente,Concluída,855.32
VG03763,P00362,2025-04-08,São Paulo,Cliente,Aprovada,1227.74
VG03764,P00363,2024-05-28,Rio de Janeiro,Auditoria,Concluída,6829.26
VG03765,P00323,2024-06-20,Belo Horizonte,Projeto,Concluída,1861.68
VG03766,P00032,2026-04-13,Campinas,Fornecedor,Concluída,1829.67
VG03767,P00017,2025-05-09,Belo Horizonte,Treinamento,Concluída,1237.29
VG03768,P00454,2026-03-19,Belo Horizonte,Fornecedor,Concluída,685.81
VG03769,P00478,2024-11-12,Rio de Janeiro,Treinamento,Concluída,1847.73
VG03770,P00072,2025-06-15,Curitiba,Auditoria,Em análise,1952.3
VG03771,P00002,2024-08-19,Curitiba,Cliente,Concluída,2434.06
VG03772,P00871,2024-09-07,Campinas,Projeto,Concluída,3658.73
VG03773,P00770,2025-04-29,Campinas,Projeto,Concluída,599.84
VG03774,P00740,2024-04-13,Curitiba,Cliente,Em análise,1205.81
VG03775,P00826,2025-07-04,Campinas,Fornecedor,Aprovada,871.76
VG03776,P00142,2026-06-25,Belo Horizonte,Treinamento,Concluída,1301.34
VG03777,P00258,2025-02-03,Campinas,Fornecedor,Aprovada,6183.77
VG03778,P00657,2025-12-11,Belo Horizonte,Cliente,Concluída,1958.12
VG03779,P00209,2026-06-23,Belo Horizonte,Auditoria,Concluída,2590.4
VG03780,P00610,2024-09-30,Rio de Janeiro,Treinamento,Cancelada,1302.89
VG03781,P00027,2026-07-16,Belo Horizonte,Fornecedor,Concluída,1216.59
VG03782,P00590,2024-04-25,Curitiba,Fornecedor,Concluída,3756.38
VG03783,P00357,2025-11-30,Belo Horizonte,Projeto,Em análise,577.07
VG03784,P00520,2025-06-26,Belo Horizonte,Cliente,Aprovada,672.98
VG03785,P00441,2025-04-12,Rio de Janeiro,Cliente,Concluída,1230.47
VG03786,P00556,2025-02-16,Curitiba,Cliente,Concluída,2482.54
VG03787,P00337,2026-03-18,Belo Horizonte,Auditoria,Concluída,4654.17
VG03788,P00609,2025-05-07,Curitiba,Projeto,Concluída,1037.38
VG03789,P00464,2026-04-14,Curitiba,Projeto,Concluída,1400.6
VG03790,P00318,2025-04-21,Campinas,Cliente,Concluída,1755.79
VG03791,P00900,2024-04-20,Campinas,Treinamento,Concluída,1004.87
VG03792,P00615,2026-04-18,Curitiba,Cliente,Concluída,2403.59
VG03793,P00270,2025-05-16,Curitiba,Auditoria,Concluída,1058.09
VG03794,P00039,2025-11-19,São Paulo,Cliente,Em análise,3222.47
VG03795,P00353,2024-02-02,Belo Horizonte,Auditoria,Concluída,1430.13
VG03796,P00096,2024-05-08,Rio de Janeiro,Fornecedor,Concluída,740.22
VG03797,P00090,2025-02-05,Campinas,Cliente,Aprovada,1339.66
VG03798,P00079,2025-06-21,Belo Horizonte,Cliente,Concluída,2789.34
VG03799,P00519,2024-08-24,São Paulo,Projeto,Aprovada,5483.11
VG03800,P00645,2024-05-09,Rio de Janeiro,Cliente,Aprovada,10271.15
VG03801,P00894,2024-04-30,Curitiba,Projeto,Concluída,2300.87
VG03802,P00814,2024-05-02,Curitiba,Auditoria,Concluída,2053.49
VG03803,P00716,2026-06-20,Belo Horizonte,Auditoria,Concluída,3003.85
VG03804,P00365,2024-09-20,Curitiba,Projeto,Concluída,587.63
VG03805,P00892,2026-01-15,Campinas,Auditoria,Cancelada,1869.86
VG03806,P00069,2025-12-13,Campinas,Cliente,Concluída,1550.78
VG03807,P00117,2025-12-20,Campinas,Fornecedor,Concluída,1506.69
VG03808,P00565,2026-07-21,Rio de Janeiro,Cliente,Concluída,1277.31
VG03809,P00064,2026-05-19,Rio de Janeiro,Fornecedor,Concluída,3542.7
VG03810,P00621,2025-11-03,Rio de Janeiro,Fornecedor,Concluída,1490.59
VG03811,P00697,2024-07-31,Rio de Janeiro,Fornecedor,Concluída,2757.86
VG03812,P00810,2025-12-13,Belo Horizonte,Projeto,Concluída,1124.31
