imposto_id;cliente_id;competencia;tributo;valor_apurado;data_vencimento
5761;481;2025-07;FGTS;21686,18;2025-07-20
5762;481;2025-07;FGTS;21017,6;2025-08-20
5763;481;2025-08;INSS;46202,49;2025-09-14
5764;481;2025-09;ICMS;58160,0;2025-10-22
5765;481;2025-10;FGTS;49756,11;2025-11-21
5766;481;2025-11;PIS/COFINS;31961,46;2025-12-12
5767;481;2025-12;ISS;9568,49;2026-01-18
5768;481;2026-01;ICMS;52883,05;2026-02-07
5769;481;2026-02;FGTS;59659,08;2026-03-16
5770;481;2026-03;IRPJ/CSLL;13589,99;2026-04-20
5771;481;2026-04;FGTS;48221,83;2026-05-17
5772;481;2026-05;PIS/COFINS;47896,68;2026-06-14
5773;482;2025-07;ICMS;49527,71;2025-07-24
5774;482;2025-07;ICMS;1369,61;2025-08-16
5775;482;2025-08;ICMS;17352,96;2025-09-13
5776;482;2025-09;INSS;34421,89;2025-10-16
5777;482;2025-10;ICMS;20217,81;2025-11-23
5778;482;2025-11;IRPJ/CSLL;28261,16;2025-12-16
5779;482;2025-12;INSS;24552,02;2026-01-17
5780;482;2026-01;PIS/COFINS;18440,14;2026-02-09
5781;482;2026-02;PIS/COFINS;61549,37;2026-03-23
5782;482;2026-03;FGTS;20939,32;2026-04-08
5783;482;2026-04;INSS;3307,18;2026-05-11
5784;482;2026-05;ISS;26294,97;2026-06-12
5785;483;2025-07;INSS;16004,66;2025-07-22
5786;483;2025-07;PIS/COFINS;48883,28;2025-08-16
5787;483;2025-08;ISS;12894,23;2025-09-10
5788;483;2025-09;IRPJ/CSLL;51403,6;2025-10-24
5789;483;2025-10;ISS;41690,08;2025-11-20
5790;483;2025-11;ICMS;20098,57;2025-12-11
5791;483;2025-12;INSS;41590,5;2026-01-07
5792;483;2026-01;IRPJ/CSLL;1501,03;2026-02-09
5793;483;2026-02;PIS/COFINS;62338,1;2026-03-21
5794;483;2026-03;IRPJ/CSLL;57305,34;2026-04-21
5795;483;2026-04;INSS;63417,68;2026-05-17
5796;483;2026-05;IRPJ/CSLL;31351,16;2026-06-07
5797;484;2025-07;INSS;35658,94;2025-07-11
5798;484;2025-07;IRPJ/CSLL;49692,2;2025-08-14
5799;484;2025-08;ICMS;29266,57;2025-09-19
5800;484;2025-09;FGTS;20282,42;2025-10-09
5801;484;2025-10;FGTS;29651,85;2025-11-17
5802;484;2025-11;ISS;16676,19;2025-12-17
5803;484;2025-12;PIS/COFINS;29686,64;2026-01-20
5804;484;2026-01;INSS;37388,42;2026-02-14
5805;484;2026-02;PIS/COFINS;12371,47;2026-03-18
5806;484;2026-03;ICMS;17589,38;2026-04-10
5807;484;2026-04;ICMS;37249,95;2026-05-18
5808;484;2026-05;FGTS;7358,28;2026-06-13
5809;485;2025-07;IRPJ/CSLL;26609,89;2025-07-23
5810;485;2025-07;IRPJ/CSLL;49346,84;2025-08-23
5811;485;2025-08;ICMS;1348,52;2025-09-14
5812;485;2025-09;IRPJ/CSLL;44002,28;2025-10-12
5813;485;2025-10;PIS/COFINS;16493,65;2025-11-14
5814;485;2025-11;ICMS;14280,15;2025-12-17
5815;485;2025-12;INSS;32919,15;2026-01-07
5816;485;2026-01;PIS/COFINS;62240,21;2026-02-12
5817;485;2026-02;ICMS;31016,0;2026-03-16
5818;485;2026-03;FGTS;30493,24;2026-04-22
5819;485;2026-04;ICMS;44865,29;2026-05-13
5820;485;2026-05;IRPJ/CSLL;29926,77;2026-06-09
5821;486;2025-07;INSS;63916,07;2025-07-25
5822;486;2025-07;PIS/COFINS;9544,72;2025-08-16
5823;486;2025-08;PIS/COFINS;35078,35;2025-09-21
5824;486;2025-09;ISS;27393,84;2025-10-14
5825;486;2025-10;FGTS;10833,76;2025-11-19
5826;486;2025-11;ICMS;47692,7;2025-12-18
5827;486;2025-12;IRPJ/CSLL;31328,14;2026-01-13
5828;486;2026-01;IRPJ/CSLL;21735,86;2026-02-15
5829;486;2026-02;ISS;21320,59;2026-03-09
5830;486;2026-03;INSS;20937,3;2026-04-17
5831;486;2026-04;PIS/COFINS;41243,19;2026-05-21
5832;486;2026-05;FGTS;7864,62;2026-06-16
5833;487;2025-07;ISS;38555,24;2025-07-21
5834;487;2025-07;ICMS;37218,2;2025-08-13
5835;487;2025-08;PIS/COFINS;36144,57;2025-09-23
5836;487;2025-09;ISS;33694,82;2025-10-18
5837;487;2025-10;FGTS;41711,46;2025-11-13
5838;487;2025-11;INSS;55263,56;2025-12-19
5839;487;2025-12;INSS;19296,2;2026-01-11
5840;487;2026-01;ICMS;2957,3;2026-02-20
5841;487;2026-02;ICMS;7575,39;2026-03-18
5842;487;2026-03;ISS;14165,26;2026-04-08
5843;487;2026-04;ISS;34740,11;2026-05-11
5844;487;2026-05;ISS;9942,14;2026-06-18
5845;488;2025-07;ISS;2341,18;2025-07-17
5846;488;2025-07;ICMS;38722,18;2025-08-12
5847;488;2025-08;INSS;63312,26;2025-09-12
5848;488;2025-09;ISS;13720,71;2025-10-20
5849;488;2025-10;INSS;40268,36;2025-11-14
5850;488;2025-11;ISS;43802,9;2025-12-15
5851;488;2025-12;PIS/COFINS;25836,41;2026-01-12
5852;488;2026-01;ISS;37756,76;2026-02-08
5853;488;2026-02;IRPJ/CSLL;34679,48;2026-03-10
5854;488;2026-03;INSS;57083,14;2026-04-20
5855;488;2026-04;PIS/COFINS;33252,79;2026-05-22
5856;488;2026-05;ISS;20334,75;2026-06-10
5857;489;2025-07;ICMS;10973,49;2025-07-16
5858;489;2025-07;ISS;20496,78;2025-08-25
5859;489;2025-08;IRPJ/CSLL;37496,77;2025-09-24
5860;489;2025-09;ISS;32443,13;2025-10-13
5861;489;2025-10;ISS;18853,23;2025-11-20
5862;489;2025-11;IRPJ/CSLL;11041,62;2025-12-18
5863;489;2025-12;ISS;64156,53;2026-01-19
5864;489;2026-01;PIS/COFINS;52150,42;2026-02-20
5865;489;2026-02;ICMS;55070,02;2026-03-11
5866;489;2026-03;IRPJ/CSLL;42186,48;2026-04-13
5867;489;2026-04;ICMS;60999,76;2026-05-08
5868;489;2026-05;FGTS;16223,55;2026-06-17
5869;490;2025-07;ISS;3934,76;2025-07-12
5870;490;2025-07;PIS/COFINS;63341,03;2025-08-23
5871;490;2025-08;ISS;50519,36;2025-09-23
5872;490;2025-09;FGTS;21971,2;2025-10-15
5873;490;2025-10;IRPJ/CSLL;46143,27;2025-11-18
5874;490;2025-11;FGTS;27502,45;2025-12-19
5875;490;2025-12;INSS;1279,96;2026-01-11
5876;490;2026-01;IRPJ/CSLL;45725,04;2026-02-20
5877;490;2026-02;IRPJ/CSLL;7409,33;2026-03-16
5878;490;2026-03;PIS/COFINS;29058,33;2026-04-19
5879;490;2026-04;INSS;37003,52;2026-05-13
5880;490;2026-05;FGTS;42377,21;2026-06-08
5881;491;2025-07;PIS/COFINS;3618,61;2025-07-23
5882;491;2025-07;ICMS;42118,81;2025-08-17
5883;491;2025-08;IRPJ/CSLL;34396,59;2025-09-11
5884;491;2025-09;ICMS;12209,22;2025-10-16
5885;491;2025-10;ISS;12158,51;2025-11-12
5886;491;2025-11;INSS;56575,08;2025-12-14
5887;491;2025-12;INSS;18694,02;2026-01-19
5888;491;2026-01;PIS/COFINS;29076,47;2026-02-06
5889;491;2026-02;IRPJ/CSLL;33063,93;2026-03-16
5890;491;2026-03;FGTS;28441,38;2026-04-08
5891;491;2026-04;ICMS;52649,02;2026-05-13
5892;491;2026-05;ICMS;21357,35;2026-06-07
5893;492;2025-07;ISS;63240,1;2025-07-16
5894;492;2025-07;INSS;50360,62;2025-08-15
5895;492;2025-08;FGTS;63608,5;2025-09-20
5896;492;2025-09;FGTS;38999,44;2025-10-10
5897;492;2025-10;IRPJ/CSLL;29740,44;2025-11-19
5898;492;2025-11;INSS;34850,06;2025-12-16
5899;492;2025-12;ISS;7959,19;2026-01-20
5900;492;2026-01;PIS/COFINS;3430,22;2026-02-16
5901;492;2026-02;ISS;14953,64;2026-03-12
5902;492;2026-03;PIS/COFINS;9859,91;2026-04-12
5903;492;2026-04;PIS/COFINS;50984,13;2026-05-09
5904;492;2026-05;INSS;38737,57;2026-06-15
5905;493;2025-07;PIS/COFINS;32696,78;2025-07-18
5906;493;2025-07;IRPJ/CSLL;18481,18;2025-08-15
5907;493;2025-08;PIS/COFINS;32855,73;2025-09-12
5908;493;2025-09;INSS;18919,51;2025-10-12
5909;493;2025-10;FGTS;59532,35;2025-11-15
5910;493;2025-11;PIS/COFINS;18640,53;2025-12-09
5911;493;2025-12;ICMS;19008,89;2026-01-22
5912;493;2026-01;PIS/COFINS;13323,79;2026-02-08
5913;493;2026-02;INSS;7016,33;2026-03-09
5914;493;2026-03;FGTS;32756,46;2026-04-20
5915;493;2026-04;ISS;22237,39;2026-05-11
5916;493;2026-05;FGTS;8726,16;2026-06-08
5917;494;2025-07;INSS;10405,82;2025-07-22
5918;494;2025-07;IRPJ/CSLL;19684,86;2025-08-11
5919;494;2025-08;ICMS;62853,96;2025-09-15
5920;494;2025-09;IRPJ/CSLL;50069,74;2025-10-23
5921;494;2025-10;IRPJ/CSLL;39726,95;2025-11-08
5922;494;2025-11;INSS;61860,63;2025-12-17
5923;494;2025-12;IRPJ/CSLL;41797,47;2026-01-07
5924;494;2026-01;ISS;40034,24;2026-02-16
5925;494;2026-02;ICMS;57439,49;2026-03-09
5926;494;2026-03;ISS;64149,81;2026-04-17
5927;494;2026-04;FGTS;40427,23;2026-05-14
5928;494;2026-05;PIS/COFINS;3094,97;2026-06-17
5929;495;2025-07;IRPJ/CSLL;27226,44;2025-07-15
5930;495;2025-07;FGTS;48691,06;2025-08-22
5931;495;2025-08;INSS;3075,82;2025-09-19
5932;495;2025-09;PIS/COFINS;2818,52;2025-10-23
5933;495;2025-10;INSS;679,2;2025-11-20
5934;495;2025-11;FGTS;30537,36;2025-12-18
5935;495;2025-12;ISS;12365,57;2026-01-13
5936;495;2026-01;INSS;45359,33;2026-02-18
5937;495;2026-02;PIS/COFINS;3923,29;2026-03-17
5938;495;2026-03;FGTS;56418,83;2026-04-15
5939;495;2026-04;FGTS;60227,17;2026-05-21
5940;495;2026-05;INSS;52456,56;2026-06-17
5941;496;2025-07;IRPJ/CSLL;4896,11;2025-07-24
5942;496;2025-07;ISS;64446,49;2025-08-14
5943;496;2025-08;INSS;40929,84;2025-09-21
5944;496;2025-09;ISS;56377,45;2025-10-24
5945;496;2025-10;ICMS;44397,43;2025-11-13
5946;496;2025-11;FGTS;31923,22;2025-12-23
5947;496;2025-12;ISS;53619,15;2026-01-14
5948;496;2026-01;PIS/COFINS;6522,96;2026-02-19
5949;496;2026-02;FGTS;33070,26;2026-03-21
5950;496;2026-03;IRPJ/CSLL;59849,82;2026-04-13
5951;496;2026-04;ICMS;35907,95;2026-05-21
5952;496;2026-05;FGTS;5620,74;2026-06-06
5953;497;2025-07;IRPJ/CSLL;50737,43;2025-07-18
5954;497;2025-07;IRPJ/CSLL;1519,15;2025-08-17
5955;497;2025-08;FGTS;38431,53;2025-09-12
5956;497;2025-09;ISS;12331,07;2025-10-18
5957;497;2025-10;PIS/COFINS;23428,19;2025-11-10
5958;497;2025-11;ICMS;37439,15;2025-12-12
5959;497;2025-12;ICMS;64254,76;2026-01-19
5960;497;2026-01;FGTS;62825,06;2026-02-06
5961;497;2026-02;FGTS;12266,41;2026-03-14
5962;497;2026-03;INSS;13230,22;2026-04-07
5963;497;2026-04;ISS;30262,23;2026-05-10
5964;497;2026-05;FGTS;28102,07;2026-06-09
5965;498;2025-07;IRPJ/CSLL;28601,19;2025-07-13
5966;498;2025-07;INSS;11575,53;2025-08-13
5967;498;2025-08;FGTS;47863,63;2025-09-22
5968;498;2025-09;INSS;31135,32;2025-10-20
5969;498;2025-10;FGTS;30066,96;2025-11-23
5970;498;2025-11;IRPJ/CSLL;28476,22;2025-12-20
5971;498;2025-12;FGTS;28589,99;2026-01-11
5972;498;2026-01;ISS;28226,72;2026-02-13
5973;498;2026-02;PIS/COFINS;62379,24;2026-03-19
5974;498;2026-03;ISS;38508,38;2026-04-17
5975;498;2026-04;ISS;62140,03;2026-05-15
5976;498;2026-05;ICMS;8236,37;2026-06-12
5977;499;2025-07;IRPJ/CSLL;58187,06;2025-07-18
5978;499;2025-07;FGTS;9568,37;2025-08-22
5979;499;2025-08;PIS/COFINS;21587,43;2025-09-21
5980;499;2025-09;INSS;28598,89;2025-10-15
5981;499;2025-10;ICMS;37779,36;2025-11-11
5982;499;2025-11;INSS;25286,06;2025-12-23
5983;499;2025-12;ISS;59710,52;2026-01-18
5984;499;2026-01;IRPJ/CSLL;17470,82;2026-02-06
5985;499;2026-02;IRPJ/CSLL;2465,96;2026-03-19
5986;499;2026-03;INSS;7469,69;2026-04-11
5987;499;2026-04;FGTS;56827,56;2026-05-12
5988;499;2026-05;FGTS;47951,76;2026-06-20
5989;500;2025-07;PIS/COFINS;32337,57;2025-07-24
5990;500;2025-07;ICMS;34891,56;2025-08-11
5991;500;2025-08;ICMS;10383,97;2025-09-21
5992;500;2025-09;PIS/COFINS;11697,34;2025-10-16
5993;500;2025-10;PIS/COFINS;37956,3;2025-11-20
5994;500;2025-11;INSS;28110,54;2025-12-14
5995;500;2025-12;PIS/COFINS;16463,56;2026-01-17
5996;500;2026-01;ISS;38158,54;2026-02-18
5997;500;2026-02;INSS;35437,94;2026-03-15
5998;500;2026-03;INSS;10168,14;2026-04-18
5999;500;2026-04;ISS;41980,27;2026-05-12
6000;500;2026-05;ISS;45506,48;2026-06-20
6001;501;2025-07;FGTS;38371,75;2025-07-19
6002;501;2025-07;ISS;64065,64;2025-08-22
6003;501;2025-08;ISS;54560,06;2025-09-22
6004;501;2025-09;ISS;60301,16;2025-10-13
6005;501;2025-10;ISS;52127,52;2025-11-18
6006;501;2025-11;INSS;21379,12;2025-12-12
6007;501;2025-12;IRPJ/CSLL;38418,12;2026-01-14
6008;501;2026-01;ISS;31506,06;2026-02-21
6009;501;2026-02;INSS;19290,18;2026-03-11
6010;501;2026-03;IRPJ/CSLL;53709,98;2026-04-17
6011;501;2026-04;ISS;57341,35;2026-05-18
6012;501;2026-05;INSS;59164,31;2026-06-18
6013;502;2025-07;ICMS;61426,5;2025-07-13
6014;502;2025-07;IRPJ/CSLL;43586,71;2025-08-17
6015;502;2025-08;IRPJ/CSLL;37271,54;2025-09-12
6016;502;2025-09;ISS;33450,36;2025-10-18
6017;502;2025-10;INSS;35014,5;2025-11-14
6018;502;2025-11;IRPJ/CSLL;56448,45;2025-12-14
6019;502;2025-12;FGTS;2959,23;2026-01-11
6020;502;2026-01;ICMS;48345,13;2026-02-10
6021;502;2026-02;FGTS;45558,93;2026-03-12
6022;502;2026-03;FGTS;63141,13;2026-04-07
6023;502;2026-04;PIS/COFINS;13379,62;2026-05-13
6024;502;2026-05;INSS;47957,89;2026-06-10
6025;503;2025-07;PIS/COFINS;553,1;2025-07-19
6026;503;2025-07;ICMS;34864,03;2025-08-24
6027;503;2025-08;INSS;6461,57;2025-09-19
6028;503;2025-09;IRPJ/CSLL;49118,48;2025-10-13
6029;503;2025-10;INSS;57043,53;2025-11-10
6030;503;2025-11;PIS/COFINS;3735,29;2025-12-10
6031;503;2025-12;INSS;61645,88;2026-01-17
6032;503;2026-01;FGTS;11799,5;2026-02-13
6033;503;2026-02;FGTS;36807,32;2026-03-08
6034;503;2026-03;ISS;22131,31;2026-04-15
6035;503;2026-04;INSS;30501,09;2026-05-14
6036;503;2026-05;PIS/COFINS;26040,69;2026-06-18
6037;504;2025-07;ICMS;61069,89;2025-07-12
6038;504;2025-07;PIS/COFINS;28960,19;2025-08-14
6039;504;2025-08;FGTS;58702,0;2025-09-15
6040;504;2025-09;INSS;63803,94;2025-10-17
6041;504;2025-10;ICMS;64688,22;2025-11-14
6042;504;2025-11;INSS;48215,04;2025-12-18
6043;504;2025-12;IRPJ/CSLL;42574,63;2026-01-10
6044;504;2026-01;ICMS;43561,96;2026-02-08
6045;504;2026-02;FGTS;48713,33;2026-03-18
6046;504;2026-03;PIS/COFINS;10379,87;2026-04-14
6047;504;2026-04;ICMS;13075,94;2026-05-21
6048;504;2026-05;PIS/COFINS;61090,77;2026-06-14
6049;505;2025-07;PIS/COFINS;12570,45;2025-07-19
6050;505;2025-07;PIS/COFINS;8527,05;2025-08-21
6051;505;2025-08;PIS/COFINS;2585,03;2025-09-24
6052;505;2025-09;IRPJ/CSLL;64934,4;2025-10-12
6053;505;2025-10;FGTS;63255,04;2025-11-19
6054;505;2025-11;IRPJ/CSLL;56838,68;2025-12-21
6055;505;2025-12;ISS;46048,68;2026-01-15
6056;505;2026-01;PIS/COFINS;50983,85;2026-02-15
6057;505;2026-02;ISS;2581,88;2026-03-22
6058;505;2026-03;ICMS;35533,35;2026-04-12
6059;505;2026-04;ICMS;13546,83;2026-05-09
6060;505;2026-05;FGTS;30554,82;2026-06-06
6061;506;2025-07;FGTS;5369,23;2025-07-11
6062;506;2025-07;IRPJ/CSLL;13371,31;2025-08-22
6063;506;2025-08;IRPJ/CSLL;41318,64;2025-09-15
6064;506;2025-09;INSS;50699,5;2025-10-13
6065;506;2025-10;PIS/COFINS;32290,61;2025-11-11
6066;506;2025-11;INSS;48132,58;2025-12-20
6067;506;2025-12;IRPJ/CSLL;59261,73;2026-01-09
6068;506;2026-01;IRPJ/CSLL;57035,7;2026-02-09
6069;506;2026-02;PIS/COFINS;54430,7;2026-03-21
6070;506;2026-03;ISS;48839,01;2026-04-07
6071;506;2026-04;PIS/COFINS;11632,22;2026-05-11
6072;506;2026-05;INSS;12606,97;2026-06-09
6073;507;2025-07;ISS;45063,52;2025-07-14
6074;507;2025-07;PIS/COFINS;34856,45;2025-08-17
6075;507;2025-08;PIS/COFINS;24524,97;2025-09-14
6076;507;2025-09;PIS/COFINS;45978,44;2025-10-09
6077;507;2025-10;FGTS;13951,87;2025-11-14
6078;507;2025-11;ICMS;35187,25;2025-12-14
6079;507;2025-12;FGTS;53841,09;2026-01-15
6080;507;2026-01;ICMS;59943,86;2026-02-18
6081;507;2026-02;IRPJ/CSLL;1118,18;2026-03-08
6082;507;2026-03;ISS;16665,73;2026-04-18
6083;507;2026-04;FGTS;59281,74;2026-05-19
6084;507;2026-05;ICMS;50105,21;2026-06-15
6085;508;2025-07;ICMS;36998,85;2025-07-19
6086;508;2025-07;INSS;51160,76;2025-08-11
6087;508;2025-08;FGTS;41486,22;2025-09-21
6088;508;2025-09;ICMS;41982,97;2025-10-16
6089;508;2025-10;IRPJ/CSLL;49845,85;2025-11-13
6090;508;2025-11;INSS;17421,69;2025-12-19
6091;508;2025-12;IRPJ/CSLL;16344,28;2026-01-20
6092;508;2026-01;ICMS;53002,54;2026-02-10
6093;508;2026-02;FGTS;48146,08;2026-03-11
6094;508;2026-03;INSS;44282,02;2026-04-09
6095;508;2026-04;ISS;52234,87;2026-05-17
6096;508;2026-05;FGTS;15608,46;2026-06-08
6097;509;2025-07;IRPJ/CSLL;52070,67;2025-07-24
6098;509;2025-07;ICMS;19230,63;2025-08-19
6099;509;2025-08;FGTS;31180,21;2025-09-14
6100;509;2025-09;FGTS;48898,99;2025-10-20
6101;509;2025-10;PIS/COFINS;45577,98;2025-11-12
6102;509;2025-11;FGTS;35055,94;2025-12-10
6103;509;2025-12;PIS/COFINS;5827,73;2026-01-12
6104;509;2026-01;INSS;14082,34;2026-02-11
6105;509;2026-02;IRPJ/CSLL;53089,73;2026-03-13
6106;509;2026-03;ICMS;47267,31;2026-04-13
6107;509;2026-04;PIS/COFINS;11621,37;2026-05-16
6108;509;2026-05;INSS;33303,13;2026-06-19
6109;510;2025-07;IRPJ/CSLL;47232,69;2025-07-17
6110;510;2025-07;ICMS;27347,04;2025-08-15
6111;510;2025-08;IRPJ/CSLL;6192,63;2025-09-18
6112;510;2025-09;ISS;40807,54;2025-10-09
6113;510;2025-10;ICMS;18338,27;2025-11-18
6114;510;2025-11;ICMS;29325,24;2025-12-21
6115;510;2025-12;FGTS;63719,77;2026-01-18
6116;510;2026-01;ISS;15595,52;2026-02-10
6117;510;2026-02;ICMS;64831,33;2026-03-11
6118;510;2026-03;ISS;29109,8;2026-04-12
6119;510;2026-04;FGTS;51548,11;2026-05-08
6120;510;2026-05;FGTS;62268,57;2026-06-07
6121;511;2025-07;ISS;22612,41;2025-07-25
6122;511;2025-07;INSS;6042,79;2025-08-11
6123;511;2025-08;ISS;42375,25;2025-09-18
6124;511;2025-09;ICMS;46972,77;2025-10-11
6125;511;2025-10;ISS;36915,17;2025-11-09
6126;511;2025-11;IRPJ/CSLL;40273,77;2025-12-23
6127;511;2025-12;FGTS;56576,35;2026-01-17
6128;511;2026-01;ISS;25977,93;2026-02-18
6129;511;2026-02;PIS/COFINS;42693,44;2026-03-14
6130;511;2026-03;ISS;38625,91;2026-04-14
6131;511;2026-04;INSS;30278,58;2026-05-16
6132;511;2026-05;ICMS;52667,39;2026-06-06
6133;512;2025-07;ISS;43201,84;2025-07-23
6134;512;2025-07;PIS/COFINS;27424,36;2025-08-23
6135;512;2025-08;ICMS;62970,08;2025-09-16
6136;512;2025-09;FGTS;53399,62;2025-10-24
6137;512;2025-10;FGTS;37739,64;2025-11-11
6138;512;2025-11;FGTS;12253,7;2025-12-15
6139;512;2025-12;PIS/COFINS;37047,6;2026-01-21
6140;512;2026-01;FGTS;48915,75;2026-02-14
6141;512;2026-02;IRPJ/CSLL;50704,03;2026-03-15
6142;512;2026-03;IRPJ/CSLL;50309,55;2026-04-13
6143;512;2026-04;FGTS;22602,96;2026-05-22
6144;512;2026-05;ICMS;43367,53;2026-06-13
6145;513;2025-07;INSS;20860,45;2025-07-11
6146;513;2025-07;IRPJ/CSLL;10972,4;2025-08-16
6147;513;2025-08;IRPJ/CSLL;17806,33;2025-09-11
6148;513;2025-09;PIS/COFINS;14274,51;2025-10-21
6149;513;2025-10;IRPJ/CSLL;51894,8;2025-11-08
6150;513;2025-11;ISS;58999,85;2025-12-13
6151;513;2025-12;PIS/COFINS;22174,48;2026-01-12
6152;513;2026-01;INSS;33853,73;2026-02-16
6153;513;2026-02;IRPJ/CSLL;28271,11;2026-03-13
6154;513;2026-03;IRPJ/CSLL;10996,47;2026-04-11
6155;513;2026-04;ISS;9251,1;2026-05-13
6156;513;2026-05;ISS;27664,61;2026-06-19
6157;514;2025-07;IRPJ/CSLL;16395,86;2025-07-19
6158;514;2025-07;PIS/COFINS;13536,71;2025-08-16
6159;514;2025-08;FGTS;12267,57;2025-09-23
6160;514;2025-09;INSS;63618,06;2025-10-20
6161;514;2025-10;ISS;19042,96;2025-11-23
6162;514;2025-11;ICMS;11326,05;2025-12-11
6163;514;2025-12;PIS/COFINS;64268,9;2026-01-16
6164;514;2026-01;IRPJ/CSLL;60936,47;2026-02-10
6165;514;2026-02;PIS/COFINS;17480,03;2026-03-19
6166;514;2026-03;INSS;28711,22;2026-04-22
6167;514;2026-04;ISS;24773,09;2026-05-08
6168;514;2026-05;PIS/COFINS;35463,72;2026-06-20
6169;515;2025-07;INSS;18853,77;2025-07-13
6170;515;2025-07;IRPJ/CSLL;31089,8;2025-08-16
6171;515;2025-08;IRPJ/CSLL;34878,74;2025-09-12
6172;515;2025-09;ICMS;316,21;2025-10-10
6173;515;2025-10;IRPJ/CSLL;2068,71;2025-11-17
6174;515;2025-11;PIS/COFINS;43708,92;2025-12-20
6175;515;2025-12;INSS;45524,24;2026-01-15
6176;515;2026-01;FGTS;57996,93;2026-02-08
6177;515;2026-02;ICMS;3481,23;2026-03-23
6178;515;2026-03;INSS;19140,74;2026-04-20
6179;515;2026-04;PIS/COFINS;21070,54;2026-05-12
6180;515;2026-05;ICMS;23786,42;2026-06-19
6181;516;2025-07;PIS/COFINS;57588,35;2025-07-21
6182;516;2025-07;PIS/COFINS;1502,36;2025-08-16
6183;516;2025-08;ICMS;42004,63;2025-09-24
6184;516;2025-09;PIS/COFINS;9034,64;2025-10-22
6185;516;2025-10;ISS;28022,17;2025-11-08
6186;516;2025-11;PIS/COFINS;16835,22;2025-12-20
6187;516;2025-12;ISS;61747,09;2026-01-19
6188;516;2026-01;ISS;61278,78;2026-02-08
6189;516;2026-02;ISS;9054,84;2026-03-22
6190;516;2026-03;PIS/COFINS;31885,0;2026-04-16
6191;516;2026-04;ICMS;44738,97;2026-05-13
6192;516;2026-05;PIS/COFINS;58793,89;2026-06-18
6193;517;2025-07;ICMS;25047,3;2025-07-11
6194;517;2025-07;INSS;61324,28;2025-08-12
6195;517;2025-08;IRPJ/CSLL;23449,25;2025-09-14
6196;517;2025-09;PIS/COFINS;62099,42;2025-10-09
6197;517;2025-10;PIS/COFINS;30021,93;2025-11-17
6198;517;2025-11;INSS;17980,45;2025-12-19
6199;517;2025-12;INSS;52128,96;2026-01-14
6200;517;2026-01;FGTS;1396,51;2026-02-16
6201;517;2026-02;ICMS;7015,96;2026-03-23
6202;517;2026-03;ISS;15869,02;2026-04-19
6203;517;2026-04;INSS;63539,04;2026-05-22
6204;517;2026-05;ISS;43706,43;2026-06-21
6205;518;2025-07;INSS;26969,18;2025-07-13
6206;518;2025-07;PIS/COFINS;45301,1;2025-08-19
6207;518;2025-08;PIS/COFINS;14973,34;2025-09-14
6208;518;2025-09;INSS;63823,85;2025-10-20
6209;518;2025-10;ICMS;23100,59;2025-11-22
6210;518;2025-11;FGTS;29965,96;2025-12-17
6211;518;2025-12;IRPJ/CSLL;28756,75;2026-01-21
6212;518;2026-01;PIS/COFINS;4877,24;2026-02-11
6213;518;2026-02;INSS;28144,96;2026-03-18
6214;518;2026-03;IRPJ/CSLL;24100,88;2026-04-19
6215;518;2026-04;INSS;5459,5;2026-05-21
6216;518;2026-05;ICMS;36869,99;2026-06-15
6217;519;2025-07;IRPJ/CSLL;57084,36;2025-07-11
6218;519;2025-07;INSS;35438,46;2025-08-24
6219;519;2025-08;ISS;64328,05;2025-09-14
6220;519;2025-09;PIS/COFINS;27069,74;2025-10-10
6221;519;2025-10;ICMS;30463,19;2025-11-19
6222;519;2025-11;FGTS;15622,5;2025-12-17
6223;519;2025-12;ICMS;11827,06;2026-01-15
6224;519;2026-01;PIS/COFINS;22879,32;2026-02-15
6225;519;2026-02;IRPJ/CSLL;44039,38;2026-03-09
6226;519;2026-03;ISS;6940,66;2026-04-19
6227;519;2026-04;INSS;11977,19;2026-05-11
6228;519;2026-05;FGTS;64231,24;2026-06-08
6229;520;2025-07;PIS/COFINS;59832,69;2025-07-12
6230;520;2025-07;ICMS;45860,36;2025-08-13
6231;520;2025-08;ISS;5877,14;2025-09-16
6232;520;2025-09;PIS/COFINS;61664,71;2025-10-19
6233;520;2025-10;ISS;57320,66;2025-11-20
6234;520;2025-11;PIS/COFINS;55895,75;2025-12-16
6235;520;2025-12;PIS/COFINS;30265,89;2026-01-12
6236;520;2026-01;ICMS;11155,83;2026-02-18
6237;520;2026-02;IRPJ/CSLL;26801,7;2026-03-17
6238;520;2026-03;FGTS;57276,54;2026-04-09
6239;520;2026-04;PIS/COFINS;21989,69;2026-05-19
6240;520;2026-05;PIS/COFINS;57926,92;2026-06-19
6241;521;2025-07;INSS;33514,38;2025-07-24
6242;521;2025-07;ISS;13261,31;2025-08-19
6243;521;2025-08;ICMS;28172,07;2025-09-22
6244;521;2025-09;PIS/COFINS;22506,11;2025-10-19
6245;521;2025-10;FGTS;22623,0;2025-11-14
6246;521;2025-11;FGTS;31407,96;2025-12-20
6247;521;2025-12;ICMS;52888,46;2026-01-21
6248;521;2026-01;INSS;30897,61;2026-02-06
6249;521;2026-02;PIS/COFINS;52517,92;2026-03-21
6250;521;2026-03;PIS/COFINS;49665,74;2026-04-15
6251;521;2026-04;ISS;7160,78;2026-05-20
6252;521;2026-05;ICMS;61385,87;2026-06-14
