mensuracao_id,projeto_id,competencia,valor_realizado,saving_validado,status
MN07122,CS02361,2025-08-01,17887.46,856.19,Validado
MN07123,CS01627,2026-06-01,14611.53,2437.33,Validado
MN07124,CS02152,2025-04-01,1330.92,1584.2,Pendente
MN07125,CS02920,2025-06-01,20578.51,365.26,Validado
MN07126,CS01244,2024-06-01,1413.92,2174.26,Rejeitado
MN07127,CS00512,2025-03-01,6404.16,3929.07,Pendente
MN07128,CS03191,2024-08-01,8392.79,220.05,Validado
MN07129,CS03573,2024-01-01,7918.57,282.26,Validado
MN07130,CS03463,2024-12-01,3958.18,1304.13,Rejeitado
MN07131,CS03317,2025-02-01,6080.51,925.54,Validado
MN07132,CS01579,2025-06-01,9382.93,1563.21,Validado
MN07133,CS02459,2026-03-01,3696.64,1365.39,Validado
MN07134,CS00389,2026-07-01,6458.19,840.7,Validado
MN07135,CS03480,2025-03-01,3498.1,723.28,Validado
MN07136,CS02311,2024-10-01,2865.65,1476.51,Validado
MN07137,CS00267,2024-07-01,8773.42,385.24,Validado
MN07138,CS01420,2024-06-01,2505.69,830.8,Validado
MN07139,CS01509,2025-07-01,1995.5,899.94,Validado
MN07140,CS03280,2025-01-01,6625.41,639.66,Validado
MN07141,CS00865,2025-01-01,4366.71,4293.86,Pendente
MN07142,CS03688,2024-01-01,2711.97,1272.28,Pendente
MN07143,CS00915,2025-07-01,3463.09,1718.43,Validado
MN07144,CS03545,2024-02-01,8953.09,3139.3,Pendente
MN07145,CS02374,2026-01-01,5496.64,786.93,Validado
MN07146,CS03504,2025-08-01,3278.04,320.0,Validado
MN07147,CS00996,2025-08-01,3189.81,300.98,Validado
MN07148,CS03076,2026-05-01,10692.93,2773.91,Pendente
MN07149,CS01327,2026-01-01,7129.98,225.17,Validado
MN07150,CS01343,2026-06-01,4411.47,1552.34,Validado
MN07151,CS00947,2026-07-01,5701.8,830.74,Validado
MN07152,CS02310,2025-11-01,3171.8,3122.02,Validado
MN07153,CS02103,2024-04-01,6669.15,1455.98,Validado
MN07154,CS01916,2025-08-01,7096.77,2479.18,Validado
MN07155,CS00010,2025-07-01,7148.46,1136.9,Validado
MN07156,CS01667,2026-06-01,13869.0,4620.99,Pendente
MN07157,CS02955,2025-02-01,2079.2,2139.41,Validado
MN07158,CS00401,2025-12-01,5904.05,1116.87,Validado
MN07159,CS01541,2025-10-01,9765.45,2153.66,Validado
MN07160,CS03792,2025-03-01,8924.89,919.06,Validado
MN07161,CS02740,2025-02-01,4746.78,13397.65,Validado
MN07162,CS02370,2024-12-01,12612.28,3456.38,Validado
MN07163,CS03616,2025-07-01,2141.77,311.02,Validado
MN07164,CS01020,2025-08-01,6126.24,740.0,Validado
MN07165,CS01190,2024-09-01,12486.94,907.92,Validado
MN07166,CS03629,2024-03-01,2140.68,1237.78,Validado
MN07167,CS00012,2025-04-01,1702.88,798.62,Validado
MN07168,CS01654,2025-01-01,3354.74,2957.97,Validado
MN07169,CS01227,2024-08-01,3170.16,1427.1,Validado
MN07170,CS02584,2024-04-01,5291.16,3718.58,Validado
MN07171,CS00542,2024-01-01,11108.34,787.86,Validado
MN07172,CS00247,2026-07-01,3329.6,339.19,Validado
MN07173,CS03675,2026-06-01,3476.48,870.86,Pendente
MN07174,CS02730,2026-02-01,3731.85,1598.48,Validado
MN07175,CS00205,2024-08-01,6326.03,4119.91,Validado
MN07176,CS01926,2026-04-01,5190.81,1415.57,Validado
MN07177,CS01615,2026-03-01,4205.82,81.97,Pendente
MN07178,CS00128,2025-06-01,1862.35,1343.02,Pendente
MN07179,CS01251,2024-03-01,1431.92,897.11,Validado
MN07180,CS03504,2026-04-01,815.36,484.86,Validado
MN07181,CS01638,2025-07-01,1761.85,652.33,Validado
MN07182,CS01841,2025-12-01,2251.17,1281.05,Validado
MN07183,CS00979,2025-11-01,381.9,2374.18,Validado
MN07184,CS02038,2025-08-01,5686.64,164.24,Validado
MN07185,CS00147,2024-05-01,26411.04,527.25,Validado
MN07186,CS03218,2026-03-01,6758.06,3944.55,Validado
MN07187,CS01892,2024-06-01,5971.56,1549.11,Validado
MN07188,CS01545,2025-07-01,10865.18,348.21,Validado
MN07189,CS00480,2025-11-01,3367.49,881.53,Validado
MN07190,CS01370,2025-01-01,5148.03,809.82,Validado
MN07191,CS01737,2024-03-01,4441.51,510.65,Pendente
MN07192,CS01191,2025-11-01,3831.32,286.3,Validado
MN07193,CS01522,2024-02-01,1918.77,624.18,Validado
MN07194,CS01041,2025-12-01,19290.46,349.38,Validado
MN07195,CS02788,2026-01-01,1455.72,1140.31,Validado
MN07196,CS00645,2026-07-01,1886.09,863.77,Validado
MN07197,CS00525,2024-01-01,5992.76,950.38,Validado
MN07198,CS01436,2024-09-01,5838.78,360.0,Validado
MN07199,CS02159,2025-08-01,3840.4,506.57,Validado
MN07200,CS01424,2025-02-01,1917.93,291.62,Validado
MN07201,CS00470,2026-03-01,1975.09,798.46,Pendente
MN07202,CS02695,2024-02-01,1035.24,3069.46,Validado
MN07203,CS00853,2025-06-01,321.32,1238.89,Rejeitado
MN07204,CS03227,2024-10-01,10802.29,120.91,Validado
MN07205,CS00247,2026-07-01,5437.36,331.96,Validado
MN07206,CS01542,2026-05-01,1970.57,1161.32,Validado
MN07207,CS02463,2025-09-01,3147.7,321.55,Validado
MN07208,CS01009,2025-03-01,11449.49,5009.11,Validado
MN07209,CS01707,2026-04-01,32472.39,415.48,Validado
MN07210,CS01618,2025-01-01,6014.0,613.45,Rejeitado
MN07211,CS02327,2024-01-01,29775.75,1354.75,Validado
MN07212,CS00407,2025-10-01,9544.98,876.02,Validado
MN07213,CS02457,2024-01-01,6095.46,503.41,Validado
MN07214,CS00985,2025-10-01,9299.6,1895.36,Validado
MN07215,CS00524,2026-02-01,5209.54,3663.46,Validado
MN07216,CS02664,2025-11-01,7805.4,281.47,Validado
MN07217,CS00156,2024-11-01,1614.17,372.27,Validado
MN07218,CS01753,2024-04-01,12106.94,1526.67,Validado
MN07219,CS03571,2024-03-01,10001.11,1263.29,Validado
MN07220,CS03060,2024-09-01,2655.39,2936.43,Validado
MN07221,CS02821,2026-01-01,18676.47,727.91,Validado
MN07222,CS03620,2025-01-01,4573.95,649.51,Validado
MN07223,CS01784,2025-01-01,1619.61,773.93,Validado
MN07224,CS01261,2024-09-01,741.05,709.0,Validado
MN07225,CS03259,2026-03-01,9877.25,2029.32,Validado
MN07226,CS00664,2025-07-01,5316.34,1451.88,Validado
MN07227,CS03134,2025-04-01,29714.61,1104.43,Validado
MN07228,CS03123,2026-05-01,30629.77,1089.72,Pendente
MN07229,CS01493,2025-12-01,2734.13,93.58,Validado
MN07230,CS02373,2026-01-01,3537.66,4354.71,Validado
MN07231,CS03044,2025-01-01,38169.59,1162.84,Validado
MN07232,CS02173,2024-10-01,2319.3,363.51,Validado
MN07233,CS01323,2026-03-01,7291.58,1877.31,Validado
MN07234,CS03270,2026-02-01,9840.16,2074.34,Validado
MN07235,CS00069,2026-07-01,11396.89,911.08,Validado
MN07236,CS00539,2025-06-01,2098.27,1327.99,Validado
MN07237,CS03747,2024-04-01,4544.4,3425.24,Validado
MN07238,CS02794,2025-08-01,833.57,250.16,Validado
MN07239,CS02782,2024-09-01,1874.66,2871.47,Validado
MN07240,CS01529,2026-05-01,1379.26,2031.01,Validado
MN07241,CS00768,2025-11-01,6407.24,1192.0,Validado
MN07242,CS02344,2025-09-01,7394.91,624.27,Rejeitado
MN07243,CS02761,2026-05-01,3880.28,3602.48,Validado
MN07244,CS03110,2025-09-01,2392.56,458.48,Validado
MN07245,CS02649,2025-11-01,3552.57,1633.25,Validado
MN07246,CS02330,2026-03-01,1477.86,6985.79,Pendente
MN07247,CS00927,2025-03-01,5059.78,1426.01,Validado
MN07248,CS01417,2026-07-01,3643.2,452.65,Rejeitado
MN07249,CS01476,2024-02-01,961.89,7654.17,Validado
MN07250,CS00927,2024-05-01,1235.89,440.7,Validado
MN07251,CS01611,2025-06-01,12884.2,121.9,Validado
MN07252,CS01763,2026-01-01,4512.55,1492.18,Validado
MN07253,CS02510,2025-08-01,12985.14,429.55,Validado
MN07254,CS03013,2024-12-01,10388.1,1301.27,Validado
MN07255,CS01212,2025-11-01,1234.35,1186.14,Pendente
MN07256,CS01123,2025-09-01,1612.05,1112.9,Validado
MN07257,CS03591,2024-06-01,588.23,1350.86,Validado
MN07258,CS02390,2024-02-01,42731.36,1741.94,Validado
MN07259,CS01309,2026-05-01,4790.91,963.03,Validado
MN07260,CS01723,2024-07-01,10893.36,1870.54,Pendente
MN07261,CS01256,2025-04-01,1981.42,3192.87,Validado
MN07262,CS00052,2025-01-01,1702.93,1840.41,Validado
MN07263,CS01103,2026-01-01,10678.06,1810.46,Validado
MN07264,CS03026,2024-01-01,3033.69,1968.17,Pendente
MN07265,CS03228,2026-03-01,2854.76,837.45,Validado
MN07266,CS01641,2025-12-01,1858.5,575.34,Pendente
MN07267,CS01313,2025-01-01,1665.26,1427.34,Validado
MN07268,CS02973,2026-07-01,3772.36,3161.85,Validado
MN07269,CS01809,2025-05-01,8572.86,1732.1,Validado
MN07270,CS03778,2024-01-01,6048.69,1970.19,Validado
MN07271,CS00599,2025-04-01,12773.24,1478.4,Validado
MN07272,CS01413,2025-04-01,10614.36,2070.18,Validado
MN07273,CS00238,2026-03-01,3598.5,2340.93,Validado
MN07274,CS01318,2024-03-01,3142.46,3911.81,Validado
MN07275,CS01629,2024-03-01,21648.27,7184.34,Pendente
MN07276,CS02887,2025-01-01,7190.52,614.61,Validado
MN07277,CS01229,2024-02-01,1294.23,2822.47,Validado
MN07278,CS01690,2026-07-01,3478.67,436.72,Validado
MN07279,CS03558,2025-11-01,7771.23,1520.66,Pendente
MN07280,CS03185,2026-05-01,735.25,2046.89,Validado
MN07281,CS01624,2025-11-01,4301.25,5782.34,Validado
MN07282,CS00302,2026-01-01,3679.97,2158.7,Validado
MN07283,CS03207,2024-10-01,2072.61,373.23,Validado
MN07284,CS02733,2025-05-01,2172.79,892.15,Pendente
MN07285,CS02148,2025-07-01,4895.1,632.32,Validado
MN07286,CS00431,2024-11-01,5993.99,265.76,Validado
MN07287,CS01377,2026-05-01,8067.95,392.79,Validado
MN07288,CS01922,2026-01-01,2079.17,1970.8,Validado
MN07289,CS03071,2024-03-01,2070.39,408.85,Validado
MN07290,CS03505,2025-01-01,11651.55,1081.66,Validado
MN07291,CS03710,2025-07-01,323.89,861.2,Pendente
MN07292,CS01072,2025-11-01,2308.56,2131.85,Validado
MN07293,CS02581,2025-11-01,7222.3,1418.28,Pendente
MN07294,CS02748,2024-03-01,9282.77,652.4,Validado
MN07295,CS01296,2026-07-01,1931.7,596.59,Validado
MN07296,CS01351,2025-01-01,17092.47,2974.13,Pendente
MN07297,CS01757,2025-05-01,10251.42,422.62,Validado
MN07298,CS01808,2024-08-01,1276.64,443.81,Validado
MN07299,CS01570,2025-06-01,4050.79,454.08,Validado
MN07300,CS00367,2024-07-01,5870.0,7308.03,Rejeitado
MN07301,CS03611,2024-11-01,4401.18,754.5,Validado
MN07302,CS02923,2025-03-01,14343.88,479.53,Validado
MN07303,CS02251,2025-03-01,8002.95,1699.47,Pendente
MN07304,CS01705,2025-01-01,6873.01,1861.25,Validado
MN07305,CS02557,2024-11-01,12930.42,261.07,Validado
MN07306,CS01162,2025-09-01,8903.39,593.78,Validado
MN07307,CS01024,2024-02-01,12867.75,461.81,Validado
MN07308,CS01194,2024-06-01,10479.23,1467.35,Validado
MN07309,CS00483,2025-07-01,3542.74,149.92,Pendente
MN07310,CS02468,2026-02-01,1590.67,1008.32,Validado
MN07311,CS00432,2025-09-01,18401.65,1213.48,Pendente
MN07312,CS00744,2026-07-01,29707.14,2100.38,Pendente
MN07313,CS01465,2026-03-01,3285.05,4394.28,Validado
MN07314,CS01818,2025-01-01,6300.72,2283.84,Pendente
MN07315,CS03294,2024-10-01,3737.62,1228.63,Validado
MN07316,CS03563,2024-02-01,3082.16,2112.74,Validado
MN07317,CS00661,2024-04-01,10219.42,1151.5,Validado
MN07318,CS03386,2025-10-01,3650.42,1135.39,Validado
MN07319,CS02318,2024-01-01,2491.59,215.07,Validado
MN07320,CS02158,2026-02-01,10621.62,2329.53,Validado
MN07321,CS00747,2024-10-01,4572.93,2332.15,Validado
MN07322,CS03711,2025-06-01,2577.23,2290.93,Validado
MN07323,CS01288,2026-05-01,7732.35,2789.71,Pendente
MN07324,CS00372,2025-07-01,3719.65,976.63,Validado
MN07325,CS00527,2024-10-01,23276.29,723.61,Validado
MN07326,CS02116,2026-01-01,607.83,1399.07,Validado
MN07327,CS01482,2025-07-01,7611.41,3105.36,Validado
MN07328,CS01052,2024-12-01,6403.22,210.31,Validado
MN07329,CS01339,2025-02-01,6275.18,1606.11,Validado
MN07330,CS03147,2025-11-01,5330.96,3146.42,Validado
MN07331,CS02889,2024-12-01,12115.51,5123.9,Pendente
MN07332,CS02786,2025-09-01,3674.14,1321.14,Pendente
MN07333,CS02704,2026-07-01,5932.58,4924.27,Validado
MN07334,CS01542,2025-08-01,12245.13,3833.9,Validado
MN07335,CS00044,2024-08-01,1350.72,1992.41,Validado
MN07336,CS01592,2024-03-01,7352.06,2771.89,Validado
MN07337,CS03720,2024-09-01,14957.48,1261.44,Validado
MN07338,CS00978,2025-08-01,10687.76,760.83,Validado
MN07339,CS01740,2024-04-01,2970.83,1949.69,Validado
MN07340,CS02538,2024-11-01,9780.34,1435.67,Validado
MN07341,CS00310,2026-05-01,4583.47,388.37,Pendente
MN07342,CS03458,2025-02-01,7946.44,2155.35,Validado
MN07343,CS00130,2026-05-01,4500.87,651.56,Validado
MN07344,CS02207,2025-12-01,8563.91,188.18,Validado
MN07345,CS02937,2024-02-01,6516.26,203.12,Validado
MN07346,CS01909,2024-03-01,1777.19,223.2,Validado
MN07347,CS03327,2026-03-01,25456.81,321.26,Validado
MN07348,CS00908,2024-05-01,6260.9,1284.9,Validado
MN07349,CS00552,2024-03-01,6547.53,804.91,Validado
MN07350,CS01615,2025-07-01,10139.45,736.45,Rejeitado
MN07351,CS00810,2026-01-01,1080.59,877.47,Validado
MN07352,CS03547,2024-05-01,4609.8,772.48,Validado
MN07353,CS00087,2025-10-01,3786.41,397.64,Pendente
MN07354,CS00957,2024-02-01,3285.52,1446.24,Validado
MN07355,CS01242,2024-06-01,6452.51,817.09,Validado
MN07356,CS01179,2024-04-01,7836.03,2776.61,Pendente
MN07357,CS00538,2026-05-01,4597.32,3233.01,Validado
MN07358,CS03337,2024-04-01,10509.13,15352.2,Validado
MN07359,CS02205,2024-09-01,5109.78,217.05,Validado
MN07360,CS01258,2025-04-01,1704.44,184.6,Rejeitado
MN07361,CS03436,2024-08-01,12895.76,698.97,Validado
MN07362,CS02885,2025-07-01,15264.85,2976.52,Validado
MN07363,CS02655,2024-05-01,4723.05,501.74,Validado
MN07364,CS03218,2025-02-01,13111.28,2070.59,Validado
MN07365,CS03796,2024-11-01,4892.05,814.36,Validado
MN07366,CS00814,2024-12-01,6107.95,1714.45,Validado
MN07367,CS00344,2024-01-01,11501.06,2095.01,Pendente
MN07368,CS00662,2024-05-01,2626.25,3153.6,Validado
MN07369,CS01417,2025-02-01,1767.57,390.43,Validado
MN07370,CS00016,2026-01-01,2288.93,727.39,Rejeitado
MN07371,CS00008,2025-11-01,2447.47,290.57,Validado
MN07372,CS01161,2026-05-01,1327.69,2955.46,Validado
MN07373,CS02669,2024-01-01,5592.2,198.62,Validado
MN07374,CS03769,2026-04-01,3251.05,952.82,Rejeitado
MN07375,CS00801,2024-04-01,1330.33,784.86,Validado
MN07376,CS03490,2024-05-01,10012.82,1513.97,Validado
MN07377,CS00205,2026-07-01,962.61,2103.91,Validado
MN07378,CS00098,2026-07-01,6579.65,1088.13,Validado
MN07379,CS01317,2025-01-01,7319.29,1907.64,Validado
MN07380,CS02470,2026-06-01,1787.48,1427.79,Validado
MN07381,CS02192,2025-03-01,2287.4,2315.4,Validado
MN07382,CS01974,2024-02-01,7597.0,824.21,Validado
MN07383,CS02127,2024-04-01,9956.37,3327.41,Validado
MN07384,CS00752,2024-10-01,7808.48,1942.34,Validado
MN07385,CS02837,2024-12-01,5461.07,402.98,Validado
MN07386,CS02138,2025-11-01,3085.83,661.89,Pendente
MN07387,CS02207,2025-02-01,9053.67,4253.48,Validado
MN07388,CS01037,2024-08-01,1829.04,5794.31,Validado
MN07389,CS02038,2025-08-01,9796.62,807.96,Rejeitado
MN07390,CS03458,2024-11-01,3625.03,731.04,Validado
MN07391,CS03173,2026-05-01,6597.66,3010.11,Validado
MN07392,CS02634,2024-09-01,5751.11,553.74,Validado
MN07393,CS00641,2025-01-01,3465.77,897.4,Validado
MN07394,CS01753,2024-03-01,4711.02,614.08,Validado
MN07395,CS02741,2024-10-01,5402.9,2709.63,Validado
MN07396,CS00965,2025-08-01,6971.02,7026.53,Validado
MN07397,CS00696,2024-09-01,4399.63,145.66,Pendente
MN07398,CS02906,2025-07-01,2211.53,1813.94,Validado
MN07399,CS02792,2026-03-01,5457.88,630.6,Validado
MN07400,CS03454,2024-11-01,8516.53,1701.01,Validado
MN07401,CS00225,2024-08-01,5862.15,1929.77,Validado
MN07402,CS01847,2024-08-01,3720.53,3466.11,Validado
MN07403,CS03293,2026-06-01,9197.17,2864.57,Validado
MN07404,CS01266,2025-12-01,20251.64,1467.74,Validado
MN07405,CS00785,2024-12-01,2690.72,1414.45,Validado
MN07406,CS01745,2024-04-01,18519.62,120.57,Validado
MN07407,CS02318,2026-07-01,6094.7,119.97,Validado
MN07408,CS02447,2025-06-01,21553.09,723.7,Validado
MN07409,CS03087,2024-04-01,946.58,2079.66,Validado
MN07410,CS02349,2024-05-01,12323.08,1627.63,Pendente
MN07411,CS02438,2025-09-01,2846.88,444.47,Validado
MN07412,CS03737,2024-06-01,999.63,1238.05,Validado
MN07413,CS03252,2026-06-01,3636.67,650.16,Validado
MN07414,CS03330,2024-03-01,1744.91,1016.67,Pendente
MN07415,CS00428,2026-01-01,3064.49,2105.67,Validado
MN07416,CS02702,2026-02-01,4489.5,852.25,Validado
MN07417,CS01612,2026-07-01,7118.35,592.27,Validado
MN07418,CS02801,2024-04-01,5904.15,3123.42,Validado
MN07419,CS01805,2024-05-01,5951.78,2806.18,Validado
MN07420,CS01139,2025-07-01,5611.52,2285.78,Validado
MN07421,CS02626,2024-10-01,4537.96,696.79,Validado
MN07422,CS03045,2026-07-01,5081.0,250.3,Validado
MN07423,CS03588,2025-08-01,2221.92,3366.79,Validado
MN07424,CS00896,2026-03-01,8868.95,163.66,Validado
MN07425,CS03436,2026-07-01,10196.77,3608.5,Validado
MN07426,CS01834,2025-10-01,1335.57,984.93,Validado
MN07427,CS01627,2026-06-01,5516.98,1136.41,Validado
MN07428,CS01503,2026-01-01,13755.85,970.65,Validado
MN07429,CS02596,2025-04-01,3458.62,8619.24,Validado
MN07430,CS02135,2025-05-01,6009.04,708.08,Validado
MN07431,CS00734,2025-02-01,1875.51,450.46,Validado
MN07432,CS03576,2024-01-01,2987.95,2024.91,Validado
MN07433,CS01948,2025-10-01,19389.61,4902.62,Validado
MN07434,CS00996,2025-09-01,1006.25,380.04,Pendente
MN07435,CS02228,2026-02-01,9367.39,464.47,Validado
MN07436,CS03362,2024-03-01,1733.69,325.96,Validado
MN07437,CS00445,2025-10-01,4887.36,1379.05,Validado
MN07438,CS00209,2024-04-01,2389.79,5130.11,Pendente
MN07439,CS00027,2024-01-01,5134.58,2162.69,Validado
MN07440,CS02250,2024-01-01,1483.32,260.89,Validado
MN07441,CS03250,2024-06-01,3691.09,383.61,Validado
MN07442,CS02357,2025-01-01,5274.68,334.89,Pendente
MN07443,CS02315,2026-04-01,12520.15,3536.25,Validado
MN07444,CS01683,2024-11-01,1999.36,2511.58,Validado
MN07445,CS01091,2024-09-01,9189.01,328.52,Validado
MN07446,CS00230,2024-04-01,3605.72,587.19,Pendente
MN07447,CS02812,2024-05-01,6533.51,361.61,Validado
MN07448,CS00663,2024-04-01,554.92,1549.14,Validado
MN07449,CS00421,2024-06-01,12520.48,4468.89,Pendente
MN07450,CS02195,2025-11-01,1876.69,1125.44,Pendente
MN07451,CS00982,2025-11-01,13091.62,459.52,Validado
MN07452,CS01804,2024-02-01,3566.59,439.57,Validado
MN07453,CS01261,2026-02-01,4387.11,2565.48,Validado
MN07454,CS02549,2024-12-01,7476.93,1925.53,Validado
MN07455,CS00792,2024-10-01,1959.84,1568.65,Pendente
MN07456,CS00581,2024-03-01,2740.21,1720.12,Pendente
MN07457,CS03278,2024-01-01,10561.32,10799.14,Validado
MN07458,CS01737,2025-03-01,4587.05,878.79,Validado
MN07459,CS00035,2026-06-01,3822.68,1339.18,Validado
MN07460,CS01003,2024-03-01,4115.21,1426.49,Validado
MN07461,CS00518,2024-01-01,5834.78,750.07,Validado
MN07462,CS00491,2024-09-01,5007.68,1206.49,Validado
MN07463,CS00645,2025-10-01,10333.87,3405.92,Pendente
MN07464,CS00603,2024-06-01,5007.9,1595.46,Pendente
MN07465,CS02578,2025-05-01,4596.27,2530.71,Pendente
MN07466,CS02698,2024-09-01,2498.3,379.35,Validado
MN07467,CS02995,2024-08-01,1713.18,118.94,Pendente
MN07468,CS00246,2024-10-01,2287.52,616.82,Validado
MN07469,CS00844,2026-03-01,2594.84,2343.85,Pendente
MN07470,CS01986,2024-07-01,1002.5,2383.58,Validado
MN07471,CS03596,2025-05-01,13421.88,631.92,Validado
MN07472,CS02356,2025-07-01,22992.04,340.29,Validado
MN07473,CS02997,2025-09-01,2242.02,747.19,Validado
MN07474,CS02776,2024-02-01,2776.19,3394.79,Validado
MN07475,CS03365,2024-01-01,7315.91,1528.55,Validado
MN07476,CS03658,2025-07-01,14246.54,8998.96,Validado
MN07477,CS03363,2026-04-01,3334.67,673.79,Validado
MN07478,CS00622,2024-04-01,4327.26,230.69,Validado
MN07479,CS02658,2026-04-01,2885.98,780.63,Validado
MN07480,CS02457,2025-11-01,3975.36,1723.66,Validado
MN07481,CS02515,2024-12-01,9845.91,327.05,Validado
MN07482,CS03746,2025-02-01,3998.76,348.14,Validado
MN07483,CS01072,2025-07-01,958.44,1983.5,Validado
MN07484,CS02270,2026-05-01,2314.3,1792.41,Pendente
MN07485,CS03227,2026-06-01,2095.19,602.31,Pendente
MN07486,CS00359,2025-11-01,12561.16,3296.39,Pendente
MN07487,CS03592,2024-05-01,5321.87,276.02,Validado
MN07488,CS03623,2025-04-01,3493.97,667.37,Pendente
MN07489,CS01116,2026-05-01,31240.75,1048.31,Validado
MN07490,CS02116,2025-11-01,2718.99,6215.1,Validado
MN07491,CS01793,2025-01-01,2574.68,2243.35,Validado
MN07492,CS01774,2025-07-01,5291.16,469.59,Validado
MN07493,CS00286,2025-01-01,17452.35,2891.82,Validado
MN07494,CS01579,2025-01-01,2815.4,1044.43,Pendente
MN07495,CS00066,2026-03-01,18533.05,332.64,Validado
MN07496,CS03474,2025-02-01,7638.38,1345.28,Validado
MN07497,CS02548,2024-06-01,1495.85,1584.97,Validado
MN07498,CS03366,2024-09-01,1510.25,3806.6,Validado
MN07499,CS01764,2024-01-01,912.64,217.75,Validado
MN07500,CS03535,2026-07-01,8694.17,422.03,Validado
MN07501,CS02386,2026-07-01,5398.53,1708.09,Validado
MN07502,CS02517,2026-05-01,942.25,1667.76,Validado
MN07503,CS01868,2025-08-01,2017.68,769.32,Validado
MN07504,CS03120,2024-04-01,5999.79,3334.78,Validado
MN07505,CS02326,2025-08-01,1271.28,877.77,Validado
MN07506,CS03377,2024-05-01,1759.42,563.87,Validado
MN07507,CS03194,2025-03-01,36728.51,4469.8,Validado
MN07508,CS00767,2025-05-01,3164.09,305.68,Validado
MN07509,CS02515,2025-06-01,2038.07,133.39,Validado
MN07510,CS03071,2025-10-01,3929.82,2959.36,Validado
MN07511,CS02987,2025-01-01,3820.51,496.55,Validado
MN07512,CS03558,2024-07-01,13308.04,476.98,Validado
MN07513,CS03766,2025-04-01,3997.78,261.67,Validado
MN07514,CS03602,2025-11-01,1869.24,373.53,Validado
MN07515,CS01193,2026-03-01,1197.62,554.92,Validado
MN07516,CS00852,2025-01-01,862.18,1534.51,Validado
MN07517,CS01857,2024-05-01,20117.32,2188.51,Pendente
MN07518,CS01760,2026-06-01,9217.98,1109.63,Validado
MN07519,CS02127,2026-01-01,2264.39,731.73,Validado
MN07520,CS02807,2024-09-01,2901.57,2734.91,Validado
MN07521,CS02221,2025-06-01,3201.79,753.0,Validado
MN07522,CS00472,2024-05-01,23132.25,1654.94,Validado
MN07523,CS00521,2025-10-01,19831.06,1473.75,Validado
MN07524,CS02261,2025-09-01,3080.89,1545.99,Pendente
MN07525,CS01326,2025-02-01,1611.08,286.02,Validado
MN07526,CS00746,2024-06-01,7679.33,1597.67,Validado
MN07527,CS03486,2025-04-01,6580.35,3011.98,Validado
MN07528,CS01182,2024-04-01,7542.55,752.18,Pendente
MN07529,CS03785,2026-03-01,5260.76,133.62,Rejeitado
MN07530,CS00428,2024-12-01,5390.95,606.51,Validado
MN07531,CS01820,2026-02-01,4588.46,696.36,Validado
MN07532,CS00573,2025-10-01,5754.41,328.35,Validado
MN07533,CS03143,2026-06-01,6685.17,434.19,Validado
MN07534,CS01421,2024-07-01,7023.14,133.57,Validado
MN07535,CS00563,2024-03-01,6276.0,2512.31,Validado
MN07536,CS01158,2025-10-01,6480.78,2915.04,Validado
MN07537,CS00341,2024-03-01,7237.18,846.11,Rejeitado
MN07538,CS02098,2026-02-01,6334.39,661.63,Validado
MN07539,CS02098,2025-03-01,2281.67,783.5,Validado
MN07540,CS03552,2024-09-01,4220.27,1683.78,Rejeitado
MN07541,CS02668,2025-07-01,3004.25,1242.87,Rejeitado
