pedido_id,fornecedor_id,comprador_id,data_pedido,valor,prazo_dias,entregue_no_prazo
PC09124,FO0016,CB038,2024-03-18,7215.72,33,1
PC09125,FO0013,CB030,2024-08-17,1865.51,59,1
PC09126,FO0094,CB003,2024-03-24,1949.78,43,1
PC09127,FO0288,CB015,2025-04-04,6294.04,47,0
PC09128,FO0258,CB039,2024-07-25,5393.4,37,1
PC09129,FO0189,CB029,2025-02-14,3111.07,12,1
PC09130,FO0255,CB002,2024-04-09,20036.63,6,1
PC09131,FO0151,CB001,2025-08-08,5203.87,27,1
PC09132,FO0166,CB014,2024-01-03,1961.07,17,1
PC09133,FO0069,CB033,2024-12-07,1185.87,52,1
PC09134,FO0148,CB004,2025-03-19,2176.07,48,1
PC09135,FO0105,CB023,2024-01-16,711.05,39,1
PC09136,FO0043,CB020,2026-05-01,8969.1,39,1
PC09137,FO0183,CB002,2026-04-14,2104.81,34,1
PC09138,FO0268,CB011,2025-01-07,1137.35,38,1
PC09139,FO0187,CB016,2024-02-04,13239.53,16,1
PC09140,FO0126,CB019,2025-01-01,786.05,15,1
PC09141,FO0111,CB031,2025-02-08,2042.8,53,1
PC09142,FO0085,CB024,2025-08-19,3210.8,54,1
PC09143,FO0223,CB035,2024-07-16,1591.97,27,1
PC09144,FO0064,CB022,2024-01-28,4852.35,45,1
PC09145,FO0124,CB019,2026-03-25,1768.85,6,1
PC09146,FO0278,CB011,2025-11-15,2136.84,50,1
PC09147,FO0147,CB007,2025-09-15,7002.2,3,1
PC09148,FO0242,CB012,2024-07-29,508.37,22,1
PC09149,FO0078,CB023,2024-01-28,1028.35,24,0
PC09150,FO0020,CB006,2024-03-11,2036.25,56,1
PC09151,FO0140,CB009,2026-05-24,1145.48,8,1
PC09152,FO0274,CB021,2024-11-28,2769.72,54,1
PC09153,FO0192,CB032,2026-02-24,10552.75,20,1
PC09154,FO0043,CB014,2025-03-11,1562.04,4,1
PC09155,FO0223,CB012,2025-04-03,662.49,2,1
PC09156,FO0145,CB030,2025-04-20,4195.8,6,1
PC09157,FO0302,CB023,2025-12-22,3129.49,21,1
PC09158,FO0088,CB017,2024-07-17,256.4,25,1
PC09159,FO0204,CB037,2026-05-26,2314.71,17,0
PC09160,FO0139,CB032,2025-06-18,4704.78,46,1
PC09161,FO0262,CB013,2025-11-17,6233.26,35,1
PC09162,FO0177,CB032,2024-12-05,2753.31,27,1
PC09163,FO0001,CB025,2024-09-21,998.02,46,1
PC09164,FO0224,CB017,2024-01-03,1276.38,51,1
PC09165,FO0164,CB037,2026-06-21,12089.35,27,1
PC09166,FO0266,CB037,2025-03-13,8037.63,13,1
PC09167,FO0087,CB022,2024-03-15,2174.91,6,1
PC09168,FO0084,CB032,2025-01-23,1895.71,9,1
PC09169,FO0241,CB020,2026-01-22,1937.18,48,1
PC09170,FO0311,CB026,2025-05-09,3798.64,32,1
PC09171,FO0042,CB040,2025-01-22,5610.48,29,1
PC09172,FO0035,CB009,2026-06-11,1798.05,44,1
PC09173,FO0117,CB028,2024-06-07,3914.24,39,1
PC09174,FO0243,CB003,2024-11-25,1920.64,42,1
PC09175,FO0259,CB025,2025-01-18,1561.53,2,1
PC09176,FO0254,CB033,2024-04-17,855.54,55,1
PC09177,FO0180,CB005,2025-01-19,1721.13,56,1
PC09178,FO0217,CB005,2025-04-08,11325.86,20,0
PC09179,FO0127,CB028,2024-05-29,5551.54,38,1
PC09180,FO0036,CB020,2026-06-02,2751.76,52,0
PC09181,FO0276,CB004,2026-02-05,2911.81,4,1
PC09182,FO0288,CB030,2025-04-02,2515.91,19,0
PC09183,FO0230,CB010,2026-04-27,1417.52,44,1
PC09184,FO0018,CB014,2026-01-05,6328.5,32,0
PC09185,FO0026,CB027,2024-12-05,5149.73,56,0
PC09186,FO0140,CB030,2025-09-06,1892.5,35,0
PC09187,FO0041,CB021,2026-05-31,1843.52,15,1
PC09188,FO0150,CB034,2024-10-06,14196.58,55,1
PC09189,FO0286,CB036,2026-07-03,838.98,49,0
PC09190,FO0274,CB023,2025-07-01,1897.07,58,1
PC09191,FO0302,CB033,2024-08-06,9790.25,30,1
PC09192,FO0009,CB004,2024-10-08,8573.73,59,1
PC09193,FO0193,CB030,2026-05-09,5542.81,53,1
PC09194,FO0078,CB020,2025-07-08,1342.88,17,1
PC09195,FO0101,CB020,2025-03-09,2215.01,50,1
PC09196,FO0294,CB011,2024-04-26,1039.96,20,1
PC09197,FO0155,CB037,2026-02-10,877.44,14,1
PC09198,FO0247,CB005,2025-01-02,10082.11,52,1
PC09199,FO0280,CB038,2024-10-31,6726.86,38,1
PC09200,FO0002,CB007,2026-02-03,3176.43,19,0
PC09201,FO0319,CB040,2026-02-16,2141.88,38,1
PC09202,FO0167,CB032,2026-05-08,976.0,9,1
PC09203,FO0034,CB033,2024-12-16,1477.0,3,1
PC09204,FO0198,CB039,2025-03-15,3624.26,27,1
PC09205,FO0134,CB003,2024-12-02,3639.02,55,1
PC09206,FO0238,CB005,2026-06-14,900.16,38,1
PC09207,FO0312,CB025,2025-02-28,1108.95,36,1
PC09208,FO0048,CB037,2025-09-17,2810.66,50,1
PC09209,FO0137,CB021,2024-09-13,15106.88,32,1
PC09210,FO0157,CB039,2024-06-02,3401.8,27,1
PC09211,FO0118,CB011,2026-01-05,6651.51,22,1
PC09212,FO0046,CB034,2024-06-13,5058.93,21,1
PC09213,FO0201,CB011,2026-07-26,3851.46,47,1
PC09214,FO0059,CB017,2024-06-09,864.68,3,1
PC09215,FO0083,CB014,2024-06-25,3907.37,48,1
PC09216,FO0010,CB002,2026-07-09,3390.74,52,1
PC09217,FO0217,CB010,2024-12-28,40363.02,5,0
PC09218,FO0265,CB018,2024-02-23,277.04,31,1
PC09219,FO0313,CB014,2025-01-20,1651.95,7,1
PC09220,FO0189,CB036,2024-01-06,1245.77,44,1
PC09221,FO0172,CB038,2024-04-04,1618.96,34,1
PC09222,FO0200,CB017,2024-03-03,703.06,23,1
PC09223,FO0316,CB010,2026-05-29,2866.12,54,1
PC09224,FO0309,CB036,2024-04-02,671.66,24,1
PC09225,FO0151,CB017,2024-06-29,190.56,3,1
PC09226,FO0265,CB006,2025-06-16,3276.69,27,1
PC09227,FO0297,CB020,2025-12-30,2123.13,52,1
PC09228,FO0168,CB017,2024-04-22,18963.78,39,1
PC09229,FO0087,CB012,2025-02-09,1974.04,54,0
PC09230,FO0245,CB029,2025-05-31,2546.56,55,1
PC09231,FO0145,CB026,2024-01-20,1921.46,55,1
PC09232,FO0035,CB019,2025-05-21,609.0,58,1
PC09233,FO0074,CB024,2026-06-06,416.03,42,1
PC09234,FO0055,CB020,2024-01-15,7281.06,23,1
PC09235,FO0106,CB021,2024-03-01,1828.66,38,1
PC09236,FO0151,CB023,2026-02-12,5311.79,2,1
PC09237,FO0293,CB028,2025-01-16,4147.21,23,1
PC09238,FO0040,CB035,2024-07-02,3643.81,26,1
PC09239,FO0129,CB004,2024-04-06,4586.88,43,1
PC09240,FO0210,CB001,2025-07-27,520.63,36,1
PC09241,FO0014,CB024,2025-08-16,875.09,3,0
PC09242,FO0257,CB015,2025-01-11,3243.11,31,1
PC09243,FO0060,CB021,2024-02-27,1852.27,12,1
PC09244,FO0262,CB017,2025-09-30,3792.4,50,1
PC09245,FO0188,CB025,2025-10-28,3118.44,24,1
PC09246,FO0173,CB007,2024-06-02,1312.94,7,1
PC09247,FO0106,CB029,2024-07-20,29700.2,42,1
PC09248,FO0132,CB036,2025-11-27,2216.59,6,1
PC09249,FO0036,CB015,2026-02-02,274.42,22,0
PC09250,FO0150,CB012,2024-07-03,910.3,52,0
PC09251,FO0244,CB020,2024-12-04,5010.4,16,1
PC09252,FO0057,CB005,2025-03-25,2980.47,4,0
PC09253,FO0169,CB013,2026-02-13,24916.38,32,1
PC09254,FO0141,CB003,2025-01-28,3035.03,29,1
PC09255,FO0026,CB025,2026-01-23,800.43,47,1
PC09256,FO0314,CB023,2026-02-09,4745.7,5,1
PC09257,FO0016,CB023,2025-11-26,5037.4,32,0
PC09258,FO0084,CB032,2024-08-30,746.56,40,0
PC09259,FO0151,CB012,2025-05-30,2591.24,14,0
PC09260,FO0177,CB019,2025-11-12,3462.64,55,1
PC09261,FO0018,CB040,2024-09-02,5036.95,43,0
PC09262,FO0104,CB018,2024-05-30,541.21,41,0
PC09263,FO0017,CB018,2026-04-16,1382.37,42,0
PC09264,FO0215,CB038,2024-08-19,5378.1,4,1
PC09265,FO0011,CB014,2025-11-11,13141.88,48,1
PC09266,FO0178,CB005,2024-12-16,1388.08,13,1
PC09267,FO0066,CB012,2026-07-31,1415.3,58,1
PC09268,FO0186,CB029,2026-06-11,3521.02,16,1
PC09269,FO0024,CB036,2025-11-18,1246.82,58,1
PC09270,FO0181,CB038,2025-05-12,2427.16,21,0
PC09271,FO0165,CB014,2024-09-27,2682.04,43,0
PC09272,FO0233,CB035,2024-11-20,1397.28,23,1
PC09273,FO0319,CB019,2026-04-06,595.33,30,1
PC09274,FO0083,CB007,2024-09-02,6113.46,39,1
PC09275,FO0082,CB007,2024-03-22,2302.64,47,1
PC09276,FO0106,CB007,2026-02-19,4219.38,16,0
PC09277,FO0029,CB035,2024-12-01,1675.56,4,1
PC09278,FO0068,CB004,2025-10-22,1550.94,31,1
PC09279,FO0272,CB001,2024-09-11,2233.2,7,0
PC09280,FO0207,CB013,2025-06-18,5335.39,2,1
PC09281,FO0094,CB031,2025-11-19,1322.54,36,1
PC09282,FO0171,CB011,2024-12-14,1196.49,52,0
PC09283,FO0088,CB028,2024-04-27,8408.43,18,1
PC09284,FO0107,CB035,2025-12-04,2486.49,21,1
PC09285,FO0264,CB005,2024-03-21,1830.88,10,1
PC09286,FO0260,CB029,2026-02-26,1381.82,16,1
PC09287,FO0081,CB016,2026-06-04,5829.51,47,1
PC09288,FO0136,CB025,2025-09-20,12095.08,29,1
PC09289,FO0311,CB015,2024-05-24,2787.37,34,1
PC09290,FO0182,CB013,2025-05-21,2189.44,29,1
PC09291,FO0074,CB033,2024-01-29,16903.58,28,1
PC09292,FO0125,CB039,2024-03-05,6423.13,18,0
PC09293,FO0308,CB024,2024-08-01,648.52,23,1
PC09294,FO0033,CB007,2025-07-28,10299.46,38,1
PC09295,FO0095,CB030,2024-06-13,12047.37,53,1
PC09296,FO0091,CB002,2024-07-01,6609.88,49,1
PC09297,FO0027,CB014,2025-01-18,760.02,9,1
PC09298,FO0146,CB006,2025-02-23,8597.81,39,1
PC09299,FO0051,CB003,2024-03-20,951.21,16,0
PC09300,FO0059,CB040,2024-12-04,4267.76,58,1
PC09301,FO0226,CB024,2026-02-07,4071.41,43,1
PC09302,FO0123,CB033,2025-03-08,3186.9,10,1
PC09303,FO0054,CB021,2024-09-19,415.4,28,0
PC09304,FO0063,CB025,2025-04-18,2938.52,17,1
PC09305,FO0001,CB009,2024-01-24,9760.82,25,1
PC09306,FO0119,CB018,2025-09-01,6124.58,19,1
PC09307,FO0083,CB029,2026-05-05,1731.82,24,1
PC09308,FO0218,CB007,2025-12-15,1312.27,49,1
PC09309,FO0153,CB031,2025-08-08,535.11,34,1
PC09310,FO0062,CB034,2024-08-31,1750.48,9,1
PC09311,FO0169,CB010,2026-05-24,694.64,19,0
PC09312,FO0088,CB027,2026-01-03,1474.95,56,1
PC09313,FO0288,CB021,2024-07-27,5196.36,42,1
PC09314,FO0014,CB005,2026-02-06,1985.33,44,1
PC09315,FO0116,CB015,2024-05-31,3743.61,34,1
PC09316,FO0113,CB035,2024-06-16,4533.82,43,1
PC09317,FO0198,CB006,2025-03-18,1221.8,14,1
PC09318,FO0239,CB019,2024-04-18,2245.31,42,1
PC09319,FO0233,CB011,2026-04-10,1094.64,6,0
PC09320,FO0143,CB007,2025-10-08,5646.32,24,0
PC09321,FO0158,CB002,2025-05-09,1186.64,24,1
PC09322,FO0072,CB008,2025-09-23,3315.41,39,1
PC09323,FO0037,CB020,2025-04-26,1243.99,17,1
PC09324,FO0214,CB019,2026-05-16,231.19,6,1
PC09325,FO0093,CB023,2026-01-15,871.95,52,1
PC09326,FO0246,CB028,2025-07-20,5051.02,22,1
PC09327,FO0142,CB021,2026-05-31,2926.71,5,1
PC09328,FO0132,CB035,2024-07-06,2267.06,48,1
PC09329,FO0280,CB026,2025-08-27,15244.34,8,0
PC09330,FO0317,CB038,2024-01-16,5242.95,53,1
PC09331,FO0257,CB040,2026-05-28,6550.7,50,1
PC09332,FO0186,CB025,2026-03-19,415.13,21,1
PC09333,FO0083,CB035,2024-02-29,1004.0,23,1
PC09334,FO0232,CB004,2025-10-17,1690.23,13,0
PC09335,FO0193,CB035,2026-02-04,1742.81,56,0
PC09336,FO0021,CB019,2024-07-11,2343.17,28,0
PC09337,FO0061,CB030,2024-06-26,722.04,24,1
PC09338,FO0248,CB010,2026-03-30,1509.82,48,1
PC09339,FO0063,CB008,2025-04-02,2905.53,55,1
PC09340,FO0258,CB028,2024-10-10,4410.56,49,1
PC09341,FO0180,CB031,2024-12-15,1742.62,46,0
PC09342,FO0103,CB024,2026-05-31,1637.63,47,1
PC09343,FO0315,CB015,2024-09-21,4819.87,38,1
PC09344,FO0136,CB018,2025-02-15,197.01,22,1
PC09345,FO0207,CB025,2024-10-19,5361.6,58,1
PC09346,FO0279,CB021,2024-12-03,2395.24,48,1
PC09347,FO0210,CB009,2025-04-21,1373.34,16,1
PC09348,FO0225,CB026,2024-01-01,2705.03,9,1
PC09349,FO0055,CB028,2025-01-18,11896.72,48,1
PC09350,FO0096,CB039,2025-09-22,1304.97,33,1
PC09351,FO0272,CB016,2024-06-17,6888.11,2,1
PC09352,FO0253,CB032,2024-08-19,2073.25,14,1
PC09353,FO0194,CB021,2024-10-15,951.66,32,1
PC09354,FO0289,CB025,2025-08-24,2810.6,9,0
PC09355,FO0092,CB033,2026-02-10,531.57,38,1
PC09356,FO0231,CB007,2025-03-21,1584.67,29,1
PC09357,FO0126,CB025,2025-07-30,6100.15,20,1
PC09358,FO0266,CB028,2026-04-19,2895.09,12,1
PC09359,FO0031,CB030,2024-09-12,1890.58,20,1
PC09360,FO0302,CB008,2024-12-12,4465.16,30,1
PC09361,FO0080,CB029,2026-02-03,2008.98,57,1
PC09362,FO0125,CB001,2025-08-02,1671.54,29,1
PC09363,FO0220,CB028,2025-04-04,2226.84,40,1
PC09364,FO0012,CB011,2024-07-09,5767.01,10,1
PC09365,FO0221,CB037,2025-10-01,6940.96,51,1
PC09366,FO0096,CB014,2025-12-08,2467.31,58,1
PC09367,FO0019,CB015,2025-11-14,1254.21,27,1
PC09368,FO0103,CB013,2025-03-27,2887.08,38,0
PC09369,FO0194,CB029,2025-12-12,1722.17,6,1
PC09370,FO0135,CB007,2024-02-02,271.06,26,1
PC09371,FO0315,CB019,2024-09-20,548.89,45,1
PC09372,FO0319,CB022,2026-05-16,1586.9,14,1
PC09373,FO0190,CB013,2025-06-27,6471.55,10,0
PC09374,FO0224,CB025,2026-07-08,6224.25,44,1
PC09375,FO0166,CB004,2025-02-09,2116.38,7,0
PC09376,FO0010,CB034,2026-07-12,2545.37,37,1
PC09377,FO0069,CB036,2025-12-26,1024.25,4,0
PC09378,FO0209,CB035,2026-04-18,4195.4,50,1
PC09379,FO0175,CB007,2026-01-27,10484.39,43,0
PC09380,FO0106,CB030,2024-07-18,1472.54,14,0
PC09381,FO0072,CB010,2024-04-28,5814.77,38,1
PC09382,FO0002,CB022,2025-05-19,5647.42,10,1
PC09383,FO0307,CB035,2025-12-30,4336.61,56,1
PC09384,FO0175,CB023,2024-06-09,2330.92,29,0
PC09385,FO0055,CB024,2026-03-23,1481.7,32,0
PC09386,FO0251,CB008,2024-03-08,864.36,57,0
PC09387,FO0097,CB019,2024-09-11,1390.85,55,1
PC09388,FO0033,CB022,2026-02-17,4058.36,27,0
PC09389,FO0168,CB004,2025-07-04,943.33,42,0
PC09390,FO0298,CB016,2024-05-20,18774.99,41,0
PC09391,FO0086,CB039,2024-12-27,888.56,26,1
PC09392,FO0255,CB040,2025-05-14,1134.45,37,1
PC09393,FO0311,CB023,2024-01-15,13355.15,16,1
PC09394,FO0294,CB013,2026-04-08,1300.15,58,1
PC09395,FO0101,CB007,2026-06-12,7581.18,38,1
PC09396,FO0188,CB013,2025-06-03,2986.33,2,1
PC09397,FO0015,CB002,2024-09-13,5498.76,25,1
PC09398,FO0058,CB012,2024-06-21,2813.23,50,1
PC09399,FO0048,CB034,2024-01-31,3762.09,53,1
PC09400,FO0249,CB030,2025-03-04,4761.19,22,1
PC09401,FO0024,CB013,2025-04-22,8487.31,24,1
PC09402,FO0203,CB030,2024-01-10,5845.53,24,1
PC09403,FO0198,CB031,2026-05-16,16371.23,8,1
PC09404,FO0086,CB009,2025-06-17,28167.0,15,1
PC09405,FO0085,CB006,2024-01-14,688.04,56,0
PC09406,FO0138,CB012,2024-02-15,4652.03,58,1
PC09407,FO0163,CB016,2025-12-21,2903.56,24,1
PC09408,FO0174,CB007,2025-12-05,6764.09,42,1
PC09409,FO0004,CB039,2025-03-31,3944.05,4,1
PC09410,FO0007,CB026,2025-10-17,423.12,46,1
PC09411,FO0178,CB022,2024-01-25,4005.56,19,1
PC09412,FO0124,CB022,2026-06-29,2306.23,25,1
PC09413,FO0095,CB013,2025-08-17,4019.36,49,1
PC09414,FO0079,CB008,2026-07-31,1330.54,24,1
PC09415,FO0175,CB026,2025-10-20,4767.69,36,1
PC09416,FO0109,CB037,2026-04-24,12498.76,31,1
PC09417,FO0088,CB023,2025-11-14,13373.35,11,1
PC09418,FO0123,CB036,2026-05-23,551.19,41,1
PC09419,FO0048,CB040,2024-12-26,5591.7,50,1
PC09420,FO0284,CB004,2024-06-10,998.56,26,1
PC09421,FO0211,CB007,2025-06-25,4920.89,29,1
PC09422,FO0090,CB009,2025-10-22,2013.09,21,1
PC09423,FO0286,CB012,2025-07-09,1175.26,48,1
PC09424,FO0067,CB032,2025-08-28,117.79,30,1
PC09425,FO0178,CB005,2024-01-22,990.96,40,1
PC09426,FO0038,CB035,2025-02-09,868.43,28,1
PC09427,FO0077,CB031,2024-06-06,3323.83,44,1
PC09428,FO0309,CB001,2024-10-07,2125.23,8,0
PC09429,FO0138,CB025,2025-09-30,5496.77,5,1
PC09430,FO0199,CB035,2024-09-09,1608.39,13,1
PC09431,FO0222,CB022,2025-04-28,1477.24,54,1
PC09432,FO0184,CB010,2024-02-08,4003.44,22,1
PC09433,FO0286,CB010,2026-03-26,517.51,17,0
PC09434,FO0138,CB005,2026-05-29,750.58,52,0
PC09435,FO0144,CB020,2026-03-04,4716.41,56,0
PC09436,FO0235,CB033,2024-07-14,1527.47,56,0
PC09437,FO0211,CB036,2025-02-05,8655.82,49,1
PC09438,FO0207,CB003,2024-08-04,41590.59,8,1
PC09439,FO0208,CB001,2026-04-23,11272.74,2,1
PC09440,FO0036,CB038,2026-04-11,3273.08,19,1
PC09441,FO0033,CB035,2024-12-09,1427.53,49,1
PC09442,FO0029,CB021,2026-02-07,6138.95,10,1
PC09443,FO0106,CB008,2024-10-10,1352.61,28,1
PC09444,FO0183,CB030,2024-04-08,1303.86,29,0
PC09445,FO0080,CB036,2024-10-08,1229.68,16,1
PC09446,FO0178,CB037,2024-03-12,1197.94,46,0
PC09447,FO0299,CB002,2026-07-05,1263.7,21,0
PC09448,FO0213,CB028,2025-07-23,1087.79,58,0
PC09449,FO0241,CB013,2024-05-23,3785.18,44,0
PC09450,FO0299,CB007,2024-02-17,4354.38,38,0
PC09451,FO0024,CB028,2025-05-08,786.79,18,1
PC09452,FO0060,CB007,2026-05-08,9124.03,31,1
PC09453,FO0061,CB013,2026-02-10,1383.33,23,1
PC09454,FO0001,CB017,2026-01-27,5496.51,42,1
PC09455,FO0050,CB019,2024-03-14,453.93,25,1
PC09456,FO0220,CB027,2025-05-19,7982.98,34,1
PC09457,FO0154,CB036,2024-11-08,806.61,22,1
PC09458,FO0122,CB018,2026-04-06,1229.15,2,1
PC09459,FO0238,CB028,2024-06-26,2301.14,2,1
PC09460,FO0120,CB009,2025-09-06,4301.74,46,1
PC09461,FO0217,CB006,2025-12-23,284.92,18,1
PC09462,FO0002,CB004,2025-10-15,3710.07,58,1
PC09463,FO0123,CB013,2025-09-25,587.75,39,1
PC09464,FO0016,CB018,2024-01-02,2236.48,23,0
PC09465,FO0188,CB004,2025-11-11,1903.44,46,1
PC09466,FO0169,CB030,2025-04-05,671.03,50,1
PC09467,FO0128,CB011,2026-05-29,2191.8,33,0
PC09468,FO0234,CB035,2024-04-08,3110.77,14,0
PC09469,FO0182,CB009,2026-06-08,616.49,12,1
PC09470,FO0297,CB009,2024-08-06,3920.37,30,1
PC09471,FO0319,CB026,2025-01-29,1674.03,29,1
PC09472,FO0126,CB029,2024-10-15,2256.79,19,1
PC09473,FO0046,CB022,2026-05-20,4837.73,20,0
PC09474,FO0110,CB024,2024-01-18,848.48,51,1
PC09475,FO0275,CB015,2024-05-04,520.46,14,1
PC09476,FO0149,CB033,2024-06-27,3545.96,50,1
PC09477,FO0040,CB031,2025-05-11,2145.26,20,1
PC09478,FO0151,CB025,2026-01-21,1134.89,39,1
PC09479,FO0242,CB019,2025-06-29,531.76,10,0
PC09480,FO0205,CB027,2024-01-16,989.19,15,1
PC09481,FO0254,CB031,2024-05-09,22435.11,40,1
PC09482,FO0139,CB002,2024-04-10,1346.48,53,1
PC09483,FO0018,CB012,2025-09-18,3802.87,44,1
PC09484,FO0314,CB039,2025-08-08,3769.6,53,1
PC09485,FO0083,CB031,2024-06-16,1762.4,27,1
PC09486,FO0275,CB002,2025-09-16,5999.57,47,1
PC09487,FO0014,CB011,2025-06-14,1288.82,16,1
PC09488,FO0163,CB011,2026-06-15,3631.12,30,1
PC09489,FO0175,CB005,2025-09-29,3156.7,21,1
PC09490,FO0274,CB021,2024-07-24,5200.6,45,1
PC09491,FO0210,CB023,2025-06-03,715.15,48,1
PC09492,FO0018,CB011,2025-08-08,2875.47,44,1
PC09493,FO0075,CB002,2024-04-23,1269.42,47,1
PC09494,FO0278,CB018,2024-04-19,7612.57,43,1
PC09495,FO0047,CB013,2024-02-16,2547.4,3,1
PC09496,FO0083,CB020,2024-05-07,2893.12,21,1
PC09497,FO0147,CB005,2024-12-22,3153.1,25,1
PC09498,FO0209,CB021,2024-09-01,1178.0,10,1
PC09499,FO0112,CB015,2026-07-23,16169.95,9,1
PC09500,FO0304,CB004,2026-01-16,2350.35,15,1
PC09501,FO0315,CB028,2026-07-19,647.22,19,1
PC09502,FO0083,CB033,2025-03-19,17060.37,42,1
PC09503,FO0097,CB012,2024-12-19,6766.16,25,0
PC09504,FO0089,CB011,2024-10-17,578.17,32,1
PC09505,FO0122,CB034,2025-05-23,909.87,45,1
PC09506,FO0314,CB006,2024-10-12,8308.11,18,0
PC09507,FO0094,CB005,2025-10-12,14118.95,18,1
PC09508,FO0142,CB005,2024-06-15,2823.48,18,1
PC09509,FO0115,CB012,2024-10-02,3639.3,9,1
PC09510,FO0292,CB033,2025-02-18,487.74,55,1
PC09511,FO0213,CB039,2026-06-21,4231.72,50,1
PC09512,FO0007,CB021,2025-07-16,13154.07,35,1
PC09513,FO0103,CB014,2024-03-04,2338.04,10,1
PC09514,FO0160,CB024,2026-05-18,4000.98,33,0
PC09515,FO0164,CB035,2024-06-18,1573.1,36,1
PC09516,FO0212,CB015,2025-09-24,3295.47,50,1
PC09517,FO0189,CB030,2026-03-23,969.4,52,1
PC09518,FO0066,CB020,2024-06-09,744.56,25,0
PC09519,FO0306,CB040,2025-07-11,5492.32,51,1
PC09520,FO0250,CB023,2025-03-21,7621.67,25,0
PC09521,FO0018,CB030,2025-08-15,12747.24,53,1
PC09522,FO0146,CB027,2025-12-10,1250.11,55,1
PC09523,FO0154,CB011,2025-01-17,2883.04,14,1
PC09524,FO0069,CB020,2025-07-21,6660.56,56,1
PC09525,FO0174,CB009,2025-12-16,4216.76,10,1
PC09526,FO0299,CB022,2024-08-04,1904.13,13,1
PC09527,FO0146,CB028,2024-11-20,5499.04,22,1
PC09528,FO0263,CB024,2024-04-15,3950.89,52,1
PC09529,FO0217,CB028,2026-05-01,1015.55,59,1
PC09530,FO0176,CB019,2024-10-25,4709.28,37,1
PC09531,FO0107,CB040,2025-07-16,4962.59,6,1
PC09532,FO0172,CB027,2025-05-29,280.81,36,1
PC09533,FO0217,CB017,2024-01-12,1375.91,26,0
PC09534,FO0171,CB031,2025-12-06,2626.43,12,0
PC09535,FO0214,CB024,2024-01-02,8764.86,28,1
PC09536,FO0231,CB040,2025-04-25,3022.55,4,1
PC09537,FO0085,CB034,2026-02-24,730.9,55,1
PC09538,FO0078,CB035,2026-02-28,1910.63,26,1
PC09539,FO0054,CB030,2025-10-07,2644.07,20,1
PC09540,FO0256,CB014,2025-05-05,4701.15,15,1
PC09541,FO0310,CB015,2026-01-18,741.91,48,1
PC09542,FO0131,CB014,2025-04-13,1054.13,11,1
PC09543,FO0185,CB025,2024-12-23,676.51,43,1
PC09544,FO0239,CB039,2025-08-26,2117.98,4,1
PC09545,FO0261,CB015,2024-08-07,5289.35,42,0
PC09546,FO0029,CB014,2026-07-12,1053.22,10,1
PC09547,FO0185,CB003,2024-07-05,1294.02,50,0
PC09548,FO0256,CB017,2025-03-05,1529.62,40,1
PC09549,FO0252,CB023,2025-11-21,991.21,45,1
PC09550,FO0281,CB023,2026-03-16,2211.94,53,1
PC09551,FO0062,CB010,2026-02-02,1219.12,59,1
PC09552,FO0221,CB012,2025-01-28,1539.51,55,0
PC09553,FO0294,CB013,2025-09-13,3550.24,11,1
PC09554,FO0221,CB022,2025-04-07,8993.84,7,0
PC09555,FO0234,CB028,2025-12-22,757.39,2,1
PC09556,FO0216,CB035,2025-03-17,828.19,19,1
PC09557,FO0110,CB033,2024-04-10,1427.29,5,1
PC09558,FO0087,CB009,2026-01-24,701.93,43,1
PC09559,FO0056,CB038,2024-05-07,3462.38,17,1
PC09560,FO0084,CB007,2026-04-20,1531.15,25,1
PC09561,FO0106,CB024,2024-07-14,533.74,31,1
PC09562,FO0260,CB023,2026-07-20,3544.04,46,1
PC09563,FO0234,CB024,2026-02-10,8868.87,22,1
PC09564,FO0167,CB003,2024-11-04,1086.56,6,1
PC09565,FO0181,CB010,2026-01-13,1617.72,12,1
PC09566,FO0174,CB039,2024-10-24,2488.69,22,1
PC09567,FO0019,CB027,2026-05-21,2641.44,38,1
PC09568,FO0052,CB001,2024-04-17,1687.33,13,1
PC09569,FO0200,CB020,2026-07-07,2494.99,27,1
PC09570,FO0302,CB034,2024-08-18,875.16,44,1
PC09571,FO0207,CB005,2024-07-12,6506.1,25,0
PC09572,FO0308,CB009,2026-04-20,5885.55,30,1
PC09573,FO0102,CB013,2026-04-11,549.86,30,0
PC09574,FO0178,CB022,2026-07-22,2736.48,47,1
PC09575,FO0067,CB015,2026-06-05,1469.62,39,1
PC09576,FO0181,CB016,2024-08-22,2804.67,3,1
PC09577,FO0026,CB023,2026-01-16,3698.26,31,1
PC09578,FO0084,CB028,2024-01-24,3163.99,56,1
PC09579,FO0091,CB025,2025-05-26,1270.85,58,0
PC09580,FO0300,CB009,2026-07-17,3917.3,43,1
PC09581,FO0231,CB012,2024-03-23,3171.86,11,1
PC09582,FO0007,CB009,2025-06-13,3428.7,3,0
PC09583,FO0119,CB025,2025-11-27,9543.23,2,1
PC09584,FO0017,CB022,2025-11-23,1269.5,57,1
PC09585,FO0101,CB022,2025-03-22,7453.55,35,1
PC09586,FO0307,CB011,2024-09-13,3407.16,32,1
PC09587,FO0141,CB024,2025-02-07,1478.35,50,1
PC09588,FO0069,CB028,2024-06-22,3238.67,38,1
PC09589,FO0065,CB033,2026-03-31,1612.64,54,1
PC09590,FO0156,CB011,2026-06-14,991.29,10,1
