reparo_id,os_id,data_inicio,data_fim,solucao,horas_tecnicas,resultado
3547,3547,2025-10-18,2025-10-20,Limpeza técnica,9.5,Resolvido
3549,3549,2026-04-19,2026-04-25,Troca de componente,23.0,Resolvido
3550,3550,2025-07-09,2025-07-20,Atualização de software,31.9,Resolvido
3551,3551,2026-05-24,2026-05-24,Atualização de software,2.7,Resolvido
3552,3552,2026-05-24,2026-06-06,Troca de componente,38.0,Resolvido
3554,3554,2025-12-19,2026-01-01,Limpeza técnica,17.8,Resolvido
3555,3555,2025-08-25,2025-09-05,Limpeza técnica,29.4,Resolvido
3556,3556,2025-12-29,2026-01-02,Reparo de placa,18.9,Resolvido
3557,3557,2025-08-27,2025-09-06,Limpeza técnica,36.4,Resolvido
3558,3558,2026-06-29,2026-07-09,Troca de componente,43.9,Resolvido
3559,3559,2025-12-25,2025-12-27,Troca de componente,5.0,Resolvido
3560,3560,2025-11-06,2025-11-07,Reparo de placa,2.5,Resolvido
3561,3561,2026-02-07,2026-02-09,Reparo de placa,8.1,Resolvido
3564,3564,2026-05-30,2026-06-07,Limpeza técnica,25.4,Resolvido
3566,3566,2026-03-13,2026-03-17,Atualização de software,16.4,Resolvido
3567,3567,2025-10-15,2025-10-23,Limpeza técnica,35.7,Resolvido
3568,3568,2026-03-14,2026-03-25,Troca de componente,20.5,Resolvido
3569,3569,2026-05-08,2026-05-21,Limpeza técnica,14.1,Resolvido
3570,3570,2025-10-17,2025-10-22,Limpeza técnica,13.1,Resolvido
3571,3571,2025-09-24,2025-09-30,Troca de componente,15.6,Resolvido
3573,3573,2025-11-27,2025-12-09,Reparo de placa,51.2,Resolvido
3574,3574,2025-09-12,2025-09-24,Reparo de placa,40.1,Resolvido
3575,3575,2025-09-10,2025-09-15,Reparo de placa,21.1,Resolvido
3577,3577,2026-02-27,2026-03-03,Atualização de software,8.3,Resolvido
3578,3578,2026-05-16,2026-05-20,Reparo de placa,10.8,Resolvido
3579,3579,2026-04-03,2026-04-07,Limpeza técnica,6.0,Resolvido
3581,3581,2025-11-12,2025-11-18,Limpeza técnica,24.0,Resolvido
3582,3582,2026-01-06,2026-01-14,Reparo de placa,29.1,Retorno
3583,3583,2025-08-20,2025-08-24,Atualização de software,12.6,Resolvido
3584,3584,2026-01-26,2026-02-07,Reparo de placa,18.6,Resolvido
3586,3586,2025-10-02,2025-10-10,Troca de componente,29.8,Resolvido
3588,3588,2025-10-12,2025-10-13,Troca de componente,5.3,Resolvido
3589,3589,2026-02-05,2026-02-18,Reparo de placa,29.9,Resolvido
3591,3591,2025-08-28,2025-09-07,Troca de componente,40.2,Resolvido
3593,3593,2025-10-09,2025-10-16,Atualização de software,12.8,Resolvido
3594,3594,2025-08-25,2025-09-03,Reparo de placa,32.3,Resolvido
3595,3595,2026-03-17,2026-03-29,Limpeza técnica,28.2,Resolvido
3596,3596,2025-12-12,2025-12-19,Atualização de software,13.2,Resolvido
3597,3597,2026-06-29,2026-07-03,Reparo de placa,13.1,Resolvido
3598,3598,2025-12-05,2025-12-14,Atualização de software,10.7,Retorno
3599,3599,2026-06-03,2026-06-12,Reparo de placa,18.1,Resolvido
3600,3600,2025-07-04,2025-07-14,Atualização de software,31.2,Resolvido
3601,3601,2025-08-24,2025-09-02,Atualização de software,39.6,Resolvido
3602,3602,2025-12-06,2025-12-11,Reparo de placa,19.5,Resolvido
3603,3603,2026-05-09,2026-05-20,Troca de componente,21.5,Retorno
3604,3604,2026-04-22,2026-04-22,Troca de componente,1.5,Resolvido
3605,3605,2025-07-04,2025-07-15,Atualização de software,18.7,Resolvido
3608,3608,2026-04-06,2026-04-12,Reparo de placa,27.4,Resolvido
3609,3609,2025-12-21,2025-12-27,Limpeza técnica,26.2,Resolvido
3610,3610,2025-10-30,2025-11-11,Atualização de software,17.0,Resolvido
3611,3611,2026-02-25,2026-03-03,Troca de componente,7.5,Resolvido
3612,3612,2026-02-01,2026-02-09,Reparo de placa,20.8,Resolvido
3613,3613,2026-01-10,2026-01-23,Reparo de placa,47.8,Resolvido
3614,3614,2025-08-20,2025-09-01,Reparo de placa,50.0,Resolvido
3615,3615,2026-01-06,2026-01-11,Limpeza técnica,12.0,Resolvido
3616,3616,2026-03-05,2026-03-17,Atualização de software,19.3,Retorno
3617,3617,2025-10-20,2025-10-30,Atualização de software,43.9,Resolvido
3618,3618,2026-05-13,2026-05-15,Troca de componente,5.2,Resolvido
3619,3619,2026-01-03,2026-01-11,Reparo de placa,35.4,Resolvido
3621,3621,2026-03-26,2026-04-07,Troca de componente,28.0,Resolvido
3622,3622,2026-04-29,2026-05-11,Atualização de software,37.3,Resolvido
3623,3623,2026-02-17,2026-02-22,Limpeza técnica,6.0,Resolvido
3624,3624,2026-04-13,2026-04-22,Atualização de software,17.9,Resolvido
3625,3625,2026-03-13,2026-03-20,Troca de componente,19.2,Resolvido
3626,3626,2025-12-15,2025-12-20,Troca de componente,16.0,Resolvido
3627,3627,2025-09-14,2025-09-15,Troca de componente,2.5,Resolvido
3628,3628,2026-01-04,2026-01-16,Troca de componente,40.8,Resolvido
3629,3629,2026-05-04,2026-05-10,Troca de componente,25.9,Resolvido
3631,3631,2025-08-12,2025-08-15,Troca de componente,8.9,Retorno
3632,3632,2026-05-25,2026-05-25,Reparo de placa,2.5,Resolvido
3634,3634,2026-01-07,2026-01-13,Reparo de placa,14.4,Resolvido
3635,3635,2025-09-13,2025-09-15,Atualização de software,5.1,Resolvido
3636,3636,2025-08-19,2025-08-23,Reparo de placa,6.5,Resolvido
3637,3637,2025-10-07,2025-10-08,Reparo de placa,3.3,Resolvido
3638,3638,2025-10-29,2025-11-01,Troca de componente,6.4,Resolvido
3639,3639,2026-05-31,2026-06-06,Reparo de placa,27.5,Resolvido
3641,3641,2025-11-21,2025-11-28,Limpeza técnica,17.1,Resolvido
3642,3642,2025-10-09,2025-10-13,Troca de componente,17.4,Resolvido
3643,3643,2025-09-28,2025-10-09,Reparo de placa,19.4,Resolvido
3644,3644,2025-12-10,2025-12-23,Reparo de placa,45.6,Resolvido
3645,3645,2026-02-03,2026-02-07,Reparo de placa,9.1,Resolvido
3646,3646,2026-06-29,2026-07-12,Atualização de software,30.8,Resolvido
3647,3647,2026-05-09,2026-05-16,Reparo de placa,24.8,Resolvido
3648,3648,2025-12-06,2025-12-07,Limpeza técnica,2.1,Resolvido
3649,3649,2026-05-31,2026-06-01,Limpeza técnica,4.4,Resolvido
3650,3650,2026-04-13,2026-04-26,Atualização de software,39.9,Resolvido
3651,3651,2026-02-20,2026-02-27,Troca de componente,13.2,Resolvido
3652,3652,2025-12-01,2025-12-05,Limpeza técnica,13.1,Resolvido
3653,3653,2025-08-21,2025-09-02,Limpeza técnica,51.4,Resolvido
3656,3656,2026-04-13,2026-04-14,Reparo de placa,2.1,Resolvido
3657,3657,2025-11-06,2025-11-19,Atualização de software,52.3,Resolvido
3658,3658,2026-01-02,2026-01-06,Reparo de placa,15.1,Resolvido
3659,3659,2026-03-23,2026-04-04,Troca de componente,39.4,Retorno
3660,3660,2026-02-26,2026-03-06,Reparo de placa,11.3,Resolvido
3661,3661,2026-03-05,2026-03-05,Troca de componente,2.5,Resolvido
3662,3662,2025-08-05,2025-08-14,Atualização de software,24.1,Resolvido
3664,3664,2026-01-23,2026-02-03,Atualização de software,28.6,Resolvido
3665,3665,2025-12-20,2025-12-23,Atualização de software,4.4,Resolvido
3666,3666,2025-09-27,2025-10-09,Reparo de placa,22.4,Resolvido
3667,3667,2026-06-23,2026-06-23,Troca de componente,3.7,Resolvido
3668,3668,2026-02-04,2026-02-16,Limpeza técnica,39.1,Resolvido
3670,3670,2026-05-10,2026-05-22,Reparo de placa,22.8,Resolvido
3671,3671,2025-08-21,2025-08-25,Atualização de software,9.8,Resolvido
3672,3672,2025-10-04,2025-10-10,Atualização de software,17.1,Resolvido
3673,3673,2025-11-13,2025-11-26,Limpeza técnica,21.1,Resolvido
3675,3675,2025-12-04,2025-12-07,Atualização de software,13.2,Resolvido
3676,3676,2026-02-26,2026-03-06,Limpeza técnica,24.1,Resolvido
3677,3677,2025-11-18,2025-11-19,Atualização de software,4.8,Resolvido
3678,3678,2026-04-17,2026-04-28,Troca de componente,32.5,Resolvido
3681,3681,2026-06-23,2026-06-28,Troca de componente,17.7,Resolvido
3682,3682,2026-06-19,2026-06-19,Troca de componente,2.4,Resolvido
3684,3684,2025-12-12,2025-12-15,Troca de componente,12.4,Resolvido
3686,3686,2025-08-11,2025-08-21,Limpeza técnica,43.7,Resolvido
3687,3687,2026-03-27,2026-04-03,Limpeza técnica,30.7,Resolvido
3690,3690,2026-01-16,2026-01-27,Limpeza técnica,21.3,Resolvido
3692,3692,2026-04-27,2026-05-01,Reparo de placa,13.7,Resolvido
3693,3693,2025-07-13,2025-07-22,Atualização de software,28.5,Resolvido
3694,3694,2025-10-09,2025-10-19,Reparo de placa,38.6,Resolvido
3696,3696,2026-03-10,2026-03-17,Reparo de placa,17.3,Resolvido
3697,3697,2026-03-07,2026-03-17,Troca de componente,25.2,Resolvido
3698,3698,2025-11-15,2025-11-28,Atualização de software,18.5,Resolvido
3699,3699,2025-07-21,2025-08-02,Troca de componente,18.6,Resolvido
3700,3700,2025-09-17,2025-09-29,Reparo de placa,50.8,Resolvido
3701,3701,2026-02-23,2026-03-01,Atualização de software,8.5,Resolvido
3702,3702,2026-05-22,2026-06-03,Limpeza técnica,24.1,Resolvido
3703,3703,2025-09-24,2025-10-06,Limpeza técnica,41.1,Resolvido
3704,3704,2025-08-19,2025-08-23,Atualização de software,13.0,Resolvido
3705,3705,2026-02-09,2026-02-17,Atualização de software,27.3,Resolvido
3706,3706,2025-08-30,2025-09-04,Reparo de placa,14.0,Resolvido
3707,3707,2026-02-17,2026-02-21,Atualização de software,17.2,Resolvido
3708,3708,2026-01-06,2026-01-13,Atualização de software,30.7,Resolvido
3710,3710,2025-12-03,2025-12-09,Atualização de software,27.0,Resolvido
3711,3711,2025-08-30,2025-09-11,Troca de componente,51.8,Resolvido
3712,3712,2025-09-26,2025-09-26,Reparo de placa,2.3,Resolvido
3713,3713,2025-12-01,2025-12-14,Atualização de software,17.3,Resolvido
3714,3714,2026-04-18,2026-04-20,Atualização de software,5.3,Resolvido
3715,3715,2026-02-02,2026-02-04,Troca de componente,5.9,Resolvido
3716,3716,2025-11-25,2025-11-27,Limpeza técnica,6.1,Resolvido
3717,3717,2025-12-03,2025-12-10,Troca de componente,16.2,Resolvido
3718,3718,2025-12-23,2026-01-02,Atualização de software,16.0,Resolvido
3719,3719,2025-08-23,2025-08-31,Reparo de placa,13.0,Resolvido
3720,3720,2025-12-21,2026-01-01,Limpeza técnica,39.8,Retorno
3721,3721,2025-10-12,2025-10-25,Troca de componente,23.1,Resolvido
3723,3723,2026-05-01,2026-05-07,Reparo de placa,26.3,Resolvido
3724,3724,2025-12-28,2026-01-07,Atualização de software,33.0,Resolvido
3725,3725,2026-05-08,2026-05-12,Atualização de software,9.3,Resolvido
3726,3726,2026-05-16,2026-05-23,Reparo de placa,22.6,Resolvido
3727,3727,2026-06-08,2026-06-21,Limpeza técnica,52.6,Resolvido
3728,3728,2025-11-30,2025-12-12,Atualização de software,45.1,Resolvido
3729,3729,2025-09-28,2025-10-02,Reparo de placa,18.1,Resolvido
3730,3730,2026-05-18,2026-05-20,Limpeza técnica,5.0,Resolvido
3731,3731,2025-08-16,2025-08-27,Limpeza técnica,18.7,Resolvido
3733,3733,2025-08-01,2025-08-08,Troca de componente,13.9,Resolvido
3734,3734,2026-04-30,2026-05-03,Troca de componente,12.9,Resolvido
3735,3735,2026-02-09,2026-02-09,Troca de componente,2.5,Resolvido
3736,3736,2026-04-17,2026-04-30,Reparo de placa,51.0,Resolvido
3737,3737,2025-07-19,2025-07-22,Atualização de software,7.3,Resolvido
3739,3739,2025-12-17,2025-12-17,Reparo de placa,3.6,Resolvido
3740,3740,2026-02-09,2026-02-11,Atualização de software,11.2,Resolvido
3742,3742,2025-12-15,2025-12-23,Troca de componente,15.4,Resolvido
3743,3743,2025-12-28,2025-12-31,Reparo de placa,7.7,Resolvido
3744,3744,2026-05-16,2026-05-28,Reparo de placa,13.2,Resolvido
3745,3745,2026-06-15,2026-06-23,Atualização de software,10.5,Resolvido
3747,3747,2025-09-13,2025-09-23,Limpeza técnica,24.8,Resolvido
3749,3749,2025-10-18,2025-10-22,Limpeza técnica,12.6,Resolvido
3751,3751,2026-02-27,2026-03-02,Troca de componente,12.8,Resolvido
3752,3752,2025-10-31,2025-11-04,Reparo de placa,18.6,Resolvido
3753,3753,2025-12-21,2026-01-02,Reparo de placa,40.8,Resolvido
3754,3754,2025-11-06,2025-11-11,Atualização de software,18.6,Resolvido
3755,3755,2025-12-10,2025-12-14,Limpeza técnica,6.5,Resolvido
3756,3756,2026-01-30,2026-02-10,Troca de componente,32.1,Resolvido
3757,3757,2025-10-13,2025-10-18,Atualização de software,23.7,Resolvido
3758,3758,2026-05-07,2026-05-10,Troca de componente,8.1,Retorno
3759,3759,2026-07-01,2026-07-05,Troca de componente,14.2,Resolvido
3760,3760,2026-05-29,2026-06-06,Troca de componente,15.6,Resolvido
3761,3761,2026-06-07,2026-06-15,Atualização de software,22.9,Retorno
3763,3763,2025-09-19,2025-09-23,Atualização de software,13.5,Resolvido
3764,3764,2026-03-15,2026-03-16,Reparo de placa,5.3,Resolvido
3765,3765,2025-07-12,2025-07-12,Limpeza técnica,1.4,Resolvido
3766,3766,2026-05-02,2026-05-13,Reparo de placa,18.0,Resolvido
3767,3767,2025-11-22,2025-11-30,Atualização de software,22.7,Resolvido
3768,3768,2025-07-28,2025-08-02,Atualização de software,17.3,Resolvido
3769,3769,2025-10-16,2025-10-25,Troca de componente,21.8,Resolvido
3770,3770,2026-03-13,2026-03-13,Limpeza técnica,3.7,Resolvido
3771,3771,2026-01-27,2026-01-30,Reparo de placa,10.6,Resolvido
3772,3772,2025-10-10,2025-10-21,Reparo de placa,29.1,Retorno
3773,3773,2026-06-19,2026-06-27,Limpeza técnica,21.9,Resolvido
3774,3774,2025-10-07,2025-10-17,Reparo de placa,14.7,Resolvido
3775,3775,2025-09-06,2025-09-07,Reparo de placa,7.0,Resolvido
3776,3776,2026-05-06,2026-05-11,Limpeza técnica,15.5,Resolvido
3777,3777,2026-06-05,2026-06-18,Troca de componente,34.8,Resolvido
3778,3778,2025-11-17,2025-11-22,Troca de componente,15.2,Resolvido
3779,3779,2026-04-23,2026-04-27,Atualização de software,9.9,Resolvido
3780,3780,2025-08-04,2025-08-16,Troca de componente,32.5,Resolvido
3781,3781,2026-06-01,2026-06-14,Troca de componente,35.8,Resolvido
3782,3782,2026-02-22,2026-03-07,Limpeza técnica,52.6,Resolvido
3784,3784,2026-06-20,2026-06-29,Troca de componente,21.9,Resolvido
3785,3785,2026-03-22,2026-03-31,Limpeza técnica,31.1,Resolvido
3786,3786,2026-05-07,2026-05-09,Reparo de placa,8.1,Resolvido
3787,3787,2025-07-08,2025-07-13,Atualização de software,7.5,Resolvido
3788,3788,2026-01-23,2026-01-27,Limpeza técnica,17.9,Resolvido
3789,3789,2026-03-15,2026-03-17,Reparo de placa,11.1,Resolvido
3790,3790,2026-03-20,2026-03-29,Atualização de software,20.8,Resolvido
3791,3791,2025-12-07,2025-12-09,Atualização de software,8.4,Resolvido
3792,3792,2025-12-11,2025-12-24,Atualização de software,22.6,Resolvido
3793,3793,2025-12-08,2025-12-19,Reparo de placa,23.6,Resolvido
3795,3795,2026-03-16,2026-03-17,Limpeza técnica,2.1,Resolvido
3796,3796,2026-01-20,2026-01-28,Troca de componente,30.4,Resolvido
3797,3797,2026-01-11,2026-01-16,Troca de componente,15.8,Resolvido
3798,3798,2026-02-25,2026-03-08,Reparo de placa,16.9,Resolvido
3799,3799,2025-10-19,2025-10-24,Atualização de software,21.7,Resolvido
3800,3800,2026-05-30,2026-06-12,Reparo de placa,42.0,Resolvido
3801,3801,2026-06-29,2026-07-12,Troca de componente,25.1,Retorno
3802,3802,2025-09-08,2025-09-20,Reparo de placa,15.0,Resolvido
3803,3803,2026-03-20,2026-03-23,Reparo de placa,13.5,Resolvido
3804,3804,2025-08-16,2025-08-25,Troca de componente,13.6,Resolvido
3806,3806,2025-10-10,2025-10-19,Atualização de software,17.4,Resolvido
3807,3807,2026-01-25,2026-02-03,Limpeza técnica,28.1,Resolvido
3808,3808,2026-03-25,2026-04-03,Limpeza técnica,34.3,Resolvido
3809,3809,2026-03-17,2026-03-18,Reparo de placa,2.2,Resolvido
3810,3810,2025-12-01,2025-12-07,Troca de componente,16.0,Resolvido
3811,3811,2025-12-30,2026-01-01,Reparo de placa,4.2,Resolvido
3812,3812,2025-11-23,2025-12-04,Troca de componente,41.2,Resolvido
3813,3813,2026-01-04,2026-01-11,Atualização de software,8.2,Resolvido
3814,3814,2025-07-07,2025-07-14,Atualização de software,18.2,Resolvido
3815,3815,2025-10-17,2025-10-19,Reparo de placa,11.0,Resolvido
3816,3816,2026-05-01,2026-05-09,Limpeza técnica,21.0,Resolvido
3818,3818,2026-05-06,2026-05-11,Limpeza técnica,17.3,Resolvido
3819,3819,2026-06-08,2026-06-17,Reparo de placa,18.1,Resolvido
3821,3821,2026-05-15,2026-05-28,Limpeza técnica,20.8,Resolvido
3822,3822,2025-07-31,2025-08-11,Troca de componente,38.2,Resolvido
3823,3823,2025-09-18,2025-09-20,Atualização de software,9.4,Resolvido
3824,3824,2025-08-08,2025-08-18,Atualização de software,18.2,Resolvido
3826,3826,2026-03-23,2026-03-31,Atualização de software,19.2,Resolvido
3828,3828,2025-11-28,2025-12-11,Atualização de software,29.0,Resolvido
3829,3829,2025-11-23,2025-12-03,Troca de componente,20.2,Resolvido
3830,3830,2026-05-27,2026-05-30,Limpeza técnica,15.8,Resolvido
3831,3831,2026-01-29,2026-02-03,Troca de componente,18.6,Resolvido
3832,3832,2026-01-13,2026-01-15,Atualização de software,7.0,Resolvido
3833,3833,2026-04-09,2026-04-12,Troca de componente,8.6,Retorno
3834,3834,2026-05-14,2026-05-14,Reparo de placa,2.8,Resolvido
3835,3835,2025-12-31,2026-01-13,Limpeza técnica,51.6,Resolvido
3836,3836,2026-03-04,2026-03-12,Limpeza técnica,35.9,Resolvido
3837,3837,2025-12-27,2026-01-09,Troca de componente,33.8,Resolvido
3838,3838,2026-02-07,2026-02-09,Reparo de placa,9.1,Resolvido
3839,3839,2025-09-09,2025-09-15,Limpeza técnica,17.5,Resolvido
3840,3840,2026-04-10,2026-04-10,Limpeza técnica,2.4,Resolvido
3841,3841,2026-01-19,2026-01-28,Limpeza técnica,20.9,Resolvido
3842,3842,2025-10-30,2025-11-01,Reparo de placa,5.3,Resolvido
3843,3843,2026-02-19,2026-03-02,Reparo de placa,27.0,Resolvido
3844,3844,2025-07-02,2025-07-03,Limpeza técnica,5.1,Resolvido
3845,3845,2026-04-11,2026-04-14,Atualização de software,15.0,Resolvido
3846,3846,2025-10-07,2025-10-18,Reparo de placa,45.8,Resolvido
3847,3847,2026-06-28,2026-07-05,Atualização de software,26.6,Resolvido
3848,3848,2026-03-25,2026-03-28,Limpeza técnica,4.7,Resolvido
3849,3849,2026-04-12,2026-04-18,Troca de componente,25.8,Resolvido
3850,3850,2025-09-17,2025-09-26,Atualização de software,19.6,Resolvido
3851,3851,2025-08-14,2025-08-25,Limpeza técnica,27.5,Resolvido
3853,3853,2026-06-10,2026-06-19,Limpeza técnica,24.0,Resolvido
3854,3854,2026-06-11,2026-06-14,Atualização de software,14.4,Resolvido
3856,3856,2025-11-06,2025-11-10,Troca de componente,9.5,Resolvido
3857,3857,2026-03-05,2026-03-13,Limpeza técnica,25.8,Resolvido
3858,3858,2026-06-14,2026-06-16,Troca de componente,9.0,Resolvido
3859,3859,2026-03-15,2026-03-25,Troca de componente,21.6,Resolvido
3860,3860,2026-06-28,2026-07-06,Reparo de placa,24.5,Resolvido
3862,3862,2026-06-15,2026-06-22,Atualização de software,10.7,Resolvido
3863,3863,2025-08-13,2025-08-19,Reparo de placa,24.0,Resolvido
3864,3864,2026-05-03,2026-05-09,Atualização de software,7.2,Resolvido
3865,3865,2026-06-15,2026-06-27,Atualização de software,41.5,Resolvido
3866,3866,2025-07-17,2025-07-20,Troca de componente,14.8,Resolvido
3868,3868,2025-07-13,2025-07-20,Reparo de placa,15.7,Resolvido
3869,3869,2026-01-02,2026-01-04,Troca de componente,7.8,Resolvido
3870,3870,2026-02-01,2026-02-12,Reparo de placa,31.8,Resolvido
3871,3871,2026-06-08,2026-06-18,Troca de componente,40.0,Retorno
3873,3873,2025-08-05,2025-08-12,Atualização de software,30.4,Resolvido
3874,3874,2025-11-10,2025-11-21,Reparo de placa,22.3,Resolvido
3875,3875,2026-05-25,2026-05-30,Atualização de software,14.2,Resolvido
3876,3876,2026-05-27,2026-06-01,Atualização de software,23.0,Resolvido
3877,3877,2025-09-18,2025-09-29,Limpeza técnica,43.0,Resolvido
3880,3880,2026-02-17,2026-02-25,Atualização de software,31.7,Resolvido
3881,3881,2025-10-22,2025-10-23,Atualização de software,6.3,Resolvido
3882,3882,2025-12-08,2025-12-08,Reparo de placa,3.3,Resolvido
3883,3883,2025-09-15,2025-09-15,Troca de componente,3.0,Resolvido
3887,3887,2025-10-16,2025-10-25,Atualização de software,29.9,Resolvido
3888,3888,2025-12-01,2025-12-05,Troca de componente,6.3,Resolvido
3889,3889,2025-10-08,2025-10-09,Limpeza técnica,6.2,Resolvido
3890,3890,2025-07-15,2025-07-23,Troca de componente,23.2,Resolvido
3891,3891,2026-01-21,2026-01-30,Atualização de software,13.6,Resolvido
3893,3893,2025-07-19,2025-07-31,Troca de componente,46.5,Resolvido
3894,3894,2025-12-16,2025-12-27,Atualização de software,35.5,Resolvido
3895,3895,2025-11-26,2025-12-09,Troca de componente,15.3,Resolvido
3897,3897,2026-01-22,2026-01-22,Atualização de software,3.5,Resolvido
3898,3898,2025-10-26,2025-11-02,Reparo de placa,16.1,Resolvido
3899,3899,2026-03-08,2026-03-11,Reparo de placa,11.0,Resolvido
3902,3902,2026-01-26,2026-01-31,Troca de componente,14.4,Resolvido
3903,3903,2026-03-26,2026-03-29,Troca de componente,5.9,Resolvido
3905,3905,2026-04-13,2026-04-22,Atualização de software,30.8,Resolvido
3906,3906,2025-07-24,2025-07-28,Atualização de software,15.6,Resolvido
3907,3907,2025-12-03,2025-12-14,Atualização de software,23.4,Resolvido
3908,3908,2025-08-26,2025-09-05,Atualização de software,21.6,Resolvido
3909,3909,2026-02-15,2026-02-25,Reparo de placa,23.6,Resolvido
3910,3910,2025-11-16,2025-11-25,Troca de componente,19.1,Resolvido
3911,3911,2025-12-22,2026-01-02,Limpeza técnica,25.0,Resolvido
3912,3912,2025-08-12,2025-08-23,Limpeza técnica,43.9,Resolvido
3913,3913,2025-09-13,2025-09-26,Atualização de software,14.9,Resolvido
3914,3914,2025-07-17,2025-07-19,Limpeza técnica,7.1,Resolvido
3915,3915,2026-01-16,2026-01-25,Limpeza técnica,10.0,Resolvido
