equipamento_id,cliente_id,tipo_id,marca_id,modelo,numero_serie_ficticio,ano_fabricacao
3915,924,3,7,MOD-957,SER-0003915,2023
3916,994,4,2,MOD-591,SER-0003916,2022
3917,607,10,12,MOD-960,SER-0003917,2019
3918,135,4,3,MOD-954,SER-0003918,2018
3919,667,1,5,MOD-842,SER-0003919,2020
3920,926,5,6,MOD-261,SER-0003920,2024
3921,601,5,4,MOD-838,SER-0003921,2022
3922,288,9,10,MOD-420,SER-0003922,2018
3923,380,10,5,MOD-724,SER-0003923,2018
3924,41,3,3,MOD-295,SER-0003924,2025
3925,1120,6,8,MOD-188,SER-0003925,2022
3926,255,3,3,MOD-110,SER-0003926,2018
3927,422,4,12,MOD-884,SER-0003927,2023
3928,1002,8,9,MOD-679,SER-0003928,2026
3929,218,8,1,MOD-575,SER-0003929,2024
3930,1111,6,8,MOD-277,SER-0003930,2018
3931,1123,10,6,MOD-888,SER-0003931,2020
3932,985,4,8,MOD-231,SER-0003932,2024
3933,786,6,2,MOD-364,SER-0003933,2018
3934,280,3,1,MOD-118,SER-0003934,2025
3935,466,8,6,MOD-608,SER-0003935,2024
3936,447,10,2,MOD-738,SER-0003936,2025
3937,930,9,9,MOD-127,SER-0003937,2025
3938,646,7,3,MOD-777,SER-0003938,2022
3939,703,8,2,MOD-849,SER-0003939,2020
3940,574,1,8,MOD-675,SER-0003940,2026
3941,988,3,6,MOD-994,SER-0003941,2026
3942,1160,8,8,MOD-971,SER-0003942,2019
3943,809,4,8,MOD-790,SER-0003943,2018
3944,12,2,3,MOD-332,SER-0003944,2022
3945,818,10,11,MOD-509,SER-0003945,2021
3946,965,10,7,MOD-542,SER-0003946,2022
3947,1091,9,2,MOD-774,SER-0003947,2026
3948,342,10,4,MOD-233,SER-0003948,2025
3949,126,8,4,MOD-860,SER-0003949,2018
3950,217,9,5,MOD-315,SER-0003950,2026
3951,1061,5,3,MOD-456,SER-0003951,2019
3952,324,1,8,MOD-627,SER-0003952,2025
3953,1115,1,9,MOD-983,SER-0003953,2019
3954,197,8,12,MOD-376,SER-0003954,2021
3955,828,6,11,MOD-604,SER-0003955,2021
3956,1180,6,8,MOD-816,SER-0003956,2021
3957,295,2,3,MOD-405,SER-0003957,2019
3958,1102,7,6,MOD-919,SER-0003958,2021
3959,109,6,8,MOD-298,SER-0003959,2024
3960,445,7,5,MOD-961,SER-0003960,2019
3961,930,4,9,MOD-579,SER-0003961,2019
3962,402,1,8,MOD-711,SER-0003962,2022
3963,261,6,11,MOD-945,SER-0003963,2026
3964,73,7,2,MOD-347,SER-0003964,2018
3965,670,5,4,MOD-806,SER-0003965,2024
3966,1172,5,12,MOD-174,SER-0003966,2019
3967,386,2,6,MOD-445,SER-0003967,2019
3968,1131,7,5,MOD-559,SER-0003968,2024
3969,755,8,5,MOD-800,SER-0003969,2025
3970,805,7,3,MOD-998,SER-0003970,2022
3971,1025,8,12,MOD-408,SER-0003971,2023
3972,1176,7,3,MOD-325,SER-0003972,2026
3973,905,2,12,MOD-504,SER-0003973,2020
3974,1098,7,7,MOD-881,SER-0003974,2020
3975,866,10,5,MOD-350,SER-0003975,2019
3976,539,8,11,MOD-525,SER-0003976,2024
3977,30,8,5,MOD-223,SER-0003977,2023
3978,1009,3,4,MOD-624,SER-0003978,2023
3979,510,10,5,MOD-553,SER-0003979,2020
3980,129,2,11,MOD-560,SER-0003980,2026
3981,429,9,2,MOD-994,SER-0003981,2019
3982,1100,7,3,MOD-213,SER-0003982,2021
3983,237,5,9,MOD-305,SER-0003983,2023
3984,1043,10,7,MOD-749,SER-0003984,2025
3985,1048,5,11,MOD-345,SER-0003985,2025
3986,747,7,7,MOD-484,SER-0003986,2025
3987,253,4,3,MOD-363,SER-0003987,2019
3988,802,9,4,MOD-539,SER-0003988,2021
3989,478,1,6,MOD-866,SER-0003989,2019
3990,781,2,2,MOD-781,SER-0003990,2020
3991,718,5,3,MOD-157,SER-0003991,2019
3992,364,5,7,MOD-807,SER-0003992,2025
3993,262,6,7,MOD-765,SER-0003993,2025
3994,1171,3,3,MOD-835,SER-0003994,2026
3995,1118,6,4,MOD-957,SER-0003995,2022
3996,742,9,9,MOD-683,SER-0003996,2020
3997,1071,5,4,MOD-761,SER-0003997,2021
3998,241,6,12,MOD-292,SER-0003998,2024
3999,403,1,1,MOD-209,SER-0003999,2020
4000,552,2,6,MOD-517,SER-0004000,2026
