medicao_id,calibracao_id,ponto,erro,tolerancia
ME16516,CA00971,50%,0.0292,0.272
ME16517,CA02459,50%,0.0057,0.484
ME16518,CA05365,25%,0.2612,0.386
ME16519,CA00153,25%,-0.1389,0.496
ME16520,CA00265,75%,0.0462,0.386
ME16521,CA02136,50%,0.1292,0.343
ME16522,CA00613,50%,-0.0019,0.144
ME16523,CA06930,25%,-0.0646,0.366
ME16524,CA00550,25%,-0.0908,0.475
ME16525,CA01689,25%,0.1314,0.48
ME16526,CA05101,25%,0.0155,0.191
ME16527,CA02849,50%,0.3264,0.457
ME16528,CA04598,25%,0.1368,0.495
ME16529,CA01365,75%,0.0041,0.179
ME16530,CA03675,100%,-0.0223,0.236
ME16531,CA04034,75%,-0.0245,0.331
ME16532,CA00716,100%,0.0818,0.287
ME16533,CA03064,100%,0.049,0.492
ME16534,CA03763,50%,-0.1524,0.205
ME16535,CA06707,50%,-0.0323,0.11
ME16536,CA02029,100%,-0.0084,0.448
ME16537,CA04029,75%,-0.0587,0.473
ME16538,CA05288,100%,-0.0739,0.275
ME16539,CA04099,100%,-0.0061,0.15
ME16540,CA01497,75%,0.0247,0.103
ME16541,CA06184,75%,0.0306,0.178
ME16542,CA03630,50%,-0.097,0.301
ME16543,CA01939,100%,-0.1749,0.4
ME16544,CA03179,75%,0.3576,0.19
ME16545,CA02877,50%,0.0514,0.227
ME16546,CA02624,25%,-0.1604,0.255
ME16547,CA03983,75%,-0.1343,0.453
ME16548,CA03490,75%,0.122,0.279
ME16549,CA02865,75%,-0.1286,0.455
ME16550,CA06728,100%,-0.1178,0.104
ME16551,CA06308,50%,0.1983,0.222
ME16552,CA03654,100%,0.1646,0.217
ME16553,CA04317,75%,-0.0748,0.276
ME16554,CA01794,75%,0.0097,0.158
ME16555,CA00376,100%,-0.0108,0.206
ME16556,CA00457,50%,-0.2535,0.284
ME16557,CA04262,50%,-0.2396,0.452
ME16558,CA07044,75%,-0.2942,0.332
ME16559,CA01425,100%,0.0934,0.382
ME16560,CA04661,100%,-0.0758,0.24
ME16561,CA02205,75%,-0.3008,0.318
ME16562,CA06031,75%,-0.3556,0.182
ME16563,CA00854,75%,0.0477,0.461
ME16564,CA00642,50%,0.0373,0.447
ME16565,CA04044,100%,-0.0654,0.135
ME16566,CA02413,75%,0.1756,0.303
ME16567,CA02093,50%,-0.019,0.369
ME16568,CA06824,100%,0.1592,0.343
ME16569,CA03364,100%,0.0812,0.188
ME16570,CA04956,50%,-0.1111,0.272
ME16571,CA01481,50%,0.2399,0.377
ME16572,CA05294,100%,-0.1763,0.446
ME16573,CA04932,75%,0.0381,0.101
ME16574,CA00465,100%,-0.0888,0.373
ME16575,CA03672,75%,0.0445,0.282
ME16576,CA02354,75%,-0.3309,0.262
ME16577,CA06521,50%,-0.0685,0.189
ME16578,CA03373,75%,-0.0592,0.292
ME16579,CA02283,50%,0.4074,0.164
ME16580,CA01178,50%,0.134,0.224
ME16581,CA02953,25%,-0.177,0.382
ME16582,CA02668,50%,0.2614,0.488
ME16583,CA04749,100%,-0.1454,0.303
ME16584,CA07158,25%,0.0059,0.154
ME16585,CA04734,75%,0.5123,0.282
ME16586,CA05256,25%,0.2817,0.116
ME16587,CA06516,75%,0.09,0.282
ME16588,CA00873,25%,-0.1242,0.316
ME16589,CA00659,50%,0.3125,0.115
ME16590,CA02511,25%,0.015,0.161
ME16591,CA00432,25%,-0.3063,0.222
ME16592,CA07112,25%,-0.0018,0.424
ME16593,CA03342,50%,0.1347,0.475
ME16594,CA03707,50%,-0.3783,0.278
ME16595,CA06748,25%,-0.0463,0.468
ME16596,CA03066,75%,0.0155,0.349
ME16597,CA00134,25%,-0.0006,0.335
ME16598,CA01008,100%,0.002,0.238
ME16599,CA03488,50%,0.1312,0.494
ME16600,CA01931,100%,-0.3068,0.302
ME16601,CA03456,25%,0.0762,0.313
ME16602,CA00776,25%,-0.2358,0.181
ME16603,CA05288,100%,-0.0087,0.356
ME16604,CA00335,50%,0.0821,0.334
ME16605,CA06904,50%,0.1395,0.297
ME16606,CA00467,25%,0.0219,0.132
ME16607,CA02222,100%,-0.0476,0.201
ME16608,CA00276,25%,0.2506,0.121
ME16609,CA05206,75%,0.0041,0.356
ME16610,CA00673,75%,-0.0975,0.495
ME16611,CA04674,50%,0.1478,0.465
ME16612,CA06277,50%,-0.208,0.449
ME16613,CA01940,25%,0.1811,0.154
ME16614,CA05701,25%,-0.0196,0.222
ME16615,CA05898,50%,-0.0403,0.417
ME16616,CA03871,100%,0.2003,0.11
ME16617,CA05453,50%,0.06,0.445
ME16618,CA03349,50%,0.0251,0.484
ME16619,CA03583,25%,-0.0764,0.449
ME16620,CA01464,100%,0.2509,0.461
ME16621,CA00945,100%,0.024,0.257
ME16622,CA06747,75%,0.0257,0.132
ME16623,CA06284,75%,0.0325,0.476
ME16624,CA04909,25%,0.0932,0.214
ME16625,CA04071,25%,0.0594,0.305
ME16626,CA00200,100%,0.103,0.364
ME16627,CA05979,100%,-0.1945,0.25
ME16628,CA01648,50%,-0.2725,0.478
ME16629,CA01016,75%,-0.0818,0.16
ME16630,CA01862,25%,-0.0837,0.207
ME16631,CA06806,25%,-0.1622,0.292
ME16632,CA07070,100%,-0.2122,0.358
ME16633,CA04036,25%,0.014,0.227
ME16634,CA00797,100%,-0.0813,0.191
ME16635,CA06579,100%,-0.0774,0.281
ME16636,CA05589,75%,-0.3405,0.161
ME16637,CA06663,100%,-0.1634,0.132
ME16638,CA04957,75%,0.1055,0.237
ME16639,CA01902,75%,-0.1351,0.264
ME16640,CA06745,75%,-0.0013,0.266
ME16641,CA05884,75%,-0.2245,0.405
ME16642,CA00237,100%,-0.023,0.192
ME16643,CA07130,25%,0.1719,0.281
ME16644,CA02373,100%,-0.3662,0.262
ME16645,CA01425,100%,-0.3054,0.336
ME16646,CA03016,75%,0.4069,0.307
ME16647,CA04351,75%,-0.1643,0.42
ME16648,CA00933,25%,-0.2402,0.161
ME16649,CA02936,100%,0.0562,0.484
ME16650,CA04344,100%,-0.0853,0.292
ME16651,CA04905,100%,0.2924,0.234
ME16652,CA06495,25%,0.112,0.243
ME16653,CA03620,100%,-0.1086,0.268
ME16654,CA06827,75%,0.1585,0.466
ME16655,CA02976,75%,-0.0683,0.479
ME16656,CA02533,25%,-0.0772,0.434
ME16657,CA00572,100%,-0.0045,0.269
ME16658,CA00506,75%,-0.1574,0.459
ME16659,CA05089,25%,0.3392,0.475
ME16660,CA07039,50%,-0.1588,0.384
ME16661,CA06262,75%,-0.006,0.102
ME16662,CA04054,100%,-0.1418,0.131
ME16663,CA02276,75%,0.2763,0.437
ME16664,CA06335,50%,-0.3755,0.313
ME16665,CA01905,100%,0.2836,0.455
ME16666,CA04542,75%,-0.0231,0.199
ME16667,CA04795,100%,0.0967,0.438
ME16668,CA01252,100%,-0.2344,0.251
ME16669,CA01413,75%,0.1223,0.281
ME16670,CA05145,75%,-0.2364,0.212
ME16671,CA01346,75%,-0.2367,0.167
ME16672,CA02460,100%,0.0114,0.252
ME16673,CA00554,100%,-0.3654,0.154
ME16674,CA00256,50%,-0.1369,0.125
ME16675,CA01178,25%,0.199,0.343
ME16676,CA03287,25%,0.0791,0.452
ME16677,CA02276,75%,0.1061,0.152
ME16678,CA02354,50%,-0.0209,0.286
ME16679,CA06557,100%,0.1878,0.249
ME16680,CA00058,100%,-0.1719,0.368
ME16681,CA04253,75%,0.0846,0.318
ME16682,CA04635,25%,-0.0462,0.352
ME16683,CA04051,50%,0.1392,0.45
ME16684,CA05034,100%,0.126,0.443
ME16685,CA05217,75%,-0.0383,0.403
ME16686,CA03251,25%,0.1167,0.431
ME16687,CA02064,50%,0.1636,0.355
ME16688,CA03440,100%,-0.0964,0.369
ME16689,CA05718,100%,-0.2359,0.25
ME16690,CA00084,50%,-0.4434,0.22
ME16691,CA01682,75%,0.0525,0.161
ME16692,CA00503,75%,-0.2494,0.205
ME16693,CA04297,50%,-0.025,0.296
ME16694,CA05399,75%,0.0527,0.285
ME16695,CA03370,25%,0.2749,0.204
ME16696,CA06940,100%,0.2307,0.274
ME16697,CA04698,50%,0.1754,0.493
ME16698,CA06973,75%,-0.3842,0.429
ME16699,CA03859,25%,0.1596,0.368
ME16700,CA01702,25%,-0.1959,0.158
ME16701,CA03260,50%,0.0668,0.151
ME16702,CA06691,50%,0.2071,0.203
ME16703,CA07051,25%,0.3178,0.467
ME16704,CA00779,75%,-0.2159,0.341
ME16705,CA05088,50%,-0.2666,0.183
ME16706,CA06557,25%,0.2996,0.184
ME16707,CA01378,100%,0.1242,0.229
ME16708,CA01859,75%,-0.1674,0.213
ME16709,CA05295,25%,-0.0979,0.432
ME16710,CA03213,75%,-0.1135,0.169
ME16711,CA06028,50%,-0.2459,0.456
ME16712,CA06909,50%,-0.0471,0.364
ME16713,CA02646,50%,-0.4346,0.164
ME16714,CA03476,100%,-0.338,0.373
ME16715,CA04646,50%,-0.1749,0.31
ME16716,CA04304,100%,-0.1053,0.189
ME16717,CA07132,50%,-0.0342,0.425
ME16718,CA01340,75%,-0.1345,0.484
ME16719,CA04585,100%,-0.6076,0.172
ME16720,CA05761,25%,0.1523,0.408
ME16721,CA06161,25%,-0.3019,0.122
ME16722,CA04860,25%,-0.1743,0.467
ME16723,CA03414,25%,0.0052,0.292
ME16724,CA00111,50%,0.3059,0.105
ME16725,CA06126,25%,-0.1948,0.367
ME16726,CA04320,25%,0.2793,0.288
ME16727,CA05376,75%,-0.1231,0.341
ME16728,CA05677,75%,0.0732,0.188
ME16729,CA04339,100%,-0.0064,0.166
ME16730,CA00010,100%,-0.0096,0.194
ME16731,CA03384,50%,0.3749,0.209
ME16732,CA00533,50%,0.1973,0.15
ME16733,CA05588,75%,0.3183,0.422
ME16734,CA05499,25%,0.2913,0.423
ME16735,CA06227,25%,-0.0582,0.377
ME16736,CA03119,100%,-0.1277,0.244
ME16737,CA01640,25%,0.0815,0.289
ME16738,CA04418,75%,0.0974,0.127
ME16739,CA03829,50%,-0.1892,0.268
ME16740,CA05163,100%,-0.1964,0.305
ME16741,CA02313,75%,0.0179,0.248
ME16742,CA05359,25%,-0.2337,0.362
ME16743,CA00773,50%,0.1124,0.268
ME16744,CA01452,50%,-0.0805,0.478
ME16745,CA02206,100%,-0.3197,0.337
ME16746,CA03892,75%,-0.2257,0.154
ME16747,CA01794,100%,-0.0952,0.249
ME16748,CA03062,50%,0.3621,0.47
ME16749,CA05101,50%,-0.0146,0.453
ME16750,CA05115,25%,0.2678,0.299
ME16751,CA02324,25%,0.2079,0.237
ME16752,CA04756,25%,0.1386,0.213
ME16753,CA00867,50%,-0.1533,0.272
ME16754,CA03606,50%,-0.2669,0.128
ME16755,CA00978,75%,-0.028,0.379
ME16756,CA05532,100%,0.1573,0.472
ME16757,CA06870,25%,0.0583,0.103
ME16758,CA05361,50%,-0.0074,0.422
ME16759,CA01164,25%,-0.321,0.389
ME16760,CA06620,75%,-0.1113,0.199
ME16761,CA06961,100%,-0.1935,0.355
ME16762,CA05323,75%,0.2268,0.172
ME16763,CA05165,25%,-0.0356,0.324
ME16764,CA07027,25%,-0.0621,0.169
ME16765,CA03012,50%,0.0176,0.154
ME16766,CA02737,100%,-0.2115,0.15
ME16767,CA02595,50%,-0.0445,0.358
ME16768,CA02618,50%,-0.0899,0.151
ME16769,CA03909,100%,-0.4863,0.429
ME16770,CA06984,50%,-0.0008,0.38
ME16771,CA03960,100%,0.0846,0.401
ME16772,CA07043,25%,0.5065,0.43
ME16773,CA05786,25%,0.2634,0.409
ME16774,CA03183,100%,-0.1372,0.46
ME16775,CA00825,50%,-0.1954,0.28
ME16776,CA00751,75%,0.0559,0.133
ME16777,CA04224,100%,0.3446,0.128
ME16778,CA03369,50%,-0.2284,0.353
ME16779,CA03233,50%,-0.0446,0.256
ME16780,CA00093,75%,-0.3761,0.468
ME16781,CA02089,25%,0.1432,0.221
ME16782,CA04437,100%,0.1592,0.186
ME16783,CA04641,50%,-0.2178,0.454
ME16784,CA05446,25%,-0.1263,0.265
ME16785,CA04698,25%,0.0744,0.208
ME16786,CA02971,75%,-0.0795,0.195
ME16787,CA05383,50%,0.0054,0.169
ME16788,CA05021,25%,0.3811,0.294
ME16789,CA00770,100%,-0.1082,0.286
ME16790,CA05304,75%,0.2383,0.409
ME16791,CA05573,75%,0.0784,0.381
ME16792,CA04835,50%,0.3041,0.378
ME16793,CA04673,50%,0.126,0.188
ME16794,CA02242,50%,0.0874,0.357
ME16795,CA05248,100%,0.0971,0.357
ME16796,CA04347,75%,0.1214,0.325
ME16797,CA05139,25%,-0.0143,0.258
ME16798,CA00240,50%,0.1092,0.361
ME16799,CA04976,25%,0.0862,0.135
ME16800,CA05627,75%,0.2214,0.282
ME16801,CA03465,75%,0.1168,0.223
ME16802,CA06193,25%,0.0472,0.449
ME16803,CA03618,100%,-0.0814,0.162
ME16804,CA04980,100%,-0.1109,0.196
ME16805,CA04384,50%,-0.174,0.304
ME16806,CA03888,25%,0.1415,0.406
ME16807,CA06637,50%,0.1778,0.19
ME16808,CA05668,50%,0.1546,0.458
ME16809,CA06392,75%,0.0529,0.165
ME16810,CA01316,75%,-0.0457,0.203
ME16811,CA02011,50%,-0.0499,0.12
ME16812,CA04525,25%,0.1897,0.135
ME16813,CA00356,25%,-0.1383,0.202
ME16814,CA02105,25%,0.0538,0.439
ME16815,CA04760,75%,-0.1114,0.265
ME16816,CA00541,50%,0.1554,0.152
ME16817,CA06518,25%,-0.1792,0.208
ME16818,CA05675,50%,0.0031,0.192
ME16819,CA04197,100%,-0.1056,0.278
ME16820,CA06830,75%,0.1863,0.286
ME16821,CA07038,25%,0.1028,0.343
ME16822,CA00224,50%,0.1763,0.436
ME16823,CA06556,100%,-0.02,0.226
ME16824,CA00933,75%,-0.1334,0.102
ME16825,CA01355,25%,0.3066,0.126
ME16826,CA06576,75%,0.2389,0.435
ME16827,CA05286,50%,0.2294,0.449
ME16828,CA01170,25%,-0.0259,0.417
ME16829,CA02922,50%,-0.254,0.329
ME16830,CA02737,50%,0.1631,0.461
ME16831,CA02690,25%,-0.0872,0.254
ME16832,CA04705,100%,-0.147,0.421
ME16833,CA04425,75%,0.0288,0.1
ME16834,CA02641,100%,0.3002,0.463
ME16835,CA02945,50%,-0.1068,0.386
ME16836,CA01678,100%,0.336,0.121
ME16837,CA06256,50%,-0.1416,0.38
ME16838,CA06102,75%,-0.0878,0.249
ME16839,CA00524,25%,0.2388,0.425
ME16840,CA06357,25%,-0.2017,0.429
ME16841,CA04286,25%,-0.0015,0.486
ME16842,CA00417,50%,0.1464,0.334
ME16843,CA04985,75%,0.1071,0.108
ME16844,CA04449,50%,0.0683,0.222
ME16845,CA02953,100%,-0.1201,0.356
ME16846,CA00409,50%,0.1051,0.162
ME16847,CA06554,75%,0.212,0.113
ME16848,CA05761,100%,0.1926,0.193
ME16849,CA02293,50%,-0.0147,0.396
ME16850,CA00714,25%,-0.068,0.269
ME16851,CA06052,100%,0.3801,0.464
ME16852,CA03861,100%,0.2143,0.327
ME16853,CA01275,50%,0.0953,0.394
ME16854,CA04332,25%,0.0816,0.409
ME16855,CA00613,25%,-0.0487,0.382
ME16856,CA06540,50%,-0.0161,0.431
ME16857,CA05580,75%,0.0849,0.161
ME16858,CA06940,50%,-0.0685,0.454
ME16859,CA04127,25%,-0.0322,0.332
ME16860,CA07182,25%,0.1232,0.243
ME16861,CA00104,25%,0.126,0.241
ME16862,CA03068,75%,0.0867,0.277
ME16863,CA00375,50%,0.039,0.244
ME16864,CA00394,100%,0.1017,0.416
ME16865,CA03238,50%,0.0736,0.17
ME16866,CA05153,100%,0.3699,0.215
ME16867,CA05300,50%,-0.0875,0.38
ME16868,CA02710,100%,-0.2068,0.493
ME16869,CA05383,25%,0.0232,0.174
ME16870,CA00575,100%,-0.2081,0.168
ME16871,CA04793,25%,0.1097,0.217
ME16872,CA03396,100%,0.1602,0.247
ME16873,CA05787,100%,-0.2361,0.483
ME16874,CA00113,75%,-0.1996,0.262
ME16875,CA04868,50%,0.0021,0.353
ME16876,CA00341,50%,0.243,0.348
ME16877,CA07023,75%,0.1565,0.41
ME16878,CA01616,75%,-0.2592,0.369
ME16879,CA03353,100%,-0.09,0.295
ME16880,CA02985,25%,-0.0565,0.298
ME16881,CA05352,50%,-0.5058,0.35
ME16882,CA05251,50%,0.0483,0.309
ME16883,CA05427,25%,0.1188,0.331
ME16884,CA00624,75%,-0.229,0.281
ME16885,CA01260,50%,0.3132,0.409
ME16886,CA01340,50%,-0.3536,0.444
ME16887,CA05329,50%,-0.1382,0.271
ME16888,CA01641,100%,-0.4454,0.261
ME16889,CA05054,50%,-0.0214,0.158
ME16890,CA04384,100%,0.1215,0.31
ME16891,CA04495,100%,0.0302,0.157
ME16892,CA03035,50%,0.0103,0.124
ME16893,CA06361,100%,0.0424,0.359
ME16894,CA05585,75%,-0.0538,0.356
ME16895,CA00496,75%,-0.0601,0.328
ME16896,CA06315,100%,-0.2219,0.481
ME16897,CA04841,25%,-0.3179,0.242
ME16898,CA05893,25%,0.0776,0.217
ME16899,CA00409,50%,-0.0044,0.396
ME16900,CA05906,50%,-0.0237,0.145
ME16901,CA06249,75%,-0.1475,0.108
ME16902,CA01341,25%,-0.0584,0.232
ME16903,CA01816,75%,-0.1251,0.456
ME16904,CA02526,25%,-0.12,0.144
ME16905,CA00776,75%,-0.263,0.376
ME16906,CA03186,50%,-0.3309,0.226
ME16907,CA01245,25%,-0.0115,0.404
ME16908,CA05305,50%,0.109,0.185
ME16909,CA02495,100%,0.1856,0.473
ME16910,CA06584,100%,0.1075,0.406
ME16911,CA04166,75%,0.031,0.172
ME16912,CA00418,100%,0.2079,0.278
ME16913,CA00617,50%,0.2494,0.477
ME16914,CA01137,75%,0.1062,0.267
ME16915,CA01394,50%,0.0452,0.341
ME16916,CA06726,75%,0.272,0.402
ME16917,CA00529,75%,-0.0918,0.316
ME16918,CA02138,50%,0.0376,0.199
ME16919,CA07031,75%,0.1237,0.308
ME16920,CA02283,75%,0.0374,0.453
ME16921,CA03296,100%,-0.0411,0.315
ME16922,CA02707,100%,0.3072,0.449
ME16923,CA01015,75%,-0.1119,0.472
ME16924,CA05685,100%,-0.2235,0.373
ME16925,CA00280,100%,-0.2032,0.441
ME16926,CA06349,75%,-0.068,0.103
ME16927,CA05521,75%,0.248,0.43
ME16928,CA02428,50%,0.2153,0.12
ME16929,CA01992,25%,-0.0917,0.169
ME16930,CA02159,50%,0.1348,0.465
ME16931,CA00425,50%,-0.0361,0.431
ME16932,CA00178,50%,0.1912,0.347
ME16933,CA01367,100%,0.2124,0.203
ME16934,CA02170,50%,-0.3333,0.457
ME16935,CA03393,100%,0.2359,0.206
ME16936,CA06686,50%,-0.1818,0.35
ME16937,CA03460,75%,0.0672,0.122
ME16938,CA03303,50%,0.001,0.207
ME16939,CA00609,50%,-0.0701,0.371
ME16940,CA00103,100%,-0.1043,0.448
ME16941,CA03806,25%,0.0747,0.495
ME16942,CA00322,75%,-0.1859,0.14
ME16943,CA03580,25%,0.2959,0.287
ME16944,CA01229,75%,0.2157,0.454
ME16945,CA06150,75%,-0.158,0.483
ME16946,CA06066,75%,0.0793,0.139
ME16947,CA05315,50%,-0.1487,0.46
ME16948,CA04650,75%,-0.2072,0.39
ME16949,CA02348,25%,-0.2829,0.315
ME16950,CA06856,75%,0.3685,0.451
ME16951,CA05439,25%,-0.2548,0.336
ME16952,CA07200,100%,0.0883,0.401
ME16953,CA01964,100%,-0.1492,0.367
ME16954,CA01446,75%,-0.0448,0.394
ME16955,CA01324,50%,0.1406,0.448
ME16956,CA04916,75%,-0.0308,0.229
ME16957,CA05937,25%,-0.2248,0.12
ME16958,CA06100,100%,0.0929,0.38
ME16959,CA04262,25%,-0.1644,0.191
ME16960,CA04113,75%,-0.0085,0.231
ME16961,CA02522,75%,0.1147,0.396
ME16962,CA06793,75%,-0.0157,0.224
ME16963,CA02702,50%,-0.0643,0.267
ME16964,CA06840,100%,-0.0279,0.237
ME16965,CA02767,100%,-0.0088,0.232
ME16966,CA02419,75%,-0.0647,0.169
ME16967,CA05318,25%,0.1671,0.441
ME16968,CA01222,25%,0.0915,0.214
ME16969,CA04197,100%,0.0566,0.156
ME16970,CA03879,25%,0.1762,0.342
ME16971,CA01998,25%,0.12,0.294
ME16972,CA00953,25%,0.098,0.122
ME16973,CA04298,25%,0.0594,0.409
ME16974,CA05290,50%,-0.0743,0.336
ME16975,CA07105,50%,0.0285,0.423
ME16976,CA00833,100%,-0.0745,0.192
ME16977,CA02845,75%,0.0614,0.302
ME16978,CA01845,50%,0.4063,0.167
ME16979,CA01742,75%,0.0657,0.34
ME16980,CA06878,100%,-0.1188,0.449
ME16981,CA00322,100%,-0.0654,0.405
ME16982,CA03057,25%,0.174,0.367
ME16983,CA04244,25%,0.1837,0.289
ME16984,CA05995,50%,-0.0552,0.27
ME16985,CA03815,75%,-0.0589,0.427
ME16986,CA01761,50%,0.0427,0.431
ME16987,CA00613,50%,0.0708,0.44
ME16988,CA05174,100%,0.1438,0.248
ME16989,CA05714,50%,-0.1776,0.255
ME16990,CA03285,50%,0.3082,0.355
ME16991,CA01304,75%,-0.0991,0.297
ME16992,CA00770,25%,-0.0526,0.258
ME16993,CA06255,100%,-0.0131,0.489
ME16994,CA06947,100%,-0.1021,0.279
ME16995,CA06301,50%,0.1643,0.409
ME16996,CA05267,50%,0.2036,0.345
ME16997,CA01159,25%,0.2425,0.181
ME16998,CA04054,100%,-0.1791,0.499
ME16999,CA02443,25%,-0.1719,0.497
ME17000,CA00244,75%,0.1912,0.438
ME17001,CA01187,100%,0.1866,0.208
ME17002,CA05626,75%,0.2259,0.402
ME17003,CA04189,25%,0.1647,0.49
ME17004,CA01431,75%,0.1009,0.229
ME17005,CA01485,100%,-0.505,0.383
ME17006,CA00679,25%,0.0883,0.235
ME17007,CA06338,25%,0.0062,0.21
ME17008,CA01593,75%,0.1366,0.158
ME17009,CA06114,50%,0.0342,0.481
ME17010,CA03575,75%,-0.3587,0.371
ME17011,CA00718,75%,-0.2995,0.439
ME17012,CA05729,25%,0.3604,0.454
ME17013,CA04923,100%,0.2391,0.466
ME17014,CA05995,100%,0.0065,0.158
ME17015,CA05569,50%,0.0879,0.426
ME17016,CA03834,50%,-0.3649,0.129
ME17017,CA01069,50%,0.0619,0.45
ME17018,CA05104,25%,-0.0108,0.412
ME17019,CA05261,100%,-0.1182,0.468
ME17020,CA05199,75%,-0.1183,0.418
ME17021,CA02102,25%,0.0331,0.225
ME17022,CA02692,75%,-0.0961,0.231
ME17023,CA06869,75%,0.0902,0.461
ME17024,CA01536,100%,-0.1344,0.227
ME17025,CA02976,25%,0.1103,0.152
ME17026,CA06218,75%,-0.0422,0.355
ME17027,CA03240,25%,-0.2611,0.322
ME17028,CA02326,50%,0.191,0.438
ME17029,CA06343,25%,0.076,0.424
ME17030,CA01903,100%,-0.1423,0.208
ME17031,CA00551,50%,0.1124,0.254
ME17032,CA03139,100%,0.1363,0.414
ME17033,CA05871,25%,0.0279,0.497
ME17034,CA05035,75%,0.0812,0.403
ME17035,CA04439,25%,-0.0094,0.102
ME17036,CA06316,25%,-0.1573,0.475
ME17037,CA07157,50%,-0.0657,0.143
ME17038,CA06987,75%,-0.0702,0.122
ME17039,CA07004,50%,0.0256,0.15
ME17040,CA03095,50%,-0.1757,0.393
ME17041,CA03805,25%,0.2761,0.151
ME17042,CA01751,75%,-0.0259,0.147
ME17043,CA05125,25%,-0.1885,0.269
ME17044,CA03718,75%,-0.0977,0.45
ME17045,CA02053,75%,0.1797,0.156
ME17046,CA00848,100%,-0.2061,0.465
ME17047,CA02014,25%,-0.2363,0.458
ME17048,CA03621,100%,-0.1893,0.498
ME17049,CA02410,75%,0.0911,0.109
ME17050,CA04507,100%,-0.025,0.401
ME17051,CA02190,25%,-0.0481,0.112
ME17052,CA07120,25%,0.0034,0.363
ME17053,CA00859,50%,-0.4568,0.285
ME17054,CA00691,100%,0.0339,0.249
ME17055,CA00362,50%,-0.1116,0.127
ME17056,CA05958,50%,0.2487,0.145
ME17057,CA04941,25%,0.2064,0.262
ME17058,CA05068,75%,0.0324,0.204
ME17059,CA04115,50%,0.0194,0.257
ME17060,CA05016,100%,0.3184,0.187
ME17061,CA04161,50%,0.2456,0.185
ME17062,CA03572,50%,0.1879,0.307
ME17063,CA04087,75%,0.0783,0.159
ME17064,CA03430,25%,0.0542,0.305
ME17065,CA02111,50%,0.0664,0.301
ME17066,CA05973,100%,-0.0537,0.42
ME17067,CA01532,25%,-0.247,0.454
ME17068,CA02787,75%,0.1626,0.307
ME17069,CA06982,25%,0.065,0.368
ME17070,CA06023,100%,0.1228,0.403
ME17071,CA06336,50%,0.0279,0.482
ME17072,CA06253,50%,0.1135,0.44
ME17073,CA03018,50%,0.0097,0.235
ME17074,CA05269,25%,0.2344,0.116
ME17075,CA03138,25%,-0.0754,0.492
ME17076,CA05304,75%,-0.1028,0.127
ME17077,CA00581,75%,0.2457,0.109
ME17078,CA01251,50%,-0.1816,0.15
ME17079,CA04295,75%,-0.1254,0.133
ME17080,CA01680,100%,-0.2887,0.128
ME17081,CA01948,75%,0.1336,0.442
ME17082,CA00539,50%,0.0732,0.497
ME17083,CA05602,50%,0.0221,0.223
ME17084,CA02609,25%,0.172,0.268
ME17085,CA05597,75%,-0.2428,0.223
ME17086,CA04415,75%,0.0992,0.394
ME17087,CA01612,25%,-0.1778,0.305
ME17088,CA02246,100%,0.1419,0.132
ME17089,CA05577,50%,-0.1215,0.282
ME17090,CA06197,50%,-0.1898,0.238
ME17091,CA03590,50%,0.0144,0.403
ME17092,CA02013,100%,0.1569,0.159
ME17093,CA02915,25%,-0.3087,0.425
ME17094,CA06311,25%,0.336,0.202
ME17095,CA02912,75%,0.0092,0.327
ME17096,CA06073,75%,-0.189,0.4
ME17097,CA00266,100%,-0.023,0.316
ME17098,CA01051,75%,-0.3654,0.118
ME17099,CA03122,75%,0.2285,0.45
ME17100,CA04323,25%,-0.0159,0.415
ME17101,CA05861,75%,0.1053,0.383
ME17102,CA00691,75%,0.1984,0.386
ME17103,CA04533,25%,-0.2438,0.451
ME17104,CA03290,75%,-0.112,0.395
ME17105,CA04156,75%,-0.1431,0.487
ME17106,CA04423,100%,0.0146,0.156
ME17107,CA02103,50%,0.3142,0.45
ME17108,CA00977,25%,0.141,0.23
ME17109,CA03970,25%,-0.1486,0.44
ME17110,CA03260,25%,0.0644,0.447
ME17111,CA04527,100%,0.1853,0.239
ME17112,CA01021,75%,-0.0127,0.152
ME17113,CA06267,100%,-0.0337,0.447
ME17114,CA01050,25%,-0.2345,0.49
ME17115,CA07040,50%,-0.2263,0.174
ME17116,CA06534,75%,-0.0393,0.208
ME17117,CA06728,75%,0.1558,0.474
ME17118,CA00981,25%,0.1558,0.293
ME17119,CA00375,100%,-0.069,0.224
ME17120,CA03862,50%,-0.0537,0.427
ME17121,CA05418,25%,-0.0033,0.266
ME17122,CA03661,50%,-0.2745,0.458
ME17123,CA05632,75%,0.0186,0.142
ME17124,CA03046,100%,0.0415,0.186
ME17125,CA01352,50%,0.1293,0.36
ME17126,CA00966,25%,-0.0026,0.366
ME17127,CA02072,100%,0.3617,0.314
ME17128,CA04359,50%,-0.0394,0.237
ME17129,CA06564,75%,-0.1816,0.368
ME17130,CA01580,75%,0.1633,0.131
ME17131,CA03488,50%,0.1667,0.182
ME17132,CA04972,75%,0.0082,0.373
ME17133,CA00790,100%,0.332,0.199
ME17134,CA04432,100%,0.0406,0.182
ME17135,CA05045,50%,-0.0706,0.391
ME17136,CA05968,75%,0.3763,0.405
ME17137,CA04950,50%,0.0565,0.449
ME17138,CA06016,100%,0.2818,0.181
ME17139,CA02186,25%,0.1207,0.125
