calibracao_id;equipamento_id;laboratorio_id;data_programada;data_realizada;custo;resultado
CA05987;EQ00078;LB024;2024-11-23 00:00:00;2025-03-14;784,05;Aprovado
CA05988;EQ01340;LB022;2026-02-02 00:00:00;2026-07-08;520,94;Aprovado
CA05989;EQ00624;LB013;2024-01-23 00:00:00;2026-03-19;328,18;Aprovado
CA05990;EQ00018;LB023;2025-06-16 00:00:00;2026-07-28;1252,28;Aprovado
CA05991;EQ00123;LB004;2024-08-02 00:00:00;2025-06-30;1360,38;Ajustado
CA05992;EQ00994;LB002;2025-10-03 00:00:00;2025-08-24;1442,11;Ajustado
CA05993;EQ00763;LB002;2024-08-02 00:00:00;2026-07-04;1494,8;Aprovado
CA05994;EQ01257;LB020;2025-09-12 00:00:00;2025-05-26;1466,46;Reprovado
CA05995;EQ00185;LB022;2024-04-12 00:00:00;2025-07-01;745,76;Aprovado
CA05996;EQ00427;LB021;2024-09-24 00:00:00;2026-06-27;1311,14;Aprovado
CA05997;EQ00115;LB018;2026-05-18 00:00:00;2026-05-26;367,0;Aprovado
CA05998;EQ00189;LB020;2024-11-24 00:00:00;2026-05-28;882,24;Ajustado
CA05999;EQ00962;LB007;2025-08-09 00:00:00;2025-10-18;1115,55;Aprovado
CA06000;EQ00363;LB020;2024-05-16 00:00:00;2024-09-22;1540,62;Aprovado
CA06001;EQ00929;LB014;2025-06-04 00:00:00;2024-10-22;1405,64;Aprovado
CA06002;EQ00728;LB004;2024-08-02 00:00:00;2024-07-05;1406,29;Ajustado
CA06003;EQ00673;LB020;2025-03-12 00:00:00;2026-05-20;1367,2;Aprovado
CA06004;EQ01312;LB012;2025-04-14 00:00:00;2024-06-01;1561,68;Aprovado
CA06005;EQ00257;LB013;2026-04-14 00:00:00;2026-01-12;790,31;Aprovado
CA06006;EQ00093;LB016;2024-04-04 00:00:00;2024-06-24;315,24;Aprovado
CA06007;EQ00551;LB004;2024-12-08 00:00:00;2024-04-22;429,7;Aprovado
CA06008;EQ01354;LB025;2025-01-30 00:00:00;2025-03-17;1216,83;Aprovado
CA06009;EQ00823;LB001;2024-09-22 00:00:00;2024-07-17;309,78;Ajustado
CA06010;EQ00876;LB013;2024-07-20 00:00:00;2024-08-28;618,85;Aprovado
CA06011;EQ01299;LB017;2026-05-30 00:00:00;2025-02-19;145,86;Aprovado
CA06012;EQ01213;LB002;2025-11-07 00:00:00;2025-06-13;613,14;Aprovado
CA06013;EQ01355;LB020;2025-01-25 00:00:00;2026-01-08;299,03;Aprovado
CA06014;EQ00725;LB023;2025-08-28 00:00:00;2025-02-19;1203,32;Aprovado
CA06015;EQ00849;LB012;2024-01-15 00:00:00;2026-06-02;207,05;Aprovado
CA06016;EQ00889;LB020;2024-01-06 00:00:00;2024-03-07;699,41;Aprovado
CA06017;EQ01048;LB012;2024-03-23 00:00:00;2024-03-15;1402,3;Aprovado
CA06018;EQ00690;LB017;2024-10-03 00:00:00;2025-06-25;1475,35;Aprovado
CA06019;EQ00639;LB013;2024-12-04 00:00:00;2026-01-10;1558,7;Aprovado
CA06020;EQ00540;LB016;2025-01-15 00:00:00;2025-09-30;1278,65;Aprovado
CA06021;EQ01108;LB009;2024-11-03 00:00:00;2024-10-06;1067,13;Aprovado
CA06022;EQ01151;LB007;2024-07-05 00:00:00;2025-05-01;1104,23;Aprovado
CA06023;EQ00181;LB010;2024-09-17 00:00:00;2024-08-11;680,74;Aprovado
CA06024;EQ00509;LB016;2026-01-20 00:00:00;2024-08-15;1397,9;Aprovado
CA06025;EQ01087;LB010;2024-08-05 00:00:00;2026-04-25;990,99;Aprovado
CA06026;EQ00099;LB008;2025-08-02 00:00:00;2025-11-28;436,91;Aprovado
CA06027;EQ00535;LB011;2026-07-14 00:00:00;2025-03-28;1232,01;Aprovado
CA06028;EQ00960;LB001;2026-01-15 00:00:00;2024-09-30;173,78;Aprovado
CA06029;EQ00621;LB003;2026-07-13 00:00:00;2025-08-02;1476,17;Aprovado
CA06030;EQ00276;LB025;2026-02-18 00:00:00;2025-01-26;769,37;Aprovado
CA06031;EQ00899;LB019;2025-03-11 00:00:00;2026-05-14;557,47;Aprovado
CA06032;EQ00576;LB001;2025-04-02 00:00:00;2025-11-17;1294,04;Aprovado
CA06033;EQ00635;LB002;2026-02-11 00:00:00;2025-01-04;1317,88;Aprovado
CA06034;EQ01099;LB007;2024-12-27 00:00:00;2024-12-14;365,78;Aprovado
CA06035;EQ01214;LB001;2025-03-09 00:00:00;2025-11-08;166,1;Aprovado
CA06036;EQ00664;LB024;2026-07-01 00:00:00;2025-09-16;1330,98;Aprovado
CA06037;EQ00357;LB019;2025-05-19 00:00:00;2025-09-24;1190,45;Aprovado
CA06038;EQ00048;LB007;2024-11-28 00:00:00;2024-09-06;1232,31;Aprovado
CA06039;EQ01275;LB003;2025-11-29 00:00:00;2026-05-12;1552,69;Aprovado
CA06040;EQ00661;LB019;2025-12-15 00:00:00;2025-07-12;565,77;Aprovado
CA06041;EQ01324;LB005;2025-04-24 00:00:00;2025-07-20;957,24;Aprovado
CA06042;EQ00051;LB020;2026-02-23 00:00:00;2026-04-30;378,42;Aprovado
CA06043;EQ00882;LB022;2024-12-18 00:00:00;2026-04-25;958,64;Aprovado
CA06044;EQ01377;LB016;2024-05-21 00:00:00;2026-01-02;489,33;Aprovado
CA06045;EQ00222;LB023;2025-08-25 00:00:00;2026-03-10;1427,01;Aprovado
CA06046;EQ00826;LB019;2025-07-24 00:00:00;2026-05-10;534,6;Aprovado
CA06047;EQ00889;LB013;2026-07-21 00:00:00;2024-10-18;1072,38;Aprovado
CA06048;EQ00580;LB005;2024-01-21 00:00:00;2024-06-05;1566,19;Aprovado
CA06049;EQ00702;LB004;2025-05-19 00:00:00;2025-09-01;180,76;Aprovado
CA06050;EQ00947;LB025;2025-11-25 00:00:00;2024-11-01;846,61;Aprovado
CA06051;EQ00591;LB002;2024-09-08 00:00:00;2026-05-20;155,84;Aprovado
CA06052;EQ00046;LB024;2026-05-20 00:00:00;2024-01-13;681,91;Aprovado
CA06053;EQ00862;LB016;2026-05-03 00:00:00;2024-07-05;1016,24;Aprovado
CA06054;EQ00658;LB007;2025-10-21 00:00:00;2025-12-02;1480,07;Aprovado
CA06055;EQ01117;LB017;2024-07-24 00:00:00;2026-05-01;303,81;Aprovado
CA06056;EQ00979;LB022;2026-05-08 00:00:00;2024-01-06;1215,78;Ajustado
CA06057;EQ01125;LB009;2025-12-08 00:00:00;2025-12-15;1317,76;Aprovado
CA06058;EQ01281;LB023;2024-12-07 00:00:00;2026-04-14;1308,51;Aprovado
CA06059;EQ00627;LB017;2025-05-22 00:00:00;2025-11-04;216,68;Ajustado
CA06060;EQ00673;LB001;2026-03-31 00:00:00;2024-05-01;355,69;Reprovado
CA06061;EQ00983;LB013;2026-06-18 00:00:00;2025-01-10;1537,23;Aprovado
CA06062;EQ00908;LB019;2025-09-08 00:00:00;2026-05-12;841,63;Ajustado
CA06063;EQ01140;LB012;2025-10-13 00:00:00;2024-04-19;1591,42;Aprovado
CA06064;EQ00562;LB019;2024-05-15 00:00:00;2025-10-02;1303,86;Aprovado
CA06065;EQ00052;LB007;2025-03-14 00:00:00;2024-09-18;775,7;Reprovado
CA06066;EQ01258;LB002;2026-04-22 00:00:00;2024-06-26;184,97;Reprovado
CA06067;EQ01014;LB012;2025-08-09 00:00:00;2025-09-03;105,78;Aprovado
CA06068;EQ00533;LB023;2025-03-01 00:00:00;2025-05-29;1371,12;Aprovado
CA06069;EQ00302;LB003;2024-01-21 00:00:00;2026-02-09;893,1;Aprovado
CA06070;EQ00074;LB009;2024-12-17 00:00:00;2025-05-27;1339,19;Ajustado
CA06071;EQ00802;LB013;2024-07-28 00:00:00;2026-01-19;669,69;Aprovado
CA06072;EQ01097;LB001;2025-03-31 00:00:00;2024-09-11;418,68;Aprovado
CA06073;EQ00495;LB005;2025-02-13 00:00:00;2025-08-24;1174,47;Aprovado
CA06074;EQ01359;LB006;2026-02-06 00:00:00;2025-02-12;1322,37;Aprovado
CA06075;EQ00093;LB012;2025-05-27 00:00:00;2024-06-23;1396,81;Ajustado
CA06076;EQ00057;LB010;2025-09-23 00:00:00;2026-05-28;1034,54;Aprovado
CA06077;EQ00766;LB018;2025-08-11 00:00:00;2026-07-26;855,07;Aprovado
CA06078;EQ00888;LB005;2024-02-11 00:00:00;2025-12-01;1417,72;Aprovado
CA06079;EQ00904;LB018;2024-10-22 00:00:00;2025-04-13;871,18;Aprovado
CA06080;EQ00431;LB009;2024-06-22 00:00:00;2024-04-06;520,94;Aprovado
CA06081;EQ00675;LB007;2026-01-12 00:00:00;2025-09-11;1214,65;Aprovado
CA06082;EQ00235;LB006;2024-04-21 00:00:00;2024-01-20;1199,87;Aprovado
CA06083;EQ00251;LB016;2024-10-05 00:00:00;2025-08-22;1348,75;Aprovado
CA06084;EQ00796;LB021;2026-06-11 00:00:00;2026-05-28;1337,74;Aprovado
CA06085;EQ00279;LB017;2026-01-05 00:00:00;2025-07-07;348,5;Reprovado
CA06086;EQ00045;LB024;2024-02-01 00:00:00;2025-05-11;457,02;Aprovado
CA06087;EQ01330;LB003;2024-11-04 00:00:00;2025-06-16;828,84;Aprovado
CA06088;EQ01371;LB005;2026-02-25 00:00:00;2025-06-12;690,44;Aprovado
CA06089;EQ00982;LB016;2024-04-12 00:00:00;2026-05-04;740,69;Aprovado
CA06090;EQ00828;LB013;2025-02-23 00:00:00;2025-05-07;540,82;Aprovado
CA06091;EQ00347;LB011;2024-02-09 00:00:00;2024-12-17;1068,05;Aprovado
CA06092;EQ01399;LB024;2024-06-08 00:00:00;2026-02-02;470,22;Aprovado
CA06093;EQ01097;LB021;2024-06-06 00:00:00;2024-11-26;1293,16;Aprovado
CA06094;EQ00265;LB011;2024-05-16 00:00:00;2024-08-21;1259,83;Aprovado
CA06095;EQ01117;LB002;2025-06-02 00:00:00;2025-02-26;308,22;Reprovado
CA06096;EQ00205;LB001;2025-06-17 00:00:00;2026-05-17;1194,75;Ajustado
CA06097;EQ00155;LB024;2024-05-18 00:00:00;2025-01-27;1145,14;Aprovado
CA06098;EQ00013;LB008;2024-03-01 00:00:00;2025-12-25;808,89;Aprovado
CA06099;EQ01029;LB013;2025-03-07 00:00:00;2025-09-23;1304,11;Aprovado
CA06100;EQ00970;LB012;2025-06-10 00:00:00;2025-08-31;451,89;Reprovado
CA06101;EQ01199;LB004;2025-05-14 00:00:00;2024-02-08;1435,66;Ajustado
CA06102;EQ00915;LB008;2025-06-01 00:00:00;2026-03-02;336,93;Ajustado
CA06103;EQ00955;LB003;2025-06-07 00:00:00;2024-02-29;1587,38;Aprovado
CA06104;EQ01192;LB025;2025-01-05 00:00:00;2025-04-26;1298,87;Aprovado
CA06105;EQ00238;LB013;2026-06-02 00:00:00;2024-02-08;1183,98;Aprovado
CA06106;EQ00758;LB008;2025-11-26 00:00:00;2025-03-30;250,45;Aprovado
CA06107;EQ00042;LB023;2024-08-04 00:00:00;2025-03-23;1442,72;Aprovado
CA06108;EQ00645;LB004;2025-04-20 00:00:00;2024-06-05;1291,68;Reprovado
CA06109;EQ00180;LB015;2025-01-26 00:00:00;2024-11-26;318,38;Aprovado
CA06110;EQ00147;LB011;2024-09-18 00:00:00;2024-10-17;1552,07;Aprovado
CA06111;EQ00947;LB024;2025-03-24 00:00:00;2024-04-30;1217,16;Aprovado
CA06112;EQ00858;LB025;2025-12-17 00:00:00;2025-06-26;714,91;Aprovado
CA06113;EQ00292;LB023;2026-07-20 00:00:00;2025-02-25;332,78;Aprovado
CA06114;EQ00773;LB021;2026-01-04 00:00:00;2025-04-30;1026,3;Aprovado
CA06115;EQ01223;LB014;2025-10-17 00:00:00;2025-06-05;332,28;Aprovado
CA06116;EQ00528;LB015;2024-06-11 00:00:00;2024-02-23;886,32;Ajustado
CA06117;EQ01099;LB025;2025-04-09 00:00:00;2026-05-05;163,57;Aprovado
CA06118;EQ00009;LB015;2025-12-26 00:00:00;2025-03-19;1530,03;Ajustado
CA06119;EQ01290;LB011;2025-07-22 00:00:00;2024-04-20;902,46;Aprovado
CA06120;EQ01255;LB013;2026-06-19 00:00:00;2024-10-03;453,16;Aprovado
CA06121;EQ00059;LB023;2024-12-10 00:00:00;2024-06-01;757,28;Ajustado
CA06122;EQ00013;LB011;2024-08-26 00:00:00;2024-08-23;1071,21;Aprovado
CA06123;EQ00921;LB004;2024-11-05 00:00:00;2026-01-14;1117,55;Aprovado
CA06124;EQ00905;LB017;2024-12-21 00:00:00;2024-07-02;317,26;Aprovado
CA06125;EQ00984;LB019;2024-06-09 00:00:00;2024-02-28;788,2;Aprovado
CA06126;EQ00440;LB003;2025-05-08 00:00:00;2024-02-26;1226,6;Reprovado
CA06127;EQ00951;LB020;2024-02-05 00:00:00;2024-01-16;726,14;Ajustado
CA06128;EQ00081;LB002;2024-01-04 00:00:00;2024-01-22;1022,15;Aprovado
CA06129;EQ00881;LB018;2025-12-26 00:00:00;2024-11-13;872,59;Aprovado
CA06130;EQ00879;LB003;2024-11-25 00:00:00;2024-03-20;261,06;Reprovado
CA06131;EQ00966;LB003;2024-10-03 00:00:00;2026-07-30;1091,62;Aprovado
CA06132;EQ00256;LB006;2024-02-01 00:00:00;2025-01-26;257,42;Ajustado
CA06133;EQ00001;LB019;2024-03-31 00:00:00;2024-03-04;330,74;Aprovado
CA06134;EQ00776;LB022;2024-10-28 00:00:00;2025-01-22;952,43;Aprovado
CA06135;EQ01122;LB015;2025-04-27 00:00:00;2024-05-22;1454,65;Aprovado
CA06136;EQ00491;LB022;2025-01-16 00:00:00;2024-12-23;1031,25;Aprovado
CA06137;EQ01101;LB019;2026-01-02 00:00:00;2026-03-17;1001,97;Reprovado
CA06138;EQ00599;LB012;2024-07-16 00:00:00;2025-08-29;1577,8;Aprovado
CA06139;EQ00433;LB003;2025-09-20 00:00:00;2024-10-31;409,63;Aprovado
CA06140;EQ00762;LB025;2025-06-20 00:00:00;2024-10-14;945,48;Aprovado
CA06141;EQ00517;LB020;2026-04-04 00:00:00;2024-12-19;993,99;Aprovado
CA06142;EQ01312;LB020;2024-11-29 00:00:00;2026-05-01;1386,81;Ajustado
CA06143;EQ00809;LB017;2024-11-29 00:00:00;2026-01-10;1029,11;Aprovado
CA06144;EQ00371;LB013;2025-07-19 00:00:00;2024-05-26;1572,6;Aprovado
CA06145;EQ00853;LB012;2024-09-12 00:00:00;2025-11-06;224,14;Aprovado
CA06146;EQ00946;LB023;2024-02-19 00:00:00;2024-06-15;985,18;Aprovado
CA06147;EQ00518;LB025;2026-01-08 00:00:00;2024-05-16;1230,71;Aprovado
CA06148;EQ00459;LB012;2026-03-25 00:00:00;2025-05-11;788,49;Aprovado
CA06149;EQ00648;LB012;2024-01-08 00:00:00;2026-04-25;1187,09;Ajustado
CA06150;EQ00768;LB021;2024-01-17 00:00:00;2025-11-16;210,08;Aprovado
CA06151;EQ01357;LB003;2025-10-31 00:00:00;2024-07-26;928,85;Aprovado
CA06152;EQ00151;LB019;2025-06-17 00:00:00;2024-04-06;1109,69;Aprovado
CA06153;EQ00896;LB005;2026-04-28 00:00:00;2024-09-21;728,02;Aprovado
CA06154;EQ00702;LB010;2024-04-14 00:00:00;2025-04-06;1569,82;Aprovado
CA06155;EQ00773;LB021;2025-11-14 00:00:00;2024-01-03;435,14;Aprovado
CA06156;EQ01116;LB020;2024-02-08 00:00:00;2024-12-29;569,76;Aprovado
CA06157;EQ00643;LB003;2025-08-24 00:00:00;2025-06-14;906,43;Aprovado
CA06158;EQ01282;LB009;2024-01-09 00:00:00;2024-06-24;670,69;Aprovado
CA06159;EQ00592;LB001;2024-06-19 00:00:00;2025-07-21;1464,04;Aprovado
CA06160;EQ00233;LB007;2025-07-09 00:00:00;2024-08-10;126,23;Aprovado
CA06161;EQ01147;LB013;2025-08-19 00:00:00;2025-05-06;858,46;Aprovado
CA06162;EQ00643;LB022;2025-07-27 00:00:00;2024-03-15;620,26;Aprovado
CA06163;EQ00064;LB006;2025-10-10 00:00:00;2024-05-22;163,62;Aprovado
CA06164;EQ00201;LB013;2024-01-17 00:00:00;2024-03-13;942,93;Aprovado
CA06165;EQ00685;LB007;2024-02-19 00:00:00;2024-05-30;1552,69;Aprovado
CA06166;EQ00652;LB005;2024-10-03 00:00:00;2024-09-10;1061,21;Aprovado
CA06167;EQ00809;LB017;2024-09-16 00:00:00;2025-01-18;1295,94;Ajustado
CA06168;EQ00821;LB011;2024-05-20 00:00:00;2025-05-13;1247,05;Aprovado
CA06169;EQ00789;LB019;2024-04-17 00:00:00;2025-02-17;273,23;Aprovado
CA06170;EQ01035;LB014;2025-01-10 00:00:00;2024-09-24;1463,83;Aprovado
CA06171;EQ00379;LB023;2026-03-15 00:00:00;2024-09-29;446,47;Aprovado
CA06172;EQ00103;LB011;2025-04-04 00:00:00;2025-08-31;987,42;Aprovado
CA06173;EQ00495;LB004;2025-12-30 00:00:00;2026-04-11;100,73;Aprovado
CA06174;EQ01124;LB019;2026-02-11 00:00:00;2024-12-11;292,89;Aprovado
CA06175;EQ00422;LB001;2024-03-21 00:00:00;2025-03-29;532,35;Aprovado
CA06176;EQ01015;LB014;2026-07-17 00:00:00;2024-02-23;685,24;Aprovado
CA06177;EQ00902;LB002;2026-06-16 00:00:00;2024-01-03;957,0;Aprovado
CA06178;EQ01212;LB014;2025-05-13 00:00:00;2024-01-11;1525,03;Aprovado
CA06179;EQ00658;LB004;2024-06-12 00:00:00;2024-06-26;115,39;Aprovado
CA06180;EQ00355;LB003;2025-08-01 00:00:00;2026-03-01;270,96;Aprovado
CA06181;EQ01300;LB002;2024-04-14 00:00:00;2025-03-30;1527,56;Aprovado
CA06182;EQ00762;LB018;2024-03-12 00:00:00;2024-11-04;339,2;Aprovado
CA06183;EQ00750;LB008;2026-07-15 00:00:00;2024-09-05;1095,79;Aprovado
CA06184;EQ00693;LB021;2025-09-20 00:00:00;2025-12-17;1576,57;Aprovado
CA06185;EQ01095;LB009;2024-11-21 00:00:00;2026-03-14;1455,12;Aprovado
CA06186;EQ00933;LB012;2025-08-14 00:00:00;2025-02-09;805,74;Aprovado
CA06187;EQ00503;LB020;2025-05-17 00:00:00;2026-07-27;278,33;Aprovado
CA06188;EQ00665;LB010;2026-02-04 00:00:00;2026-03-20;815,17;Aprovado
CA06189;EQ01134;LB015;2024-03-09 00:00:00;2026-07-12;1513,37;Reprovado
CA06190;EQ00953;LB002;2025-02-20 00:00:00;2024-05-15;1099,76;Aprovado
CA06191;EQ01148;LB004;2026-03-28 00:00:00;2024-05-21;1487,47;Ajustado
CA06192;EQ00713;LB010;2025-12-19 00:00:00;2026-05-15;1119,96;Aprovado
CA06193;EQ00625;LB013;2024-02-18 00:00:00;2024-01-14;1091,22;Aprovado
CA06194;EQ00036;LB025;2024-01-13 00:00:00;2025-12-23;318,14;Ajustado
CA06195;EQ00773;LB002;2026-05-03 00:00:00;2025-03-30;1086,18;Aprovado
CA06196;EQ00352;LB016;2026-01-30 00:00:00;2024-11-27;99,9;Aprovado
CA06197;EQ00994;LB006;2025-12-18 00:00:00;2026-05-11;724,84;Aprovado
CA06198;EQ00557;LB015;2024-08-18 00:00:00;2025-07-14;1279,59;Aprovado
CA06199;EQ00721;LB001;2024-10-19 00:00:00;2024-02-11;308,91;Aprovado
CA06200;EQ00757;LB003;2025-09-01 00:00:00;2025-04-02;1083,19;Aprovado
CA06201;EQ00024;LB025;2024-11-11 00:00:00;2024-11-21;1566,55;Aprovado
CA06202;EQ00488;LB022;2026-06-17 00:00:00;2025-07-09;190,41;Aprovado
CA06203;EQ00244;LB002;2024-03-14 00:00:00;2024-05-16;1577,35;Aprovado
CA06204;EQ00126;LB019;2026-02-23 00:00:00;2026-01-20;1544,1;Aprovado
CA06205;EQ00415;LB015;2025-01-28 00:00:00;2024-10-19;1154,27;Aprovado
CA06206;EQ00130;LB017;2025-02-10 00:00:00;2025-05-15;201,01;Aprovado
CA06207;EQ01116;LB003;2025-09-26 00:00:00;2025-12-27;1129,56;Aprovado
CA06208;EQ01330;LB002;2025-12-11 00:00:00;2024-10-21;650,4;Aprovado
CA06209;EQ01225;LB001;2025-04-05 00:00:00;2026-04-15;283,82;Reprovado
CA06210;EQ01383;LB010;2025-07-20 00:00:00;2024-01-04;766,81;Aprovado
CA06211;EQ01066;LB003;2025-07-06 00:00:00;2024-12-31;1140,5;Aprovado
CA06212;EQ00824;LB018;2025-10-04 00:00:00;2024-10-25;1013,48;Aprovado
CA06213;EQ00616;LB001;2025-08-09 00:00:00;2026-01-10;869,06;Reprovado
CA06214;EQ00790;LB025;2026-06-28 00:00:00;2024-08-23;296,49;Aprovado
CA06215;EQ01012;LB024;2026-05-28 00:00:00;2024-06-04;255,93;Aprovado
CA06216;EQ01341;LB024;2025-04-16 00:00:00;2025-10-09;757,51;Aprovado
CA06217;EQ00296;LB013;2024-02-11 00:00:00;2025-05-06;1492,52;Ajustado
CA06218;EQ00196;LB015;2024-02-12 00:00:00;2025-03-01;1318,52;Aprovado
CA06219;EQ00987;LB017;2025-10-07 00:00:00;2025-11-01;1164,88;Aprovado
CA06220;EQ00080;LB001;2026-02-24 00:00:00;2024-07-19;664,1;Aprovado
CA06221;EQ00298;LB012;2024-05-08 00:00:00;2026-04-12;1573,89;Aprovado
CA06222;EQ00386;LB006;2024-06-07 00:00:00;2025-09-26;877,79;Aprovado
CA06223;EQ00454;LB019;2025-03-02 00:00:00;2024-12-31;1227,8;Aprovado
CA06224;EQ00304;LB025;2024-03-18 00:00:00;2026-05-08;336,94;Aprovado
CA06225;EQ00476;LB006;2025-11-11 00:00:00;2025-03-26;1588,05;Aprovado
CA06226;EQ00168;LB002;2025-10-23 00:00:00;2026-07-31;690,49;Aprovado
CA06227;EQ00685;LB018;2026-07-12 00:00:00;2024-09-29;1221,19;Reprovado
CA06228;EQ00707;LB020;2026-02-16 00:00:00;2026-07-15;932,38;Reprovado
CA06229;EQ00757;LB004;2025-11-05 00:00:00;2024-07-20;402,31;Aprovado
CA06230;EQ01281;LB022;2024-07-05 00:00:00;2025-02-12;179,71;Aprovado
CA06231;EQ00600;LB007;2024-10-16 00:00:00;2025-02-05;610,49;Aprovado
CA06232;EQ00911;LB006;2025-06-07 00:00:00;2025-10-24;1349,88;Aprovado
CA06233;EQ00144;LB009;2024-12-09 00:00:00;2025-05-07;1483,57;Aprovado
CA06234;EQ01111;LB023;2025-01-13 00:00:00;2026-07-03;170,93;Aprovado
CA06235;EQ00848;LB003;2026-03-15 00:00:00;2026-01-01;1532,17;Aprovado
CA06236;EQ01240;LB016;2025-03-04 00:00:00;2024-02-10;176,96;Aprovado
CA06237;EQ00275;LB017;2025-05-16 00:00:00;2025-02-07;970,39;Aprovado
CA06238;EQ00767;LB015;2024-03-04 00:00:00;2026-05-14;209,69;Aprovado
CA06239;EQ00421;LB015;2024-01-13 00:00:00;2026-01-25;977,62;Aprovado
CA06240;EQ00688;LB011;2025-02-06 00:00:00;2024-09-09;722,33;Aprovado
CA06241;EQ00209;LB015;2025-08-24 00:00:00;2025-08-06;1200,55;Aprovado
CA06242;EQ01217;LB011;2024-05-23 00:00:00;2026-03-01;310,18;Aprovado
CA06243;EQ00944;LB004;2024-06-09 00:00:00;2026-05-09;114,66;Aprovado
CA06244;EQ00695;LB018;2024-07-07 00:00:00;2025-06-15;430,33;Aprovado
CA06245;EQ00243;LB011;2026-06-06 00:00:00;2026-04-04;1348,27;Aprovado
CA06246;EQ01237;LB022;2025-01-21 00:00:00;2024-12-07;969,41;Aprovado
CA06247;EQ01282;LB005;2024-08-21 00:00:00;2025-06-23;566,72;Aprovado
CA06248;EQ00251;LB002;2025-11-07 00:00:00;2025-04-01;1302,79;Aprovado
CA06249;EQ01340;LB020;2024-07-28 00:00:00;2026-02-03;1566,22;Aprovado
CA06250;EQ00232;LB013;2026-04-10 00:00:00;2025-12-16;563,12;Aprovado
CA06251;EQ00152;LB020;2024-03-17 00:00:00;2025-09-11;385,21;Aprovado
CA06252;EQ00761;LB023;2026-01-08 00:00:00;2024-08-19;1053,9;Aprovado
CA06253;EQ00814;LB009;2026-06-30 00:00:00;2024-06-06;507,42;Aprovado
CA06254;EQ01041;LB014;2025-12-03 00:00:00;2024-05-02;450,97;Aprovado
CA06255;EQ01122;LB024;2024-08-31 00:00:00;2024-07-29;1593,74;Aprovado
CA06256;EQ00131;LB015;2024-03-06 00:00:00;2025-03-20;434,29;Ajustado
CA06257;EQ00738;LB024;2024-12-26 00:00:00;2025-12-24;1377,65;Aprovado
CA06258;EQ01290;LB005;2026-05-07 00:00:00;2024-05-03;966,9;Aprovado
CA06259;EQ00219;LB002;2025-04-11 00:00:00;2025-12-16;624,72;Aprovado
CA06260;EQ00875;LB008;2024-11-16 00:00:00;2024-02-15;170,81;Aprovado
CA06261;EQ00945;LB002;2025-01-11 00:00:00;2024-02-14;537,84;Aprovado
CA06262;EQ01180;LB008;2025-07-20 00:00:00;2025-08-11;1403,17;Aprovado
CA06263;EQ01134;LB023;2025-08-11 00:00:00;2025-08-13;583,46;Ajustado
CA06264;EQ00602;LB016;2024-10-26 00:00:00;2026-05-21;712,94;Aprovado
CA06265;EQ00226;LB017;2025-03-15 00:00:00;2024-03-31;1444,43;Aprovado
CA06266;EQ00363;LB012;2025-01-28 00:00:00;2024-10-31;1076,81;Aprovado
CA06267;EQ01060;LB022;2024-04-03 00:00:00;2026-04-27;735,55;Ajustado
CA06268;EQ00793;LB021;2024-10-28 00:00:00;2025-01-03;1260,57;Aprovado
CA06269;EQ00244;LB011;2025-03-18 00:00:00;2024-05-03;122,6;Aprovado
CA06270;EQ00512;LB023;2026-05-01 00:00:00;2024-11-17;586,34;Aprovado
CA06271;EQ00822;LB007;2026-02-28 00:00:00;2025-09-05;723,05;Aprovado
CA06272;EQ01261;LB003;2026-02-24 00:00:00;2025-01-09;91,56;Aprovado
CA06273;EQ00624;LB009;2025-05-26 00:00:00;2026-05-12;788,74;Aprovado
CA06274;EQ01029;LB001;2024-02-10 00:00:00;2025-10-11;355,99;Aprovado
CA06275;EQ00867;LB001;2026-03-31 00:00:00;2024-11-22;293,64;Aprovado
CA06276;EQ00366;LB012;2025-01-12 00:00:00;2026-05-29;1541,74;Aprovado
CA06277;EQ01387;LB003;2024-12-12 00:00:00;2024-10-01;582,94;Aprovado
CA06278;EQ01300;LB006;2026-07-22 00:00:00;2025-03-26;968,4;Aprovado
CA06279;EQ00630;LB018;2024-09-27 00:00:00;2025-06-03;621,3;Aprovado
CA06280;EQ00135;LB016;2025-09-23 00:00:00;2025-01-24;1482,37;Aprovado
CA06281;EQ00861;LB018;2024-07-31 00:00:00;2025-05-05;780,08;Aprovado
CA06282;EQ01333;LB018;2025-06-24 00:00:00;2025-11-17;802,98;Aprovado
CA06283;EQ01312;LB010;2026-04-10 00:00:00;2025-04-04;180,12;Aprovado
CA06284;EQ01260;LB021;2026-06-12 00:00:00;2025-10-19;1269,04;Ajustado
CA06285;EQ00819;LB021;2024-11-14 00:00:00;2024-01-07;91,94;Aprovado
CA06286;EQ01383;LB019;2025-05-10 00:00:00;2024-01-01;1456,07;Aprovado
CA06287;EQ00706;LB009;2026-06-05 00:00:00;2025-12-06;584,78;Aprovado
CA06288;EQ00442;LB016;2024-11-27 00:00:00;2025-02-05;327,3;Aprovado
CA06289;EQ01088;LB008;2025-03-07 00:00:00;2026-06-03;1430,98;Aprovado
CA06290;EQ00317;LB019;2024-01-15 00:00:00;2024-10-30;1497,16;Aprovado
CA06291;EQ00390;LB025;2025-08-02 00:00:00;2024-11-23;491,64;Aprovado
CA06292;EQ00967;LB005;2026-07-24 00:00:00;2024-03-22;1036,53;Aprovado
CA06293;EQ00485;LB012;2024-09-07 00:00:00;2024-05-07;281,52;Aprovado
