visita_id,terceiro_id,data_visita,unidade,motivo,status
VI08575,TE01843,2025-05-18,Joinville,Auditoria,Realizada
VI08576,TE02902,2024-03-16,Guarulhos,Auditoria,Agendada
VI08577,TE01639,2024-08-07,Guarulhos,Serviço,Cancelada
VI08578,TE02085,2024-01-26,Joinville,Serviço,Realizada
VI08579,TE02366,2024-07-23,Jaboticabal,Reunião,Cancelada
VI08580,TE01954,2024-01-19,Jaboticabal,Entrega,Realizada
VI08581,TE01474,2024-01-09,Jaboticabal,Auditoria,Realizada
VI08582,TE01625,2025-07-30,Joinville,Serviço,Realizada
VI08583,TE01818,2026-04-12,Joinville,Entrega,Cancelada
VI08584,TE00167,2025-11-24,Jaboticabal,Auditoria,Agendada
VI08585,TE01670,2025-04-01,Jaboticabal,Auditoria,Realizada
VI08586,TE01156,2025-12-01,Jaboticabal,Auditoria,Realizada
VI08587,TE00513,2026-03-19,Guarulhos,Entrega,Agendada
VI08588,TE02041,2024-09-27,Jaboticabal,Entrega,Agendada
VI08589,TE02706,2025-12-10,Guarulhos,Entrega,Realizada
VI08590,TE01690,2025-10-05,Guarulhos,Auditoria,Realizada
VI08591,TE01131,2025-03-10,Guarulhos,Entrega,Cancelada
VI08592,TE01270,2024-11-26,Joinville,Reunião,Realizada
VI08593,TE02626,2026-01-10,Jaboticabal,Reunião,Realizada
VI08594,TE01510,2025-09-10,Guarulhos,Auditoria,Realizada
VI08595,TE00479,2024-05-20,Guarulhos,Entrega,Realizada
VI08596,TE01588,2025-07-27,Joinville,Auditoria,Realizada
VI08597,TE02900,2024-07-25,Jaboticabal,Reunião,Cancelada
VI08598,TE02414,2025-03-29,Joinville,Auditoria,Realizada
VI08599,TE02228,2026-06-04,Guarulhos,Auditoria,Realizada
VI08600,TE01638,2024-04-25,Joinville,Reunião,Realizada
VI08601,TE02231,2024-04-24,Jaboticabal,Reunião,Cancelada
VI08602,TE00152,2025-07-04,Joinville,Reunião,Realizada
VI08603,TE03043,2025-10-27,Jaboticabal,Reunião,Realizada
VI08604,TE00618,2026-01-11,Guarulhos,Auditoria,Realizada
VI08605,TE00844,2025-10-08,Guarulhos,Serviço,Realizada
VI08606,TE01226,2025-09-16,Guarulhos,Serviço,Realizada
VI08607,TE02294,2025-01-13,Guarulhos,Entrega,Realizada
VI08608,TE00280,2025-03-28,Jaboticabal,Entrega,Realizada
VI08609,TE00926,2024-11-23,Jaboticabal,Auditoria,Agendada
VI08610,TE00227,2024-07-19,Joinville,Auditoria,Realizada
VI08611,TE00004,2025-07-20,Guarulhos,Entrega,Realizada
VI08612,TE01974,2025-04-07,Jaboticabal,Auditoria,Realizada
VI08613,TE03100,2025-11-30,Guarulhos,Entrega,Realizada
VI08614,TE03037,2024-03-22,Guarulhos,Reunião,Realizada
VI08615,TE03094,2024-04-09,Joinville,Reunião,Realizada
VI08616,TE02763,2024-01-09,Joinville,Reunião,Realizada
VI08617,TE01109,2024-06-22,Guarulhos,Serviço,Agendada
VI08618,TE01531,2024-09-14,Joinville,Entrega,Cancelada
VI08619,TE02112,2026-07-02,Jaboticabal,Entrega,Cancelada
VI08620,TE02432,2025-11-30,Jaboticabal,Serviço,Realizada
VI08621,TE01684,2025-12-13,Guarulhos,Auditoria,Realizada
VI08622,TE02277,2026-06-19,Guarulhos,Entrega,Realizada
VI08623,TE02485,2024-05-14,Guarulhos,Entrega,Realizada
VI08624,TE01784,2025-01-16,Guarulhos,Auditoria,Realizada
VI08625,TE00526,2024-05-20,Jaboticabal,Reunião,Realizada
VI08626,TE00636,2025-10-21,Joinville,Entrega,Realizada
VI08627,TE01910,2024-04-04,Joinville,Entrega,Agendada
VI08628,TE02773,2025-07-08,Jaboticabal,Auditoria,Realizada
VI08629,TE01985,2025-07-04,Joinville,Serviço,Realizada
VI08630,TE02852,2024-03-26,Joinville,Auditoria,Realizada
VI08631,TE02839,2024-05-29,Joinville,Serviço,Realizada
VI08632,TE03047,2026-04-03,Joinville,Auditoria,Realizada
VI08633,TE01511,2024-04-19,Jaboticabal,Reunião,Cancelada
VI08634,TE00792,2024-05-03,Guarulhos,Entrega,Realizada
VI08635,TE02666,2024-08-07,Joinville,Reunião,Realizada
VI08636,TE02550,2024-11-19,Jaboticabal,Serviço,Realizada
VI08637,TE01668,2025-01-21,Guarulhos,Reunião,Realizada
VI08638,TE00766,2025-03-02,Guarulhos,Entrega,Realizada
VI08639,TE01905,2025-03-18,Jaboticabal,Entrega,Agendada
VI08640,TE01581,2024-06-13,Joinville,Entrega,Realizada
VI08641,TE03095,2025-01-11,Guarulhos,Reunião,Agendada
VI08642,TE01190,2024-05-23,Jaboticabal,Serviço,Realizada
VI08643,TE01202,2025-03-01,Guarulhos,Entrega,Realizada
VI08644,TE01777,2025-12-26,Guarulhos,Reunião,Realizada
VI08645,TE01064,2024-02-18,Jaboticabal,Reunião,Realizada
VI08646,TE02994,2026-07-09,Jaboticabal,Serviço,Realizada
VI08647,TE01436,2024-08-06,Guarulhos,Serviço,Realizada
VI08648,TE02387,2025-04-01,Joinville,Entrega,Cancelada
VI08649,TE00515,2025-07-26,Joinville,Serviço,Realizada
VI08650,TE00195,2024-01-04,Joinville,Entrega,Agendada
VI08651,TE01504,2024-07-30,Jaboticabal,Auditoria,Realizada
VI08652,TE03035,2025-02-18,Guarulhos,Reunião,Cancelada
VI08653,TE00349,2026-05-13,Jaboticabal,Reunião,Realizada
VI08654,TE02035,2024-04-26,Guarulhos,Serviço,Realizada
VI08655,TE00853,2025-04-12,Joinville,Entrega,Realizada
VI08656,TE01938,2025-09-17,Guarulhos,Entrega,Realizada
VI08657,TE00875,2024-09-17,Joinville,Auditoria,Agendada
VI08658,TE02394,2024-03-15,Joinville,Auditoria,Cancelada
VI08659,TE01092,2026-03-08,Guarulhos,Serviço,Agendada
VI08660,TE01487,2025-07-16,Joinville,Reunião,Realizada
VI08661,TE02287,2025-06-16,Jaboticabal,Entrega,Realizada
VI08662,TE02640,2025-11-20,Jaboticabal,Entrega,Realizada
VI08663,TE03075,2024-11-28,Joinville,Serviço,Realizada
VI08664,TE00926,2024-11-24,Jaboticabal,Reunião,Realizada
VI08665,TE02599,2024-03-04,Guarulhos,Serviço,Realizada
VI08666,TE02484,2024-03-10,Joinville,Serviço,Realizada
VI08667,TE01129,2024-01-11,Jaboticabal,Entrega,Realizada
VI08668,TE01757,2026-05-07,Guarulhos,Serviço,Agendada
VI08669,TE00923,2026-06-12,Guarulhos,Reunião,Agendada
VI08670,TE02398,2024-10-10,Guarulhos,Entrega,Realizada
VI08671,TE01354,2025-12-10,Joinville,Reunião,Realizada
VI08672,TE02833,2026-05-19,Joinville,Serviço,Realizada
VI08673,TE02857,2026-02-09,Guarulhos,Auditoria,Realizada
VI08674,TE01969,2026-04-10,Joinville,Auditoria,Agendada
VI08675,TE00823,2024-08-03,Jaboticabal,Reunião,Realizada
VI08676,TE00295,2024-07-19,Guarulhos,Reunião,Realizada
VI08677,TE00410,2025-04-20,Guarulhos,Serviço,Realizada
VI08678,TE01566,2025-08-11,Jaboticabal,Serviço,Realizada
VI08679,TE02621,2025-06-12,Joinville,Auditoria,Realizada
VI08680,TE01127,2024-01-29,Joinville,Entrega,Realizada
VI08681,TE00412,2025-06-10,Joinville,Entrega,Agendada
VI08682,TE02550,2025-11-24,Joinville,Auditoria,Agendada
VI08683,TE00666,2026-02-22,Jaboticabal,Auditoria,Realizada
VI08684,TE01353,2025-03-05,Jaboticabal,Reunião,Realizada
VI08685,TE03153,2025-11-12,Guarulhos,Entrega,Cancelada
VI08686,TE00109,2024-04-06,Jaboticabal,Auditoria,Agendada
VI08687,TE00218,2026-04-04,Jaboticabal,Entrega,Realizada
VI08688,TE00564,2024-09-23,Guarulhos,Reunião,Realizada
VI08689,TE03066,2026-02-02,Jaboticabal,Reunião,Realizada
VI08690,TE03190,2026-06-13,Joinville,Reunião,Realizada
VI08691,TE00292,2025-09-02,Jaboticabal,Serviço,Realizada
VI08692,TE01554,2024-09-19,Guarulhos,Entrega,Cancelada
VI08693,TE00705,2026-06-22,Joinville,Reunião,Realizada
VI08694,TE00112,2025-04-06,Joinville,Entrega,Realizada
VI08695,TE01873,2024-07-31,Jaboticabal,Serviço,Realizada
VI08696,TE00729,2026-02-11,Guarulhos,Entrega,Realizada
VI08697,TE01456,2024-03-16,Joinville,Serviço,Realizada
VI08698,TE03110,2025-09-13,Joinville,Serviço,Realizada
VI08699,TE01962,2024-08-01,Jaboticabal,Serviço,Realizada
VI08700,TE01814,2024-02-01,Jaboticabal,Reunião,Cancelada
VI08701,TE02632,2026-02-03,Joinville,Entrega,Agendada
VI08702,TE02247,2024-11-04,Jaboticabal,Reunião,Realizada
VI08703,TE00566,2025-08-18,Jaboticabal,Entrega,Realizada
VI08704,TE01387,2025-07-22,Joinville,Entrega,Realizada
VI08705,TE02817,2025-03-04,Joinville,Entrega,Realizada
VI08706,TE02221,2026-07-16,Jaboticabal,Entrega,Realizada
VI08707,TE01486,2024-04-07,Guarulhos,Serviço,Realizada
VI08708,TE00421,2025-01-08,Guarulhos,Serviço,Realizada
VI08709,TE01921,2026-06-20,Guarulhos,Reunião,Realizada
VI08710,TE02729,2025-06-26,Jaboticabal,Auditoria,Realizada
VI08711,TE00917,2024-08-27,Guarulhos,Entrega,Realizada
VI08712,TE02809,2025-10-12,Guarulhos,Auditoria,Realizada
VI08713,TE00722,2024-11-08,Guarulhos,Reunião,Agendada
VI08714,TE00541,2025-06-05,Jaboticabal,Entrega,Realizada
VI08715,TE01928,2025-05-24,Guarulhos,Entrega,Realizada
VI08716,TE00889,2024-08-27,Joinville,Reunião,Realizada
VI08717,TE02484,2026-07-19,Guarulhos,Auditoria,Cancelada
VI08718,TE00380,2024-04-16,Joinville,Reunião,Realizada
VI08719,TE01600,2025-03-05,Guarulhos,Serviço,Realizada
VI08720,TE02169,2025-06-23,Jaboticabal,Auditoria,Realizada
VI08721,TE01185,2025-04-27,Guarulhos,Reunião,Realizada
VI08722,TE01950,2024-12-03,Joinville,Auditoria,Realizada
VI08723,TE00894,2026-03-22,Jaboticabal,Entrega,Realizada
VI08724,TE02784,2025-03-06,Guarulhos,Auditoria,Realizada
VI08725,TE02348,2025-02-17,Guarulhos,Entrega,Agendada
VI08726,TE01697,2024-02-06,Guarulhos,Auditoria,Realizada
VI08727,TE02941,2025-10-23,Guarulhos,Entrega,Realizada
VI08728,TE02266,2026-04-16,Jaboticabal,Reunião,Realizada
VI08729,TE02933,2024-11-04,Guarulhos,Entrega,Agendada
VI08730,TE02203,2024-09-27,Guarulhos,Serviço,Realizada
VI08731,TE02768,2025-05-08,Jaboticabal,Entrega,Agendada
VI08732,TE01918,2025-08-24,Joinville,Entrega,Realizada
VI08733,TE02649,2025-06-05,Jaboticabal,Reunião,Realizada
VI08734,TE01563,2024-01-07,Jaboticabal,Serviço,Realizada
VI08735,TE00218,2024-03-10,Guarulhos,Auditoria,Realizada
VI08736,TE02992,2025-06-20,Joinville,Reunião,Realizada
VI08737,TE02465,2025-11-30,Jaboticabal,Serviço,Realizada
VI08738,TE02548,2025-08-02,Jaboticabal,Entrega,Realizada
VI08739,TE00368,2026-03-15,Joinville,Auditoria,Cancelada
VI08740,TE00131,2025-07-12,Jaboticabal,Serviço,Realizada
VI08741,TE01316,2026-03-31,Joinville,Entrega,Agendada
VI08742,TE00361,2025-05-24,Joinville,Entrega,Agendada
VI08743,TE02926,2026-06-27,Joinville,Auditoria,Realizada
VI08744,TE00800,2025-09-08,Jaboticabal,Entrega,Realizada
VI08745,TE02654,2026-01-20,Joinville,Serviço,Cancelada
VI08746,TE00351,2025-07-19,Guarulhos,Entrega,Realizada
VI08747,TE02985,2024-02-22,Jaboticabal,Reunião,Agendada
VI08748,TE03070,2024-07-05,Guarulhos,Entrega,Agendada
VI08749,TE01993,2024-09-22,Joinville,Auditoria,Cancelada
VI08750,TE00195,2024-04-14,Jaboticabal,Auditoria,Agendada
VI08751,TE01789,2026-04-25,Guarulhos,Entrega,Realizada
VI08752,TE02469,2026-04-20,Joinville,Auditoria,Agendada
VI08753,TE00678,2025-06-06,Jaboticabal,Reunião,Realizada
VI08754,TE00151,2026-05-01,Jaboticabal,Serviço,Cancelada
VI08755,TE01328,2026-04-29,Jaboticabal,Reunião,Realizada
VI08756,TE01502,2025-05-06,Guarulhos,Auditoria,Realizada
VI08757,TE02551,2024-01-18,Jaboticabal,Auditoria,Realizada
VI08758,TE01848,2025-04-14,Jaboticabal,Serviço,Realizada
VI08759,TE00421,2024-10-21,Joinville,Serviço,Realizada
VI08760,TE02755,2026-02-13,Jaboticabal,Reunião,Realizada
VI08761,TE02220,2024-08-25,Joinville,Serviço,Realizada
VI08762,TE00346,2024-10-04,Jaboticabal,Reunião,Agendada
VI08763,TE02140,2025-07-03,Jaboticabal,Reunião,Realizada
VI08764,TE01227,2024-04-30,Guarulhos,Auditoria,Realizada
VI08765,TE00721,2025-06-11,Joinville,Auditoria,Realizada
VI08766,TE02374,2024-11-21,Jaboticabal,Reunião,Realizada
VI08767,TE01476,2024-02-25,Guarulhos,Entrega,Realizada
VI08768,TE02160,2026-03-06,Joinville,Reunião,Realizada
VI08769,TE02443,2025-03-15,Guarulhos,Serviço,Realizada
VI08770,TE01974,2025-12-27,Guarulhos,Serviço,Realizada
VI08771,TE02757,2025-12-19,Guarulhos,Reunião,Agendada
VI08772,TE00664,2025-08-19,Guarulhos,Entrega,Agendada
VI08773,TE00755,2026-06-28,Guarulhos,Entrega,Realizada
VI08774,TE00933,2024-08-24,Guarulhos,Serviço,Realizada
VI08775,TE00896,2026-07-11,Guarulhos,Serviço,Realizada
VI08776,TE00212,2025-08-29,Jaboticabal,Reunião,Realizada
VI08777,TE01913,2024-01-09,Guarulhos,Entrega,Agendada
VI08778,TE00298,2025-06-28,Guarulhos,Entrega,Cancelada
VI08779,TE00124,2025-06-05,Guarulhos,Serviço,Realizada
VI08780,TE02297,2025-12-03,Jaboticabal,Serviço,Realizada
VI08781,TE01899,2026-01-19,Guarulhos,Auditoria,Agendada
VI08782,TE01651,2026-01-03,Guarulhos,Entrega,Cancelada
VI08783,TE01106,2026-07-30,Guarulhos,Auditoria,Realizada
VI08784,TE02365,2026-03-23,Guarulhos,Auditoria,Realizada
VI08785,TE01635,2025-08-09,Jaboticabal,Entrega,Realizada
VI08786,TE02516,2024-09-20,Jaboticabal,Serviço,Realizada
VI08787,TE02966,2025-06-04,Jaboticabal,Serviço,Realizada
VI08788,TE01584,2026-07-14,Jaboticabal,Reunião,Realizada
VI08789,TE00039,2025-07-23,Jaboticabal,Entrega,Realizada
VI08790,TE01962,2025-11-20,Joinville,Auditoria,Agendada
VI08791,TE00164,2025-09-30,Jaboticabal,Entrega,Realizada
VI08792,TE01046,2024-04-15,Joinville,Reunião,Realizada
VI08793,TE00778,2025-10-18,Guarulhos,Serviço,Realizada
VI08794,TE02454,2026-02-09,Joinville,Auditoria,Agendada
VI08795,TE00240,2026-07-14,Guarulhos,Auditoria,Realizada
VI08796,TE01069,2026-05-03,Joinville,Entrega,Realizada
VI08797,TE02717,2024-08-24,Joinville,Serviço,Agendada
VI08798,TE00625,2026-07-12,Guarulhos,Reunião,Realizada
VI08799,TE01256,2024-09-21,Guarulhos,Entrega,Cancelada
VI08800,TE01494,2025-06-07,Jaboticabal,Reunião,Realizada
VI08801,TE00350,2026-07-01,Jaboticabal,Reunião,Realizada
VI08802,TE02629,2025-07-09,Joinville,Reunião,Realizada
VI08803,TE02721,2026-05-14,Joinville,Serviço,Realizada
VI08804,TE01406,2024-08-18,Guarulhos,Entrega,Realizada
VI08805,TE00554,2025-07-28,Jaboticabal,Auditoria,Realizada
VI08806,TE03172,2025-10-17,Jaboticabal,Serviço,Realizada
VI08807,TE01918,2026-04-19,Guarulhos,Reunião,Agendada
VI08808,TE01572,2024-01-12,Jaboticabal,Auditoria,Realizada
VI08809,TE02772,2024-11-22,Guarulhos,Serviço,Realizada
VI08810,TE00985,2026-02-27,Guarulhos,Serviço,Realizada
VI08811,TE01463,2026-06-01,Jaboticabal,Entrega,Realizada
VI08812,TE01131,2025-01-14,Jaboticabal,Reunião,Realizada
VI08813,TE01586,2025-03-19,Jaboticabal,Serviço,Realizada
VI08814,TE01684,2024-07-07,Guarulhos,Serviço,Cancelada
VI08815,TE00067,2024-05-16,Joinville,Serviço,Agendada
VI08816,TE00581,2024-06-08,Jaboticabal,Entrega,Realizada
VI08817,TE01784,2024-09-16,Guarulhos,Auditoria,Realizada
VI08818,TE00057,2026-06-30,Joinville,Reunião,Realizada
VI08819,TE03138,2024-05-17,Joinville,Serviço,Agendada
VI08820,TE02577,2026-01-17,Joinville,Entrega,Realizada
VI08821,TE02145,2024-12-18,Jaboticabal,Entrega,Realizada
VI08822,TE01517,2025-05-23,Joinville,Serviço,Realizada
VI08823,TE02949,2025-01-31,Jaboticabal,Reunião,Realizada
VI08824,TE00402,2025-10-13,Joinville,Serviço,Cancelada
VI08825,TE02129,2024-03-02,Joinville,Auditoria,Cancelada
VI08826,TE01039,2026-04-05,Joinville,Serviço,Agendada
VI08827,TE00366,2025-09-06,Jaboticabal,Entrega,Realizada
VI08828,TE00514,2025-03-10,Jaboticabal,Serviço,Realizada
VI08829,TE03039,2026-04-03,Guarulhos,Entrega,Realizada
VI08830,TE02186,2025-11-04,Joinville,Reunião,Realizada
VI08831,TE03133,2024-07-02,Joinville,Auditoria,Realizada
VI08832,TE01293,2026-04-18,Guarulhos,Auditoria,Realizada
VI08833,TE01607,2024-10-25,Jaboticabal,Entrega,Agendada
VI08834,TE01945,2024-02-21,Guarulhos,Reunião,Realizada
VI08835,TE03077,2024-05-03,Guarulhos,Entrega,Realizada
VI08836,TE02020,2025-08-09,Joinville,Entrega,Agendada
VI08837,TE00315,2024-11-11,Joinville,Reunião,Realizada
VI08838,TE00418,2024-06-16,Joinville,Serviço,Agendada
VI08839,TE01149,2026-05-01,Joinville,Auditoria,Realizada
VI08840,TE00172,2026-04-29,Joinville,Serviço,Realizada
VI08841,TE00170,2025-04-07,Joinville,Auditoria,Realizada
VI08842,TE01546,2024-11-24,Jaboticabal,Entrega,Realizada
VI08843,TE00321,2024-09-20,Joinville,Serviço,Agendada
VI08844,TE02968,2024-05-05,Joinville,Entrega,Realizada
VI08845,TE01075,2026-06-12,Joinville,Auditoria,Agendada
VI08846,TE02305,2025-02-21,Jaboticabal,Auditoria,Realizada
VI08847,TE02669,2026-06-13,Jaboticabal,Auditoria,Realizada
VI08848,TE01992,2024-07-17,Jaboticabal,Reunião,Realizada
VI08849,TE00029,2025-12-18,Joinville,Serviço,Realizada
VI08850,TE02415,2024-03-06,Jaboticabal,Reunião,Realizada
VI08851,TE02067,2024-09-08,Jaboticabal,Reunião,Realizada
VI08852,TE01041,2024-08-26,Joinville,Auditoria,Cancelada
VI08853,TE02697,2024-10-09,Joinville,Auditoria,Realizada
VI08854,TE01874,2024-06-26,Guarulhos,Auditoria,Realizada
VI08855,TE01896,2024-02-23,Guarulhos,Auditoria,Realizada
VI08856,TE02041,2025-01-19,Joinville,Auditoria,Realizada
VI08857,TE00730,2024-12-27,Joinville,Reunião,Realizada
VI08858,TE03151,2024-01-29,Joinville,Reunião,Realizada
VI08859,TE02496,2024-03-18,Guarulhos,Auditoria,Realizada
VI08860,TE01942,2024-06-24,Joinville,Reunião,Realizada
VI08861,TE00338,2026-01-31,Joinville,Entrega,Realizada
VI08862,TE01317,2025-08-04,Joinville,Auditoria,Realizada
VI08863,TE01418,2026-05-20,Joinville,Reunião,Realizada
VI08864,TE02565,2026-05-17,Jaboticabal,Reunião,Realizada
VI08865,TE01499,2024-01-03,Guarulhos,Entrega,Agendada
VI08866,TE01775,2025-02-11,Guarulhos,Entrega,Realizada
VI08867,TE01971,2025-05-12,Jaboticabal,Auditoria,Agendada
VI08868,TE02644,2026-02-08,Guarulhos,Auditoria,Realizada
VI08869,TE00747,2024-10-05,Jaboticabal,Entrega,Realizada
VI08870,TE00945,2024-05-19,Joinville,Auditoria,Realizada
VI08871,TE00117,2025-07-17,Joinville,Reunião,Realizada
VI08872,TE01756,2025-05-30,Guarulhos,Reunião,Realizada
VI08873,TE00718,2026-01-06,Joinville,Auditoria,Realizada
VI08874,TE00045,2024-09-28,Guarulhos,Auditoria,Realizada
VI08875,TE01536,2024-12-19,Jaboticabal,Reunião,Realizada
VI08876,TE03068,2024-10-12,Jaboticabal,Serviço,Realizada
VI08877,TE00021,2024-03-25,Jaboticabal,Reunião,Realizada
VI08878,TE02797,2025-04-07,Jaboticabal,Entrega,Realizada
VI08879,TE01786,2025-02-12,Joinville,Auditoria,Agendada
VI08880,TE00169,2026-07-03,Guarulhos,Entrega,Realizada
VI08881,TE00064,2026-04-07,Guarulhos,Auditoria,Agendada
VI08882,TE02121,2025-09-14,Jaboticabal,Reunião,Realizada
VI08883,TE02693,2025-06-13,Joinville,Entrega,Realizada
VI08884,TE00133,2026-03-26,Joinville,Serviço,Agendada
VI08885,TE03104,2025-05-24,Jaboticabal,Reunião,Realizada
VI08886,TE01590,2024-05-07,Joinville,Auditoria,Realizada
VI08887,TE02563,2024-09-01,Guarulhos,Serviço,Realizada
VI08888,TE01526,2025-12-13,Guarulhos,Reunião,Agendada
VI08889,TE00796,2024-08-08,Jaboticabal,Reunião,Realizada
VI08890,TE03184,2025-09-08,Joinville,Entrega,Realizada
VI08891,TE02114,2025-11-26,Joinville,Auditoria,Realizada
VI08892,TE03154,2026-01-18,Joinville,Entrega,Realizada
VI08893,TE00437,2024-02-17,Jaboticabal,Entrega,Realizada
VI08894,TE00771,2025-04-27,Jaboticabal,Serviço,Realizada
VI08895,TE02304,2024-03-20,Jaboticabal,Auditoria,Realizada
VI08896,TE01837,2024-04-17,Guarulhos,Reunião,Agendada
VI08897,TE02965,2024-12-26,Joinville,Auditoria,Agendada
VI08898,TE02017,2025-09-11,Joinville,Entrega,Agendada
VI08899,TE00970,2024-12-24,Jaboticabal,Auditoria,Agendada
VI08900,TE02054,2025-10-11,Jaboticabal,Entrega,Realizada
VI08901,TE01967,2025-08-10,Joinville,Auditoria,Realizada
VI08902,TE00275,2024-07-25,Guarulhos,Reunião,Realizada
VI08903,TE00596,2025-05-09,Guarulhos,Auditoria,Realizada
VI08904,TE00109,2024-07-27,Joinville,Reunião,Realizada
VI08905,TE01334,2024-05-27,Jaboticabal,Serviço,Realizada
VI08906,TE01018,2025-06-15,Joinville,Serviço,Realizada
VI08907,TE00270,2024-01-25,Jaboticabal,Auditoria,Realizada
VI08908,TE00341,2026-02-21,Guarulhos,Reunião,Realizada
VI08909,TE01878,2025-04-16,Joinville,Entrega,Realizada
VI08910,TE01234,2024-09-28,Guarulhos,Entrega,Realizada
VI08911,TE02089,2024-02-17,Guarulhos,Reunião,Realizada
VI08912,TE02716,2025-07-16,Joinville,Entrega,Realizada
VI08913,TE01056,2024-03-21,Guarulhos,Auditoria,Realizada
VI08914,TE00479,2026-03-11,Joinville,Entrega,Realizada
VI08915,TE01547,2024-06-05,Jaboticabal,Reunião,Realizada
VI08916,TE00798,2026-04-07,Guarulhos,Entrega,Realizada
VI08917,TE01230,2024-11-11,Jaboticabal,Reunião,Realizada
VI08918,TE02492,2025-08-23,Guarulhos,Entrega,Realizada
VI08919,TE02311,2025-08-08,Jaboticabal,Reunião,Realizada
VI08920,TE01175,2026-07-10,Joinville,Serviço,Realizada
VI08921,TE00775,2025-08-23,Jaboticabal,Entrega,Realizada
VI08922,TE01273,2026-01-06,Guarulhos,Entrega,Realizada
VI08923,TE01772,2024-08-07,Jaboticabal,Entrega,Realizada
VI08924,TE00270,2026-02-18,Guarulhos,Entrega,Realizada
VI08925,TE01467,2026-02-23,Jaboticabal,Reunião,Realizada
VI08926,TE02667,2024-09-03,Guarulhos,Reunião,Realizada
VI08927,TE01329,2026-05-08,Guarulhos,Reunião,Realizada
VI08928,TE01022,2026-03-21,Jaboticabal,Entrega,Realizada
VI08929,TE01605,2025-09-29,Joinville,Entrega,Realizada
VI08930,TE01045,2025-01-21,Guarulhos,Reunião,Realizada
VI08931,TE02461,2024-03-08,Joinville,Entrega,Realizada
VI08932,TE02200,2025-04-22,Jaboticabal,Auditoria,Realizada
VI08933,TE00053,2025-04-07,Joinville,Entrega,Agendada
VI08934,TE02766,2025-02-03,Joinville,Entrega,Realizada
VI08935,TE02593,2026-06-28,Joinville,Serviço,Realizada
VI08936,TE02740,2024-01-17,Joinville,Auditoria,Agendada
VI08937,TE02881,2024-08-18,Joinville,Serviço,Realizada
VI08938,TE02424,2025-12-23,Joinville,Serviço,Cancelada
VI08939,TE00368,2024-07-28,Joinville,Serviço,Realizada
VI08940,TE02399,2025-10-14,Guarulhos,Auditoria,Realizada
VI08941,TE02846,2025-11-03,Jaboticabal,Serviço,Realizada
VI08942,TE00332,2025-02-04,Joinville,Reunião,Realizada
VI08943,TE02690,2026-02-06,Joinville,Entrega,Realizada
VI08944,TE01728,2025-05-12,Jaboticabal,Serviço,Realizada
VI08945,TE02654,2025-02-08,Jaboticabal,Entrega,Agendada
VI08946,TE01561,2025-11-09,Guarulhos,Serviço,Realizada
VI08947,TE00993,2025-03-11,Joinville,Reunião,Agendada
VI08948,TE01684,2025-09-16,Guarulhos,Serviço,Agendada
VI08949,TE02154,2025-12-27,Guarulhos,Reunião,Agendada
VI08950,TE00394,2024-11-18,Guarulhos,Entrega,Realizada
VI08951,TE01791,2025-07-19,Jaboticabal,Serviço,Realizada
VI08952,TE01992,2024-06-01,Jaboticabal,Reunião,Realizada
VI08953,TE02925,2026-05-28,Joinville,Entrega,Agendada
VI08954,TE02139,2024-01-25,Jaboticabal,Entrega,Realizada
VI08955,TE01538,2025-04-12,Jaboticabal,Entrega,Realizada
VI08956,TE00501,2024-01-26,Guarulhos,Reunião,Realizada
VI08957,TE02104,2024-05-17,Jaboticabal,Entrega,Realizada
VI08958,TE02121,2024-02-01,Joinville,Entrega,Realizada
VI08959,TE01475,2024-12-20,Joinville,Auditoria,Realizada
VI08960,TE00044,2024-05-23,Guarulhos,Auditoria,Agendada
VI08961,TE02806,2024-07-14,Jaboticabal,Entrega,Realizada
