terceiro_id,empresa_id,funcao,data_inicio,data_fim,status
TE02952,EM202,Consultor,2026-03-11,2025-03-10,Inativo
TE02953,EM198,Motorista,2024-04-08,2024-02-27,Ativo
TE02954,EM054,Técnico,2025-04-02,2025-09-27,Ativo
TE02955,EM070,Montador,2024-09-16,2025-01-11,Inativo
TE02956,EM202,Inspetor,2026-07-18,2025-04-19,Bloqueado
TE02957,EM163,Motorista,2024-11-12,2025-12-12,Ativo
TE02958,EM079,Montador,2024-10-03,2025-07-18,Ativo
TE02959,EM046,Montador,2024-03-25,2026-05-09,Ativo
TE02960,EM106,Técnico,2025-08-03,2026-07-01,Inativo
TE02961,EM106,Inspetor,2026-06-21,2024-01-29,Inativo
TE02962,EM010,Técnico,2024-03-25,2026-01-19,Ativo
TE02963,EM088,Consultor,2025-07-28,2026-01-19,Ativo
TE02964,EM063,Montador,2024-08-15,2024-05-27,Ativo
TE02965,EM145,Técnico,2026-02-11,2024-10-25,Ativo
TE02966,EM178,Motorista,2024-05-04,2025-11-02,Ativo
TE02967,EM107,Motorista,2025-01-23,2026-01-20,Ativo
TE02968,EM051,Técnico,2025-06-28,2025-12-11,Ativo
TE02969,EM009,Inspetor,2025-08-21,2024-02-09,Ativo
TE02970,EM023,Técnico,2026-03-14,2024-11-23,Bloqueado
TE02971,EM131,Consultor,2024-02-14,2024-09-23,Bloqueado
TE02972,EM144,Técnico,2025-03-25,2026-01-09,Ativo
TE02973,EM145,Inspetor,2024-09-24,2024-06-23,Ativo
TE02974,EM138,Motorista,2024-01-26,2026-07-03,Inativo
TE02975,EM132,Montador,2025-05-03,2026-01-28,Inativo
TE02976,EM206,Técnico,2025-02-14,2025-02-08,Ativo
TE02977,EM094,Técnico,2024-03-18,2024-02-15,Inativo
TE02978,EM084,Montador,2024-05-08,2026-04-12,Ativo
TE02979,EM083,Consultor,2026-06-07,2026-06-08,Ativo
TE02980,EM014,Montador,2024-02-27,2024-07-15,Ativo
TE02981,EM110,Consultor,2024-08-04,2024-04-07,Ativo
TE02982,EM129,Consultor,2026-02-27,2025-06-18,Ativo
TE02983,EM008,Montador,2024-07-28,2026-03-08,Ativo
TE02984,EM022,Montador,2024-07-29,2026-02-24,Inativo
TE02985,EM013,Técnico,2024-03-01,2024-05-15,Bloqueado
TE02986,EM066,Consultor,2026-01-16,2024-09-11,Inativo
TE02987,EM036,Inspetor,2025-02-06,2025-08-10,Ativo
TE02988,EM009,Montador,2024-09-27,2024-05-29,Ativo
TE02989,EM207,Motorista,2025-08-20,2024-09-17,Ativo
TE02990,EM199,Técnico,2025-06-26,2025-12-14,Inativo
TE02991,EM181,Montador,2024-11-28,2026-02-14,Bloqueado
TE02992,EM168,Montador,2025-02-07,2024-08-26,Ativo
TE02993,EM171,Montador,2024-08-21,2026-04-22,Inativo
TE02994,EM087,Montador,2025-02-12,2026-03-06,Ativo
TE02995,EM039,Inspetor,2026-06-09,2026-01-08,Ativo
TE02996,EM160,Motorista,2025-09-08,2025-08-09,Inativo
TE02997,EM045,Inspetor,2025-02-26,2024-10-30,Ativo
TE02998,EM077,Montador,2024-11-28,2026-03-03,Inativo
TE02999,EM187,Motorista,2024-12-06,2025-05-26,Ativo
TE03000,EM103,Motorista,2024-12-04,2024-11-28,Inativo
TE03001,EM105,Consultor,2026-04-18,2026-03-19,Ativo
TE03002,EM211,Motorista,2025-05-23,2024-04-05,Ativo
TE03003,EM026,Técnico,2024-06-30,2024-01-17,Ativo
TE03004,EM063,Técnico,2026-07-21,2025-02-08,Ativo
TE03005,EM172,Inspetor,2025-01-26,2025-08-12,Inativo
TE03006,EM148,Montador,2024-02-06,2024-06-21,Ativo
TE03007,EM200,Técnico,2026-03-13,2024-02-15,Ativo
TE03008,EM184,Inspetor,2025-12-17,2024-03-04,Ativo
TE03009,EM144,Técnico,2024-07-02,2025-06-03,Ativo
TE03010,EM116,Consultor,2025-06-25,2025-12-06,Ativo
TE03011,EM030,Inspetor,2025-05-23,2026-03-03,Ativo
TE03012,EM020,Técnico,2024-02-19,2024-03-09,Ativo
TE03013,EM051,Montador,2026-07-16,2025-01-18,Inativo
TE03014,EM113,Inspetor,2024-04-28,2026-01-22,Ativo
TE03015,EM138,Motorista,2026-04-26,2025-08-15,Ativo
TE03016,EM091,Inspetor,2026-07-11,2025-06-03,Inativo
TE03017,EM209,Inspetor,2025-04-26,2025-03-12,Ativo
TE03018,EM096,Técnico,2024-08-07,2025-02-26,Ativo
TE03019,EM171,Montador,2024-06-26,2025-11-20,Ativo
TE03020,EM142,Motorista,2024-02-08,2025-06-26,Ativo
TE03021,EM111,Inspetor,2024-08-24,2024-02-23,Ativo
TE03022,EM185,Técnico,2026-07-25,2025-02-23,Ativo
TE03023,EM150,Técnico,2025-03-09,2025-05-20,Ativo
TE03024,EM177,Técnico,2024-04-21,2024-08-30,Bloqueado
TE03025,EM046,Montador,2026-01-06,2026-01-22,Ativo
TE03026,EM102,Montador,2024-08-19,2026-05-04,Ativo
TE03027,EM054,Técnico,2024-12-09,2025-10-05,Ativo
TE03028,EM162,Consultor,2025-01-15,2026-04-30,Ativo
TE03029,EM114,Motorista,2026-06-04,2025-09-18,Ativo
TE03030,EM127,Motorista,2025-07-07,2026-07-12,Ativo
TE03031,EM077,Técnico,2026-06-22,2025-11-21,Ativo
TE03032,EM146,Consultor,2024-05-15,2025-03-04,Ativo
TE03033,EM141,Inspetor,2024-10-24,2026-04-16,Ativo
TE03034,EM098,Motorista,2025-09-20,2025-10-19,Ativo
TE03035,EM076,Técnico,2024-06-20,2024-10-26,Ativo
TE03036,EM163,Motorista,2025-04-24,2025-04-28,Ativo
TE03037,EM144,Inspetor,2024-04-24,2024-03-16,Ativo
TE03038,EM182,Técnico,2025-10-17,2025-12-03,Ativo
TE03039,EM047,Montador,2024-02-14,2024-08-19,Ativo
TE03040,EM101,Inspetor,2025-05-14,2026-07-08,Ativo
TE03041,EM035,Técnico,2025-11-21,2026-04-04,Ativo
TE03042,EM134,Técnico,2025-10-04,2025-03-21,Ativo
TE03043,EM153,Inspetor,2025-05-30,2024-08-10,Ativo
TE03044,EM088,Técnico,2026-04-16,2026-06-14,Inativo
TE03045,EM003,Técnico,2025-10-20,2024-08-13,Ativo
TE03046,EM003,Motorista,2025-06-13,2025-05-01,Ativo
TE03047,EM211,Consultor,2024-06-12,2025-07-24,Ativo
TE03048,EM188,Motorista,2026-01-09,2026-01-03,Ativo
TE03049,EM058,Motorista,2024-07-07,2024-03-20,Ativo
TE03050,EM018,Técnico,2025-04-05,2024-12-22,Ativo
TE03051,EM205,Consultor,2024-06-02,2025-07-20,Ativo
TE03052,EM070,Motorista,2026-01-08,2025-08-07,Inativo
TE03053,EM220,Consultor,2024-03-27,2026-02-14,Ativo
TE03054,EM177,Inspetor,2025-07-12,2024-06-17,Ativo
TE03055,EM054,Técnico,2025-10-06,2025-09-30,Inativo
TE03056,EM016,Consultor,2025-10-22,2024-03-18,Ativo
TE03057,EM008,Consultor,2026-05-06,2025-11-17,Ativo
TE03058,EM047,Técnico,2025-04-05,2025-07-02,Ativo
TE03059,EM105,Montador,2024-09-26,2024-03-17,Ativo
TE03060,EM083,Inspetor,2025-06-29,2024-08-07,Inativo
TE03061,EM184,Montador,2024-10-18,2024-10-25,Ativo
TE03062,EM017,Montador,2024-07-27,2024-05-28,Ativo
TE03063,EM091,Inspetor,2025-07-02,2025-10-16,Ativo
TE03064,EM039,Consultor,2025-01-04,2026-01-31,Ativo
TE03065,EM051,Inspetor,2025-02-18,2025-02-21,Ativo
TE03066,EM150,Consultor,2025-11-28,2026-04-25,Ativo
TE03067,EM020,Consultor,2024-02-04,2025-08-21,Inativo
TE03068,EM106,Inspetor,2024-08-22,2024-02-12,Ativo
TE03069,EM111,Motorista,2024-11-20,2024-12-05,Ativo
TE03070,EM086,Consultor,2024-05-14,2026-05-12,Ativo
TE03071,EM107,Motorista,2026-05-17,2024-12-26,Inativo
TE03072,EM124,Técnico,2025-02-14,2024-02-27,Ativo
TE03073,EM121,Consultor,2025-12-25,2025-04-19,Ativo
TE03074,EM011,Consultor,2024-06-24,2025-12-15,Ativo
TE03075,EM042,Inspetor,2024-08-01,2025-08-16,Ativo
TE03076,EM029,Motorista,2024-05-28,2024-04-01,Inativo
TE03077,EM005,Consultor,2025-02-28,2025-02-23,Ativo
TE03078,EM196,Inspetor,2025-07-17,2025-03-09,Inativo
TE03079,EM102,Consultor,2025-11-04,2024-01-23,Inativo
TE03080,EM051,Técnico,2025-12-23,2025-03-13,Inativo
TE03081,EM043,Inspetor,2024-08-11,2026-07-09,Inativo
TE03082,EM132,Consultor,2024-04-30,2024-08-24,Ativo
TE03083,EM207,Motorista,2026-06-25,2025-09-14,Ativo
TE03084,EM145,Consultor,2026-06-21,2025-04-14,Ativo
TE03085,EM211,Motorista,2026-05-29,2024-07-27,Bloqueado
TE03086,EM061,Técnico,2024-07-20,2025-08-19,Ativo
TE03087,EM056,Consultor,2024-09-25,2024-12-16,Ativo
TE03088,EM032,Motorista,2024-06-22,2025-10-23,Ativo
TE03089,EM105,Técnico,2025-01-04,2024-02-26,Ativo
TE03090,EM057,Montador,2025-03-17,2025-08-19,Ativo
TE03091,EM100,Consultor,2024-10-27,2026-07-03,Ativo
TE03092,EM024,Motorista,2026-05-28,2024-07-29,Ativo
TE03093,EM040,Consultor,2025-05-27,2025-04-16,Ativo
TE03094,EM108,Motorista,2024-01-16,2024-12-31,Ativo
TE03095,EM185,Motorista,2024-01-11,2025-09-11,Inativo
TE03096,EM140,Montador,2024-01-04,2024-11-05,Ativo
TE03097,EM130,Consultor,2024-09-02,2024-07-11,Inativo
TE03098,EM146,Técnico,2026-04-18,2026-06-02,Ativo
TE03099,EM170,Consultor,2026-01-05,2025-05-10,Ativo
TE03100,EM163,Inspetor,2024-07-09,2025-05-15,Bloqueado
TE03101,EM109,Inspetor,2025-03-28,2026-01-27,Inativo
TE03102,EM113,Técnico,2026-01-02,2025-05-19,Ativo
TE03103,EM052,Técnico,2026-03-06,2026-02-03,Ativo
TE03104,EM116,Inspetor,2024-10-06,2024-10-11,Ativo
TE03105,EM080,Consultor,2025-08-28,2025-05-31,Ativo
TE03106,EM144,Motorista,2024-01-14,2024-09-21,Ativo
TE03107,EM028,Técnico,2025-03-16,2024-02-08,Ativo
TE03108,EM217,Montador,2024-08-13,2025-11-24,Inativo
TE03109,EM107,Motorista,2024-04-24,2026-06-01,Ativo
TE03110,EM051,Motorista,2024-03-04,2024-04-15,Ativo
TE03111,EM112,Técnico,2026-06-04,2025-06-22,Ativo
TE03112,EM210,Inspetor,2025-01-29,2025-09-24,Ativo
TE03113,EM083,Montador,2024-11-22,2024-08-03,Ativo
TE03114,EM182,Consultor,2024-06-26,2024-07-14,Ativo
TE03115,EM095,Inspetor,2025-10-30,2025-08-04,Ativo
TE03116,EM070,Consultor,2025-11-10,2025-05-17,Inativo
TE03117,EM075,Consultor,2024-01-24,2024-05-31,Ativo
TE03118,EM186,Motorista,2024-03-03,2025-09-14,Ativo
TE03119,EM218,Técnico,2025-02-13,2026-06-22,Ativo
TE03120,EM082,Consultor,2024-06-03,2025-02-02,Ativo
TE03121,EM212,Motorista,2025-06-12,2024-10-16,Ativo
TE03122,EM135,Montador,2024-02-14,2024-08-14,Inativo
TE03123,EM142,Montador,2025-06-30,2025-08-17,Inativo
TE03124,EM078,Técnico,2025-07-16,2025-11-20,Inativo
TE03125,EM021,Técnico,2025-12-24,2024-08-24,Inativo
TE03126,EM064,Inspetor,2024-07-27,2025-03-27,Ativo
TE03127,EM068,Inspetor,2025-05-07,2026-04-19,Ativo
TE03128,EM194,Montador,2024-10-22,2024-11-29,Ativo
TE03129,EM206,Inspetor,2025-06-11,2024-09-22,Bloqueado
TE03130,EM047,Montador,2025-11-02,2024-12-11,Ativo
TE03131,EM141,Motorista,2026-05-13,2024-06-30,Ativo
TE03132,EM096,Técnico,2025-04-01,2024-09-06,Ativo
TE03133,EM177,Montador,2024-04-04,2025-01-17,Ativo
TE03134,EM092,Consultor,2026-07-02,2024-05-05,Ativo
TE03135,EM077,Motorista,2024-09-14,2025-02-22,Ativo
TE03136,EM014,Consultor,2026-07-10,2024-06-02,Ativo
TE03137,EM022,Consultor,2024-03-01,2024-12-16,Bloqueado
TE03138,EM084,Montador,2026-03-04,2024-11-15,Ativo
TE03139,EM068,Técnico,2024-10-02,2026-01-08,Bloqueado
TE03140,EM159,Técnico,2025-10-16,2026-02-19,Ativo
TE03141,EM096,Inspetor,2024-02-14,2026-01-25,Ativo
TE03142,EM044,Inspetor,2025-12-25,2024-05-31,Ativo
TE03143,EM119,Motorista,2025-12-01,2024-07-30,Bloqueado
TE03144,EM106,Montador,2025-01-03,2024-06-12,Ativo
TE03145,EM084,Montador,2026-07-01,2025-10-27,Ativo
TE03146,EM051,Montador,2025-05-25,2024-09-23,Ativo
TE03147,EM141,Técnico,2026-06-04,2025-03-02,Ativo
TE03148,EM011,Montador,2025-05-01,2026-03-27,Ativo
TE03149,EM005,Consultor,2026-02-16,2024-06-01,Ativo
TE03150,EM052,Montador,2026-07-30,2025-07-26,Ativo
TE03151,EM162,Motorista,2024-10-20,2026-06-06,Ativo
TE03152,EM087,Motorista,2024-09-30,2025-07-17,Ativo
TE03153,EM013,Consultor,2026-03-15,2025-02-19,Inativo
TE03154,EM160,Técnico,2025-09-09,2025-11-29,Inativo
TE03155,EM112,Inspetor,2025-05-08,2025-09-21,Ativo
TE03156,EM032,Técnico,2024-01-14,2024-08-31,Ativo
TE03157,EM182,Motorista,2025-12-03,2026-06-13,Inativo
TE03158,EM035,Montador,2024-03-23,2025-07-08,Ativo
TE03159,EM166,Montador,2026-02-04,2024-04-14,Ativo
TE03160,EM220,Motorista,2026-07-02,2025-06-29,Inativo
TE03161,EM189,Motorista,2025-04-29,2025-07-20,Bloqueado
TE03162,EM122,Técnico,2024-11-16,2025-03-18,Ativo
TE03163,EM178,Técnico,2025-07-16,2025-01-20,Ativo
TE03164,EM022,Montador,2026-07-16,2025-05-30,Ativo
TE03165,EM067,Inspetor,2025-05-20,2024-01-31,Ativo
TE03166,EM012,Inspetor,2025-07-07,2026-05-25,Ativo
TE03167,EM046,Consultor,2026-02-21,2026-05-20,Ativo
TE03168,EM108,Inspetor,2025-11-22,2024-07-22,Ativo
TE03169,EM163,Técnico,2024-12-13,2025-07-23,Ativo
TE03170,EM214,Montador,2024-11-16,2025-11-20,Ativo
TE03171,EM135,Consultor,2024-09-13,2026-05-27,Bloqueado
TE03172,EM185,Montador,2025-08-25,2025-01-17,Ativo
TE03173,EM172,Motorista,2024-02-16,2025-11-02,Ativo
TE03174,EM004,Montador,2026-02-28,2024-06-16,Inativo
TE03175,EM185,Consultor,2024-06-05,2025-03-22,Ativo
TE03176,EM091,Inspetor,2024-08-11,2026-06-15,Ativo
TE03177,EM192,Motorista,2025-07-16,2025-03-30,Ativo
TE03178,EM176,Técnico,2026-03-16,2024-11-30,Ativo
TE03179,EM181,Consultor,2024-02-01,2025-11-20,Ativo
TE03180,EM053,Motorista,2025-01-13,2024-04-23,Ativo
TE03181,EM010,Inspetor,2026-05-04,2026-04-26,Ativo
TE03182,EM156,Montador,2024-03-26,2026-05-16,Ativo
TE03183,EM212,Inspetor,2024-05-20,2025-08-23,Ativo
TE03184,EM059,Técnico,2024-01-30,2026-03-22,Ativo
TE03185,EM049,Montador,2024-10-18,2024-09-11,Inativo
TE03186,EM118,Inspetor,2025-11-09,2024-06-07,Ativo
TE03187,EM116,Técnico,2025-06-28,2025-07-23,Ativo
TE03188,EM218,Motorista,2026-01-12,2025-09-10,Inativo
TE03189,EM129,Técnico,2025-07-20,2025-10-13,Inativo
TE03190,EM004,Consultor,2024-04-19,2024-04-27,Bloqueado
TE03191,EM097,Consultor,2024-02-28,2025-01-01,Inativo
TE03192,EM049,Motorista,2026-06-12,2024-06-08,Ativo
TE03193,EM042,Montador,2025-05-16,2024-02-25,Ativo
TE03194,EM127,Motorista,2026-05-08,2024-07-05,Ativo
TE03195,EM037,Motorista,2026-05-29,2026-01-18,Ativo
TE03196,EM127,Inspetor,2024-03-04,2025-01-09,Ativo
TE03197,EM160,Motorista,2026-01-04,2026-04-02,Ativo
TE03198,EM083,Consultor,2026-02-03,2025-09-12,Ativo
TE03199,EM115,Motorista,2024-08-03,2025-06-17,Bloqueado
TE03200,EM100,Montador,2025-08-12,2024-01-23,Ativo
