orcamento_id,os_id,valor_pecas,valor_mao_obra,valor_total,data_orcamento,status
3486,3486,945.39,405.46,1350.85,2025-08-03,Recusado
3487,3487,103.03,379.68,482.71,2026-05-27,Aprovado
3488,3488,151.84,164.79,316.63,2025-12-04,Aprovado
3489,3489,356.76,74.89,431.65,2025-07-07,Aprovado
3490,3490,411.67,76.99,488.66,2025-07-12,Aprovado
3491,3491,440.98,161.29,602.27,2025-09-05,Aprovado
3492,3492,152.98,416.25,569.23,2025-09-05,Aprovado
3493,3493,781.87,444.22,1226.09,2025-12-24,Recusado
3494,3494,433.38,436.39,869.77,2025-08-12,Aprovado
3495,3495,865.56,308.37,1173.93,2026-03-13,Aprovado
3496,3496,739.18,478.34,1217.52,2026-01-18,Aprovado
3497,3497,545.94,611.61,1157.55,2026-03-18,Aprovado
3498,3498,1288.22,286.34,1574.56,2025-12-03,Aprovado
3499,3499,1210.51,293.13,1503.64,2025-12-25,Aprovado
3500,3500,1213.26,606.94,1820.2,2026-01-12,Aprovado
3501,3501,826.93,85.67,912.6,2026-05-09,Aprovado
3502,3502,80.43,184.02,264.45,2025-07-16,Aprovado
3503,3503,717.15,257.39,974.54,2025-11-19,Aprovado
3504,3504,181.49,187.22,368.71,2025-11-26,Aprovado
3505,3505,812.48,622.72,1435.2,2026-02-10,Aprovado
3506,3506,1086.75,108.36,1195.11,2026-01-20,Recusado
3507,3507,809.97,385.71,1195.68,2025-12-24,Aprovado
3508,3508,761.39,144.12,905.51,2026-02-14,Recusado
3509,3509,846.16,452.95,1299.11,2025-12-01,Aprovado
3510,3510,420.43,178.48,598.91,2026-03-17,Aprovado
3511,3511,1201.96,481.26,1683.22,2026-03-02,Aprovado
3512,3512,893.27,611.02,1504.29,2025-09-16,Recusado
3513,3513,353.43,218.66,572.09,2026-04-15,Aprovado
3514,3514,862.78,254.8,1117.58,2025-10-03,Aprovado
3515,3515,1087.23,463.13,1550.36,2025-10-21,Aprovado
3516,3516,1236.51,100.29,1336.8,2026-06-13,Aprovado
3517,3517,1293.12,147.42,1440.54,2026-03-12,Aprovado
3518,3518,297.18,520.0,817.18,2025-09-24,Aprovado
3519,3519,82.12,242.28,324.4,2025-11-07,Aprovado
3520,3520,545.44,466.79,1012.23,2026-01-08,Aprovado
3521,3521,839.62,476.17,1315.79,2025-11-06,Aprovado
3522,3522,561.71,376.63,938.34,2025-07-31,Recusado
3523,3523,244.42,414.69,659.11,2025-11-08,Aprovado
3524,3524,1248.19,114.74,1362.93,2026-02-09,Aprovado
3525,3525,1165.8,463.6,1629.4,2026-03-08,Aprovado
3526,3526,481.85,155.63,637.48,2025-08-02,Aprovado
3527,3527,763.73,600.39,1364.12,2026-02-01,Aprovado
3528,3528,1197.33,552.66,1749.99,2025-07-04,Aprovado
3529,3529,1009.25,135.07,1144.32,2026-06-02,Aprovado
3530,3530,287.18,574.91,862.09,2026-05-21,Aprovado
3531,3531,1042.91,154.08,1196.99,2025-12-09,Recusado
3532,3532,1055.48,261.79,1317.27,2025-07-29,Recusado
3533,3533,1084.28,207.88,1292.16,2026-03-25,Aprovado
3534,3534,997.06,547.69,1544.75,2026-01-27,Aprovado
3535,3535,1177.08,161.04,1338.12,2026-01-15,Aprovado
3536,3536,745.67,421.6,1167.27,2025-07-07,Recusado
3537,3537,547.44,569.6,1117.04,2025-10-29,Recusado
3538,3538,796.58,627.45,1424.03,2025-11-17,Aprovado
3539,3539,339.08,588.2,927.28,2025-10-12,Aprovado
3540,3540,329.48,482.5,811.98,2026-05-22,Aprovado
3541,3541,847.44,394.35,1241.79,2026-01-18,Aprovado
3542,3542,1264.9,618.34,1883.24,2026-04-12,Aprovado
3543,3543,647.04,311.92,958.96,2025-11-22,Recusado
3544,3544,301.7,197.53,499.23,2025-09-21,Aprovado
3545,3545,197.76,141.57,339.33,2026-06-23,Recusado
3546,3546,393.99,126.15,520.14,2026-03-20,Aprovado
3547,3547,1060.78,524.04,1584.82,2025-10-18,Aprovado
3548,3548,179.06,492.72,671.78,2026-01-21,Recusado
3549,3549,351.89,370.35,722.24,2026-04-19,Aprovado
3550,3550,1269.45,634.79,1904.24,2025-07-09,Aprovado
3551,3551,346.58,196.84,543.42,2026-05-24,Aprovado
3552,3552,1285.81,647.13,1932.94,2026-05-24,Aprovado
3553,3553,1000.74,352.07,1352.81,2025-08-25,Recusado
3554,3554,852.57,75.47,928.04,2025-12-19,Aprovado
3555,3555,316.65,564.54,881.19,2025-08-25,Aprovado
3556,3556,1102.53,295.79,1398.32,2025-12-29,Aprovado
3557,3557,1130.0,197.22,1327.22,2025-08-27,Aprovado
3558,3558,202.63,474.16,676.79,2026-06-29,Aprovado
3559,3559,422.6,425.15,847.75,2025-12-25,Aprovado
3560,3560,699.5,341.45,1040.95,2025-11-06,Aprovado
3561,3561,275.01,318.42,593.43,2026-02-07,Aprovado
3562,3562,853.62,126.16,979.78,2025-08-30,Recusado
3563,3563,960.18,202.64,1162.82,2026-06-14,Recusado
3564,3564,636.09,371.31,1007.4,2026-05-30,Aprovado
3565,3565,1278.14,186.96,1465.1,2025-12-13,Recusado
3566,3566,1214.92,251.86,1466.78,2026-03-13,Aprovado
3567,3567,59.85,357.38,417.23,2025-10-15,Aprovado
3568,3568,903.42,239.14,1142.56,2026-03-14,Aprovado
3569,3569,1275.74,483.01,1758.75,2026-05-08,Aprovado
3570,3570,491.7,558.52,1050.22,2025-10-17,Aprovado
3571,3571,569.7,485.1,1054.8,2025-09-24,Aprovado
3572,3572,701.53,527.77,1229.3,2025-08-05,Recusado
3573,3573,813.16,529.67,1342.83,2025-11-27,Aprovado
3574,3574,592.24,520.8,1113.04,2025-09-12,Aprovado
3575,3575,946.37,483.93,1430.3,2025-09-10,Aprovado
3576,3576,948.2,638.31,1586.51,2025-12-20,Recusado
3577,3577,1041.1,276.72,1317.82,2026-02-27,Aprovado
3578,3578,608.68,322.62,931.3,2026-05-16,Aprovado
3579,3579,642.51,184.91,827.42,2026-04-03,Aprovado
3580,3580,918.46,504.3,1422.76,2025-11-16,Recusado
3581,3581,551.48,200.5,751.98,2025-11-12,Aprovado
3582,3582,1043.93,292.56,1336.49,2026-01-06,Aprovado
3583,3583,731.79,321.26,1053.05,2025-08-20,Aprovado
3584,3584,37.92,163.58,201.5,2026-01-26,Aprovado
3585,3585,589.17,346.44,935.61,2025-07-09,Recusado
3586,3586,729.96,91.61,821.57,2025-10-02,Aprovado
3587,3587,694.83,103.65,798.48,2025-07-26,Recusado
3588,3588,482.37,465.48,947.85,2025-10-12,Aprovado
3589,3589,384.73,409.26,793.99,2026-02-05,Aprovado
3590,3590,299.89,599.23,899.12,2026-05-14,Recusado
3591,3591,285.61,286.99,572.6,2025-08-28,Aprovado
3592,3592,1041.41,303.88,1345.29,2026-06-20,Recusado
3593,3593,1192.07,513.35,1705.42,2025-10-09,Aprovado
3594,3594,1036.79,592.6,1629.39,2025-08-25,Aprovado
3595,3595,1207.42,368.78,1576.2,2026-03-17,Aprovado
3596,3596,307.39,364.05,671.44,2025-12-12,Aprovado
3597,3597,680.22,385.94,1066.16,2026-06-29,Aprovado
3598,3598,825.19,278.75,1103.94,2025-12-05,Aprovado
3599,3599,580.13,151.0,731.13,2026-06-03,Aprovado
3600,3600,994.05,164.13,1158.18,2025-07-04,Aprovado
3601,3601,41.66,327.39,369.05,2025-08-24,Aprovado
3602,3602,1282.48,101.8,1384.28,2025-12-06,Aprovado
3603,3603,979.72,326.55,1306.27,2026-05-09,Aprovado
3604,3604,622.7,399.81,1022.51,2026-04-22,Aprovado
3605,3605,151.53,318.09,469.62,2025-07-04,Aprovado
3606,3606,342.84,540.93,883.77,2026-02-02,Recusado
3607,3607,116.81,104.33,221.14,2026-05-11,Recusado
3608,3608,437.0,307.52,744.52,2026-04-06,Aprovado
3609,3609,590.74,449.83,1040.57,2025-12-21,Aprovado
3610,3610,1144.04,77.7,1221.74,2025-10-30,Aprovado
3611,3611,50.29,394.44,444.73,2026-02-25,Aprovado
3612,3612,466.13,105.59,571.72,2026-02-01,Aprovado
3613,3613,464.96,393.12,858.08,2026-01-10,Aprovado
3614,3614,310.57,510.21,820.78,2025-08-20,Aprovado
3615,3615,933.8,613.92,1547.72,2026-01-06,Aprovado
3616,3616,489.79,388.98,878.77,2026-03-05,Aprovado
3617,3617,287.58,80.19,367.77,2025-10-20,Aprovado
3618,3618,1219.93,262.58,1482.51,2026-05-13,Aprovado
3619,3619,875.8,499.79,1375.59,2026-01-03,Aprovado
3620,3620,484.24,267.44,751.68,2026-03-29,Recusado
3621,3621,988.58,392.67,1381.25,2026-03-26,Aprovado
3622,3622,266.34,628.98,895.32,2026-04-29,Aprovado
3623,3623,66.99,406.66,473.65,2026-02-17,Aprovado
3624,3624,573.49,381.66,955.15,2026-04-13,Aprovado
3625,3625,801.94,203.93,1005.87,2026-03-13,Aprovado
3626,3626,878.18,71.69,949.87,2025-12-15,Aprovado
3627,3627,1040.36,347.94,1388.3,2025-09-14,Aprovado
3628,3628,1059.35,79.69,1139.04,2026-01-04,Aprovado
3629,3629,370.63,493.56,864.19,2026-05-04,Aprovado
3630,3630,1118.49,479.69,1598.18,2026-06-15,Recusado
3631,3631,797.84,507.74,1305.58,2025-08-12,Aprovado
3632,3632,304.63,370.48,675.11,2026-05-25,Aprovado
3633,3633,577.48,373.37,950.85,2025-12-28,Recusado
3634,3634,527.87,317.53,845.4,2026-01-07,Aprovado
3635,3635,220.64,119.18,339.82,2025-09-13,Aprovado
3636,3636,1101.5,261.69,1363.19,2025-08-19,Aprovado
3637,3637,1249.43,311.9,1561.33,2025-10-07,Aprovado
3638,3638,1243.67,636.92,1880.59,2025-10-29,Aprovado
3639,3639,348.64,398.2,746.84,2026-05-31,Aprovado
3640,3640,664.82,638.2,1303.02,2026-05-05,Recusado
3641,3641,850.41,144.15,994.56,2025-11-21,Aprovado
3642,3642,701.66,402.29,1103.95,2025-10-09,Aprovado
3643,3643,105.54,210.47,316.01,2025-09-28,Aprovado
3644,3644,805.28,87.54,892.82,2025-12-10,Aprovado
3645,3645,178.12,133.41,311.53,2026-02-03,Aprovado
3646,3646,1027.5,570.4,1597.9,2026-06-29,Aprovado
3647,3647,130.32,622.85,753.17,2026-05-09,Aprovado
3648,3648,232.84,185.19,418.03,2025-12-06,Aprovado
3649,3649,762.41,157.85,920.26,2026-05-31,Aprovado
3650,3650,627.75,186.55,814.3,2026-04-13,Aprovado
3651,3651,1086.18,634.83,1721.01,2026-02-20,Aprovado
3652,3652,873.13,273.87,1147.0,2025-12-01,Aprovado
3653,3653,645.97,155.2,801.17,2025-08-21,Aprovado
3654,3654,992.36,422.0,1414.36,2025-10-11,Recusado
3655,3655,1113.11,404.93,1518.04,2026-01-24,Recusado
3656,3656,476.4,172.02,648.42,2026-04-13,Aprovado
3657,3657,1279.69,401.67,1681.36,2025-11-06,Aprovado
3658,3658,1296.04,471.44,1767.48,2026-01-02,Aprovado
3659,3659,838.31,636.69,1475.0,2026-03-23,Aprovado
3660,3660,60.59,634.9,695.49,2026-02-26,Aprovado
3661,3661,1175.55,393.99,1569.54,2026-03-05,Aprovado
3662,3662,1209.62,380.57,1590.19,2025-08-05,Aprovado
3663,3663,782.47,614.38,1396.85,2025-08-09,Recusado
3664,3664,550.47,61.41,611.88,2026-01-23,Aprovado
3665,3665,254.44,545.09,799.53,2025-12-20,Aprovado
3666,3666,787.63,121.95,909.58,2025-09-27,Aprovado
3667,3667,743.66,69.77,813.43,2026-06-23,Aprovado
3668,3668,517.67,620.37,1138.04,2026-02-04,Aprovado
3669,3669,1154.78,508.16,1662.94,2026-06-09,Recusado
3670,3670,465.79,317.71,783.5,2026-05-10,Aprovado
3671,3671,1172.46,595.02,1767.48,2025-08-21,Aprovado
3672,3672,481.45,491.61,973.06,2025-10-04,Aprovado
3673,3673,700.63,160.79,861.42,2025-11-13,Aprovado
3674,3674,962.02,230.23,1192.25,2025-09-24,Recusado
3675,3675,1105.79,66.99,1172.78,2025-12-04,Aprovado
3676,3676,1235.42,617.78,1853.2,2026-02-26,Aprovado
3677,3677,159.18,441.49,600.67,2025-11-18,Aprovado
3678,3678,652.06,571.98,1224.04,2026-04-17,Aprovado
3679,3679,506.68,595.97,1102.65,2025-07-09,Recusado
3680,3680,803.29,144.61,947.9,2026-02-26,Recusado
3681,3681,202.62,396.6,599.22,2026-06-23,Aprovado
3682,3682,651.46,242.74,894.2,2026-06-19,Aprovado
3683,3683,814.7,79.33,894.03,2025-09-16,Recusado
3684,3684,846.21,400.43,1246.64,2025-12-12,Aprovado
3685,3685,91.06,591.61,682.67,2025-08-13,Recusado
3686,3686,1251.04,576.41,1827.45,2025-08-11,Aprovado
3687,3687,524.1,360.49,884.59,2026-03-27,Aprovado
3688,3688,788.91,600.44,1389.35,2026-04-04,Recusado
3689,3689,608.03,476.02,1084.05,2025-11-19,Recusado
3690,3690,50.87,627.77,678.64,2026-01-16,Aprovado
3691,3691,518.58,592.82,1111.4,2025-11-25,Recusado
3692,3692,313.58,596.61,910.19,2026-04-27,Aprovado
3693,3693,654.58,636.96,1291.54,2025-07-13,Aprovado
3694,3694,903.72,644.62,1548.34,2025-10-09,Aprovado
3695,3695,623.2,259.18,882.38,2026-01-29,Recusado
3696,3696,87.33,152.53,239.86,2026-03-10,Aprovado
3697,3697,457.42,120.65,578.07,2026-03-07,Aprovado
3698,3698,342.29,333.12,675.41,2025-11-15,Aprovado
3699,3699,1157.19,444.87,1602.06,2025-07-21,Aprovado
3700,3700,901.37,130.98,1032.35,2025-09-17,Aprovado
3701,3701,735.11,215.85,950.96,2026-02-23,Aprovado
3702,3702,1007.83,215.32,1223.15,2026-05-22,Aprovado
3703,3703,919.1,235.87,1154.97,2025-09-24,Aprovado
3704,3704,760.7,321.06,1081.76,2025-08-19,Aprovado
3705,3705,147.53,365.01,512.54,2026-02-09,Aprovado
3706,3706,1192.94,545.73,1738.67,2025-08-30,Aprovado
3707,3707,1189.09,490.77,1679.86,2026-02-17,Aprovado
3708,3708,987.63,104.46,1092.09,2026-01-06,Aprovado
3709,3709,229.27,309.15,538.42,2026-05-21,Recusado
3710,3710,907.27,505.68,1412.95,2025-12-03,Aprovado
3711,3711,767.15,196.12,963.27,2025-08-30,Aprovado
3712,3712,1054.15,209.65,1263.8,2025-09-26,Aprovado
3713,3713,728.89,559.89,1288.78,2025-12-01,Aprovado
3714,3714,545.14,337.99,883.13,2026-04-18,Aprovado
3715,3715,1015.45,179.7,1195.15,2026-02-02,Aprovado
3716,3716,1062.45,412.05,1474.5,2025-11-25,Aprovado
3717,3717,691.52,138.97,830.49,2025-12-03,Aprovado
3718,3718,757.74,283.12,1040.86,2025-12-23,Aprovado
3719,3719,280.79,168.0,448.79,2025-08-23,Aprovado
3720,3720,750.65,263.54,1014.19,2025-12-21,Aprovado
3721,3721,381.81,240.74,622.55,2025-10-12,Aprovado
3722,3722,911.16,175.33,1086.49,2025-07-30,Recusado
3723,3723,309.49,177.24,486.73,2026-05-01,Aprovado
3724,3724,1226.09,417.11,1643.2,2025-12-28,Aprovado
3725,3725,886.41,471.77,1358.18,2026-05-08,Aprovado
3726,3726,526.99,248.94,775.93,2026-05-16,Aprovado
3727,3727,1043.14,560.47,1603.61,2026-06-08,Aprovado
3728,3728,37.93,120.32,158.25,2025-11-30,Aprovado
3729,3729,436.65,538.54,975.19,2025-09-28,Aprovado
3730,3730,1140.91,442.97,1583.88,2026-05-18,Aprovado
3731,3731,200.71,302.24,502.95,2025-08-16,Aprovado
3732,3732,769.09,486.34,1255.43,2025-07-27,Recusado
3733,3733,672.08,229.2,901.28,2025-08-01,Aprovado
3734,3734,778.88,307.59,1086.47,2026-04-30,Aprovado
3735,3735,224.44,401.46,625.9,2026-02-09,Aprovado
3736,3736,380.54,360.29,740.83,2026-04-17,Aprovado
3737,3737,1259.22,189.74,1448.96,2025-07-19,Aprovado
3738,3738,281.2,307.64,588.84,2025-12-25,Recusado
3739,3739,83.87,74.13,158.0,2025-12-17,Aprovado
3740,3740,1202.72,516.93,1719.65,2026-02-09,Aprovado
3741,3741,1216.29,213.12,1429.41,2025-10-24,Recusado
3742,3742,999.2,86.63,1085.83,2025-12-15,Aprovado
3743,3743,674.43,379.47,1053.9,2025-12-28,Aprovado
3744,3744,1213.69,482.09,1695.78,2026-05-16,Aprovado
3745,3745,753.95,645.4,1399.35,2026-06-15,Aprovado
3746,3746,682.7,111.82,794.52,2026-04-25,Recusado
3747,3747,1131.57,366.79,1498.36,2025-09-13,Aprovado
3748,3748,141.02,607.08,748.1,2026-05-16,Recusado
3749,3749,416.59,217.07,633.66,2025-10-18,Aprovado
3750,3750,1290.09,116.73,1406.82,2025-12-13,Recusado
3751,3751,848.53,373.39,1221.92,2026-02-27,Aprovado
3752,3752,348.11,363.76,711.87,2025-10-31,Aprovado
3753,3753,100.67,111.95,212.62,2025-12-21,Aprovado
3754,3754,1285.78,611.46,1897.24,2025-11-06,Aprovado
3755,3755,615.35,381.28,996.63,2025-12-10,Aprovado
3756,3756,893.76,328.61,1222.37,2026-01-30,Aprovado
3757,3757,932.02,596.32,1528.34,2025-10-13,Aprovado
3758,3758,829.15,343.56,1172.71,2026-05-07,Aprovado
3759,3759,449.45,238.46,687.91,2026-07-01,Aprovado
3760,3760,1050.44,414.09,1464.53,2026-05-29,Aprovado
3761,3761,93.72,79.9,173.62,2026-06-07,Aprovado
3762,3762,208.23,148.38,356.61,2026-04-30,Recusado
3763,3763,770.62,164.83,935.45,2025-09-19,Aprovado
3764,3764,1259.57,523.21,1782.78,2026-03-15,Aprovado
3765,3765,172.9,318.2,491.1,2025-07-12,Aprovado
3766,3766,604.15,454.37,1058.52,2026-05-02,Aprovado
3767,3767,470.99,498.65,969.64,2025-11-22,Aprovado
3768,3768,438.67,176.23,614.9,2025-07-28,Aprovado
3769,3769,1261.26,362.23,1623.49,2025-10-16,Aprovado
3770,3770,801.99,266.48,1068.47,2026-03-13,Aprovado
3771,3771,377.06,202.97,580.03,2026-01-27,Aprovado
3772,3772,576.34,266.31,842.65,2025-10-10,Aprovado
3773,3773,1219.19,426.79,1645.98,2026-06-19,Aprovado
3774,3774,276.21,84.28,360.49,2025-10-07,Aprovado
3775,3775,120.64,386.03,506.67,2025-09-06,Aprovado
3776,3776,108.26,304.32,412.58,2026-05-06,Aprovado
3777,3777,402.16,376.88,779.04,2026-06-05,Aprovado
3778,3778,1199.8,564.22,1764.02,2025-11-17,Aprovado
3779,3779,735.66,530.97,1266.63,2026-04-23,Aprovado
3780,3780,376.76,634.07,1010.83,2025-08-04,Aprovado
3781,3781,307.94,289.84,597.78,2026-06-01,Aprovado
3782,3782,76.89,409.33,486.22,2026-02-22,Aprovado
3783,3783,824.14,252.34,1076.48,2025-12-20,Recusado
3784,3784,973.08,75.6,1048.68,2026-06-20,Aprovado
3785,3785,412.13,463.71,875.84,2026-03-22,Aprovado
3786,3786,613.88,164.13,778.01,2026-05-07,Aprovado
3787,3787,1046.43,204.88,1251.31,2025-07-08,Aprovado
3788,3788,108.55,219.69,328.24,2026-01-23,Aprovado
3789,3789,736.3,393.18,1129.48,2026-03-15,Aprovado
3790,3790,340.56,278.75,619.31,2026-03-20,Aprovado
3791,3791,1170.89,360.6,1531.49,2025-12-07,Aprovado
3792,3792,256.4,317.47,573.87,2025-12-11,Aprovado
3793,3793,1048.73,271.88,1320.61,2025-12-08,Aprovado
3794,3794,986.92,599.72,1586.64,2026-01-31,Recusado
3795,3795,106.44,120.46,226.9,2026-03-16,Aprovado
3796,3796,551.9,583.97,1135.87,2026-01-20,Aprovado
3797,3797,211.97,248.05,460.02,2026-01-11,Aprovado
3798,3798,1217.87,65.25,1283.12,2026-02-25,Aprovado
3799,3799,1029.23,583.29,1612.52,2025-10-19,Aprovado
3800,3800,402.36,308.76,711.12,2026-05-30,Aprovado
3801,3801,526.09,83.15,609.24,2026-06-29,Aprovado
3802,3802,470.85,352.99,823.84,2025-09-08,Aprovado
3803,3803,1091.49,543.32,1634.81,2026-03-20,Aprovado
3804,3804,619.79,630.3,1250.09,2025-08-16,Aprovado
3805,3805,1078.21,156.27,1234.48,2025-11-21,Recusado
3806,3806,728.6,254.43,983.03,2025-10-10,Aprovado
3807,3807,1150.02,556.11,1706.13,2026-01-25,Aprovado
3808,3808,327.56,625.8,953.36,2026-03-25,Aprovado
3809,3809,969.29,220.17,1189.46,2026-03-17,Aprovado
3810,3810,1163.18,143.51,1306.69,2025-12-01,Aprovado
3811,3811,568.1,443.93,1012.03,2025-12-30,Aprovado
3812,3812,584.67,598.29,1182.96,2025-11-23,Aprovado
3813,3813,1053.54,369.96,1423.5,2026-01-04,Aprovado
3814,3814,596.46,127.38,723.84,2025-07-07,Aprovado
3815,3815,390.24,81.72,471.96,2025-10-17,Aprovado
3816,3816,1216.39,353.54,1569.93,2026-05-01,Aprovado
3817,3817,822.88,646.49,1469.37,2026-02-01,Recusado
3818,3818,1289.88,177.17,1467.05,2026-05-06,Aprovado
3819,3819,590.08,364.98,955.06,2026-06-08,Aprovado
3820,3820,396.28,112.36,508.64,2026-03-22,Recusado
3821,3821,892.62,605.82,1498.44,2026-05-15,Aprovado
3822,3822,1016.4,625.39,1641.79,2025-07-31,Aprovado
3823,3823,259.07,645.48,904.55,2025-09-18,Aprovado
3824,3824,151.98,593.94,745.92,2025-08-08,Aprovado
3825,3825,79.36,314.55,393.91,2026-03-05,Recusado
3826,3826,384.96,273.55,658.51,2026-03-23,Aprovado
3827,3827,366.3,217.44,583.74,2026-05-10,Recusado
3828,3828,524.66,97.52,622.18,2025-11-28,Aprovado
3829,3829,958.43,627.37,1585.8,2025-11-23,Aprovado
3830,3830,606.65,555.12,1161.77,2026-05-27,Aprovado
3831,3831,749.76,605.22,1354.98,2026-01-29,Aprovado
3832,3832,1087.67,98.77,1186.44,2026-01-13,Aprovado
3833,3833,195.34,177.28,372.62,2026-04-09,Aprovado
3834,3834,21.96,195.76,217.72,2026-05-14,Aprovado
3835,3835,957.76,231.68,1189.44,2025-12-31,Aprovado
3836,3836,537.75,646.8,1184.55,2026-03-04,Aprovado
3837,3837,721.11,83.56,804.67,2025-12-27,Aprovado
3838,3838,842.61,147.53,990.14,2026-02-07,Aprovado
3839,3839,282.59,631.35,913.94,2025-09-09,Aprovado
3840,3840,1254.18,513.28,1767.46,2026-04-10,Aprovado
3841,3841,1155.87,127.14,1283.01,2026-01-19,Aprovado
3842,3842,722.64,236.99,959.63,2025-10-30,Aprovado
3843,3843,1067.3,576.55,1643.85,2026-02-19,Aprovado
3844,3844,1042.75,366.2,1408.95,2025-07-02,Aprovado
3845,3845,1287.06,240.33,1527.39,2026-04-11,Aprovado
3846,3846,799.14,368.54,1167.68,2025-10-07,Aprovado
3847,3847,1286.84,367.55,1654.39,2026-06-28,Aprovado
3848,3848,634.27,200.03,834.3,2026-03-25,Aprovado
3849,3849,1290.04,268.76,1558.8,2026-04-12,Aprovado
3850,3850,669.84,394.21,1064.05,2025-09-17,Aprovado
3851,3851,39.78,117.34,157.12,2025-08-14,Aprovado
3852,3852,649.2,569.53,1218.73,2026-04-29,Recusado
3853,3853,715.43,113.59,829.02,2026-06-10,Aprovado
3854,3854,615.01,485.13,1100.14,2026-06-11,Aprovado
3855,3855,722.88,167.3,890.18,2025-08-15,Recusado
3856,3856,223.68,464.24,687.92,2025-11-06,Aprovado
3857,3857,886.62,127.84,1014.46,2026-03-05,Aprovado
3858,3858,893.5,261.94,1155.44,2026-06-14,Aprovado
3859,3859,43.99,295.8,339.79,2026-03-15,Aprovado
3860,3860,348.32,490.59,838.91,2026-06-28,Aprovado
3861,3861,247.59,334.09,581.68,2026-03-19,Recusado
3862,3862,832.05,506.84,1338.89,2026-06-15,Aprovado
3863,3863,513.78,484.99,998.77,2025-08-13,Aprovado
3864,3864,1011.96,377.64,1389.6,2026-05-03,Aprovado
3865,3865,775.26,501.01,1276.27,2026-06-15,Aprovado
3866,3866,472.15,615.93,1088.08,2025-07-17,Aprovado
3867,3867,1018.11,97.94,1116.05,2025-11-22,Recusado
3868,3868,941.55,229.65,1171.2,2025-07-13,Aprovado
3869,3869,628.74,440.38,1069.12,2026-01-02,Aprovado
3870,3870,1167.28,231.13,1398.41,2026-02-01,Aprovado
3871,3871,1261.09,198.35,1459.44,2026-06-08,Aprovado
3872,3872,901.49,554.35,1455.84,2025-12-31,Recusado
3873,3873,263.68,635.96,899.64,2025-08-05,Aprovado
3874,3874,65.51,145.98,211.49,2025-11-10,Aprovado
3875,3875,169.01,214.14,383.15,2026-05-25,Aprovado
3876,3876,713.76,320.94,1034.7,2026-05-27,Aprovado
3877,3877,1270.98,382.0,1652.98,2025-09-18,Aprovado
3878,3878,774.7,606.88,1381.58,2026-01-20,Recusado
3879,3879,905.74,589.52,1495.26,2026-03-02,Recusado
3880,3880,1080.71,406.34,1487.05,2026-02-17,Aprovado
3881,3881,1150.16,83.39,1233.55,2025-10-22,Aprovado
3882,3882,821.47,558.15,1379.62,2025-12-08,Aprovado
3883,3883,413.17,126.01,539.18,2025-09-15,Aprovado
3884,3884,559.58,227.94,787.52,2026-06-23,Recusado
3885,3885,242.99,235.13,478.12,2026-05-16,Recusado
3886,3886,1030.96,555.22,1586.18,2026-03-03,Recusado
3887,3887,659.84,370.28,1030.12,2025-10-16,Aprovado
3888,3888,758.87,399.86,1158.73,2025-12-01,Aprovado
3889,3889,757.82,496.5,1254.32,2025-10-08,Aprovado
3890,3890,252.25,204.34,456.59,2025-07-15,Aprovado
3891,3891,1142.99,643.64,1786.63,2026-01-21,Aprovado
3892,3892,676.87,460.31,1137.18,2026-02-11,Recusado
3893,3893,1233.27,644.56,1877.83,2025-07-19,Aprovado
3894,3894,1017.22,635.15,1652.37,2025-12-16,Aprovado
3895,3895,834.41,307.18,1141.59,2025-11-26,Aprovado
3896,3896,289.64,583.72,873.36,2025-10-28,Recusado
3897,3897,321.57,379.69,701.26,2026-01-22,Aprovado
3898,3898,758.8,260.41,1019.21,2025-10-26,Aprovado
3899,3899,397.33,359.24,756.57,2026-03-08,Aprovado
3900,3900,532.63,306.41,839.04,2026-01-25,Recusado
3901,3901,98.48,129.74,228.22,2025-10-30,Recusado
3902,3902,570.04,195.08,765.12,2026-01-26,Aprovado
3903,3903,508.56,615.45,1124.01,2026-03-26,Aprovado
3904,3904,464.56,376.77,841.33,2026-03-16,Recusado
3905,3905,983.88,448.76,1432.64,2026-04-13,Aprovado
3906,3906,1087.18,176.02,1263.2,2025-07-24,Aprovado
3907,3907,52.93,637.02,689.95,2025-12-03,Aprovado
3908,3908,632.0,580.42,1212.42,2025-08-26,Aprovado
3909,3909,79.08,251.54,330.62,2026-02-15,Aprovado
3910,3910,1211.89,139.83,1351.72,2025-11-16,Aprovado
3911,3911,589.0,295.45,884.45,2025-12-22,Aprovado
3912,3912,692.3,177.52,869.82,2025-08-12,Aprovado
3913,3913,1124.22,207.4,1331.62,2025-09-13,Aprovado
3914,3914,49.16,300.1,349.26,2025-07-17,Aprovado
3915,3915,1052.5,569.85,1622.35,2026-01-16,Aprovado
3916,3916,510.97,112.4,623.37,2025-09-18,Aprovado
3917,3917,1296.67,467.07,1763.74,2026-02-22,Aprovado
3918,3918,917.23,420.12,1337.35,2025-08-23,Recusado
3919,3919,555.11,92.87,647.98,2025-08-21,Aprovado
3920,3920,773.96,466.63,1240.59,2025-11-08,Aprovado
