projeto_id;comprador_id;fornecedor_id;data_abertura;categoria;baseline;meta_saving_pct;status
CS03193;CB019;FO0211;2024-06-24 00:00:00;Renegociação;4529,72;0,0868;Em execução
CS03194;CB014;FO0066;2025-03-19 00:00:00;Bidding;5203,63;0,0262;Cancelado
CS03195;CB017;FO0008;2025-04-28 00:00:00;Otimização;3287,74;0,114;Concluído
CS03196;CB017;FO0126;2026-01-04 00:00:00;Otimização;4252,09;0,1662;Em mensuração
CS03197;CB009;FO0199;2024-12-21 00:00:00;Otimização;8084,8;0,1673;Concluído
CS03198;CB035;FO0211;2024-02-08 00:00:00;Bidding;3782,88;0,0853;Concluído
CS03199;CB010;FO0171;2026-04-22 00:00:00;Renegociação;6916,2;0,1439;Concluído
CS03200;CB035;FO0046;2025-06-12 00:00:00;Substituição;10971,37;0,1449;Em execução
CS03201;CB005;FO0040;2024-07-15 00:00:00;Otimização;5732,91;0,0278;Concluído
CS03202;CB036;FO0238;2024-03-27 00:00:00;Otimização;7785,27;0,1092;Concluído
CS03203;CB013;FO0230;2024-12-29 00:00:00;Otimização;17055,47;0,1569;Em mensuração
CS03204;CB038;FO0189;2024-11-06 00:00:00;Renegociação;12103,24;0,0284;Concluído
CS03205;CB008;FO0265;2026-02-09 00:00:00;Otimização;17668,17;0,0547;Concluído
CS03206;CB038;FO0088;2024-10-14 00:00:00;Substituição;5766,93;0,1562;Concluído
CS03207;CB033;FO0088;2024-10-02 00:00:00;Substituição;10000,62;0,1115;Concluído
CS03208;CB012;FO0054;2024-12-02 00:00:00;Substituição;22675,3;0,0643;Concluído
CS03209;CB003;FO0125;2024-09-06 00:00:00;Substituição;5046,95;0,0506;Concluído
CS03210;CB013;FO0280;2024-06-24 00:00:00;Renegociação;10560,13;0,0622;Concluído
CS03211;CB005;FO0173;2025-11-11 00:00:00;Substituição;14811,99;0,0387;Concluído
CS03212;CB023;FO0086;2024-08-10 00:00:00;Substituição;11945,83;0,1191;Em execução
CS03213;CB001;FO0212;2026-05-10 00:00:00;Substituição;17787,41;0,1544;Em mensuração
CS03214;CB038;FO0211;2024-03-24 00:00:00;Substituição;3870,97;0,0546;Em execução
CS03215;CB027;FO0292;2026-04-15 00:00:00;Bidding;14010,98;0,1186;Concluído
CS03216;CB007;FO0288;2024-02-25 00:00:00;Bidding;4613,91;0,1577;Em mensuração
CS03217;CB006;FO0199;2024-06-28 00:00:00;Otimização;7685,39;0,1268;Em mensuração
CS03218;CB006;FO0319;2025-11-02 00:00:00;Substituição;13791,57;0,1359;Em execução
CS03219;CB018;FO0087;2026-04-30 00:00:00;Substituição;9604,83;0,1634;Em execução
CS03220;CB012;FO0061;2025-12-22 00:00:00;Otimização;9127,15;0,0581;Cancelado
CS03221;CB006;FO0061;2024-05-14 00:00:00;Bidding;3985,07;0,1541;Concluído
CS03222;CB032;FO0236;2024-11-01 00:00:00;Renegociação;5212,22;0,1293;Concluído
CS03223;CB023;FO0091;2026-05-04 00:00:00;Substituição;14509,26;0,1423;Concluído
CS03224;CB036;FO0279;2024-07-26 00:00:00;Substituição;10086,46;0,0253;Em mensuração
CS03225;CB017;FO0033;2026-07-29 00:00:00;Bidding;2141,54;0,1199;Concluído
CS03226;CB023;FO0197;2026-02-13 00:00:00;Bidding;19128,71;0,097;Concluído
CS03227;CB005;FO0087;2026-02-18 00:00:00;Substituição;3406,95;0,0413;Concluído
CS03228;CB034;FO0139;2024-08-04 00:00:00;Substituição;10603,46;0,1211;Concluído
CS03229;CB015;FO0156;2026-06-25 00:00:00;Bidding;5122,02;0,0651;Em execução
CS03230;CB038;FO0068;2025-03-14 00:00:00;Bidding;29120,69;0,1361;Concluído
CS03231;CB036;FO0117;2025-09-21 00:00:00;Substituição;10492,35;0,16;Em execução
CS03232;CB016;FO0211;2026-03-30 00:00:00;Bidding;7533,63;0,053;Concluído
CS03233;CB017;FO0273;2025-08-10 00:00:00;Substituição;7612,51;0,027;Em mensuração
CS03234;CB031;FO0229;2025-03-08 00:00:00;Renegociação;6124,31;0,0547;Em execução
CS03235;CB018;FO0072;2024-05-23 00:00:00;Otimização;5648,31;0,0738;Concluído
CS03236;CB023;FO0130;2024-11-05 00:00:00;Otimização;11277,39;0,0347;Em execução
CS03237;CB014;FO0063;2024-03-01 00:00:00;Renegociação;7690,85;0,136;Em mensuração
CS03238;CB005;FO0196;2025-09-30 00:00:00;Bidding;11490,34;0,0682;Em execução
CS03239;CB022;FO0113;2024-07-11 00:00:00;Renegociação;28985,95;0,0382;Em execução
CS03240;CB005;FO0240;2025-03-08 00:00:00;Bidding;5404,28;0,139;Cancelado
CS03241;CB007;FO0056;2026-04-13 00:00:00;Bidding;2622,86;0,1009;Cancelado
CS03242;CB001;FO0032;2026-01-26 00:00:00;Renegociação;9670,78;0,1459;Em mensuração
CS03243;CB033;FO0147;2024-12-28 00:00:00;Substituição;5462,95;0,0954;Concluído
CS03244;CB035;FO0109;2024-10-14 00:00:00;Otimização;3850,73;0,1705;Em execução
CS03245;CB039;FO0164;2026-03-02 00:00:00;Substituição;20274,04;0,1393;Concluído
CS03246;CB030;FO0049;2024-03-09 00:00:00;Otimização;5899,84;0,1281;Em mensuração
CS03247;CB006;FO0175;2024-09-12 00:00:00;Bidding;2512,75;0,0524;Concluído
CS03248;CB004;FO0244;2026-04-06 00:00:00;Substituição;4790,11;0,1627;Em mensuração
CS03249;CB029;FO0058;2024-03-06 00:00:00;Otimização;9351,29;0,067;Concluído
CS03250;CB039;FO0022;2025-04-13 00:00:00;Otimização;1517,78;0,0957;Concluído
CS03251;CB030;FO0108;2024-04-02 00:00:00;Renegociação;16460,23;0,0366;Em execução
CS03252;CB015;FO0085;2025-09-03 00:00:00;Renegociação;11208,12;0,1531;Em execução
CS03253;CB040;FO0147;2024-11-02 00:00:00;Bidding;3620,94;0,0538;Concluído
CS03254;CB036;FO0320;2024-11-22 00:00:00;Substituição;8891,25;0,1284;Em mensuração
CS03255;CB019;FO0083;2024-01-17 00:00:00;Substituição;7581,6;0,1569;Concluído
CS03256;CB027;FO0315;2024-06-22 00:00:00;Renegociação;15452,42;0,1102;Concluído
CS03257;CB003;FO0043;2026-02-05 00:00:00;Substituição;7611,39;0,1041;Concluído
CS03258;CB018;FO0029;2024-05-05 00:00:00;Renegociação;3900,17;0,1161;Concluído
CS03259;CB012;FO0240;2024-07-04 00:00:00;Otimização;5927,16;0,1012;Concluído
CS03260;CB018;FO0245;2025-09-08 00:00:00;Otimização;35191,11;0,0422;Concluído
CS03261;CB020;FO0305;2024-11-20 00:00:00;Substituição;4398,69;0,0388;Concluído
CS03262;CB026;FO0224;2025-05-25 00:00:00;Substituição;7901,77;0,0687;Concluído
CS03263;CB009;FO0283;2025-01-04 00:00:00;Renegociação;4230,5;0,0976;Em mensuração
CS03264;CB033;FO0081;2026-01-21 00:00:00;Otimização;30941,76;0,0778;Concluído
CS03265;CB010;FO0022;2024-01-25 00:00:00;Renegociação;3862,09;0,0202;Concluído
CS03266;CB038;FO0136;2025-03-29 00:00:00;Substituição;11510,57;0,0596;Em execução
CS03267;CB001;FO0185;2025-04-03 00:00:00;Otimização;7192,5;0,0928;Concluído
CS03268;CB006;FO0108;2025-04-06 00:00:00;Renegociação;5648,47;0,0347;Em execução
CS03269;CB027;FO0029;2025-03-11 00:00:00;Substituição;13113,37;0,0438;Concluído
CS03270;CB002;FO0159;2025-12-02 00:00:00;Renegociação;6710,8;0,1132;Concluído
CS03271;CB011;FO0300;2025-05-20 00:00:00;Renegociação;5627,61;0,0288;Em execução
CS03272;CB040;FO0206;2025-03-15 00:00:00;Substituição;26996,86;0,1116;Concluído
CS03273;CB014;FO0223;2025-01-19 00:00:00;Substituição;11012,2;0,0889;Em execução
CS03274;CB029;FO0006;2024-07-14 00:00:00;Substituição;3706,93;0,1402;Concluído
CS03275;CB009;FO0251;2025-02-24 00:00:00;Bidding;2508,51;0,0207;Em mensuração
CS03276;CB001;FO0136;2024-06-22 00:00:00;Renegociação;13514,36;0,1591;Em mensuração
CS03277;CB005;FO0111;2024-08-04 00:00:00;Substituição;15112,89;0,1674;Em mensuração
CS03278;CB019;FO0095;2024-06-06 00:00:00;Substituição;25633,04;0,1099;Concluído
CS03279;CB023;FO0222;2026-05-16 00:00:00;Renegociação;14551,85;0,1446;Em execução
CS03280;CB040;FO0241;2026-02-23 00:00:00;Substituição;3146,5;0,0931;Cancelado
CS03281;CB005;FO0196;2024-08-14 00:00:00;Renegociação;12152,24;0,0554;Concluído
CS03282;CB028;FO0299;2025-12-25 00:00:00;Bidding;5855,58;0,1247;Concluído
CS03283;CB015;FO0239;2025-03-27 00:00:00;Otimização;9184,33;0,1095;Concluído
CS03284;CB014;FO0044;2024-08-03 00:00:00;Substituição;2242,11;0,1703;Concluído
CS03285;CB016;FO0197;2026-05-30 00:00:00;Substituição;5257,01;0,0678;Concluído
CS03286;CB029;FO0064;2026-06-30 00:00:00;Otimização;12646,56;0,1526;Concluído
CS03287;CB008;FO0074;2026-01-09 00:00:00;Bidding;2562,32;0,1285;Concluído
CS03288;CB014;FO0098;2024-02-28 00:00:00;Bidding;1431,01;0,1611;Concluído
CS03289;CB004;FO0085;2024-01-03 00:00:00;Otimização;3197,54;0,1674;Concluído
CS03290;CB031;FO0253;2026-03-28 00:00:00;Substituição;27003,32;0,1611;Concluído
CS03291;CB027;FO0174;2025-08-04 00:00:00;Renegociação;2474,02;0,0908;Em execução
CS03292;CB026;FO0294;2025-11-17 00:00:00;Renegociação;10307,78;0,1478;Em execução
CS03293;CB003;FO0193;2025-07-06 00:00:00;Substituição;13918,1;0,0347;Concluído
CS03294;CB030;FO0316;2024-10-02 00:00:00;Bidding;13697,68;0,0224;Em mensuração
CS03295;CB031;FO0089;2025-07-25 00:00:00;Otimização;8709,01;0,0882;Concluído
CS03296;CB014;FO0254;2024-02-14 00:00:00;Renegociação;3501,79;0,0329;Concluído
CS03297;CB024;FO0214;2024-04-16 00:00:00;Renegociação;9490,34;0,1248;Em execução
CS03298;CB034;FO0057;2024-10-08 00:00:00;Bidding;14909,78;0,0684;Concluído
CS03299;CB006;FO0086;2024-08-16 00:00:00;Substituição;11241,29;0,0754;Em execução
CS03300;CB016;FO0107;2026-01-13 00:00:00;Otimização;18608,11;0,0734;Em execução
CS03301;CB031;FO0198;2024-03-18 00:00:00;Otimização;1894,79;0,0819;Em execução
CS03302;CB019;FO0038;2025-06-15 00:00:00;Bidding;8238,48;0,0754;Em mensuração
CS03303;CB037;FO0081;2025-03-06 00:00:00;Substituição;13867,18;0,0899;Em execução
CS03304;CB020;FO0269;2026-03-25 00:00:00;Otimização;20647,56;0,1593;Em execução
CS03305;CB013;FO0064;2024-08-05 00:00:00;Bidding;57698,53;0,1003;Em mensuração
CS03306;CB009;FO0267;2026-06-08 00:00:00;Otimização;4206,32;0,0635;Cancelado
CS03307;CB035;FO0105;2024-08-12 00:00:00;Renegociação;23247,37;0,0527;Concluído
CS03308;CB039;FO0317;2025-08-26 00:00:00;Bidding;16290,46;0,1008;Em mensuração
CS03309;CB024;FO0015;2024-06-21 00:00:00;Bidding;1975,52;0,1496;Concluído
CS03310;CB022;FO0136;2024-10-18 00:00:00;Substituição;18359,76;0,1045;Concluído
CS03311;CB020;FO0154;2026-05-06 00:00:00;Substituição;5490,7;0,1162;Concluído
CS03312;CB004;FO0132;2024-08-13 00:00:00;Bidding;10033,06;0,1093;Concluído
CS03313;CB007;FO0064;2024-04-10 00:00:00;Bidding;5235,12;0,0981;Em execução
CS03314;CB007;FO0154;2026-01-26 00:00:00;Bidding;16341,04;0,1351;Concluído
CS03315;CB029;FO0298;2026-01-04 00:00:00;Renegociação;6425,76;0,0335;Em execução
CS03316;CB039;FO0111;2026-01-01 00:00:00;Substituição;3405,82;0,1717;Concluído
CS03317;CB011;FO0062;2026-01-22 00:00:00;Substituição;32842,71;0,0748;Concluído
CS03318;CB023;FO0168;2025-11-06 00:00:00;Substituição;8018,63;0,163;Em mensuração
CS03319;CB032;FO0088;2025-01-02 00:00:00;Bidding;8852,6;0,1754;Em execução
CS03320;CB014;FO0114;2025-06-09 00:00:00;Bidding;4945,56;0,1144;Em mensuração
CS03321;CB012;FO0251;2025-11-15 00:00:00;Otimização;6274,39;0,0817;Concluído
CS03322;CB010;FO0152;2025-04-18 00:00:00;Substituição;8694,52;0,1064;Concluído
CS03323;CB035;FO0055;2025-02-24 00:00:00;Substituição;26814,96;0,0774;Concluído
CS03324;CB034;FO0139;2024-09-05 00:00:00;Renegociação;4862,99;0,0374;Em execução
CS03325;CB033;FO0251;2026-01-12 00:00:00;Otimização;16277,79;0,0533;Concluído
CS03326;CB009;FO0301;2024-01-09 00:00:00;Renegociação;42750,28;0,164;Em execução
CS03327;CB017;FO0134;2025-08-18 00:00:00;Bidding;2031,35;0,1635;Concluído
CS03328;CB031;FO0316;2026-07-12 00:00:00;Otimização;5439,32;0,0332;Concluído
CS03329;CB005;FO0311;2024-01-31 00:00:00;Otimização;36514,39;0,0843;Concluído
CS03330;CB010;FO0177;2026-04-25 00:00:00;Bidding;3103,23;0,0486;Concluído
CS03331;CB039;FO0292;2025-06-20 00:00:00;Renegociação;18577,92;0,0709;Concluído
CS03332;CB023;FO0130;2026-06-19 00:00:00;Renegociação;8102,68;0,1339;Concluído
CS03333;CB002;FO0068;2026-02-09 00:00:00;Substituição;2068,21;0,0352;Concluído
CS03334;CB014;FO0003;2024-12-15 00:00:00;Renegociação;14233,78;0,0487;Concluído
CS03335;CB018;FO0047;2024-02-23 00:00:00;Bidding;8644,09;0,1647;Em execução
CS03336;CB001;FO0288;2026-07-21 00:00:00;Otimização;7742,12;0,1167;Em execução
CS03337;CB037;FO0024;2024-10-11 00:00:00;Substituição;2871,27;0,0816;Em mensuração
CS03338;CB021;FO0202;2025-05-22 00:00:00;Renegociação;21206,24;0,0311;Em mensuração
CS03339;CB023;FO0223;2026-01-28 00:00:00;Renegociação;2172,84;0,1022;Em mensuração
CS03340;CB005;FO0099;2025-09-20 00:00:00;Otimização;2151,29;0,0657;Em mensuração
CS03341;CB001;FO0049;2024-01-31 00:00:00;Bidding;9414,83;0,0832;Em mensuração
CS03342;CB032;FO0172;2026-07-20 00:00:00;Otimização;9972,31;0,1367;Concluído
CS03343;CB006;FO0019;2024-06-01 00:00:00;Bidding;3381,36;0,1768;Concluído
CS03344;CB012;FO0308;2026-05-02 00:00:00;Renegociação;9859,88;0,1412;Em execução
CS03345;CB033;FO0240;2024-07-05 00:00:00;Otimização;12665,76;0,1752;Em execução
CS03346;CB001;FO0246;2025-09-07 00:00:00;Renegociação;18212,18;0,0491;Concluído
CS03347;CB005;FO0071;2024-03-13 00:00:00;Otimização;11833,04;0,1268;Em mensuração
CS03348;CB004;FO0191;2024-09-24 00:00:00;Renegociação;11213,19;0,1513;Em mensuração
CS03349;CB021;FO0196;2025-02-16 00:00:00;Otimização;2606,27;0,1402;Em mensuração
CS03350;CB016;FO0311;2024-03-23 00:00:00;Substituição;911,47;0,0338;Em execução
CS03351;CB015;FO0284;2024-04-08 00:00:00;Renegociação;1982,02;0,0957;Concluído
CS03352;CB030;FO0257;2025-02-03 00:00:00;Substituição;5695,57;0,0789;Em mensuração
CS03353;CB029;FO0094;2024-04-10 00:00:00;Otimização;13052,26;0,0318;Em execução
CS03354;CB019;FO0037;2024-09-29 00:00:00;Otimização;5161,85;0,0448;Em execução
CS03355;CB040;FO0238;2024-02-12 00:00:00;Renegociação;13734,69;0,1497;Concluído
CS03356;CB011;FO0022;2025-01-10 00:00:00;Substituição;1624,54;0,0757;Em mensuração
CS03357;CB018;FO0114;2025-06-13 00:00:00;Substituição;97815,52;0,0514;Concluído
CS03358;CB035;FO0156;2025-03-13 00:00:00;Bidding;46239,15;0,0915;Em execução
CS03359;CB005;FO0170;2026-04-16 00:00:00;Substituição;7245,39;0,1572;Concluído
CS03360;CB016;FO0203;2025-08-04 00:00:00;Substituição;8933,55;0,0923;Concluído
CS03361;CB008;FO0078;2024-02-06 00:00:00;Otimização;7529,97;0,1433;Em execução
CS03362;CB035;FO0277;2025-02-16 00:00:00;Substituição;3044,9;0,0973;Em execução
CS03363;CB012;FO0148;2025-10-02 00:00:00;Bidding;2651,79;0,04;Em mensuração
CS03364;CB010;FO0250;2024-11-22 00:00:00;Renegociação;5414,79;0,0854;Concluído
CS03365;CB016;FO0245;2025-11-17 00:00:00;Otimização;5475,38;0,0771;Em mensuração
CS03366;CB035;FO0150;2024-05-14 00:00:00;Otimização;1671,38;0,1068;Concluído
CS03367;CB015;FO0205;2025-04-25 00:00:00;Substituição;47456,81;0,1148;Concluído
CS03368;CB009;FO0043;2025-04-20 00:00:00;Renegociação;6631,84;0,1772;Concluído
CS03369;CB038;FO0203;2024-09-01 00:00:00;Bidding;11105,68;0,0402;Concluído
CS03370;CB034;FO0134;2025-03-01 00:00:00;Bidding;5896,56;0,076;Concluído
CS03371;CB032;FO0224;2024-10-13 00:00:00;Substituição;11787,9;0,1174;Concluído
CS03372;CB021;FO0306;2025-01-14 00:00:00;Renegociação;7261,24;0,1705;Concluído
CS03373;CB030;FO0295;2025-09-07 00:00:00;Otimização;13334,01;0,0806;Concluído
CS03374;CB002;FO0101;2026-02-05 00:00:00;Bidding;19265,56;0,0774;Em mensuração
CS03375;CB028;FO0201;2025-01-30 00:00:00;Otimização;3434,82;0,1477;Em mensuração
CS03376;CB032;FO0022;2025-03-20 00:00:00;Otimização;4671,41;0,1143;Concluído
CS03377;CB009;FO0045;2025-01-31 00:00:00;Bidding;6117,27;0,1492;Concluído
CS03378;CB011;FO0251;2025-06-20 00:00:00;Otimização;18119,86;0,1389;Concluído
CS03379;CB013;FO0245;2025-10-10 00:00:00;Substituição;15793,06;0,0742;Concluído
CS03380;CB020;FO0064;2025-05-08 00:00:00;Renegociação;2461,03;0,1217;Concluído
CS03381;CB028;FO0164;2024-08-28 00:00:00;Bidding;30671,98;0,0417;Concluído
CS03382;CB009;FO0293;2025-07-05 00:00:00;Renegociação;43838,61;0,1595;Concluído
CS03383;CB026;FO0125;2024-08-30 00:00:00;Bidding;3360,17;0,0871;Concluído
CS03384;CB019;FO0054;2025-08-21 00:00:00;Substituição;9209,87;0,0724;Em mensuração
CS03385;CB017;FO0303;2025-12-15 00:00:00;Bidding;9730,22;0,1052;Concluído
CS03386;CB010;FO0190;2024-02-29 00:00:00;Substituição;2312,67;0,095;Em execução
CS03387;CB002;FO0060;2024-09-09 00:00:00;Otimização;4400,88;0,1304;Concluído
CS03388;CB022;FO0091;2025-03-10 00:00:00;Substituição;11394,58;0,098;Em mensuração
CS03389;CB001;FO0112;2024-02-10 00:00:00;Otimização;36809,22;0,0663;Concluído
CS03390;CB028;FO0021;2025-06-04 00:00:00;Renegociação;21697,79;0,1715;Concluído
CS03391;CB014;FO0113;2024-06-26 00:00:00;Renegociação;10723,48;0,1342;Em mensuração
CS03392;CB027;FO0056;2024-03-13 00:00:00;Bidding;24835,32;0,0932;Em mensuração
CS03393;CB020;FO0200;2026-05-23 00:00:00;Bidding;23875,79;0,1546;Em execução
CS03394;CB015;FO0022;2025-03-16 00:00:00;Otimização;23539,97;0,0839;Concluído
CS03395;CB039;FO0286;2024-07-26 00:00:00;Substituição;4542,02;0,1291;Concluído
CS03396;CB017;FO0085;2024-10-09 00:00:00;Otimização;28840,39;0,1149;Concluído
CS03397;CB009;FO0135;2024-08-09 00:00:00;Substituição;10927,33;0,0437;Em mensuração
CS03398;CB028;FO0103;2025-03-26 00:00:00;Renegociação;1487,07;0,0233;Concluído
CS03399;CB020;FO0159;2025-01-28 00:00:00;Bidding;8613,75;0,1149;Concluído
CS03400;CB011;FO0220;2025-11-01 00:00:00;Renegociação;5750,85;0,1313;Concluído
CS03401;CB001;FO0236;2024-12-28 00:00:00;Renegociação;10008,52;0,0362;Em execução
CS03402;CB020;FO0183;2026-03-17 00:00:00;Otimização;12718,75;0,1341;Concluído
CS03403;CB026;FO0266;2026-04-20 00:00:00;Bidding;19667,64;0,0677;Concluído
CS03404;CB027;FO0299;2026-01-13 00:00:00;Bidding;20605,91;0,0925;Em mensuração
CS03405;CB032;FO0314;2026-06-22 00:00:00;Bidding;30495,47;0,1138;Em mensuração
CS03406;CB001;FO0148;2024-02-27 00:00:00;Bidding;15576,67;0,1466;Em execução
CS03407;CB004;FO0151;2025-06-28 00:00:00;Bidding;14960,7;0,1379;Concluído
CS03408;CB022;FO0235;2026-03-19 00:00:00;Renegociação;3161,94;0,0303;Em mensuração
CS03409;CB005;FO0214;2025-09-01 00:00:00;Bidding;9998,44;0,1398;Concluído
CS03410;CB036;FO0018;2025-10-17 00:00:00;Substituição;12107,76;0,1743;Concluído
CS03411;CB019;FO0072;2025-02-06 00:00:00;Bidding;14549,21;0,1191;Concluído
CS03412;CB031;FO0315;2026-02-09 00:00:00;Renegociação;10992,12;0,025;Em mensuração
CS03413;CB010;FO0077;2024-07-14 00:00:00;Bidding;18173,47;0,1491;Em execução
CS03414;CB019;FO0178;2026-07-04 00:00:00;Bidding;3336,17;0,1393;Em mensuração
CS03415;CB039;FO0068;2025-03-11 00:00:00;Bidding;7684,55;0,0596;Concluído
CS03416;CB025;FO0283;2025-03-20 00:00:00;Bidding;41095,88;0,1463;Concluído
CS03417;CB022;FO0030;2026-02-22 00:00:00;Bidding;13205,77;0,1229;Concluído
CS03418;CB022;FO0024;2025-01-04 00:00:00;Bidding;10998,95;0,0883;Em mensuração
CS03419;CB020;FO0158;2025-03-18 00:00:00;Renegociação;15191,93;0,068;Em execução
CS03420;CB012;FO0231;2024-04-04 00:00:00;Bidding;4734,37;0,0474;Em execução
CS03421;CB028;FO0069;2024-03-27 00:00:00;Substituição;9471,6;0,1128;Concluído
CS03422;CB022;FO0026;2025-01-18 00:00:00;Bidding;17776,5;0,1461;Em execução
CS03423;CB019;FO0255;2026-01-03 00:00:00;Renegociação;5985,02;0,1449;Em mensuração
CS03424;CB010;FO0257;2024-11-05 00:00:00;Otimização;24362,88;0,0855;Em mensuração
CS03425;CB011;FO0197;2026-06-15 00:00:00;Renegociação;15497,71;0,1496;Em mensuração
CS03426;CB031;FO0133;2025-07-20 00:00:00;Substituição;32520,11;0,0572;Concluído
CS03427;CB008;FO0117;2024-04-16 00:00:00;Renegociação;9431,14;0,0873;Concluído
CS03428;CB015;FO0151;2024-01-23 00:00:00;Renegociação;7282,55;0,0517;Em mensuração
CS03429;CB010;FO0054;2025-08-07 00:00:00;Renegociação;5272,63;0,129;Em execução
CS03430;CB017;FO0278;2025-04-07 00:00:00;Bidding;10683,7;0,0508;Cancelado
CS03431;CB005;FO0195;2024-12-24 00:00:00;Renegociação;4104,44;0,1524;Em mensuração
CS03432;CB036;FO0050;2024-06-22 00:00:00;Otimização;5227,3;0,1185;Concluído
CS03433;CB021;FO0185;2024-03-27 00:00:00;Otimização;1498,98;0,0216;Concluído
CS03434;CB014;FO0262;2025-07-06 00:00:00;Bidding;4464,54;0,0283;Concluído
CS03435;CB005;FO0025;2025-01-21 00:00:00;Substituição;3697,18;0,0293;Em execução
CS03436;CB028;FO0243;2025-08-21 00:00:00;Bidding;1936,84;0,1218;Concluído
CS03437;CB012;FO0163;2026-04-20 00:00:00;Renegociação;6407,78;0,1225;Em execução
CS03438;CB019;FO0209;2024-04-02 00:00:00;Otimização;5949,25;0,0328;Em execução
CS03439;CB023;FO0122;2025-03-15 00:00:00;Substituição;4593,75;0,0507;Concluído
CS03440;CB003;FO0051;2024-06-06 00:00:00;Renegociação;6097,52;0,1256;Concluído
CS03441;CB027;FO0137;2024-07-08 00:00:00;Substituição;8501,43;0,0854;Concluído
CS03442;CB037;FO0229;2025-03-01 00:00:00;Renegociação;2656,84;0,0254;Concluído
CS03443;CB038;FO0138;2024-01-17 00:00:00;Bidding;3920,66;0,0793;Concluído
CS03444;CB009;FO0119;2026-04-04 00:00:00;Bidding;15711,48;0,1032;Em execução
CS03445;CB028;FO0107;2025-06-17 00:00:00;Bidding;2739,13;0,0335;Em execução
CS03446;CB018;FO0316;2025-10-08 00:00:00;Renegociação;9850,14;0,0507;Em mensuração
CS03447;CB001;FO0109;2025-09-09 00:00:00;Otimização;12374,49;0,1796;Concluído
CS03448;CB024;FO0224;2024-03-19 00:00:00;Otimização;11193,49;0,0226;Em mensuração
CS03449;CB022;FO0227;2024-07-30 00:00:00;Otimização;13800,79;0,1624;Em mensuração
CS03450;CB009;FO0318;2025-05-08 00:00:00;Bidding;5545,93;0,1506;Concluído
CS03451;CB015;FO0035;2024-06-21 00:00:00;Otimização;9274,15;0,1379;Concluído
CS03452;CB039;FO0246;2025-08-09 00:00:00;Bidding;7074,22;0,0918;Em execução
CS03453;CB035;FO0201;2025-10-10 00:00:00;Otimização;38657,76;0,1279;Concluído
